window_size_1_RMSE,Exp_w200,Linear_wAll
0.48871755040421017,0.7741981211074888,0.9086605176268184
0.467169999109967,0.8040284114537488,1.1020180161497224
0.46794579689611054,0.8437054254118714,0.8371273693203654
0.47705168909729595,0.7934691101753332,1.085059721570813
0.5002164325174873,0.775881525484208,0.980608926452986
0.49269932746344997,0.7429313488608118,0.8624074421093557
0.49600591036873937,0.8937252087705904,0.8911543729089446
0.448290715952019,0.7649696839542967,0.8521946230250931
0.49962163479033705,0.8914149205124617,0.9014965541973542
0.3980291639442129,0.7558598445342632,0.7953316486915416
0.4446427155965239,0.6765675092479448,1.0610003020497951
0.4184942514260274,0.791758613569985,0.8976737329539277
0.4635912212473478,0.7083852381188395,0.8384725453396408
0.5701272696756238,0.8003982228309995,1.025878438084905
0.4312678472446595,0.8414099266424659,1.142011526363799
0.39969757952421653,0.6825911982297364,0.7777071824392743
0.4178467140094951,0.6980770692985123,0.7947689248040013
0.47064315202226964,0.8087795683560965,0.8520693604556503
0.5650485386983226,0.7708129647111522,0.8255521736278695
0.40610506602643126,0.8276960176494138,0.8353662810317266
0.430048915329763,0.7238298519229063,1.4640777813054395
0.47447153070005643,0.7499453794876572,0.8605437911871557
0.4612816802402356,0.6733536593354826,1.0082086272533468
0.4139352868044216,0.6608969377537014,0.8312588902109929
0.4927658826965829,0.8166841801323139,1.0506685546456815
0.41906412097608436,0.7074239754957449,0.7245906150129586
0.5070992542170863,0.8812233079434689,0.8580670383366901
0.49913840673086746,0.7829698369431065,0.9015801293172864
0.4529796479952011,0.7824062217887574,0.8080503185308536
0.4547272590780676,0.7327749507865225,0.8036133896608645
0.4101582608095191,0.6894569013693679,0.8525829432121368
0.41565656236642196,0.7393053179901752,0.7401000460684785
0.4459692152321303,0.8056364153135809,0.9314052976087798
0.5051852993993715,0.8619814919000001,0.99997860785768
0.47476423833238185,0.7836682089559757,0.8313887288056461
0.4167987383213551,0.7076032003249173,0.8904106055998048
0.45735693584034187,0.7823236000728722,0.8016600123410423
0.49292913488517714,0.8489180922741748,1.1950792973412228
0.4256660252565871,0.735962380236119,0.8316017391778968
0.4421864604411196,0.7724764332162468,0.8727295064234191
0.4535557191867805,0.6979707741447629,0.9621843040158402
0.4846412434545273,0.7003996691325229,1.0835765554157284
