window_size_1_RMSE,Plain_wAll,Exp_w200
0.49182315118193637,1.0869731445261313,0.7741981211074888
0.46708182327944314,0.9929741486645196,0.8040284114537488
0.4703346268068273,0.9978991106809378,0.8437054254118714
0.46568250566315345,0.8722931095653194,0.7934691101753332
0.49910730034277634,1.1003006481325328,0.775881525484208
0.5275731018415132,1.4187727355564779,0.7429313488608118
0.4877391936877341,0.8750757322804471,0.8937252087705904
0.45014872711439297,0.8780708845399242,0.7649696839542967
0.48265034837133214,0.9527245861931088,0.8914149205124617
0.4601953200922682,1.9555538549155296,0.7558598445342632
0.4318953400012768,0.8474435265349756,0.6765675092479448
0.4149563766815754,0.8554153572205734,0.791758613569985
0.4614554629391129,0.92034628535361,0.7083852381188395
0.5643318406219882,0.940224173396218,0.8003982228309995
0.4031351215017685,0.9968382347320696,0.8414099266424659
0.40810238980444863,0.8445414749482058,0.6825911982297364
0.4213576156147402,0.8723592803299673,0.6980770692985123
0.47574993813365124,0.8831312702247033,0.8087795683560965
0.5722596593006564,1.1262047221574194,0.7708129647111522
0.42786379333288665,1.0242856663089648,0.8276960176494138
0.41031386352230376,0.8742684612982168,0.7238298519229063
0.47565750947544244,0.9961221792413901,0.7499453794876572
0.4515712311363505,0.9183749196525628,0.6733536593354826
0.4213669215199943,1.037505432046235,0.6608969377537014
0.4994616515046549,1.033605513425675,0.8166841801323139
0.4254429887677609,0.9900249581322648,0.7074239754957449
0.5094415587838492,1.183685885136867,0.8812233079434689
0.5022325917275762,0.944427324718342,0.7829698369431065
0.4676718223491763,1.2733386802070252,0.7824062217887574
0.4650092218732365,0.9815123383784692,0.7327749507865225
0.4008003478131006,0.7843074361155514,0.6894569013693679
0.4348759081613107,0.9034432903812762,0.7393053179901752
0.4394441205798063,0.8887098057817141,0.8056364153135809
0.5113147514549152,0.9618849875441714,0.8619814919000001
0.46827076579514837,0.7931391696668899,0.7836682089559757
0.4240424787016028,0.9208273559363328,0.7076032003249173
0.45394987781382795,0.7762237885861443,0.7823236000728722
0.4794797027067022,1.0659969979710604,0.8489180922741748
0.45069495236435275,1.1531396832156788,0.735962380236119
0.44212935424057326,0.8955241985102238,0.7724764332162468
0.45141274937607984,0.9669672882252444,0.6979707741447629
0.47292069252483415,1.1172923989230552,0.7003996691325229
0.3505232454961028,0.9140405577097059,0.6806200676141692
0.4744814455713914,0.8328020233998958,0.7629316754042292
0.43993132213514047,0.9530701728710526,0.7061368502332812
0.47336279718482716,0.8255416473567131,0.8604829497636282
0.49752152867518573,1.3123264810477706,0.8168307494869426
0.44957404707480947,1.02710053735388,0.8878250827676492
0.5032205987874374,0.9435478103182032,0.9038050123732156
0.4726610086735839,0.8368677886686282,0.8361426392188662
0.4153628653297051,0.8327322734285836,0.6700685280936122
0.4869028730025508,1.0162581822178018,0.6876293804980314
0.44963019825443923,0.8934314637499664,0.7641685378000135
0.45237337069095673,1.0056525639446283,0.7362771904342453
0.4769360131151984,0.8663129334336291,0.7855739647626061
0.4648698610181893,0.9242558853115438,0.8057489210303395
0.5001295753416549,1.1808605540575912,0.7840756229771894
0.4056604429804123,0.8772103143211687,0.8738806419202271
0.46477436092699526,0.9129260308577912,0.7017201693433204
0.502120320769991,0.9476833844037584,0.7269470542132052
0.5122785143104117,0.9806188828693108,0.8485464278054746
0.45941895229352425,0.8610069232260442,0.781156571124719
0.4453163370845418,0.8836073483082179,0.716906387157058
0.5242551148024159,0.9143878384374388,0.7537909147100463
0.48145649797852996,0.9086207236643641,0.7227499624501216
0.43414940958003656,1.1390299920062414,0.7769988639062752
0.5508355834258718,1.4492437009688175,0.8504540956532294
0.443753316982388,0.9785950312358758,0.7453820594902956
0.4868852394686594,0.9962794029667684,0.733407920457129
0.4282105563028377,1.1135585460958743,0.7957249931281721
0.4972618451432308,1.4234303929376204,0.7280038975531626
0.538143559547025,1.3277325683924592,0.7522123284882791
0.4595649182797253,0.9907339338852296,0.8458053885714649
0.44308313594921017,0.8997379396397533,0.6716006223452868
0.4370136678513061,1.2822525238380968,0.7498660064098404
0.48071856487543174,1.015162102390169,0.8254095480589047
0.4720627671367605,1.0035728169215627,0.7367613504638274
0.42225911732106897,0.9088513306474671,0.6843773536831406
0.42783957278765505,1.015912665920802,0.7623458611899433
0.4877942100149987,1.3358311683524815,0.7568658480822252
0.4507219424380463,0.9897250460339276,0.8559076002530938
0.4104406574680949,0.8968348296095084,0.802420367308896
0.446603528822455,0.8206721981436135,0.7096974181673901
0.5164757401351355,1.199532901452471,0.7660118804244553
0.48672379699884133,0.8366740161632387,0.7415616427170284
0.4087486420402062,0.8525581944561692,0.7390008403181868
0.4264607217091595,0.8628728685891146,0.7363179316369078
0.5069812629790225,1.1414905892806104,0.7674488998679417
0.432333707277961,1.2472825114811177,0.7314375280298431
0.46262317006603565,0.9543642882322196,0.7488466973847828
0.42707078961752437,0.842574623914886,0.738412117817083
0.5043634045883612,1.3154654886486998,0.7407142098232029
0.4761986807818377,1.0601816223689695,0.7462127754728347
0.45656202417269137,0.8237291148514504,0.7518605201304938
0.410058157621693,0.8848755708895908,0.7878236014047131
0.4819724681265896,1.0163872917150505,0.7922202926881196
0.5121486071756711,1.9605716001605105,0.7109968242355141
0.4612481368758,0.7972473752473772,0.7059137078432913
0.43587465249960616,1.013314086017742,0.7841875166608964
0.4462709307467406,1.0129756340406857,0.7296764751298771
0.46098114923285216,1.05311622581607,0.8690079223476953
0.47489639475363715,1.0764763493389164,0.7906248471112569
0.4426653264759582,1.0832098641001022,0.7145578230962479
0.4540652451375929,1.1512724163179695,0.7105904127535128
0.4282906856757775,0.8642532598228749,0.7732995159355107
0.49158499451733834,1.1981348360696618,0.8809114801000538
0.46154129909610897,1.0920100568386573,0.7955583783102331
0.42700473285716584,0.9524495928704252,0.7631156524072754
0.48041656065529226,0.9104992087912028,0.7302971839589503
0.4970075384115229,0.9588457392514718,0.8230468958078283
0.5418838369433685,1.4056056204996037,0.8320827472495371
0.46653570179326687,0.9139283484077956,0.8691378851397537
0.5098131324701781,0.9140107439196212,0.7708641860022841
0.44658539524017044,1.0019987592838593,0.7786646971859489
0.47850358777615837,0.8340695347340025,0.6980294162887937
0.4552664079920305,0.9273167038566822,0.7184459646790571
0.4823004141912797,1.0803149502592182,0.758417083756347
0.47713135218434827,0.8841068059999441,0.6870244224178008
0.4574523265855342,0.8950748384852312,0.7220941477149736
0.4929834490994445,0.9411728186650784,0.7240986975046697
0.47047138257874993,0.8415783261614805,0.7414472165878274
0.4370690090639047,0.9141554681941528,0.7881067813168829
0.4040555339315233,0.8558426607645173,0.7742430811977661
0.4941791573238876,0.962326204135014,0.7735427308385145
0.4979094531854597,1.0132813394217814,0.8556326271454711
0.4388467692377037,0.8687585712541832,0.7556627783488488
0.46042559928502114,0.94478751697393,0.7353746412786737
0.49433723164739374,1.0005908851979577,0.7016770940044584
0.4946046390935565,1.3009515888604462,0.7490856217686148
0.4248562727447154,0.8650361209944696,0.7746214414332309
0.5388484726238315,1.36872168637167,0.8972209509689065
0.46791285088287593,0.7857581812917289,0.7811542064381772
0.4228413647189626,0.7879964053265222,0.7591770979648789
0.44887792118875786,1.3278527651612768,0.7346000415149837
0.42603628574731756,0.927316164818102,0.8151500696121944
0.4261004497764959,0.8411869031530737,0.751005420628564
0.42876111431239655,1.1725219489480896,0.7809442246657485
0.5060258440471068,0.9209115427038864,0.7841078938580445
0.4550463251408539,1.2029934287253317,0.7281213814532967
0.42204569220424787,1.051101201922437,0.7845928839510354
0.4981231767226772,1.1551875624776915,0.7287748313167087
0.43232774036129823,0.8065145549816176,0.7925530524366239
0.4965667516360638,1.040193012646043,0.7379892844722675
0.4833399896396378,0.9877371182195648,0.7307552281462459
