window_size_1_RMSE,Linear_w200,Linear_wAll
0.47134936396418453,0.7444153950326182,0.9086605176268184
0.436537395044111,0.6841663618264175,1.1020180161497224
0.4453486845732255,0.7297993130051756,0.8371273693203654
0.4581329126733336,0.7285926059325623,1.085059721570813
0.4856307588477547,0.7087646869868118,0.980608926452986
0.5023374770877035,0.6990874381116552,0.8624074421093557
0.48381591173434,0.6635531983886458,0.8911543729089446
0.43173505472678136,0.6508683545614872,0.8521946230250931
0.48410976263461153,0.7364934939025258,0.9014965541973542
0.39128789613851667,0.6634404128016342,0.7953316486915416
0.42277144461988825,0.6301609522798582,1.0610003020497951
0.4050534740751651,0.7268750684969137,0.8976737329539277
0.4675677943247299,0.7071701871451187,0.8384725453396408
0.553685494915149,0.7282987771034548,1.025878438084905
0.41639809674085854,0.7059447413729772,1.142011526363799
0.39619581631843004,0.676959820217148,0.7777071824392743
0.4090954127259,0.6338461702483101,0.7947689248040013
0.46079401887741755,0.7154737255917223,0.8520693604556503
0.5546792060952068,0.7648382343205149,0.8255521736278695
0.39697169944789024,0.6564480661299218,0.8353662810317266
0.41946981629389085,0.7045229607144101,1.4640777813054395
0.47236566123998197,0.7126828975218779,0.8605437911871557
0.44804547492776675,0.6729863579643791,1.0082086272533468
0.41427334014055517,0.6708355076384218,0.8312588902109929
0.4536517688605988,0.6944636036218821,1.0506685546456815
0.4032268743635043,0.6656894904712638,0.7245906150129586
0.485543163423308,0.7266375186638709,0.8580670383366901
0.474738335416415,0.7310275810717748,0.9015801293172864
0.43694098714511415,0.7195848012452708,0.8080503185308536
0.44398101996664324,0.6466188135172399,0.8036133896608645
0.39937646380108843,0.6760164717722523,0.8525829432121368
0.41074829409288327,0.6768664094550908,0.7401000460684785
0.41312827107164213,0.6828699747573307,0.9314052976087798
0.505773363135817,0.7519147437513121,0.99997860785768
0.4720318603314621,0.7277715538851416,0.8313887288056461
0.4159554807466843,0.6845525476901435,0.8904106055998048
0.45793638111866236,0.6746745129154078,0.8016600123410423
0.44782831643372467,0.6955352304425761,1.1950792973412228
0.42131872706523105,0.7181321978573477,0.8316017391778968
0.43660303622875246,0.7191623694180785,0.8727295064234191
0.45221454913835374,0.7358658176548977,0.9621843040158402
0.4564184800475624,0.6672353693202879,1.0835765554157284
0.3405785141961871,0.6354310587588418,0.8586532479069778
0.4614459285453975,0.6511957077187489,0.9295882633617281
0.42741785787748926,0.6640925944595371,0.9507498231490926
0.4334085538552844,0.6906078967161706,0.7819958074940119
0.417978204600717,0.7150384888308752,0.7786963978425324
0.41692058879492827,0.7289078626477472,0.9923726548228128
0.4805068549506351,0.7023743165980123,1.012345133243629
0.4587067595129048,0.7588436639451268,0.8783429603366918
0.40309727014275737,0.6461715485662242,0.8310157224021609
0.4605545216495518,0.6738799861564754,0.8031321819147729
0.4455178892048374,0.6779990585827046,0.916446539989974
0.4325802287768416,0.641594457738111,0.8576612650447543
0.4554967994542587,0.6960950146247066,0.833830238701265
0.4255990946281421,0.7297706811944145,0.9918031987045292
0.4797028788711807,0.7400174792739156,0.8893075273143612
0.39069132975610515,0.6803392330669351,0.8491099122240569
0.4512434030149038,0.6616441146353591,0.8564606727610695
0.4902582178717929,0.7068387537838341,0.8591936941903029
0.4992301075719787,0.7409976378654419,1.1033147396077938
0.4325318950752889,0.7040575429782931,0.9332705847841396
0.4343960759099064,0.6987044274635061,0.7760725226495008
0.4961664833803745,0.7046863024696887,0.8713150602903411
0.4710641323897824,0.6991647367662085,0.9565793428638212
0.40369121445571277,0.6682495968311496,1.1020496849420889
0.49761779911016774,0.7615404570651257,1.0153330056959846
0.4346745087679969,0.6943254816629815,1.2209368453968132
0.46288835619645524,0.6869025348714799,0.7758320125792554
0.39836068069449576,0.6813797459696831,0.8459441023575758
0.4400996653627168,0.7208378803878481,0.8509124010644236
0.4909097823993743,0.6876677877425378,0.8354458763761139
0.4439577596243324,0.6698384460338832,1.1196498380571005
0.44636285265104675,0.6633251329053471,1.0236294056933644
0.42882694336798816,0.7051464428393932,1.0260744661753236
0.4521378072917544,0.7032690588850798,0.8336044391230663
0.45738635576614006,0.6841192674429841,0.8124875378197678
0.4033718920317368,0.6705659616670814,0.9199318280547416
