window_size_1_RMSE,Exp_wAll,Linear_wAll
0.5222388559796933,0.91912761603572,0.9086605176268184
0.480855797131132,0.784384458050907,1.1020180161497224
0.48669827178394476,0.7863869825887516,0.8371273693203654
0.4969809091739594,0.7885621706771114,1.085059721570813
0.5255804702754664,0.7869333289965392,0.980608926452986
0.5304332921555585,0.8266211043152891,0.8624074421093557
0.5357645004128365,0.8454493829380315,0.8911543729089446
0.46993995222472507,0.7716994130680739,0.8521946230250931
0.5476602730332265,0.9244490575841712,0.9014965541973542
0.429170813370149,0.7075815658020052,0.7953316486915416
0.4550814207126195,0.622434667479382,1.0610003020497951
0.42659786813538375,0.7250382010920658,0.8976737329539277
0.48480153756267447,0.6950753719112476,0.8384725453396408
0.5806400918462622,0.9223733487039576,1.025878438084905
0.46177553022007845,0.8732261460587578,1.142011526363799
0.4118561184415046,0.6508848037767665,0.7777071824392743
0.4229014285386927,0.6936805455483794,0.7947689248040013
0.4966584947543749,0.8364288129001791,0.8520693604556503
0.5921812379654378,0.7917219435527089,0.8255521736278695
0.4446196822941578,0.8009383251352227,0.8353662810317266
0.5005908307412131,0.7865776609015219,1.4640777813054395
0.5105536924492761,0.7550381244732374,0.8605437911871557
0.46721510496111046,0.6962539780798863,1.0082086272533468
0.439261317766955,0.6297208460923521,0.8312588902109929
0.49274071796985214,0.7910349813930556,1.0506685546456815
0.44806196326839026,0.7307651330227312,0.7245906150129586
0.535617516627063,0.8620860468794254,0.8580670383366901
0.5310833337557445,0.7757396430262381,0.9015801293172864
0.45879502091195706,0.6843102897505584,0.8080503185308536
0.4764971720278077,0.7243762410768285,0.8036133896608645
0.4247336978866705,0.6449675990548772,0.8525829432121368
0.42267888301591383,0.7403115392399553,0.7401000460684785
0.44232368032639147,0.7373402916193118,0.9314052976087798
0.5345773006256926,0.9196313426514356,0.99997860785768
0.5086001343712279,0.8866020172090943,0.8313887288056461
0.4416233864712487,0.7697713002427129,0.8904106055998048
0.4925867478005634,0.794669407910266,0.8016600123410423
0.4929865536741695,0.8654844516062038,1.1950792973412228
0.44731776924494826,0.7419597201958672,0.8316017391778968
0.4619666192090465,0.7872461683401761,0.8727295064234191
0.4723932986922697,0.6913423775206746,0.9621843040158402
0.5115300222004203,0.7144842810602181,1.0835765554157284
0.3466734425039094,0.5963547461940749,0.8586532479069778
0.49615855283081417,0.730322072552759,0.9295882633617281
0.4408406133111697,0.6708592285063618,0.9507498231490926
0.475488514767487,0.8760134229291441,0.7819958074940119
0.4401289797436484,0.8059294128078254,0.7786963978425324
0.4504296528564741,0.9161913850164738,0.9923726548228128
0.5187628229640072,0.8514087984825658,1.012345133243629
0.49324326461118645,0.89677749625993,0.8783429603366918
0.4270797569637945,0.7366703577950259,0.8310157224021609
0.4859402758510453,0.6962163736099133,0.8031321819147729
0.4771384901819598,0.7599971411662183,0.916446539989974
0.47727456691299364,0.788771534061722,0.8576612650447543
0.4891404196814772,0.8025258315035115,0.833830238701265
0.4735170690978301,0.8162369108300269,0.9918031987045292
0.5089452886719471,0.7086114259732886,0.8893075273143612
0.4443982985647746,0.8603557288460065,0.8491099122240569
0.4747447470107282,0.6416448059567098,0.8564606727610695
0.5209934381028061,0.7597548201571455,0.8591936941903029
0.5654170293963818,0.8493918394918222,1.1033147396077938
0.47712148769973806,0.8237303111104126,0.9332705847841396
0.4698387600205326,0.8154981487680323,0.7760725226495008
0.5475205443393064,0.8852697830145329,0.8713150602903411
0.4811158715279475,0.6956443053353315,0.9565793428638212
0.4599118120931635,0.828174942334554,1.1020496849420889
0.5464147116032566,0.8178535155727367,1.0153330056959846
0.5114799973921972,0.8127997379746688,1.2209368453968132
0.48924797025883604,0.7778928013099525,0.7758320125792554
0.4242994449610563,0.7144443286067207,0.8459441023575758
0.47184479716834427,0.7283314278882626,0.8509124010644236
0.49788525101662473,0.7315510134659349,0.8354458763761139
0.4929116704565516,0.7561001245203124,1.1196498380571005
0.475283073907855,0.7173220634794921,1.0236294056933644
0.45420102294284886,0.7852570193083264,1.0260744661753236
0.486109491673332,0.83612547860746,0.8336044391230663
0.47272227796201977,0.7468606873952317,0.8124875378197678
0.42770538862890534,0.7374737867221809,0.9199318280547416
0.43933802541219663,0.6828105425176848,0.8015413711968636
0.49301669062274917,0.7561681405959986,0.924700768944538
0.4739943038730655,0.7757862921179425,0.8841663660780189
0.4471867143114181,0.7623316938279733,0.8247255273119768
0.46906728528131425,0.6592148834096071,0.913777171590632
0.5124007642156572,0.74145985782859,0.8955273156649716
0.5130851385131237,0.8123827591311519,0.901594926259593
0.4067846278472679,0.6849839034284433,0.7294282590441097
