window_size_1_RMSE,Plain_w200,Exp_w200
0.4660571408099598,0.7323456920220199,0.7741981211074888
0.44769567187180587,0.7007370592546794,0.8040284114537488
0.45556504861744807,0.72420348953046,0.8437054254118714
0.455026494955485,0.6929399211127902,0.7934691101753332
0.4849143983954356,0.7349591404096558,0.775881525484208
0.4913298082796355,0.729747545872346,0.7429313488608118
0.47565496717068967,0.7043630491452403,0.8937252087705904
0.42802645632853603,0.6771639057918193,0.7649696839542967
0.4817793907912258,0.7386095163813233,0.8914149205124617
0.39452242632714585,0.6793945732523803,0.7558598445342632
0.40907036267626085,0.6440866562248511,0.6765675092479448
0.42076192404725904,0.7225706239508285,0.791758613569985
0.44070549096450634,0.6859354009478794,0.7083852381188395
0.5284638247797331,0.7246434698822773,0.8003982228309995
0.40845131471392265,0.6985972855979162,0.8414099266424659
0.4013810605154194,0.6832240881172897,0.6825911982297364
0.4132973334915752,0.6572112352589815,0.6980770692985123
0.468236942671096,0.7247020090175156,0.8087795683560965
0.552146180764971,0.7865856311095317,0.7708129647111522
0.4003159990648817,0.6565719640376849,0.8276960176494138
0.3846405941511452,0.6714611219767047,0.7238298519229063
0.4553287144676609,0.7491191977059105,0.7499453794876572
0.441695475307198,0.7036002419538852,0.6733536593354826
0.4073892741857383,0.7353180895337701,0.6608969377537014
0.4721323798890154,0.7288142564057428,0.8166841801323139
0.40527177653917545,0.6649627646489491,0.7074239754957449
0.4912843816608634,0.7185408762268295,0.8812233079434689
0.4788161593372737,0.6941986036808321,0.7829698369431065
0.43697033867918605,0.7085614847095597,0.7824062217887574
0.4252313765438169,0.6473209008707121,0.7327749507865225
0.390712550575821,0.6534822426880526,0.6894569013693679
0.4090228666237115,0.6791509968361599,0.7393053179901752
0.4268855601238949,0.691714527906359,0.8056364153135809
0.5068658869973021,0.758817925328061,0.8619814919000001
0.4612297120952483,0.7661188565624422,0.7836682089559757
0.4226533391051451,0.7351614780275527,0.7076032003249173
0.4550330079199233,0.6842108634821318,0.7823236000728722
0.4568247770850396,0.7165236818186497,0.8489180922741748
0.4236977094848896,0.7311787598635759,0.735962380236119
0.44588930482999845,0.6714203824749945,0.7724764332162468
0.44203863986603487,0.7554904296627879,0.6979707741447629
0.4435163723372851,0.6648668998570777,0.7003996691325229
0.3472516964876297,0.6321531611551143,0.6806200676141692
0.4544538455504872,0.6374163259735498,0.7629316754042292
0.4228654230661718,0.7049386855230872,0.7061368502332812
0.4646019892357407,0.6948888348484092,0.8604829497636282
0.43572641934842865,0.6816830670482679,0.8168307494869426
0.43069165251694613,0.7095598508684321,0.8878250827676492
0.48664048543711147,0.735499875357869,0.9038050123732156
0.4685991526034266,0.7412795578730774,0.8361426392188662
0.4101972170229633,0.6625636187218145,0.6700685280936122
0.45376261600211526,0.6729875519583082,0.6876293804980314
0.4397064879404952,0.6830558979709036,0.7641685378000135
0.42952538377818433,0.6637800704302402,0.7362771904342453
0.47821598229787754,0.7220130889576494,0.7855739647626061
0.4522673683418998,0.7487831763314396,0.8057489210303395
0.44989379846359606,0.6980563560992075,0.7840756229771894
0.4027762696851338,0.7000977556102421,0.8738806419202271
0.4354365852259437,0.6776925088393954,0.7017201693433204
0.47935574370789097,0.7520519039758572,0.7269470542132052
0.49585466297914055,0.7243512040938369,0.8485464278054746
0.42817523647892775,0.6778391037901302,0.781156571124719
0.42966454438054424,0.7386292747697104,0.716906387157058
0.49964548396427644,0.7114471690382246,0.7537909147100463
0.47234845572222683,0.6969177934968025,0.7227499624501216
0.4096748789972932,0.7039005996234029,0.7769988639062752
0.4984450645961756,0.7333914161793147,0.8504540956532294
0.4230878204082971,0.7098671180001402,0.7453820594902956
0.45279343028774455,0.6970347462229256,0.733407920457129
0.40110226625903594,0.6963325232545573,0.7957249931281721
0.442454856108203,0.7322215274486598,0.7280038975531626
0.490424525688514,0.7117708021971895,0.7522123284882791
0.4484876988990946,0.6847115034211702,0.8458053885714649
0.4195639112149522,0.693130654739007,0.6716006223452868
0.41637011554708137,0.7211922388858478,0.7498660064098404
0.45412328049966805,0.6726802727176119,0.8254095480589047
0.44836607540980195,0.7151505141583336,0.7367613504638274
0.41174219531429984,0.7111920736396432,0.6843773536831406
0.40793230644930917,0.6957799432131718,0.7623458611899433
0.4605945893809028,0.7181920739120352,0.7568658480822252
0.4445120896285,0.7025300735575641,0.8559076002530938
0.40616202872562296,0.7458531397177265,0.802420367308896
0.44234758332124086,0.6842663214140449,0.7096974181673901
0.4797359557385357,0.7391686605991371,0.7660118804244553
0.4756241993319847,0.7424561180512452,0.7415616427170284
0.39900277891101565,0.7076157367737352,0.7390008403181868
0.4087228918787102,0.690449357880252,0.7363179316369078
0.483360120938819,0.7120334442832451,0.7674488998679417
0.3821706839447751,0.6666185280643986,0.7314375280298431
0.46504612568760423,0.7447264843084019,0.7488466973847828
0.4288144235481306,0.6905387834088645,0.738412117817083
0.46659993830589175,0.7017584140412855,0.7407142098232029
0.4676460547619608,0.7027363340887745,0.7462127754728347
0.44274677614857866,0.6877181653587193,0.7518605201304938
0.408513186254422,0.7278298385111447,0.7878236014047131
0.4735779762936343,0.7269061006664614,0.7922202926881196
0.4378731964331702,0.6729214585737832,0.7109968242355141
0.44650637900569423,0.6790681111503251,0.7059137078432913
0.4180719215445243,0.6987448954097677,0.7841875166608964
0.43906365391582364,0.7063132213053565,0.7296764751298771
0.44778155942030823,0.6947406713128589,0.8690079223476953
0.4412578169081664,0.7271766903448653,0.7906248471112569
0.42305496652040037,0.7151487510327651,0.7145578230962479
0.3974824437692072,0.6383160099866275,0.7105904127535128
0.4328166396153631,0.6983383648142748,0.7732995159355107
0.45614501520019574,0.7266723542641234,0.8809114801000538
0.44227894370849746,0.69763399059273,0.7955583783102331
0.4254997259714166,0.6645698841660754,0.7631156524072754
0.45272369894220965,0.6741623192154975,0.7302971839589503
0.4754953957793945,0.7191291048546843,0.8230468958078283
0.4822227747074623,0.7124157320310489,0.8320827472495371
0.4528592913657769,0.7138534298203306,0.8691378851397537
0.4695547258324828,0.7020305365239693,0.7708641860022841
0.4355488336567967,0.665134810053141,0.7786646971859489
0.4618211686730045,0.6868972813552671,0.6980294162887937
0.4218478715280904,0.7077522691831376,0.7184459646790571
0.45460771440151004,0.6747495690435856,0.758417083756347
0.4507507616052533,0.6914591362169138,0.6870244224178008
0.44664518123287067,0.7030161164867752,0.7220941477149736
0.4656256095064819,0.7209335305694924,0.7240986975046697
0.4592377176929666,0.6717412830339036,0.7414472165878274
0.42211044776627626,0.7037331592198939,0.7881067813168829
0.39689683515566954,0.7061651774173703,0.7742430811977661
0.4885250735759572,0.7534321604139385,0.7735427308385145
0.49551061580895955,0.7222691649033173,0.8556326271454711
0.43206858739571125,0.7222450257837959,0.7556627783488488
0.4345262065212843,0.6806270124166995,0.7353746412786737
0.46483171776716875,0.7275476998373809,0.7016770940044584
0.45900571593148626,0.7286166576349691,0.7490856217686148
0.4237698321131076,0.7350558212733204,0.7746214414332309
0.45508851377123727,0.7095650203576178,0.8972209509689065
0.4575005558832369,0.6736126567650749,0.7811542064381772
0.4215385436622148,0.7245635814431353,0.7591770979648789
0.4185370274388879,0.6704445953884988,0.7346000415149837
0.41256266806263464,0.7084454202749423,0.8151500696121944
0.42464303508274864,0.6972150254898101,0.751005420628564
0.422612745484997,0.7151091079996771,0.7809442246657485
0.4779414416392471,0.6793865605835009,0.7841078938580445
0.42475672615729465,0.6643021032157408,0.7281213814532967
0.40263624118687025,0.6676703824041051,0.7845928839510354
0.4765592597738276,0.6906145346512337,0.7287748313167087
0.4231947658217842,0.7008551934455314,0.7925530524366239
0.4709223856526559,0.7223002478838025,0.7379892844722675
0.45025461891769725,0.6900973255324536,0.7307552281462459
0.45126518572932,0.7037838610463635,0.7132770846678974
0.4478766839005581,0.7178027123605224,0.7535453855650046
0.4474129414166717,0.7059539002351705,0.7424719058708388
0.45255725749629794,0.6736545556502773,0.7406298296502198
0.43352340331480094,0.7177938469794953,0.7071211647341322
0.41043550100723786,0.7088863966358373,0.7113928399321785
0.48587560768857474,0.7225942143516779,0.7538092500287357
0.4458743846670627,0.7137293775453593,0.8682165357664807
0.4379698853894503,0.6766144193614083,0.915633332897562
0.44676160787304076,0.7154771428430015,0.834898871222201
0.4236828637238865,0.6775601892234193,0.7077578486192538
0.47824388942826573,0.7199129611866164,0.7602593776529686
0.47698309263453725,0.6966907909399844,0.8112009152125097
0.5032857622047896,0.7771513249164741,0.8911519170104226
0.5073031250161345,0.7424008452639549,0.8122818660071757
0.44909897804233734,0.6945239451191432,0.8455884252342999
0.41587182044578,0.6765373791854389,0.7171387004974757
0.5017011837951617,0.7187685369100195,0.8005908367469691
0.415614536109941,0.6782573035390801,0.8383314847914858
0.4628965568781973,0.7148721232622168,0.8295433752763262
0.3979039040981637,0.6948866565283344,0.7582594293777322
0.42546930678378203,0.6963456528735285,0.7778734802311036
0.4378096315307955,0.7176509996070821,0.7400790269017611
0.4928668976478198,0.697554909762272,0.8604529001872088
0.4360315540014553,0.7074655933188125,0.7282444526508165
0.41859897161676896,0.7108456130439521,0.7459241634259365
0.41736624418409546,0.7287607712601993,0.917962091394882
0.4415966799944866,0.6872195470032747,0.8815117788923472
0.404873290010735,0.7016685323045369,0.8455776929947395
0.44639773852171943,0.6942366277759231,0.7248101711458809
0.3849884723410071,0.6932800097361492,0.8355823586185264
0.47584458797597207,0.7207063537670001,0.7723657860383656
0.4601864474840143,0.7141025310405029,0.8173484993847202
0.4318294050762192,0.7268184150201379,0.7587346277253314
0.4494891110353476,0.7074576945413332,0.8564249908358774
0.5177092890676415,0.7212479403751647,0.7964701562505249
0.47019827072069686,0.7288322889400999,0.8098655660413759
0.42865408238629704,0.7044114400303606,0.8292473506652089
0.4538751328575576,0.7300765444485059,0.7573346669453077
0.3999004175011878,0.6617661005813297,0.7037975649179967
0.4316507790395112,0.7051314587236075,0.7149292521218178
0.4734548327872999,0.6851397149790337,0.704121510065893
0.4605345902977064,0.6745099539786311,0.7689335121998507
0.43072783480202015,0.7004861389361937,0.8698178975317515
0.5016425635645645,0.7312019334168695,0.9011983601622237
0.43283404829481253,0.701677578638284,0.7014927376191835
0.42583896244258246,0.6683223869776296,0.7882381921745423
0.42567018711438126,0.6809519292647543,0.7070793710080148
0.43722477666604087,0.6958631852599255,0.8300519447107173
0.399869374513503,0.6778730795479312,0.7610274450636864
0.5031351839103576,0.7000479015462292,0.9034144362919772
0.462204826829164,0.7177541947145145,0.7814393211410436
0.41966546844573654,0.6518135961986448,0.7534967706583824
0.4032444295571304,0.6543949916487393,0.7290036577939069
0.4182284809876113,0.6582183509195505,0.6983346499820616
0.40455486151576026,0.6759402300785182,0.6745445025495148
0.42240917596924615,0.6697135932443368,0.7087248823099482
0.5061682436608071,0.7499254383704703,0.8034847125185769
0.45518549098757477,0.7394756514653302,0.8374610348009971
0.4610989186718122,0.7215748306952788,0.7995993077569108
0.45751180856967105,0.695206976713587,0.7984521479280466
0.4621860158741231,0.7429144572364484,0.7129832789738789
0.4384100331850522,0.7184958051279192,0.7358778327163287
0.46305422227802284,0.7120092314373179,0.8746563728150611
0.4285586135723935,0.6892211952719394,0.7317175686527954
0.45984843386455865,0.7014970161680474,0.7566287951255802
0.450686729595249,0.7319702710880608,0.7455356588287245
0.399167114104635,0.6690045147979236,0.7338206506301872
