window_size_1_RMSE,Exp_w200,Linear_w200
0.23378083488594137,0.5485042063286414,0.4876326390315889
0.23576974682181645,0.5215653233898839,0.5048816806465471
0.2360580943159806,0.5655478209976491,0.4759185022821642
0.23705639721176572,0.6137888685652024,0.4687949767323952
0.2481536057037499,0.5841682699919661,0.5230709579952925
0.237024056712972,0.5907578018886596,0.4916913802988219
0.24111368409686343,0.5508993978995239,0.5133372235057975
0.24367486858932813,0.6122999923538747,0.4802265341392716
0.23832623993699315,0.6037311175475216,0.4641978962874208
0.2421856768646093,0.6083155366218803,0.5227707971991259
0.23988098528472002,0.5803677929795671,0.4901167896480386
0.23986025452380438,0.5973680058082169,0.4792862600048701
0.24016693988548363,0.6121029458773536,0.5144271358059376
0.24246312503320713,0.5911222015290221,0.5086087498738883
0.23356352955308965,0.5443537085159654,0.4883500239587365
0.23211614853826845,0.5633346737318603,0.4794152497158792
0.23926834706864294,0.5584106397332997,0.4903813251537155
0.24061528244486033,0.6124204231398533,0.4973619598650578
0.23358292655985136,0.5453498942734009,0.482867184866849
0.23724613716950074,0.5827686196721261,0.4921405374120264
0.23931661857431505,0.5591602788105137,0.5042266854984826
0.23405897008250912,0.5573514873572365,0.488001043666595
0.23629215390340824,0.5505068323015739,0.5066115251579203
0.23991235610789052,0.6367361881494306,0.469775176629956
0.2385019068400047,0.5833905162623495,0.47389703583732395
0.23743933988442723,0.5802096456940816,0.482480151398801
0.23628606798781784,0.5538499695761641,0.497679586911428
0.24143151657987372,0.5592553565145315,0.5153525584125159
0.2529167307721045,0.6394610648506145,0.5400032707850332
0.2392878168119107,0.6070408112949546,0.5025827145861271
0.2397357224552131,0.5576073381442709,0.4957867262147119
0.23543886110255458,0.5699418500960394,0.4927881660337294
0.23851781500984032,0.5882361746194826,0.4911438384746735
0.23896180776438058,0.5802524008387074,0.4970024603400108
0.23878596875128216,0.5649323407913914,0.5080837199736984
0.24936817231469108,0.5739319435239879,0.5375805129000562
0.24191656459260202,0.6250534931175029,0.4852819101179454
0.23759738076337203,0.5929914010561244,0.5077911557267456
0.23867932945973727,0.5844316393133421,0.5032088919348038
0.24141150530371747,0.6066428250142628,0.5011367783411328
0.23313620487391243,0.5665041757607898,0.5049979642340502
0.23069385615016355,0.5386051440109407,0.5039714485450633
0.23897951244653817,0.5680520877163837,0.482949782750666
0.24530034597584674,0.6100322604774409,0.5136395948654988
0.23477443245394164,0.554931434752247,0.4770881444602574
0.24095976993969623,0.5928241825042494,0.4710360273765968
0.23828779924354598,0.5668809360850484,0.5047879619943871
0.243445081787604,0.5609336074285114,0.5154864230099301
0.24227401873101365,0.5748964014485771,0.4975204628652384
0.2428819872448903,0.6031128598718526,0.5059263085899307
0.23488917253360125,0.569489850312793,0.4965366982253525
0.2285599440904359,0.5618135923161273,0.4774237768243823
0.23440378790598224,0.5243253082820882,0.503692766344641
0.23881318639359844,0.6211491352094997,0.4877887329642794
0.23851435040641955,0.5828803508778959,0.4808928899947439
0.23829774506270257,0.5622031910909591,0.4760708388047293
0.2389814829736607,0.5676645252318104,0.4987051903451912
0.23945285032115876,0.5698189014951116,0.4949592041823457
0.24395330120295494,0.5733541467428956,0.5133745107552505
0.2483631980651699,0.6004726503438313,0.5206860936024975
0.24031975596266825,0.6001028426843721,0.5044013916037108
0.2490970817849028,0.6129856359603787,0.5169701523484759
0.23156220487840046,0.5578065429285877,0.4695923423236698
0.24196261696180976,0.6050298999785783,0.4873524499633157
0.23601569907343012,0.5890221839198228,0.4926240676306905
0.2388232880753438,0.588514572035875,0.4783161699753119
0.23567597041546706,0.5548864971557758,0.4957756671106383
0.23771034040393013,0.5270477493826633,0.4993105511681927
0.23762805617257562,0.5469644597119386,0.5049272002152992
0.24079769184539546,0.558962796221093,0.5246861100960039
0.23326336361603928,0.5918357090905139,0.4769506816807289
0.24479531309759708,0.6019880136339149,0.5223665127067927
0.23347753392504828,0.547113814290781,0.4960550156404835
0.2386451165015947,0.5654641958133722,0.5099744907207827
0.24606620665519258,0.6060784291958897,0.5209908822814612
0.23738718579329215,0.5606206029770242,0.5022889296011788
0.2391703635563376,0.6024582621442501,0.5138234701005832
0.24250534415372266,0.5582979153336989,0.5109504426470397
0.23782010013607155,0.5680993396533663,0.5050657223404789
0.2391965040565154,0.5798100899110409,0.490920211110198
0.24287306269587336,0.6006776654687415,0.5043526112612121
0.23611918770035573,0.5855922025062401,0.496235222505444
0.2346022597810128,0.5714679463979673,0.4928301238126427
0.24136713109359056,0.5793294860621312,0.4965650862917166
0.23642650318420755,0.5549357790089274,0.5042102993486471
0.24069012058790953,0.5656338067749339,0.4673637188271706
0.24169976829809606,0.5538941191493454,0.5168833046755821
0.24031240844941626,0.5578623943844889,0.5200928706002736
0.24395312467013425,0.5580133975069053,0.5416693655337719
0.24020758681498675,0.6155353025596135,0.4777764605831887
0.24318118865371627,0.6719979345080321,0.4855595827935428
0.23799435080266623,0.5629382684273443,0.4970100511230322
0.23768222231054245,0.5435341813258194,0.5072748431109652
0.2317122590706493,0.5580232304927621,0.4828244674545533
0.24480717395931229,0.5791434151951699,0.5150435815454874
0.23718365229079544,0.5856432795496473,0.4841911655914652
0.24123043195483718,0.6286875451828028,0.48598858888766205
0.2312474823034117,0.5474113120342059,0.4795569080008569
0.23691165750719828,0.537058724119498,0.5023474334074948
0.24958632039031273,0.5906328401287383,0.5301945458399804
0.2413146904854065,0.5494993132905607,0.5017216233308418
0.24096827299772478,0.5629648884275383,0.5177579638954124
0.24426939042502538,0.6112519350215981,0.5128216815397253
0.24096417246518215,0.614584867660667,0.4740155982536781
0.24076062936943757,0.5716059444951632,0.5166409887754686
0.23640254372453184,0.5538939413983378,0.500485392547895
0.2455695872984502,0.5900919948979785,0.47827868535045
0.24434834724075855,0.5829158987622933,0.5163462147870821
0.2387940816628255,0.5748094007482228,0.5102656257041057
0.2407346759175872,0.6060625328084434,0.4919053617758559
0.23220908706399002,0.568610881158432,0.4862798975040396
0.23850692337769133,0.5784904158096293,0.4867373632901526
0.23534055648375493,0.5362965077629408,0.4941941456229882
0.2365523219644111,0.574009003596821,0.4940996208443804
0.23669489232546093,0.5778580080371486,0.4773116862271617
0.2391535322747171,0.5541473605191573,0.4898092416655485
0.23759817699374228,0.5692596101058558,0.4917592579184379
0.2357671567674489,0.5540239294207182,0.4921826084734332
0.23792118666464304,0.6007497262325036,0.4898086116485105
0.23850810118252574,0.5714013121466233,0.5122764456528597
0.23954670327907948,0.5634773675027391,0.47627436507760396
0.23490268304310688,0.5814984227890438,0.4732655823296233
0.23963634995641414,0.5449127528486937,0.4866014211497218
0.24177014952250211,0.5824274364012045,0.5135119579195923
0.23955543950572541,0.5782212995546367,0.5029249784928137
0.23993400160909972,0.6054162613130006,0.4944923330070372
0.23379394057361147,0.5449914841757783,0.4889714172836376
0.24039275628857282,0.5643325172599447,0.5060442902113572
0.2436064797583654,0.6174364307110042,0.4991633225734654
0.23599085435164555,0.563079392909826,0.5041469104273953
0.2386305921116059,0.6046254068485125,0.4838325791966546
