window_size_1_RMSE,Linear_w200,Linear_wAll
0.17566341275544312,0.4876326390315889,0.27290976931570704
0.18168232221783215,0.5048816806465471,0.2823156574057244
0.18277781215104696,0.4759185022821642,0.2973138983006826
0.18199822941738725,0.4687949767323952,0.3039730707547818
0.1856406187493281,0.5230709579952925,0.2892140414944455
0.17794860647708802,0.4916913802988219,0.27558271702362336
0.18007904779145043,0.5133372235057975,0.2734822934494193
0.18355376829961678,0.4802265341392716,0.2731809557881997
0.18105328305209148,0.4641978962874208,0.2908508463756311
0.18134725357651033,0.5227707971991259,0.26967320445640103
0.18302563605723698,0.4901167896480386,0.28245450622439994
0.18128675964447308,0.4792862600048701,0.2683546082592197
0.18197949478474876,0.5144271358059376,0.2906178307484665
0.18165466208441353,0.5086087498738883,0.2823699952778056
0.17867507036459976,0.4883500239587365,0.31479073676078473
0.17929492266919284,0.4794152497158792,0.2949862775091636
0.18351699299830365,0.4903813251537155,0.30518106917550397
0.18382510565199375,0.4973619598650578,0.27696722964087434
0.18336584190026406,0.482867184866849,0.2927992100214642
0.17937907584651364,0.4921405374120264,0.26005210408775825
0.18268335309922726,0.5042266854984826,0.28946160815901506
0.18076380892225985,0.488001043666595,0.2858131990226303
0.1836155955735351,0.5066115251579203,0.2970601465520253
0.17990783799281346,0.469775176629956,0.2781370902720709
0.18269545353022656,0.47389703583732395,0.2903969596929917
0.18152466402632172,0.482480151398801,0.2793207487799332
0.18226832476416432,0.497679586911428,0.3004308489904273
0.18068307596252764,0.5153525584125159,0.2676470179710828
0.18380369134223848,0.5400032707850332,0.270599419349918
0.18195267285001293,0.5025827145861271,0.2833474704680548
0.18697026414994755,0.4957867262147119,0.28355879152085
0.18225862219491368,0.4927881660337294,0.2948957588761821
0.18177383480418727,0.4911438384746735,0.2744575313668335
0.18203586510129072,0.4970024603400108,0.2990347828633664
0.18317548815678208,0.5080837199736984,0.28057070151396546
0.1849186052087083,0.5375805129000562,0.29722574627328546
