window_size_1_RMSE,Plain_w200,Exp_w200
0.2294386456656302,0.4876435401735815,0.5485042063286414
0.2247108033027539,0.4712536893593996,0.5215653233898839
0.23557329939990823,0.5037865674623973,0.5655478209976491
0.2344881343789681,0.5076743815542275,0.6137888685652024
0.23913024917019216,0.5027818597624112,0.5841682699919661
0.23906160608921978,0.5272601204358994,0.5907578018886596
0.23741158751542119,0.5258262350182256,0.5508993978995239
0.23799301987939145,0.4914967513125502,0.6122999923538747
0.23698447012318993,0.4945625953448314,0.6037311175475216
0.23238178976555368,0.4948915694474478,0.6083155366218803
0.23835138049873167,0.5076934838593684,0.5803677929795671
0.2327422733255605,0.491455878653255,0.5973680058082169
0.24043920073338426,0.5376941542012859,0.6121029458773536
0.2390992392503511,0.5131236752337308,0.5911222015290221
0.23117622220964038,0.4738881407585782,0.5443537085159654
0.23858931662076624,0.5188371711800808,0.5633346737318603
0.23480881053933736,0.5206654275799056,0.5584106397332997
0.23664798788732547,0.5040296673496578,0.6124204231398533
0.23106700868167093,0.4964498863994102,0.5453498942734009
0.235343563185815,0.5126486645636249,0.5827686196721261
0.23065109771732437,0.4994103614863142,0.5591602788105137
0.23429227248368178,0.5010911500762538,0.5573514873572365
0.23158999611028153,0.4899022639588521,0.5505068323015739
0.23986675997360052,0.5086475941548897,0.6367361881494306
0.23482920161458004,0.4918591867013373,0.5833905162623495
0.23404366289519182,0.4861620302205138,0.5802096456940816
0.23809283601752107,0.5246601068524204,0.5538499695761641
0.23399064492702648,0.4956083743773473,0.5592553565145315
0.23997558176174638,0.479177905759484,0.6394610648506145
0.24478979115016183,0.5236708506106578,0.6070408112949546
0.23222908960647068,0.4868290383659011,0.5576073381442709
0.22720770902596443,0.4898468340018454,0.5699418500960394
0.23717701165841668,0.5021213818475279,0.5882361746194826
0.23709176105437377,0.5146955653689385,0.5802524008387074
0.23218155249884126,0.4739970451755848,0.5649323407913914
0.23848225746483376,0.5061825009849007,0.5739319435239879
0.24321367138984706,0.5210200384365308,0.6250534931175029
0.23355729156485908,0.5040031083922079,0.5929914010561244
0.23350363704366156,0.4914134296824551,0.5844316393133421
0.23703809947045326,0.4992285286201127,0.6066428250142628
0.2354006459821899,0.5224096441231967,0.5665041757607898
0.22876862348055815,0.5123016269551731,0.5386051440109407
0.23778412089420456,0.5131311299141461,0.5680520877163837
0.23772412805859283,0.4937558725604188,0.6100322604774409
0.23008865999811598,0.4950236411480702,0.554931434752247
0.24632579746456323,0.5426291869112132,0.5928241825042494
0.23695799762159758,0.5187964492770638,0.5668809360850484
0.2360227691300809,0.4977380981821218,0.5609336074285114
0.2345731168614441,0.493255449120085,0.5748964014485771
0.23454118227880089,0.4774823429669239,0.6031128598718526
0.2328072022711453,0.4824379296515962,0.569489850312793
0.23273182381025617,0.49465034672883795,0.5618135923161273
0.23097376340866377,0.5164313957014189,0.5243253082820882
0.23672602701905887,0.5118837181917394,0.6211491352094997
0.23791944430112066,0.4967648714637972,0.5828803508778959
0.22877192128508794,0.4857273286212914,0.5622031910909591
0.2432775053557434,0.5381877788631111,0.5676645252318104
0.2421160027505344,0.5148809529412209,0.5698189014951116
0.23581171892606698,0.5238827270267435,0.5733541467428956
0.23534598508226687,0.4891987486469925,0.6004726503438313
0.2422093235849823,0.5179588092963437,0.6001028426843721
0.23634034556575811,0.4932890629715597,0.6129856359603787
0.23217921165471295,0.5071656006249152,0.5578065429285877
0.23906096026406828,0.5028983373211525,0.6050298999785783
0.23779028769464183,0.508716275843414,0.5890221839198228
0.2342859035259069,0.4764036064159883,0.588514572035875
0.2316876808855529,0.4986630216341135,0.5548864971557758
0.23397179808128812,0.4972730305423772,0.5270477493826633
0.2320564486717682,0.5105565790414703,0.5469644597119386
0.2380656206678676,0.5209097270797077,0.558962796221093
0.23537355475324362,0.5047223453081557,0.5918357090905139
0.24636966153362144,0.5123034421383106,0.6019880136339149
0.23027364433611658,0.5111793265983452,0.547113814290781
0.24078874955499216,0.5250038015310914,0.5654641958133722
0.23592694256626776,0.5080910012880421,0.6060784291958897
0.2318207571544697,0.5021033873785998,0.5606206029770242
0.23394974486399614,0.5007406326447851,0.6024582621442501
0.23725410125869226,0.5041839923457154,0.5582979153336989
0.24075325505333298,0.5179364483373814,0.5680993396533663
0.23467511838556906,0.4986368705085321,0.5798100899110409
0.23987066846484836,0.513093391638356,0.6006776654687415
0.23195655961356237,0.5032979109814658,0.5855922025062401
0.23076471764023548,0.5125749443312694,0.5714679463979673
0.24251815212823427,0.534608150921156,0.5793294860621312
0.22950115587110975,0.4859031401593208,0.5549357790089274
0.23490052534805628,0.5003213182777749,0.5656338067749339
0.23391157363906565,0.5022243900925475,0.5538941191493454
0.23212850379420438,0.5155889367712119,0.5578623943844889
0.23133801230722612,0.4817507309439217,0.5580133975069053
0.23846344813331033,0.5205795173501933,0.6155353025596135
0.23741638262895456,0.4956592008289562,0.6719979345080321
0.2288614960623921,0.4793328660231088,0.5629382684273443
0.23503610749260828,0.5135882076624679,0.5435341813258194
0.23119328957312785,0.5086581239423595,0.5580232304927621
0.2446183980249932,0.5207517740918409,0.5791434151951699
0.2350642662962676,0.4936729898476929,0.5856432795496473
0.2478602046992835,0.5410715895527795,0.6286875451828028
0.23497222269226284,0.5097092499011894,0.5474113120342059
0.23484968879593704,0.5112703296128164,0.537058724119498
0.2409677159196503,0.4967021010069637,0.5906328401287383
0.23833216900189735,0.5164429896653219,0.5494993132905607
0.2313928674536148,0.4940310369191501,0.5629648884275383
0.24080288311769293,0.5163838219095792,0.6112519350215981
0.23675793933213252,0.4830469304314585,0.614584867660667
0.23494402233952008,0.4881172148346043,0.5716059444951632
0.22941199876885554,0.4942606754183205,0.5538939413983378
0.24556275404721098,0.5329682043637676,0.5900919948979785
0.23370399817023313,0.4821886368026608,0.5829158987622933
0.23403151799535502,0.4989874613011897,0.5748094007482228
0.23542203458734867,0.4948658185645528,0.6060625328084434
0.23048143266406754,0.48232182743317,0.568610881158432
0.2377762081359114,0.5267485049763659,0.5784904158096293
0.23714171953000268,0.5211201830527115,0.5362965077629408
0.23324447789395988,0.4862431755860285,0.574009003596821
0.24327304869585176,0.5486067721592953,0.5778580080371486
0.2373766709438866,0.5185930128283708,0.5541473605191573
0.23168009564267777,0.4766206445079159,0.5692596101058558
0.23897416395413934,0.5319784229850477,0.5540239294207182
0.23679108529548668,0.5262375963132703,0.6007497262325036
0.23448915817949437,0.5045401400405141,0.5714013121466233
0.23471551026399404,0.5067997721063775,0.5634773675027391
0.24154721808784493,0.5416878845641705,0.5814984227890438
0.23284314188017613,0.5128858320196029,0.5449127528486937
0.2347434342567677,0.4893715649847376,0.5824274364012045
0.23538227389817515,0.5036816243535568,0.5782212995546367
0.2386649612633314,0.5092129851404626,0.6054162613130006
0.22612050952618146,0.4787815166092699,0.5449914841757783
0.23198775744272462,0.4863876822195057,0.5643325172599447
0.24238999653018553,0.5135088108388749,0.6174364307110042
0.233013442488687,0.5080491584294463,0.563079392909826
0.24128601450078035,0.5023755357363503,0.6046254068485125
0.23900765106317454,0.4988725072840778,0.5795721498326566
0.2345028285286917,0.5086876300120321,0.5748359811861757
0.22571386591119727,0.4821105214832627,0.5721089799333927
0.23875946705103687,0.5364491435945264,0.5730715303376115
0.2365072219861166,0.5032968501478879,0.5775228907684944
0.23942709468191326,0.5103242609179136,0.5923438756979849
0.24480719796850658,0.5215481133390848,0.6133510980644451
0.23640704463607698,0.5040219116852677,0.5637982138165959
0.2377589879730329,0.4970749675883392,0.5811205701401834
0.23695075575767352,0.4708161215960611,0.5938419140039926
0.22354479386399298,0.4750883995932009,0.5656953399915592
0.22625365196755273,0.4686343711629091,0.549296945900101
0.2354773942569512,0.47917372306771,0.5912574189966056
0.23356163558410542,0.5020444288968113,0.5639507939668237
0.22990608291756426,0.5084793350074179,0.5404593902147707
0.22824559072471173,0.4622057562091871,0.5696096728960605
0.23622855698928139,0.5077835101338968,0.5987336500464631
0.24093676177652848,0.5222776106786969,0.5849928604292695
0.23728932278420029,0.5046972093360838,0.5946103915336954
0.23367655446457583,0.4973732737850392,0.5857925461907242
0.23771685662326583,0.5293255194304078,0.5698211847213576
0.2379346988517831,0.4989134735526243,0.6344036421527018
0.23579898152907774,0.4973732642565538,0.5995943092811686
0.22608908027801178,0.4982095451540428,0.5394768130666779
0.23307894678979943,0.4933872911983832,0.5808030679454536
0.2441514973013991,0.535053518008501,0.5938127125459755
0.23729802005095876,0.4870294900591577,0.5695003674380815
0.23122097378907663,0.503342637324263,0.5656445952616574
0.23469218474719042,0.4880794706795436,0.5880445886216384
0.23933675491449222,0.5110316697093823,0.5949663053706766
0.2393099421141026,0.5203936991880678,0.5621612283212432
0.24037235034703877,0.5055694061541302,0.5885611965857261
0.24113794757403023,0.5125643637458644,0.6162921266987625
0.2387441508898465,0.5088634768416942,0.5830836119697633
0.23716786615668264,0.5254140485074712,0.5726183149898988
0.22769491400214453,0.4902116556578751,0.5626095650117183
0.2359249731185894,0.5204962730777926,0.5930593169555087
0.23243657685660768,0.485043422055775,0.5879624749936556
0.23966938460465584,0.5161153732201677,0.5420683447291595
0.23635147865564424,0.5255957471747699,0.584551762650056
0.23840344482259027,0.5205656690445313,0.5647075508893394
0.237500804813248,0.506990584964139,0.5923914860589433
0.24002859635033447,0.5100963678428394,0.572756521587097
0.22697846755455958,0.4619305439245759,0.547501830808978
0.2254398882792561,0.4911255616796488,0.5534260306589157
0.2352238538103591,0.5022833567144942,0.5508302769955652
0.23527187593811077,0.5048696326875738,0.5604467086958137
0.22660297499229579,0.4763780320926281,0.5210201402536819
0.23498242384262868,0.5064966829511818,0.5715431973455523
0.23192947932564226,0.5054308480158436,0.5533419295403206
0.2378821342745158,0.4941050115045914,0.6086776293059458
0.22657260696059212,0.4885388134665968,0.5607880476731262
0.22325888127870755,0.469165944023862,0.5413023632333795
0.23247434492203922,0.5108100014993944,0.5326282007940477
0.24577582127460113,0.5162733978445869,0.6263597182110225
0.23377186289678653,0.499021874511099,0.5879185688096644
0.2330199062235907,0.4938563101293447,0.544381872081376
0.24039953544568995,0.5247420178747925,0.5998405689527979
0.2329822168735711,0.525842478314789,0.5221409082507056
0.23463462144003963,0.4967265209751154,0.5958640172566073
0.23358979809835426,0.5045290244994941,0.558822035024003
0.23367184992970533,0.512992480702335,0.5966094732846368
0.23471240838947008,0.5134656450256349,0.570782293165187
