window_size_1_RMSE,Exp_w200,Exp_wAll
0.22725082276874733,0.5485042063286414,0.4323173311112857
0.2272537322846034,0.5215653233898839,0.4350164935737056
0.225309496326239,0.5655478209976491,0.40594346785670304
0.2281112504734536,0.6137888685652024,0.4379087150319173
0.23620593342732082,0.5841682699919661,0.4581425832737827
0.231830624624251,0.5907578018886596,0.444015245596456
0.2332673763546812,0.5508993978995239,0.4711074082300801
0.23391612169928636,0.6122999923538747,0.43989130972437857
0.2360668322794038,0.6037311175475216,0.4852109589848376
0.22954369453491652,0.6083155366218803,0.44017600576538
0.22981917068781216,0.5803677929795671,0.4271459199492358
0.22126801572855148,0.5973680058082169,0.3972015508328879
0.22629577621209357,0.6121029458773536,0.4280375851901419
0.2339409479440805,0.5911222015290221,0.4417597350550153
0.23073919736483975,0.5443537085159654,0.4415635349708376
0.22185052909144823,0.5633346737318603,0.42466073333814497
0.23238245833757395,0.5584106397332997,0.45376574877016296
0.23421636021311668,0.6124204231398533,0.4661146377839278
0.2237777371450131,0.5453498942734009,0.4199463790676387
0.23421701173716428,0.5827686196721261,0.469047878918197
0.21996017377928667,0.5591602788105137,0.381352267784785
0.2302192957652803,0.5573514873572365,0.4527791810109318
0.2315480372600968,0.5505068323015739,0.4610232819417485
0.23385642896926473,0.6367361881494306,0.4298121808556079
0.232265955202892,0.5833905162623495,0.45992361084587396
0.23078549772757712,0.5802096456940816,0.4546143599337873
0.23765964155430588,0.5538499695761641,0.4985540845336725
0.22470768974784547,0.5592553565145315,0.4085796938893125
0.23546197698780788,0.6394610648506145,0.4334323087726936
0.22834091464074185,0.6070408112949546,0.4342962162227073
0.22415537890971524,0.5576073381442709,0.4305136165955645
0.22198208997729446,0.5699418500960394,0.42356214142487614
0.22879396825624057,0.5882361746194826,0.4264728897021744
0.2220292817215845,0.5802524008387074,0.3874693693541799
0.2326961034445547,0.5649323407913914,0.4651126931029619
0.2270347677991319,0.5739319435239879,0.40988249556857975
0.23239448064785187,0.6250534931175029,0.4211467527468621
0.23080120244876987,0.5929914010561244,0.4650985776108534
0.23098428358562478,0.5844316393133421,0.4510244882649628
0.2315208426559936,0.6066428250142628,0.4484939464173697
0.22350256740299781,0.5665041757607898,0.4430476179211228
0.22478700899651194,0.5386051440109407,0.4516456649572973
0.2272070223490659,0.5680520877163837,0.4347115884869794
0.22847242878937193,0.6100322604774409,0.4212658237555839
0.22027265719585312,0.554931434752247,0.4002154954009904
0.23171473783904936,0.5928241825042494,0.4337014507583569
0.2269512244491832,0.5668809360850484,0.4367333204559025
0.22770170046311378,0.5609336074285114,0.42841826204067207
0.22769691935310804,0.5748964014485771,0.4418554474378973
0.23052260511905004,0.6031128598718526,0.4529186644137321
0.23236690277585276,0.569489850312793,0.4667907008635673
0.22699882478082686,0.5618135923161273,0.4389449140027744
0.2234601196436758,0.5243253082820882,0.4427942276609734
0.22876966486806252,0.6211491352094997,0.4353857568996419
0.22524354869073335,0.5828803508778959,0.4062064021163546
0.2302680268393264,0.5622031910909591,0.4435094798974217
0.22243073942628613,0.5676645252318104,0.3998526766103005
0.2297980249642291,0.5698189014951116,0.4461357615756997
0.228594518066703,0.5733541467428956,0.4379841782673804
0.23356663238652586,0.6004726503438313,0.4472842758057603
0.2385113813871899,0.6001028426843721,0.4771541415822746
0.22626255150566635,0.6129856359603787,0.4136337207331575
0.2240977535892756,0.5578065429285877,0.4451857494551819
0.23125586073910348,0.6050298999785783,0.4272621587576528
0.22693681678296238,0.5890221839198228,0.4376528228545803
0.22596299035577033,0.588514572035875,0.4249247314275402
0.22597381082007992,0.5548864971557758,0.44549754411441467
0.22660059022621742,0.5270477493826633,0.4556735113406804
0.22448167003825883,0.5469644597119386,0.4255654899056357
0.2275872906449483,0.558962796221093,0.44778709241293796
0.22522910900763315,0.5918357090905139,0.4296720930989221
0.23046874635936107,0.6019880136339149,0.41354040014478977
0.22715907872284155,0.547113814290781,0.44536722851516536
0.22977839034037256,0.5654641958133722,0.4358424426572687
0.23653496744995764,0.6060784291958897,0.4738827649467121
0.2264550584259345,0.5606206029770242,0.4342898441285677
0.2197479626400882,0.6024582621442501,0.3808841950167951
0.23077625382456124,0.5582979153336989,0.4604067259162438
0.22306658678549765,0.5680993396533663,0.4221234714368503
0.2315203605396332,0.5798100899110409,0.4508627168437888
0.22759123797036984,0.6006776654687415,0.4297129130160647
0.22350294480850763,0.5855922025062401,0.4363180858947435
0.22626270676357144,0.5714679463979673,0.43069402414058905
0.22504837793533447,0.5793294860621312,0.4208745737868051
0.2290861930231154,0.5549357790089274,0.4737395168133798
0.22320147394162135,0.5656338067749339,0.40148305317366817
0.22614483457478818,0.5538941191493454,0.4288759591872849
0.22606833967032045,0.5578623943844889,0.4399201353645572
0.22979091410964492,0.5580133975069053,0.4550773012128845
0.23399796479657578,0.6155353025596135,0.4581600634482091
0.2332819534709737,0.6719979345080321,0.4452193734606576
0.22566980274469792,0.5629382684273443,0.4284122231240937
0.2223691694833459,0.5435341813258194,0.4071467059021928
0.22644832913280338,0.5580232304927621,0.4600175619412691
0.2352074889779564,0.5791434151951699,0.4532981365014813
0.22077509424987457,0.5856432795496473,0.3892939471252623
0.2342482434955151,0.6286875451828028,0.4379628952885168
0.22183076110140476,0.5474113120342059,0.3994976030102708
0.22326676067900786,0.537058724119498,0.40717374504170784
0.2257439652736366,0.5906328401287383,0.3839301123042035
0.2264234485449024,0.5494993132905607,0.4152839038719479
0.21938634512143163,0.5629648884275383,0.3856657093273688
0.23348838017716372,0.6112519350215981,0.4653374640330538
0.22680685869987052,0.614584867660667,0.3984895418432049
0.22286898591009907,0.5716059444951632,0.4102938629243724
0.22672079780815835,0.5538939413983378,0.4563978473190054
0.23786577846558907,0.5900919948979785,0.4443830882018467
0.2224407973270837,0.5829158987622933,0.3951062867288211
0.2243653869203426,0.5748094007482228,0.41621401110112827
0.2293406853256435,0.6060625328084434,0.4333489580220597
0.23027660288107904,0.568610881158432,0.4603554679744616
0.22991566635346383,0.5784904158096293,0.4508570301747217
0.2267274287332718,0.5362965077629408,0.4562351488917952
0.22555832411721763,0.574009003596821,0.4402281983556661
0.22647753160761688,0.5778580080371486,0.4308592648440723
0.22749834014604026,0.5541473605191573,0.4106243812248263
0.2302376968603138,0.5692596101058558,0.4451285500527492
0.23294836466330382,0.5540239294207182,0.4659711865039857
0.22240705238730119,0.6007497262325036,0.4175247737358937
0.22574961535103102,0.5714013121466233,0.4309232302955936
0.22706152922779563,0.5634773675027391,0.4450035740681265
0.22851600291220756,0.5814984227890438,0.4390346206701883
0.22970516449251097,0.5449127528486937,0.4736068403345062
0.2224066892291055,0.5824274364012045,0.3992460791575829
0.2382109819572912,0.5782212995546367,0.4941191202445603
0.22858100226041633,0.6054162613130006,0.4443301462188917
0.21795907142181734,0.5449914841757783,0.3818074197333942
0.2275576717428155,0.5643325172599447,0.4393746858020161
0.23047417443199086,0.6174364307110042,0.4377638186154904
0.22071064313567068,0.563079392909826,0.4089541260826443
0.23254745177071143,0.6046254068485125,0.442964610895068
0.22863099279410143,0.5795721498326566,0.4320921355924388
0.22159799656466234,0.5748359811861757,0.3765444434211586
0.22579244002474158,0.5721089799333927,0.4411514022827723
0.22270382726889779,0.5730715303376115,0.4228602265378779
0.2255502544462885,0.5775228907684944,0.4332580034374612
0.22783120434089332,0.5923438756979849,0.4372416395710916
0.2365632516124703,0.6133510980644451,0.4705738204065663
0.22951641652160937,0.5637982138165959,0.4473273319531139
0.22664731836564578,0.5811205701401834,0.4333927798742113
0.23172792857936442,0.5938419140039926,0.4222291070088121
0.22296539134121493,0.5656953399915592,0.4184442092386439
0.22481017654742935,0.549296945900101,0.4194265932724848
0.229481956874403,0.5912574189966056,0.4237608307196284
0.22833569437298692,0.5639507939668237,0.4473390170358264
0.22745391064664994,0.5404593902147707,0.4439996690393183
0.22878348507371754,0.5696096728960605,0.4500581301498633
0.22330461704883917,0.5987336500464631,0.415420087427154
0.2270561017375231,0.5849928604292695,0.4510079694617224
0.22396608106441782,0.5946103915336954,0.4128602989708546
0.22169581041982503,0.5857925461907242,0.4131556540737487
0.22902804913108543,0.5698211847213576,0.4529349503044578
0.22799130126849107,0.6344036421527018,0.4376882148553126
0.22987365437941024,0.5995943092811686,0.4293864729815257
0.22283354229123278,0.5394768130666779,0.4434015939876804
0.2220426748357195,0.5808030679454536,0.417099851318561
0.23136507845334328,0.5938127125459755,0.4362436157569842
0.2385649354221063,0.5695003674380815,0.4763559634634893
0.22628518960483654,0.5656445952616574,0.4103016370754408
0.2307101076774274,0.5880445886216384,0.447031271663886
0.2279732433790717,0.5949663053706766,0.4107969547038132
0.2232623089239518,0.5621612283212432,0.42139166472822537
0.22739279047239122,0.5885611965857261,0.4135376343122079
0.22902301986069923,0.6162921266987625,0.43687132824653613
0.2311503803176401,0.5830836119697633,0.44426884325822624
0.22606931098309604,0.5726183149898988,0.4442877219946724
0.2220677239365215,0.5626095650117183,0.4343803248744332
0.22830601074461931,0.5930593169555087,0.4319807805753826
0.23339932451032974,0.5879624749936556,0.4588120871500505
0.22693942098209882,0.5420683447291595,0.4313694694880235
0.22256592705496683,0.584551762650056,0.4147430603626847
0.2299123046693864,0.5647075508893394,0.4415194514054621
0.23146374537237058,0.5923914860589433,0.4509312533525667
0.23286974068809743,0.572756521587097,0.4363005193848036
0.22704008920869498,0.547501830808978,0.4509238743204815
0.21910741921867913,0.5534260306589157,0.42051660268524826
0.22716113274276797,0.5508302769955652,0.4373050404497101
0.23109451901479716,0.5604467086958137,0.4570222303683592
0.22936434214531679,0.5210201402536819,0.4507676732725651
0.2375102607513054,0.5715431973455523,0.48247726134236296
0.23573088294850997,0.5533419295403206,0.4456952613912689
0.23271551728580545,0.6086776293059458,0.4547525220974016
0.2224277329957406,0.5607880476731262,0.4081347627447041
0.22712634504894802,0.5413023632333795,0.44157063610099256
0.22243357150331622,0.5326282007940477,0.4069943626062975
0.23464967476662918,0.6263597182110225,0.451795015209636
0.22817010218311273,0.5879185688096644,0.439882611101473
0.22625079914472326,0.544381872081376,0.4296037916585563
0.2301968876903318,0.5998405689527979,0.4400255259164487
0.22766783361593604,0.5221409082507056,0.4435109840664804
0.23475789149530266,0.5958640172566073,0.4805997546242018
0.22671257022263608,0.558822035024003,0.4375241648751584
0.2242807501929952,0.5966094732846368,0.41980097051292026
0.22668730870538023,0.570782293165187,0.42642733671917343
0.22412173720847364,0.575330679755008,0.4189527766500156
0.22899599911646057,0.6076602429131154,0.4426338073771893
0.23212573866202107,0.5405351670924842,0.4480370978467009
0.23178103064065006,0.5749727232145174,0.4505468781925834
0.23768815334391022,0.5836748279140178,0.4686688117037859
0.22649308529421283,0.5605973508100299,0.4155719148842827
0.22475392019329304,0.5639348537348805,0.4216221151296233
0.23704447668521905,0.5944688529192051,0.4776901329126256
0.22464220015321731,0.5689275588508147,0.404528949539899
0.23342600287495757,0.5495166736248442,0.4769649885486512
0.2478022051223556,0.6142585040941799,0.4988278170108703
0.22938747600311088,0.5914059217808264,0.4171534225723725
0.23276504073509993,0.5758699131517055,0.4556351107579949
0.2292582073495892,0.5701685380358721,0.4373061058012756
0.23422085429279377,0.569119845231972,0.4636038494398671
0.23395410467700203,0.6142287581153011,0.4541102897236488
0.22627869449643281,0.547516409870493,0.4404011227149249
0.23590988530112433,0.5878893256774057,0.4637984074444156
0.23150746949887074,0.5788098487882055,0.4556342777464734
0.23387577225791376,0.5768099354751758,0.4644396443369784
0.22980128741263242,0.575448779298599,0.4414634950925179
0.22732734865027013,0.577982245487729,0.4258438801968802
0.23332582487487236,0.5823431364342404,0.4289572125123892
0.22662608607768256,0.5737074287770065,0.42084214420033467
