window_size_1_RMSE,Plain_wAll,Linear_wAll
0.1749447883098134,0.27040924430040475,0.27290976931570704
0.1779577118067043,0.2913964603672175,0.2823156574057244
0.1766727190382541,0.2758463622027686,0.2973138983006826
0.17739031187365753,0.2795339027856497,0.3039730707547818
0.17580831583390363,0.28001441374968955,0.2892140414944455
0.17347815703542083,0.28621170707214216,0.27558271702362336
0.1743752666352056,0.2756709851785163,0.2734822934494193
0.1738758069889898,0.2972063260005388,0.2731809557881997
0.17714278457260577,0.2754862571794423,0.2908508463756311
0.17498249593986487,0.27176556431122256,0.26967320445640103
0.17484090505148078,0.2738509943503193,0.28245450622439994
0.17441291799575193,0.301476930630645,0.2683546082592197
0.1767914766858675,0.287731217788796,0.2906178307484665
0.17640117703493075,0.2839691079579583,0.2823699952778056
0.17738298444379716,0.26426384726884083,0.31479073676078473
0.17800733310803526,0.2771081719611909,0.2949862775091636
0.17543023436497202,0.3036835417932125,0.30518106917550397
0.17865495429540082,0.2820331644777031,0.27696722964087434
0.18017948381540602,0.33045815999724937,0.2927992100214642
0.17778590753684312,0.312770857802053,0.26005210408775825
0.18251896143283453,0.3144782859668669,0.28946160815901506
0.17896512783022017,0.28232700230806185,0.2858131990226303
0.18519584134165903,0.3427894188380436,0.2970601465520253
0.1843738007813398,0.3037442385040624,0.2781370902720709
0.18257889932777302,0.3069271425706463,0.2903969596929917
0.1814597861945316,0.3166320962465501,0.2793207487799332
0.17974637167137253,0.29542014756675355,0.3004308489904273
0.17753042945072017,0.2860329805069277,0.2676470179710828
0.18362006472013903,0.3073587099339091,0.270599419349918
0.17912242053879018,0.2693565398113782,0.2833474704680548
0.17810252931949264,0.30380478849973663,0.28355879152085
0.18081594072657367,0.3123964370656174,0.2948957588761821
0.17860805597478802,0.29496765822765225,0.2744575313668335
0.1775385867241207,0.2927816358912299,0.2990347828633664
0.1788255211197021,0.2997740559501155,0.28057070151396546
0.17695236692752514,0.3207665481009461,0.29722574627328546
0.1777213437225589,0.2908717039198148,0.2630327237901764
