window_size_1_RMSE,Plain_w200,Exp_wAll
0.46691644033600227,0.6279535313923214,0.5719126865758367
0.6087317410088064,0.6288865717752937,0.5024499156714335
0.4158678473860178,0.6361817827617164,0.5591590238532139
0.36948109635644494,0.6211769789441154,0.5154233186058801
0.3623872128467709,0.6340064637171072,0.4975232757085014
0.35267895507663166,0.6387713438979074,0.4930951934221329
0.368520856659305,0.6566532071118125,0.5479278959368137
0.36727810719353865,0.6348436852870323,0.5199644784599631
0.3985803025760656,0.6453871144056262,0.5509607658226423
0.3436133752625317,0.5881918556273508,0.4866741766064172
0.37844394729159025,0.6618072519661393,0.5423760183089363
0.36848540616653885,0.6164058411840773,0.5307152188365176
0.49953421933387154,0.6407972565216606,0.6367231708794352
0.3917085602978469,0.6091872416111094,0.5819449118401093
0.36764539911571564,0.6305111002151453,0.5203444483623156
0.408875386211337,0.6279846512715214,0.590674383547284
0.44144665512904957,0.6070033146309589,0.5713118768242614
0.34279193095072535,0.6138265463604398,0.4883349774826983
0.42834871406917713,0.6381665518745624,0.5832170919084916
0.4776926115810241,0.6242026216534652,0.5800851256975963
0.37884263358774956,0.6114441567512802,0.5663664319982659
0.3989163142577346,0.6165788072480548,0.5774855895623793
0.3784491655431992,0.6407303473658247,0.549367307624624
0.3497326737983007,0.6465270565623402,0.4831865125405267
0.38340091563134454,0.6279847489241758,0.5748767158919978
0.3806767505613529,0.6792979513189705,0.5616641673290739
0.5193204461127685,0.6491881508353459,0.5903162100403448
0.4064465887284981,0.6290272762018757,0.5713290073101507
0.39287579260812083,0.6150394699421856,0.5994091037158362
0.4600734672832032,0.6297945181973366,0.5808809903051594
0.39237169875798417,0.6327266622876838,0.5858963189035941
0.3839565943350091,0.6478824000612131,0.5661373394927317
0.4911888605868906,0.6298505768268815,0.5965818737525828
0.39694780418800263,0.6268356320268154,0.5816846204996851
0.5051302023745969,0.6523649496888624,0.5467774728421175
0.3587048988903121,0.6314332383698711,0.5218070885418015
0.3486639211927037,0.6311549194511066,0.5022574667594157
0.38377631054460304,0.5780987035347921,0.522957271857969
0.40151803514414003,0.6036075971904377,0.5240634521164877
0.4622653332095257,0.6417706062672671,0.5554004442202104
0.4016416335181464,0.6345838943553411,0.5709604650311552
0.3843023918113097,0.6180798685709629,0.5430826337678748
0.3805261879017049,0.6373785083397282,0.5403349106285067
0.7068375544499459,0.6849977707998594,0.5434057259397024
0.3628169279821636,0.6441266526892783,0.5101078484172323
0.48417975437672045,0.6326688704156005,0.5864498993466342
0.4371954309465309,0.6429486767110452,0.5664090259719066
0.35732764857813,0.6082906017390034,0.5191072457236436
0.37006459308300654,0.6402790659722437,0.5402682169947983
0.4103328203608186,0.6321154534331482,0.5916731814578614
0.36853451600477405,0.6192941042960582,0.540354695282805
0.41707054382656383,0.62147674665984,0.6061934289598945
0.3658618742247212,0.6289983349406225,0.5139585385314147
0.5109531314022473,0.6560253773343169,0.6104669650059891
0.36701060998591367,0.632277262039276,0.5312061700983108
0.40250374017607154,0.6397867540343449,0.5481845043796774
0.404995358090276,0.6268325267742896,0.5998360328572979
0.3846513547889078,0.6469217133943901,0.5381156110425658
0.3610295010415565,0.6394018598820405,0.5074968882134687
0.3787177277862542,0.6224123404551944,0.5675102308235831
0.6096542917312217,0.6682289782966297,0.6084978285067847
0.38456426909331215,0.6173352284219982,0.516672761973932
0.4821780537884114,0.6341796231152378,0.5957342379207845
0.4022316510543594,0.6748104139396187,0.5494723162452209
0.4206664006581657,0.6361944934194134,0.5421859116007752
0.41384458587971534,0.6561099584830546,0.5335399571457771
0.41226791698869425,0.6441210005516713,0.6108377559811923
0.3934363730032168,0.6280377380612884,0.5801006216947596
1.3651857513432422,0.6251425611338494,0.5271531984311738
0.3806475080841872,0.6689582685342056,0.5562566883553667
0.4377610450589669,0.6298741863105755,0.5479464806926793
1.4029964706331133,0.6182822870622906,0.545833473636598
0.3677607553260644,0.6382901164177109,0.5163615513890683
0.4246514138426753,0.599459259429117,0.549483218255465
0.3911803782507131,0.6333336744438773,0.5732016790760323
0.4099248680843108,0.657911337364438,0.5331506563535232
0.381719943163139,0.6470926544063091,0.5352328623136434
0.4059505695859405,0.6251811637378973,0.5869177572726659
0.38954076738577753,0.6522374430235719,0.5362937674305629
0.4694258565875252,0.6366243332185134,0.5827086544604757
0.38677888627506885,0.6326643978584031,0.5505775867556362
0.38585048681225864,0.6261453935773202,0.5447440632868441
0.40477268205967115,0.6454665592377231,0.5887765636419171
0.3880437098294805,0.6232080588346658,0.5797068764645253
0.36463750992701083,0.6253305766952101,0.5226461792836078
0.47725640339956865,0.6300247326109523,0.5826227411836532
0.3727127365866079,0.6666719901492353,0.5304498513581476
0.3508418519909794,0.6297287158444071,0.4700577174804978
0.4238335161049831,0.6271575887581379,0.5322854413136155
0.4924161416911356,0.6352409021144937,0.5887830050497116
0.3683567472700151,0.6268729924820257,0.5156690964770482
0.4777902199698524,0.6388247718833174,0.6060948692079651
0.4938564796209381,0.6246954441028941,0.6135514436616503
0.3849284173804418,0.6208725279149926,0.4856462686699703
0.39279589403069504,0.6195540962480489,0.5938419568345616
0.398010868500631,0.6285599710833235,0.606108915748164
0.4183792014002975,0.6436996140447667,0.5400697183889419
0.3630331193354128,0.6409236737032513,0.5035222669710178
0.36568546091782556,0.6048769262538212,0.5267997525684969
0.4684745012110241,0.6403603381313685,0.5802231717563793
0.5089858440936855,0.6409497084561407,0.6220639261135926
0.8730723472305877,0.6251318828824097,0.5294539528241597
0.3753107949409994,0.6606435247771617,0.5257694810500214
0.3829252724810451,0.6528872550948457,0.5465543077023274
0.37440939091036285,0.6231947243305838,0.5452771604054598
0.3579427842756928,0.6418756379718262,0.4874793763935712
0.4086107492083008,0.6244961252197205,0.5828832494652483
0.37877063224870305,0.626417517373167,0.5471521292012529
0.3683995719594844,0.6358125330201903,0.5393414665282285
0.36773132626843186,0.6272405445125627,0.5145221219455172
0.36034344310931554,0.6253529547299889,0.4996175276790409
0.4857601769192083,0.6368536074122175,0.6082807296506066
0.40209169795543276,0.6055241428159619,0.5236557219480589
0.38167440535808794,0.6451000282796193,0.5391646138682054
0.408401901889519,0.6359550611108475,0.5810174287995702
0.37066596189899553,0.6325742812276559,0.5353940204840426
0.3833977021053809,0.5973372501001835,0.5484055290215147
0.3505108408375412,0.6270400493251537,0.4948872350012973
0.3801104033971033,0.6021401844544045,0.5704149009649805
0.4008479345870789,0.6721984625651138,0.5483858159882581
0.37483589630775643,0.6415159300530158,0.5334156507941803
0.379451594175183,0.6301253906988822,0.4917067170747164
0.37897293009178423,0.6245965649618648,0.5446828916266091
0.377719624740023,0.6288289769718576,0.5108145314489857
0.3800217192008953,0.667794826691815,0.557970458905828
0.41720812882646086,0.6503612155968247,0.5613667389843428
0.6043654878435035,0.6242785015219613,0.5666858282360643
0.38432810916916804,0.6302882383418233,0.5232523392634251
0.4040457454272818,0.6506877967291094,0.5887866359982831
0.38123704110601353,0.6323190498740745,0.5608509568469631
0.38204559760319134,0.6701287965012424,0.5321545447336494
0.9331400908804408,0.6415655216583201,0.5490578923882657
0.3757220338222014,0.6129681363239141,0.5604108505240829
0.3496029359779533,0.6027103467472935,0.4911883232785873
0.45179447151063284,0.6196363446404947,0.5422210135108575
0.37243979267153,0.6441311875461231,0.5345098985476575
0.394150841603957,0.6622794534214742,0.571151925669354
0.3439930980867338,0.6355658816665163,0.4833622770751237
0.3507044047712874,0.6227708453125824,0.4825342962364162
0.39047058387754846,0.6257487228848564,0.5613222484223965
0.40302512667444707,0.6543949401132189,0.5481240328516963
0.9574849758995517,0.6285549249394733,0.5482205689994404
0.5135726789982362,0.6034224098997619,0.6073263584620217
0.3689127214642459,0.6155288596806525,0.5252418570637404
0.416642873431938,0.6352883397473696,0.5511931489757501
1.1267666429943761,0.6279927851809883,0.5565938124700545
0.4076885407652546,0.6280915687685353,0.6092082753883491
0.36695615047668045,0.6363571339836082,0.5237633850282126
0.3688178020709137,0.6331026248589052,0.5303791252621828
0.3899844472856526,0.6429934864076317,0.5683453961275206
0.4081437481654772,0.6369623566668484,0.5700063448245207
0.3764312715660913,0.6139393489391634,0.5447731971523336
0.37314249431662305,0.6432602193400061,0.5205252771606527
0.38663759763962346,0.6363135278203412,0.5408664521686734
0.41430451656465883,0.6179776107003653,0.6264970680909793
0.36910578207497396,0.6116610595873846,0.5295379831582447
0.5118187299101173,0.6226837283868213,0.6466477512895235
0.3948628927821344,0.6909286246002894,0.5515532961258314
0.37983284259997596,0.6628436345139582,0.5236949378440546
0.3692460195243116,0.6327858743337245,0.5149980812408805
0.39800477738022905,0.5693765135139118,0.5499572556745447
0.421038265231272,0.6527644768515135,0.5924159433593572
0.40191625981533635,0.6643385572853157,0.5359869246233431
0.3424231679386138,0.6512565268474897,0.4715172609015828
0.36330678855881604,0.5971863939864752,0.5407587064438623
0.3487300285342845,0.6063558590623138,0.4972589417787101
0.47758874740085877,0.653155705935523,0.6017041188428685
0.3690720003474409,0.6317572150234804,0.5047995797958892
0.3822069629394983,0.6449024820275833,0.5519040795593498
0.38888929800754035,0.6190291560917068,0.5431468230869138
0.3620994435548528,0.6438122914922301,0.5102636823450017
0.35180194016657274,0.643762391861157,0.4893825786280727
0.359144599381603,0.6322770358619235,0.5027168020917067
0.4460270857291683,0.6455967460324685,0.5527380099416245
0.8160263760069083,0.6349341722992826,0.5427472419730318
0.3644205864322081,0.6265397801273315,0.5339129162744345
0.3989210892081922,0.6713844452556457,0.5711451291981464
0.3865406751545246,0.623296998410186,0.5464614583571518
0.48853068662429466,0.6110162110077418,0.6082585433110324
0.3893224462126629,0.6207963107622314,0.5735782481189894
0.3627995670656793,0.6126098370753892,0.469702031931776
0.35976501986144444,0.6521256996648664,0.5110416768822327
0.3834048812835968,0.606994760841898,0.5797228511902178
0.3796457684737792,0.6291068987666787,0.550357619741802
0.3723764579512075,0.6403519365631359,0.5272343314116482
0.34948173680589845,0.6082348300343321,0.49341324020699
0.41250763232898324,0.6363653016300241,0.5665830374700337
0.4028246968975867,0.6293040777596609,0.6110903816775062
0.37777000700200275,0.6387156715324259,0.5503300285977574
0.3743052979756264,0.6335036977265546,0.5424025448571987
0.3570600589821023,0.6404755431769502,0.5015811659137991
0.4526731888180518,0.614177332727175,0.5671233955294146
0.37045660073399567,0.6396187989496621,0.5226008117779363
0.3600174436718009,0.6420879526509699,0.5179865762797354
0.35208881927181146,0.6214721977459206,0.4968272770302725
0.43510152968605514,0.6027951266884037,0.5805692476152687
0.44388829698137716,0.6378417167379101,0.562226902582692
0.3570778958475287,0.5906174636933759,0.4986868350267438
0.40199577509214335,0.6728438325497131,0.5675049798402491
0.3803024258513973,0.6302596574478025,0.5527617956703921
0.38057870132733784,0.6156718181764487,0.5612729486317961
0.6133459605883997,0.6352332740552716,0.5604367554615878
0.4861769740431399,0.623414869438633,0.5227404064911949
0.3841283820127644,0.6324991187045189,0.5654742804567248
0.3881253299616923,0.6436117648802836,0.5660927693845526
0.39560013002310535,0.6214953911777436,0.5468348261934898
0.5534875981620707,0.6573212676427731,0.5136907990206481
0.37542787411882644,0.6102895372468768,0.5332902545637532
0.49320788460530773,0.6304915523463038,0.6167787330460021
0.46696888639992457,0.6126221981235911,0.5951007880575808
0.3712717246991606,0.6398947938572249,0.5140172615342867
1.2799941075347352,0.6458902681200454,0.6005827126412121
0.37159515883234595,0.5753000914991567,0.5557251741822421
0.43801880606776494,0.6264228638307033,0.5810365011421967
0.44194022241649833,0.6543048636769169,0.5493429004582062
0.3832727898681338,0.6676867022277009,0.5317043930878431
1.203055716991795,0.6333492953422811,0.5071930277925086
0.35890224479421595,0.6534598367007718,0.5016260841085928
0.36976474294412653,0.604246854738608,0.5068307640081572
0.4801326318382474,0.6234684630965489,0.5953270616666227
0.3978167868942882,0.6009078824759702,0.6012461647171125
0.41276500612109296,0.6141882947686128,0.5131371481847171
0.34977367458834313,0.6141945554753404,0.5092366478235001
0.3639497412989196,0.6334974555603358,0.4958733626428083
0.3888191845537093,0.6114915073404961,0.5956472188276453
0.3800584392864446,0.640288822262966,0.5518752686743096
1.035230908501473,0.6455826947502417,0.5182005020289108
1.1139962744471044,0.6330920366956114,0.5239386967954065
0.40643488498636077,0.6354062240630006,0.4940925306084542
0.36774343087327327,0.6097666322272315,0.5276121660173491
0.3603050451099062,0.6722099594778078,0.5249199883302641
0.3795226426241106,0.5900505031906788,0.5444544928239096
0.49410259775638143,0.6216513546745787,0.5863445724016817
0.35750280556741465,0.640487979379836,0.5129534401227307
0.3847820181488544,0.6117785252396807,0.5390460136759725
0.42228404865668734,0.6364972924090098,0.5272879647829515
0.39609176230380416,0.6609906443154526,0.5599880579714239
0.41776106733410506,0.6275265792859184,0.5583461314202902
0.46261464291766113,0.6327407387547883,0.5791335974677007
0.3561694853216628,0.6156764212106952,0.5085267159576426
0.3510581442037543,0.625517333237635,0.5054786958006607
0.5631921818847629,0.6455829299135922,0.5255525651058331
0.35811331535462837,0.6142826664757538,0.5090698254199943
