window_size_1_RMSE,Plain_w200,Exp_w200
0.593152575308437,0.6279535313923214,0.7289038270430264
0.7256753733828311,0.6288865717752937,0.7015357271224658
0.5497346575938175,0.6361817827617164,0.6962499623366968
0.5466579447311793,0.6211769789441154,0.7437688479057654
0.5627042626697315,0.6340064637171072,0.7214341983903148
0.5626283783308144,0.6387713438979074,0.7187398470586804
0.568449728452872,0.6566532071118125,0.7288682221157388
0.5657268530917956,0.6348436852870323,0.747283346919014
0.5397091722942536,0.6453871144056262,0.6956715403162961
0.5015720547454897,0.5881918556273508,0.7096643267727414
0.556675894755565,0.6618072519661393,0.7033321384834978
0.5262944655513561,0.6164058411840773,0.7066932172071065
0.5895155131087982,0.6407972565216606,0.7138065456787441
0.5639211665649797,0.6091872416111094,0.7854901199553567
0.5394335520017831,0.6305111002151453,0.7052966351211802
0.5246943454364944,0.6279846512715214,0.6888469471404945
0.5408192062596135,0.6070033146309589,0.720780365006098
0.5306854213203305,0.6138265463604398,0.7129548176513761
0.5647995854275555,0.6381665518745624,0.7456778730152089
0.5920049683554195,0.6242026216534652,0.7423515532562726
0.5405577929093605,0.6114441567512802,0.7393351158587173
0.5271255690727801,0.6165788072480548,0.6963987858836781
0.532358120383721,0.6407303473658247,0.7041639341988001
0.5506383693358974,0.6465270565623402,0.7116500210908072
0.5448870520618925,0.6279847489241758,0.7295262560645609
0.5664741522265855,0.6792979513189705,0.7383551932030673
0.6192817627754215,0.6491881508353459,0.6936802363821941
0.5552388288086971,0.6290272762018757,0.7570489808863533
0.5394768186636644,0.6150394699421856,0.7419459548214857
0.5581760246696587,0.6297945181973366,0.7189301488127406
0.5415655601173478,0.6327266622876838,0.7022451283120453
0.5515846949318488,0.6478824000612131,0.6916866345258093
0.5865886701032188,0.6298505768268815,0.7131975259667956
0.5208273369306069,0.6268356320268154,0.7077932607519021
0.6301366033873692,0.6523649496888624,0.7190614229126551
0.5371911657263149,0.6314332383698711,0.7029588381243215
0.5208396122130023,0.6311549194511066,0.6641683511569023
0.5155760513223582,0.5780987035347921,0.6988129049699201
0.5336283867219825,0.6036075971904377,0.6842829817303903
0.5837353080498684,0.6417706062672671,0.7014083491433827
0.5624745065341961,0.6345838943553411,0.7352032031373564
0.5218706143364045,0.6180798685709629,0.6724204014930086
0.5673464111793469,0.6373785083397282,0.7272379390597394
0.8015384725340715,0.6849977707998594,0.7357615076348413
0.5430961245023644,0.6441266526892783,0.6963318339879521
0.5913722555369818,0.6326688704156005,0.6861745219831787
0.5300782111861271,0.6429486767110452,0.6986879548368837
0.5287737238333691,0.6082906017390034,0.7248650906195079
0.5261773983960089,0.6402790659722437,0.6972989250677535
0.5543457607497714,0.6321154534331482,0.7219469381896465
0.5251494706216369,0.6192941042960582,0.6991628951747326
0.5470903426802709,0.62147674665984,0.7514245348154697
0.5404286106317663,0.6289983349406225,0.7278904813297915
0.5942489935915928,0.6560253773343169,0.7008936703192791
0.529091724984316,0.632277262039276,0.6939516897165245
0.555702305887693,0.6397867540343449,0.730022154104493
0.5611335266545476,0.6268325267742896,0.7497079519171451
0.5537427593008731,0.6469217133943901,0.7470055805820749
0.5391874458504899,0.6394018598820405,0.7098457610807505
0.5456508855723821,0.6224123404551944,0.7456776159761718
0.6674845194095653,0.6682289782966297,0.6965600011426416
0.5180487272985019,0.6173352284219982,0.6813237609416393
0.5780430021630902,0.6341796231152378,0.6826968182308114
0.5655743669813014,0.6748104139396187,0.7321648844967359
0.5524935742180512,0.6361944934194134,0.6789848506341016
0.5428486975480186,0.6561099584830546,0.7031582675138537
0.5385110587756575,0.6441210005516713,0.6614989466556136
0.5466957286887147,0.6280377380612884,0.7016360713224491
1.4015967660540138,0.6251425611338494,0.7225530905988182
0.535213483576345,0.6689582685342056,0.6979810134079848
0.5599952544621561,0.6298741863105755,0.7112972409399123
1.4259888215279077,0.6182822870622906,0.7139934026060399
0.5552127268106621,0.6382901164177109,0.7298267217015392
0.5436229087529443,0.599459259429117,0.6950234835279799
0.5442361442250073,0.6333336744438773,0.6914279406426715
0.5785710279217287,0.657911337364438,0.7356061973018301
0.5458769035896943,0.6470926544063091,0.7168768089991663
0.5443999774206885,0.6251811637378973,0.7034495798086929
0.5545602833469845,0.6522374430235719,0.7031993344737856
0.5706989718005653,0.6366243332185134,0.7107278476370841
0.5490333099588829,0.6326643978584031,0.7206584290706295
0.5522339100819256,0.6261453935773202,0.7315843993329574
0.527377219550185,0.6454665592377231,0.668641711928084
0.5469963082021401,0.6232080588346658,0.7560225696101576
0.5475962842883293,0.6253305766952101,0.7519213154134959
0.5747087901645467,0.6300247326109523,0.7179950255293417
0.5638288662933396,0.6666719901492353,0.7244430851882953
0.5138579016020483,0.6297287158444071,0.6673008364705657
0.5515292982520017,0.6271575887581379,0.6844334296447812
0.5882174204586691,0.6352409021144937,0.6866904750408114
0.5496037930051068,0.6268729924820257,0.7210834992608927
0.5839480317737844,0.6388247718833174,0.7233340900560087
0.6009650614881473,0.6246954441028941,0.7431610766439263
0.5464126605568614,0.6208725279149926,0.7473964254374481
0.5200459400500416,0.6195540962480489,0.7009106372896305
0.5585750287690968,0.6285599710833235,0.8039936632799778
0.5735950845496166,0.6436996140447667,0.7070921851239977
0.5403678295479211,0.6409236737032513,0.6860709888027375
0.5264973122352092,0.6048769262538212,0.7139070492061284
0.5700851667876292,0.6403603381313685,0.7020495188035838
0.6041055870450461,0.6409497084561407,0.7240832865774459
0.9187822757621742,0.6251318828824097,0.6412041682871582
0.5716541568149425,0.6606435247771617,0.7664423656784333
0.5533638491973895,0.6528872550948457,0.6959659572813733
0.5389310499778547,0.6231947243305838,0.7176078375928238
0.5640723602880587,0.6418756379718262,0.7276587392009255
0.5368134406284351,0.6244961252197205,0.727393613608984
0.5417937970324035,0.626417517373167,0.7046690096062952
0.5377113586087153,0.6358125330201903,0.7026264024164667
0.5074107229232537,0.6272405445125627,0.6463337930868777
0.5410957799076236,0.6253529547299889,0.7117487772301435
