window_size_1_RMSE,Exp_wAll,Linear_w200
0.4542920836744254,0.5719126865758367,0.5909080339211424
0.6129294458872345,0.5024499156714335,0.6435235519775785
0.4123372899518626,0.5591590238532139,0.6330494360944686
0.36986878786792987,0.5154233186058801,0.6187452438733396
0.3636232471147967,0.4975232757085014,0.6314697444377985
0.35400268958686343,0.4930951934221329,0.6396641915628457
0.36263252762933107,0.5479278959368137,0.6199477489119236
0.3686042167476736,0.5199644784599631,0.6241684467114268
0.3962170908881039,0.5509607658226423,0.6004980849498018
0.3499588529366012,0.4866741766064172,0.6236191734817342
0.37645332062190934,0.5423760183089363,0.6227577593982645
0.3760846544086758,0.5307152188365176,0.613659798517501
0.4979430081958076,0.6367231708794352,0.6219132055477355
0.39710837059137144,0.5819449118401093,0.6154293439696985
0.3711829681685708,0.5203444483623156,0.642421466398015
0.4117082096614918,0.590674383547284,0.6270956114300501
0.4436740831280821,0.5713118768242614,0.6133169269491681
0.3508384501908815,0.4883349774826983,0.6399797872658503
0.42062005958347826,0.5832170919084916,0.5844428115905539
0.4681547012140068,0.5800851256975963,0.6092824549359706
0.38515349778845986,0.5663664319982659,0.6272209448113124
0.40246272075529926,0.5774855895623793,0.6091379460354471
0.37891903604122884,0.549367307624624,0.6095343926981176
0.3488959488336435,0.4831865125405267,0.6391088928637112
0.38072090554633087,0.5748767158919978,0.6032774068854146
0.3726664909835007,0.5616641673290739,0.6005008261520314
0.516318685089598,0.5903162100403448,0.6044140468644629
0.4069978827962827,0.5713290073101507,0.6240811018056039
0.40024525280552053,0.5994091037158362,0.6528669020521132
0.4542498631341424,0.5808809903051594,0.6155060432740689
0.3947264973510179,0.5858963189035941,0.6225998503243453
0.3788989073670059,0.5661373394927317,0.5981076084522223
0.4900846166497521,0.5965818737525828,0.6153619778090279
0.402509648645471,0.5816846204996851,0.6453646076081156
0.501783469103203,0.5467774728421175,0.6411791017585969
0.3612139433570679,0.5218070885418015,0.6412822934517675
0.35013755251076484,0.5022574667594157,0.6370288417342272
