window_size_1_RMSE,Linear_w200,Linear_wAll
0.4723867181229431,0.5909080339211424,0.6253839740921286
0.586620065473457,0.6435235519775785,0.4311485009153133
0.3526417461117282,0.6330494360944686,0.5006125633931984
0.30596453266186874,0.6187452438733396,0.4187063814476406
0.2855706806005344,0.6314697444377985,0.4564086992414652
0.3459408391697518,0.6396641915628457,0.5312676032290026
0.32284057413382017,0.6199477489119236,0.4609689560400917
0.3360719555186347,0.6241684467114268,0.466575761453284
0.30362172912921986,0.6004980849498018,0.41226627951852857
0.37233972006037813,0.6236191734817342,0.5627544323057572
0.2851178756210147,0.6227577593982645,0.39175221094168505
0.31054634492161637,0.613659798517501,0.4810486685673747
0.4839596888507161,0.6219132055477355,0.631571635981815
0.3258613818731283,0.6154293439696985,0.5549202058929488
0.37155385177707245,0.642421466398015,0.6585456400595074
0.30209718715785516,0.6270956114300501,0.4047878789588072
0.4526922760059836,0.6133169269491681,0.6417656486203063
0.38591290056101557,0.6399797872658503,0.6057592538778036
0.31650104196026807,0.5844428115905539,0.3828959281874413
0.47045748460206044,0.6092824549359706,0.7110362902995943
0.3232044651521199,0.6272209448113124,0.5848745336874884
0.2697704679411845,0.6091379460354471,0.35573890933817576
0.313449921551688,0.6095343926981176,0.4704605428889878
0.30008271168774786,0.6391088928637112,0.4337588479560431
0.32147416773360793,0.6032774068854146,0.4897906332765751
0.30782482657089816,0.6005008261520314,0.4579163355202938
0.4554017761173966,0.6044140468644629,0.3853469108018514
0.25778908098734415,0.6240811018056039,0.3591981530664107
0.37581663726736597,0.6528669020521132,0.5353224387620442
0.47112701213143915,0.6155060432740689,0.7530469558429062
0.3736215418362098,0.6225998503243453,0.5716552452687826
0.31351227225122297,0.5981076084522223,0.5048120589133516
0.4919400027225988,0.6153619778090279,0.705219902966517
0.38836736820580864,0.6453646076081156,0.5877632767651884
0.47287713057082587,0.6411791017585969,0.5441752476794668
0.32371422131673155,0.6412822934517675,0.4901138833497638
0.36669653228186117,0.6370288417342272,0.5744361039152492
0.3998674575411212,0.6463118270243181,0.6193524609821588
0.4184923132536275,0.6259357890178001,0.6446753897359285
0.47394726011782323,0.6317005870323559,0.6094104163280277
0.35256086995846103,0.5946362686837265,0.5112331713486763
0.40854033631476605,0.5948450310507083,0.8556034321079445
0.27134087481465435,0.6352230088530465,0.35125129964754337
0.6719928273929465,0.6309771925378725,0.4042299246751007
0.29630457326326015,0.6293707958814769,0.44798559238798985
0.4556242482666439,0.616018906340785,0.5321592720201396
0.41163480349262327,0.6053613554136666,0.7655821975295217
0.3001127409065299,0.5990346477468127,0.4493753787375217
0.2944687152535439,0.6179683858587746,0.43535786281202254
0.30605899105460516,0.6375801333199771,0.4232636259539195
0.32385095267675873,0.5953181735044065,0.5014278682892158
0.25367629060266456,0.5887991751444082,0.3252654705115199
0.27579587684605367,0.6455090658144097,0.3608083231020908
0.49567462285189867,0.6219832365020321,0.6333015144162438
0.3227882499224361,0.6177502304509814,0.4879115159231449
0.30947313387591263,0.6423065719984068,0.3524295759304581
0.31078058086783844,0.6305504040844865,0.4806458417907773
0.25922721879077754,0.6312110758019557,0.3304819260541001
0.32013933171653236,0.6047812813053796,0.5566230859782282
0.3286162200546798,0.6230498141383143,0.4913921903897341
0.5740789780854507,0.626096356304119,0.6709156559515311
0.38092624485534016,0.5659370072455077,0.6070030302062509
0.4827666992665472,0.5949295974399722,0.7237158735810305
0.29040596548594255,0.6139279879665466,0.3843661311387476
0.4254237884615633,0.6142411497010525,0.6341234327826623
0.4059579878383172,0.6386720203189028,0.6703529621048366
0.3516408127122112,0.6211380207021228,0.5957391249174209
0.25338471143270874,0.6417293009540783,0.33042800253326604
1.3465186651553307,0.6342878428586087,0.3703967426223534
0.3211868278760199,0.6373532422185615,0.5074690481877869
0.42490758025723696,0.6140720725662442,0.5674321459940116
1.379535995869008,0.6161161075399675,0.3711057635057434
0.30142510443386844,0.5912579684569069,0.4546807378289863
0.3504010879729154,0.5990649955292121,0.3886808236076068
0.2958623328224201,0.6399833681301266,0.4443887028831491
0.3639228408493409,0.6010600417064089,0.5094941895066144
0.2920683539730076,0.6158959275693762,0.4072710474771337
0.27571428474742293,0.6298992899804757,0.3681151300184651
0.3657739001777085,0.609037016910866,0.5441222982250744
0.4607807630711064,0.6091078542250531,0.6168525363934179
0.2859258159778865,0.6221056967159195,0.3824859689030307
