window_size_1_RMSE,Plain_wAll,Exp_wAll
0.47460499252948773,0.9539100884052604,0.5719126865758367
0.597975637582851,0.47961713660884203,0.5024499156714335
0.37904024861604496,0.6659039870350151,0.5591590238532139
0.3306435258255785,0.5216821066350746,0.5154233186058801
0.3004233032051933,0.5430954310546025,0.4975232757085014
0.3473042250361402,0.6494368272805364,0.4930951934221329
0.34937783355607616,0.5643406126435965,0.5479278959368137
0.3338191840257193,0.5733596035157579,0.5199644784599631
0.32666380130661726,0.42535151233747504,0.5509607658226423
0.3539005389277878,0.6972798174116284,0.4866741766064172
0.3065111608733529,0.4957440481375714,0.5423760183089363
0.3161026871097793,0.4660850796637968,0.5307152188365176
0.49367092486094155,0.7299706699108804,0.6367231708794352
0.35185728010770284,0.5715893736627583,0.5819449118401093
0.35362775359708254,0.7179115538196118,0.5203444483623156
0.3284945678671172,0.4380876105118571,0.590674383547284
0.443778104523983,0.9150288040363104,0.5713118768242614
0.35181569471566976,0.6532875931710332,0.4883349774826983
0.348215552836824,0.5113694199618899,0.5832170919084916
0.4779785449016351,0.7795491773306431,0.5800851256975963
0.3461556066146427,0.5580235456977679,0.5663664319982659
0.2625014219279004,0.3475868019478384,0.5774855895623793
0.3282293168913456,0.5958480142793685,0.549367307624624
0.3036853319012401,0.4848834663671188,0.4831865125405267
0.33821358899911264,0.5813325014015294,0.5748767158919978
0.34222156299192713,0.7341006142586454,0.5616641673290739
0.4798111342233824,0.4120623214316247,0.5903162100403448
0.2790602889209313,0.4096888603292097,0.5713290073101507
0.3756425298466461,0.5801224416057533,0.5994091037158362
0.4715897788432846,0.8414137994841424,0.5808809903051594
0.3729543895339751,0.7050359640250111,0.5858963189035941
0.32742774591504126,0.4892042897337239,0.5661373394927317
0.4927386033569368,0.8409343365499695,0.5965818737525828
0.3856804999310807,0.8098259591890445,0.5816846204996851
0.5003990823477884,0.7255635530458042,0.5467774728421175
0.3277924502057588,0.5239217854855963,0.5218070885418015
0.35231337630740944,0.7767281963976355,0.5022574667594157
0.3825285457347624,0.7668486902817583,0.522957271857969
0.39260430626489273,0.7034222535164784,0.5240634521164877
0.46193540903696817,0.7929144952738137,0.5554004442202104
0.37435180418307046,0.6333311715152093,0.5709604650311552
0.3722265205588894,0.7198924756732541,0.5430826337678748
0.26059977130356615,0.3764075935468454,0.5403349106285067
0.697307855711847,0.3944433769007512,0.5434057259397024
0.30776748707586643,0.4891779532421374,0.5101078484172323
0.47470162306386776,0.6193714721452266,0.5864498993466342
0.41239672964890056,0.7903188232534891,0.5664090259719066
0.3250542740926458,0.666197658550825,0.5191072457236436
0.3196717540882374,0.5433535156176739,0.5402682169947983
0.3194800554336983,0.659186255659124,0.5916731814578614
0.33513960441725077,0.6367906721008424,0.540354695282805
0.27819536161192876,0.3626942029905918,0.6061934289598945
0.2699613070994481,0.4480867362391161,0.5139585385314147
0.5137718314267229,0.7378693363740841,0.6104669650059891
0.33238795118003345,0.6408267995590147,0.5312061700983108
0.3304720855303528,0.4365176221303785,0.5481845043796774
0.3470590481642935,0.5317896840742997,0.5998360328572979
0.27324020715015956,0.4031800846476624,0.5381156110425658
0.34942325051041495,0.6668249097005244,0.5074968882134687
0.35172165244153974,0.7175074231120585,0.5675102308235831
0.5967401998176242,0.7672502322293941,0.6084978285067847
0.3740025506637039,0.7093589325709624,0.516672761973932
0.5007279715577526,0.8497858869596537,0.5957342379207845
0.31814037672567536,0.37986816122490985,0.5494723162452209
0.4137194759715675,0.8994913424658451,0.5421859116007752
0.4162680864622381,0.8651972021988166,0.5335399571457771
0.38756399645299267,0.7162789007921831,0.6108377559811923
0.2810971692177967,0.3644633877822792,0.5801006216947596
1.3807796029964223,0.42237358407287945,0.5271531984311738
0.333928817848465,0.530748813753956,0.5562566883553667
0.42414773944564527,0.7425452908608356,0.5479464806926793
1.4070111442248456,0.4450124935071685,0.545833473636598
0.30731299714660887,0.5313326015143279,0.5163615513890683
0.3731302230430868,0.4523646866123704,0.549483218255465
0.32349387962801135,0.5159589505594729,0.5732016790760323
0.3975785537673008,0.7275894768329881,0.5331506563535232
0.298246504162467,0.5783281890079107,0.5352328623136434
0.2980476101444364,0.43581906002710696,0.5869177572726659
0.37189449126121826,0.6639912314432053,0.5362937674305629
0.4732961200196178,0.7680817606383218,0.5827086544604757
0.2905781526143934,0.4237969513972978,0.5505775867556362
0.28220948950707775,0.3903713433109327,0.5447440632868441
0.3067947373800066,0.4110591503577337,0.5887765636419171
0.3728766727438451,0.6630788604027884,0.5797068764645253
0.32023899443282505,0.570894678524942,0.5226461792836078
0.48513418798090285,0.6890283352994886,0.5826227411836532
0.295995353564056,0.4391541487867077,0.5304498513581476
0.2573339701206006,0.3635742205440569,0.4700577174804978
0.43817276352341267,0.9092008378873372,0.5322854413136155
0.5109676340932374,0.7271641802137501,0.5887830050497116
0.32366918035145287,0.5849938467785661,0.5156690964770482
0.5115868402620241,1.0825871404240004,0.6060948692079651
0.48851018561380477,0.8318078009477057,0.6135514436616503
0.35585459954992693,0.5184903880208743,0.4856462686699703
0.3402349551118039,0.5783792727946541,0.5938419568345616
0.3587957164854566,0.6237455979122339,0.606108915748164
0.3690624797470419,0.4157152234229824,0.5400697183889419
0.33812297895279864,0.6987179954643961,0.5035222669710178
0.30120308451089933,0.5001417705898473,0.5267997525684969
0.4635108476785709,0.8395549490383598,0.5802231717563793
0.5016488910008841,0.8905704114400231,0.6220639261135926
0.8906893429818353,0.7857081538930285,0.5294539528241597
0.34984715095621793,0.6475974665261609,0.5257694810500214
0.3315097311141598,0.6263914673283271,0.5465543077023274
0.3420164240108478,0.515166431455606,0.5452771604054598
0.34444541289835884,0.6373384570244525,0.4874793763935712
0.3893441355931816,0.710271825570615,0.5828832494652483
0.31294768504041975,0.5437265966752142,0.5471521292012529
0.37149982102132834,0.9824658533009456,0.5393414665282285
0.3135048753722013,0.5455793579064165,0.5145221219455172
0.3098737559375513,0.496614038225805,0.4996175276790409
0.49390578321537765,0.7294262880229803,0.6082807296506066
0.40257260627337693,0.6983976444558339,0.5236557219480589
0.36488099336093605,0.6851214742902847,0.5391646138682054
0.27754521012714023,0.3707015220009756,0.5810174287995702
0.3412207864384629,0.6467149511193628,0.5353940204840426
0.3250146581180942,0.519736611399209,0.5484055290215147
0.29138192793172324,0.4644614973541519,0.4948872350012973
0.32039129471056854,0.529930437640084,0.5704149009649805
0.2941573381338947,0.43911377140889146,0.5483858159882581
0.2943549263034832,0.5248363971007209,0.5334156507941803
0.3908657575681518,0.9398480582838044,0.4917067170747164
0.379482002419606,0.7852690774089517,0.5446828916266091
0.3180625761741747,0.4368309069922057,0.5108145314489857
0.3269375533431644,0.4767322745919527,0.557970458905828
0.4610138326618101,1.0958346219803785,0.5613667389843428
0.6058292031517367,0.6361104207493427,0.5666858282360643
0.33397683511133325,0.5079786319116524,0.5232523392634251
0.32793936344693797,0.5013122739211671,0.5887866359982831
0.3585784685683592,0.5824352869660562,0.5608509568469631
0.3585116000875982,0.65103420495097,0.5321545447336494
0.9450181641928895,0.7769174781669623,0.5490578923882657
0.358196996334118,0.5871978987236097,0.5604108505240829
0.28342741798521154,0.4438984327350951,0.4911883232785873
0.4454313476940186,0.7226132064177994,0.5422210135108575
