window_size_1_RMSE,Plain_wAll,Linear_w200
0.5123233241460904,0.9539100884052604,0.5909080339211424
0.6001539954489059,0.47961713660884203,0.6435235519775785
0.3709357849547405,0.6659039870350151,0.6330494360944686
0.3202411451453223,0.5216821066350746,0.6187452438733396
0.31780275781380574,0.5430954310546025,0.6314697444377985
0.39294854516895633,0.6494368272805364,0.6396641915628457
0.3727319448456378,0.5643406126435965,0.6199477489119236
0.36086708930214256,0.5733596035157579,0.6241684467114268
0.3292039608124369,0.42535151233747504,0.6004980849498018
0.42403756479228105,0.6972798174116284,0.6236191734817342
0.32739284751847336,0.4957440481375714,0.6227577593982645
0.3344918951686266,0.4660850796637968,0.613659798517501
0.5306634157857655,0.7299706699108804,0.6219132055477355
0.36330860001408316,0.5715893736627583,0.6154293439696985
0.3825796763525263,0.7179115538196118,0.642421466398015
0.3232217252859633,0.4380876105118571,0.6270956114300501
0.49232230549685396,0.9150288040363104,0.6133169269491681
0.43882971703302226,0.6532875931710332,0.6399797872658503
0.34464938344525514,0.5113694199618899,0.5844428115905539
0.5032631479069691,0.7795491773306431,0.6092824549359706
0.37356670319889096,0.5580235456977679,0.6272209448113124
0.2638421225800045,0.3475868019478384,0.6091379460354471
0.3524204411107332,0.5958480142793685,0.6095343926981176
0.3180375966219166,0.4848834663671188,0.6391088928637112
0.3542853211058189,0.5813325014015294,0.6032774068854146
0.3647858209718981,0.7341006142586454,0.6005008261520314
0.46262772363267135,0.4120623214316247,0.6044140468644629
0.2804818907448214,0.4096888603292097,0.6240811018056039
0.4057380945491545,0.5801224416057533,0.6528669020521132
0.49417316101494546,0.8414137994841424,0.6155060432740689
0.40796499440924594,0.7050359640250111,0.6225998503243453
0.3425950258891758,0.4892042897337239,0.5981076084522223
0.5303125164793785,0.8409343365499695,0.6153619778090279
0.4277429597484632,0.8098259591890445,0.6453646076081156
0.4862788874777896,0.7255635530458042,0.6411791017585969
0.344439050393102,0.5239217854855963,0.6412822934517675
0.40139048625514767,0.7767281963976355,0.6370288417342272
0.44437155110802534,0.7668486902817583,0.6463118270243181
0.45662404796878475,0.7034222535164784,0.6259357890178001
0.5079756782325459,0.7929144952738137,0.6317005870323559
0.38059157105781377,0.6333311715152093,0.5946362686837265
0.4236751070741258,0.7198924756732541,0.5948450310507083
0.26398553459907487,0.3764075935468454,0.6352230088530465
0.6740959604866326,0.3944433769007512,0.6309771925378725
0.3281558352201922,0.4891779532421374,0.6293707958814769
0.46541100509914196,0.6193714721452266,0.616018906340785
0.427345474363105,0.7903188232534891,0.6053613554136666
0.33564284108748055,0.666197658550825,0.5990346477468127
0.3214878123166726,0.5433535156176739,0.6179683858587746
0.32526821084197466,0.659186255659124,0.6375801333199771
0.3614090373848707,0.6367906721008424,0.5953181735044065
0.27738931214797447,0.3626942029905918,0.5887991751444082
0.2813367125127793,0.4480867362391161,0.6455090658144097
0.5432813454837631,0.7378693363740841,0.6219832365020321
0.36228893230550707,0.6408267995590147,0.6177502304509814
0.3249336881006978,0.4365176221303785,0.6423065719984068
0.3575452370847886,0.5317896840742997,0.6305504040844865
0.2838494097796921,0.4031800846476624,0.6312110758019557
0.38005134289415776,0.6668249097005244,0.6047812813053796
0.37089985137123493,0.7175074231120585,0.6230498141383143
0.5864623138956344,0.7672502322293941,0.626096356304119
0.4114651089996226,0.7093589325709624,0.5659370072455077
0.5132807193036915,0.8497858869596537,0.5949295974399722
0.3068770472728813,0.37986816122490985,0.6139279879665466
0.4513843930384896,0.8994913424658451,0.6142411497010525
0.4463074586151908,0.8651972021988166,0.6386720203189028
0.397903956257024,0.7162789007921831,0.6211380207021228
0.289070095328042,0.3644633877822792,0.6417293009540783
1.3478957736323145,0.42237358407287945,0.6342878428586087
0.3481872919567854,0.530748813753956,0.6373532422185615
0.44473860976155544,0.7425452908608356,0.6140720725662442
1.376279121627704,0.4450124935071685,0.6161161075399675
0.32062530300037384,0.5313326015143279,0.5912579684569069
0.35822759393460457,0.4523646866123704,0.5990649955292121
0.33562355581266234,0.5159589505594729,0.6399833681301266
0.39331978405653034,0.7275894768329881,0.6010600417064089
0.3071108607111697,0.5783281890079107,0.6158959275693762
0.3047170338290567,0.43581906002710696,0.6298992899804757
0.3960091029136714,0.6639912314432053,0.609037016910866
0.49678993586003006,0.7680817606383218,0.6091078542250531
0.2919145401997467,0.4237969513972978,0.6221056967159195
0.2939431457014683,0.3903713433109327,0.5888212163333527
0.31227690495208266,0.4110591503577337,0.6309753687688627
0.40193422546332314,0.6630788604027884,0.6066902600612903
0.343943719882481,0.570894678524942,0.6142791830111599
0.5137965998048272,0.6890283352994886,0.6296473429608668
0.3136457044158848,0.4391541487867077,0.6204993494552081
0.26909129020072525,0.3635742205440569,0.6063323163898309
0.4816968593451714,0.9092008378873372,0.6044379100978841
0.544973566965025,0.7271641802137501,0.6032009654667339
0.3415856542550557,0.5849938467785661,0.6086911934830043
0.5481071390840256,1.0825871404240004,0.6149534835606842
0.521629205524426,0.8318078009477057,0.6035297804327324
0.3641619214653077,0.5184903880208743,0.641978166708827
0.34801993086830657,0.5783792727946541,0.6099560956779506
0.36888520972639927,0.6237455979122339,0.6304974746728453
0.3605642322682859,0.4157152234229824,0.6433700021774699
0.3860913614165789,0.6987179954643961,0.6481939329840462
0.3164356974024585,0.5001417705898473,0.597417846978075
0.4918659753223637,0.8395549490383598,0.6191061034441864
0.518149065724845,0.8905704114400231,0.5823125117699383
0.882258248707641,0.7857081538930285,0.6310864354419783
0.3889273092968444,0.6475974665261609,0.628511972028905
0.3450689367963915,0.6263914673283271,0.5618738994621402
0.3589501639444976,0.515166431455606,0.586333161875716
0.38892938611021655,0.6373384570244525,0.6126082439869112
0.4142043418789104,0.710271825570615,0.6012823575499067
0.32977600547851027,0.5437265966752142,0.6206746926739523
0.41633040327842397,0.9824658533009456,0.6262021049395334
0.3270021082114001,0.5455793579064165,0.5977203371029013
0.3264550518809726,0.496614038225805,0.6027780753850187
0.5085938863942944,0.7294262880229803,0.592103242862005
0.4377096451550586,0.6983976444558339,0.6344873225233773
0.36710472075555545,0.6851214742902847,0.5935180878955303
0.27928467101799836,0.3707015220009756,0.6582435019855396
0.35298864608409614,0.6467149511193628,0.5991727492588653
0.33732500135079174,0.519736611399209,0.6464195481774321
0.3129783861241728,0.4644614973541519,0.6215436889527258
0.32373605414626233,0.529930437640084,0.6060233116566298
0.30272408899091924,0.43911377140889146,0.6359737784280872
0.3027073885569238,0.5248363971007209,0.5826166803525245
0.4479490702172469,0.9398480582838044,0.6108546813553354
0.4071505656355014,0.7852690774089517,0.5904205083990369
0.31875263814103816,0.4368309069922057,0.5925521985343837
0.33904118302057373,0.4767322745919527,0.6412942402210939
0.4738242566579506,1.0958346219803785,0.6113595144486349
0.5915155806690086,0.6361104207493427,0.622188781199692
0.3304513401357331,0.5079786319116524,0.6259399174233802
0.33253058340243447,0.5013122739211671,0.6016956430340413
0.3596938024745362,0.5824352869660562,0.5892162276228754
0.37702786694079765,0.65103420495097,0.6162921995109221
0.9232429163039947,0.7769174781669623,0.629827955694148
0.3726915740385506,0.5871978987236097,0.6110978697507671
0.30424460186145935,0.4438984327350951,0.6175390546183424
0.46791900964000654,0.7226132064177994,0.620703475142371
0.38915850547370096,0.6160280444298779,0.6039878539239542
0.3402168253630592,0.5974484632174231,0.6159352727082826
0.35808869338570937,0.5934902700713923,0.6079765695795427
0.3876380894446786,0.6371881790463908,0.5858388860565708
0.32521384682237237,0.4723798988949517,0.620827653366713
0.42808752894597957,0.7262687658002173,0.6032612792573389
0.94348618543527,0.6866039400510928,0.6326191281654097
0.5577284502985649,0.7612805162446493,0.6145497457435822
0.39801547727993875,0.6047730169566424,0.6007626416766331
0.3570383429200433,0.42327381826434257,0.6261581518057323
1.1041176319356536,0.7538749514477332,0.6113238367060643
0.42857267151712547,1.0886249605241671,0.6312533553054422
0.32977290555580063,0.5331294698058041,0.5898026188991382
0.3620815881672601,0.5348326104656448,0.65059193681722
0.30292141102399783,0.4695672305717966,0.595147947803072
0.3937421759548418,0.5948778651164237,0.6107769296633662
0.3348003263399047,0.4722987704802495,0.6129706781644895
0.30116478955548964,0.5046663376364011,0.5995486153686962
0.28396065975253576,0.3774585981447682,0.6163204995389541
0.3470693490358706,0.5719882904429414,0.5941986014201245
0.3413335462052066,0.5271601243732167,0.6114709133347036
0.5239225884231526,0.7303748945052736,0.6015423637371256
0.3190016474509483,0.4925340563604641,0.6135650987386234
0.3288116862140228,0.4950075726664908,0.6198752543227379
0.3227925579817342,0.5050316167500326,0.643164291448587
0.4539836336918478,0.7575797791053764,0.6336182833649032
0.3021421738020271,0.4439483202679537,0.6174303567576112
0.327216025581927,0.4625805394034624,0.6057931740211688
0.37913704131640397,0.6630640023865492,0.5957793494619661
0.3669672875715515,0.5748041989558854,0.598976255745989
0.4087956724263272,0.633936699249159,0.6403898119132887
0.5615866138915756,1.1277608316137022,0.6245626673325784
0.3057257652014459,0.4478191323424647,0.6194578823667579
0.3158520126596948,0.41668139526295583,0.6732652406690197
0.37881666768463496,0.6680283146743673,0.6263677179668988
0.3903180041829327,0.6121379628067014,0.6129123772543769
0.4041142523798905,0.6417919257106856,0.599999787044946
0.4037226552970395,0.6566789519877299,0.6338275157045138
0.4764980913920418,0.8574231644569968,0.6435308693175881
0.7938758629996747,0.4810858183936814,0.6155375844935923
0.36490345855472806,0.6346241988394256,0.6098392668812633
0.32449644544672884,0.4752945611690362,0.6242005641114221
0.296922072863937,0.4217232242319643,0.5973524886429089
0.5383630763417451,0.7941168039518067,0.6220403101577723
0.3323695975460403,0.4435178456278783,0.6142715249448262
0.290917997183004,0.39328583333644657,0.6306679801970553
0.35481513175823604,0.5858028972467237,0.6218763276267066
0.37192445806638247,0.6698065231799896,0.5912451437779886
0.34001044982647305,0.5186359358481796,0.6175916565856067
0.29498023122156414,0.4035905897036473,0.6035333430783559
0.3263080759027805,0.5218433659695515,0.6202400638275738
0.4412809161796102,0.7288663248529117,0.7002885064341118
0.33938361358420766,0.5092592053561285,0.6377642350076681
0.32362302431218676,0.5158679045393464,0.6168078041877001
0.34349257452286686,0.4904240537411333,0.6466168187960502
0.3896352157316545,0.5937603189385243,0.651905525644763
0.48981241495912947,0.7006378113271687,0.6274741445825837
0.3890787850648254,0.682456236584889,0.5994648151283216
0.40426465254832383,0.6884642189647806,0.6448117119600703
0.38504937053617655,0.8997392085306268,0.6230999407600415
0.46744219803661585,0.7484984058766624,0.6081011775905982
0.5032800521478651,0.8774664883951236,0.6106369712772346
0.28281143392798924,0.4254411264684228,0.6084652569819344
0.37789743798264064,0.6746773834841541,0.5920179048218569
0.35836706137896396,0.5837747969605586,0.6125776030672082
0.35646488473181737,0.5889658454308195,0.6077188616403898
0.5846044958023178,0.4572354163338719,0.6200264424768495
0.4531761687593458,0.44839476837449893,0.5887801933605173
0.32316710183908687,0.4604481865783724,0.6290947953034367
0.337728784022081,0.5872109004139304,0.5933998080457031
0.3018450584867351,0.41567466760922106,0.6262297802098951
0.5173996312482441,0.3855034847128271,0.5858338321258691
0.3492140380988875,0.5687754468420501,0.6058762523623217
0.5283928120943359,0.7355057050325575,0.6329739911501321
0.4153819231615196,0.6212470714881961,0.6040756790147725
0.30075976496528606,0.4140530658445913,0.5958668207890668
1.2495417925310486,0.8062685115225166,0.6151128870881388
0.3535925812694934,0.6500551366554203,0.6388224393571954
0.4500207741670384,0.7732383897254632,0.6056143292041135
0.3860119721492848,0.5541629885531615,0.612688333337178
0.3887452664560064,0.644513632863328,0.6051586405487827
1.1823321882344797,0.6161699568673147,0.6176325872773447
0.32780535173958475,0.4934248166609498,0.6230393599371594
0.4243416812578225,0.7133322210118317,0.5871823448185272
0.5175480273845884,0.7426967211453905,0.6320063649828295
0.39187140647234847,0.7679443628232181,0.6185235569456567
0.3806133668677256,0.514088309888671,0.6213109599828985
0.36531574617736173,0.6356842179531303,0.6339633874708517
0.38481495065497245,0.7526752552054341,0.597322016006599
0.36524286509434745,0.6665613874212393,0.6043551182477743
0.38960689243466995,0.600700643789381,0.6069177390859126
1.0298914118648268,0.7521644274468868,0.6009303222707709
1.1010897783223514,0.6871129882660744,0.6380096488144936
0.42899392609460824,0.9257823032980802,0.6028372184001352
0.37559782652235146,0.6218338364015485,0.6383046503801046
0.4485204481363163,1.4203165566961145,0.6329102570118289
0.28599416094534347,0.45811297856769106,0.5930086921864246
0.5451581526107205,0.7395611535763627,0.61925823160125
0.39436386430815995,0.7132755696382382,0.6302396988874756
0.31750232582728943,0.4490135611879872,0.6372111787271806
0.361028644774333,0.4141040337320067,0.5863641640397977
0.29867340227691114,0.4172740828287057,0.6019821588389044
0.44487942423956955,0.8787939104997554,0.6292735947321915
0.5030709965547795,0.761203723855977,0.6111066043681874
0.3268483637021629,0.5526577320087217,0.6118359750394239
0.3983527194138894,0.6673509159089623,0.6122387334699565
0.5610655133844065,0.5901915475137423,0.5786547394884173
0.39693563041312335,0.7865867972374602,0.5845114086505726
0.2844202973045614,0.4281448777852044,0.6083693852734487
0.5291372328358886,0.8641546452963758,0.6147537765181317
0.49316884746902834,0.8475117321673612,0.596859691469756
0.2936768349056749,0.4110146326452756,0.6102283119636083
0.30465989868179366,0.4978313986970819,0.6258999681379787
0.34886531915118424,0.5515865294523159,0.6352098711509954
0.5491158345856388,0.7449254257703243,0.6282078066889584
0.39540005787362725,0.6553389926342278,0.6226090875073648
0.369045567599954,0.5955427961571583,0.5934989204397794
0.31155592397017356,0.46318022603165393,0.6098028825473429
0.2907921762735096,0.4549759553577342,0.6067524994501109
0.5414785154783742,0.7132106274409402,0.6301472454620837
0.3532926090663105,0.5620046899316483,0.6472362109396771
0.3636616657411103,0.6579466312487454,0.6456401020852812
0.34744094197584297,0.5253009398908169,0.6362462879634659
