window_size_1_RMSE,Linear_w200,Linear_wAll
0.7142438721238464,0.9407578288937056,1.1592108230475464
0.6877690144613836,0.8871615651468943,1.4095535622345927
0.7033017778228697,0.9280626946131934,1.0753834069192163
0.7215971832823691,0.9380263621566302,1.3821934820593225
0.7604509995317852,0.9183662523486528,1.249544111571001
0.8388937827175853,0.9424214860915722,1.136630990025982
0.7874975622612415,0.8828606347366624,1.160933841017222
0.7023439745508203,0.8518487577896043,1.0944090251534992
0.6947017591304031,0.9360812071232012,1.149297152519585
0.6287386622983561,0.8485759902175946,1.0264930585836551
0.6780881920155983,0.8406893215567294,1.3663094302793837
0.6096737793958336,0.912419092068995,1.1463035367103485
0.7222345859304748,0.9201977457759172,1.0832532041150036
0.8911943231483229,0.972001070898692,1.3164065797044993
0.6173730909911866,0.8954627026150309,1.4503753830530948
0.6436244618865588,0.8670772816407356,0.9985742324609728
0.6357155672983205,0.8111560449322047,1.0151780809024429
0.7453053101209783,0.9290280296130402,1.117784708683866
0.8581308036439101,0.9868092628156144,1.0745715970081648
0.6339427686129547,0.8399253617944018,1.070540847841042
0.6083651149821319,0.8800911653381148,1.8408809125378085
0.7507165971993526,0.9222880163729478,1.1195838757650591
0.7182325611002978,0.8837051070882709,1.3059239241990293
0.6201375537596907,0.854630093817915,1.0557667770336503
0.68702675162384,0.8921816169980342,1.3272652199553656
0.6239027070884545,0.8455235806492267,0.9301429827461644
0.7641749456285984,0.937939512714141,1.1110282893158474
0.7950078233746858,0.9415368892852434,1.1700802394083885
0.6792305567756082,0.9200349415863132,1.0393527494077026
0.70670918350411,0.8501702587904577,1.0417391162048704
0.6488354624364754,0.8840122420680341,1.1052244446883197
0.6639141225028962,0.8718079732546626,0.9553654885808318
0.6141001970471754,0.8673568129758239,1.1880656427507912
0.7919209790461826,0.9580285257268222,1.271524004177366
0.7195083776747613,0.9308897405335916,1.0724011401462523
0.6891947141754259,0.8978389258554168,1.155540834570394
0.725925452971096,0.8693778995579606,1.0371482630438855
0.6767119671151955,0.8884613784521913,1.5182822229046282
0.6390874793921075,0.9020993822148504,1.0575742424458
0.6900517300583188,0.9368990491711034,1.127687543695299
0.6863273055373005,0.93764563650142,1.227787680614792
0.7028640896021178,0.8576962411439315,1.3775786231364784
0.5435721008491345,0.8180943310305113,1.0969911207163552
0.7143078361520225,0.8493403928867989,1.188946287087571
0.6916114911293946,0.8761502579461471,1.2286839716037743
0.7257140016446885,0.9079835428809082,1.0360696090443355
0.6229441395579565,0.9055588763903636,0.9921604868663602
0.6559968480522395,0.9300050564534584,1.2601882270170512
0.7249042660038288,0.8993645019641471,1.2926467424423818
0.7086499826471389,0.9569188172285844,1.128954229778582
0.667145195992273,0.8408311603998432,1.0728409436116222
0.732068550066111,0.8856754664809356,1.0520619998113048
0.6893707338260223,0.8870632705194891,1.1751831821596337
0.6878194296925828,0.8477773901962539,1.1000087701636805
0.7321653537835727,0.8967199176440509,1.0639072832162246
0.6635716449587665,0.9199529797486216,1.2596870913438185
0.7705076491729781,0.9634098402384912,1.1506860560339127
0.5879461982859652,0.8469445428366562,1.0774052705814197
0.7434545838772766,0.8882479118157004,1.1047309456223755
0.806760417600832,0.9281826657589564,1.1137346546136428
0.7411460016546895,0.9376840574898896,1.4020601571531843
0.6852710636907158,0.9045392261212126,1.2008443062649918
0.742863796204854,0.912645489053908,1.0236086630500707
0.8131031922535403,0.9185138573566156,1.131061676249958
0.7577255527051336,0.9238790157259464,1.2331869170908525
0.6376281748176659,0.8630625743934607,1.4065472000098975
0.7562792305645554,0.9712399586034322,1.3017535258540327
0.6932962704713096,0.8988147959171252,1.5507453326113996
0.7255478808035608,0.8957864220687506,0.9975741636281
0.6016941131553857,0.8654781996860603,1.0830764862913065
0.7025232723174868,0.9405479224118349,1.093759112977391
0.8189366158437225,0.9189023674475416,1.0980337155977262
0.7001136969124715,0.8671005650321214,1.4364296138707748
0.6852781737215778,0.8522977495191567,1.3073349052102634
0.6631752034157603,0.9149280596231434,1.3113910018674997
0.7691145401968025,0.9370382120646532,1.0909125130334685
0.746119392934305,0.8970825569761532,1.0530297672579183
0.6593941818061201,0.8626100968412389,1.1607424225510246
0.6428812907374866,0.9004128023357609,1.0312338091514248
0.686145874718521,0.8990216285000412,1.1785274607859322
0.6578251808775137,0.9092433358662884,1.1414859889713962
0.6373318135631254,0.8883406578881501,1.0446784304186278
0.6730570629262552,0.8962090041092413,1.1774728592279091
0.7721913874240917,0.9337872642400694,1.1615114693583497
0.7206646199156198,0.9686954602346408,1.154109059318075
0.5735963398339484,0.8440166472538679,0.9211270660419446
0.6370850931694293,0.8406877830194465,1.079892738364061
0.8041907890865996,0.9701253145189448,1.064781350993136
0.6015524335604782,0.8297673180257639,0.9975652043245072
0.7850812005004245,0.9150969700031896,1.7037193068865892
0.6561199529749987,0.8883739642585169,1.08524747110485
0.7412851510517966,0.8705220991368828,1.0552043962462971
0.7827176085134399,0.944566260461053,1.2620703917916882
0.7065985326898978,0.8980122984846614,1.2123411553210923
0.6284255848184191,0.8851931782456529,1.5311562327554993
0.8114018404320652,0.9141173299386266,1.367490213066014
0.7020799530266033,0.8768470818386719,1.2382123526586104
0.7274165074102138,0.8855251320122575,1.0737141408454218
0.623508429492764,0.8468523327107293,1.2858615346091566
0.6996507270492838,0.895618958885187,1.137744462873581
0.648794495760775,0.8869449057668164,1.1258216890787347
0.7135869659851952,0.9279329670596131,1.646322091661805
0.651164776075403,0.859291329016203,1.077636012912212
0.6330460508682472,0.8171050567806664,1.0395402426106124
