window_size_1_RMSE,Plain_w200,Plain_wAll
0.7074395414929805,0.928713496616782,1.3799880615426332
0.6904061669323118,0.90748085438307,1.2784335019336823
0.7004665371030998,0.9196997507753438,1.267595482336543
0.7115214333344442,0.8938084623200659,1.1171898922147447
0.7629314881018185,0.9433445739742063,1.4003733417068
0.8293213247775462,0.9759281114524464,1.8321923468517736
0.7808046176954108,0.9270149722613016,1.1331387772757175
0.6941802572569605,0.8800898208188501,1.119639477574225
0.675048645258923,0.9379245960765612,1.2115211272054909
0.6857313985166074,0.8686196329681646,2.467651957622808
0.6515445342782654,0.8564893831581598,1.088693995942188
0.6073398755775171,0.907564818152533,1.0952327410220677
0.7164397326867363,0.8872369960183726,1.181415440906161
0.8874067458665312,0.9655522543300776,1.2099049909637778
0.5969102514605656,0.8907908370601114,1.2601917420657778
0.6473770806880559,0.8677513494994948,1.075753088951083
0.6332123777770859,0.8381710076877043,1.1077841036927103
0.7486720578690306,0.946115345865611,1.1479383051576708
0.849488550552681,1.0117490625569454,1.4402382954301078
0.6585674685281742,0.8415400854363065,1.30396872791791
0.5797225998123136,0.8500136471767804,1.1029787641412705
0.7464145794713953,0.9627217952682906,1.2817759391676191
0.7128161111663376,0.9164728983133144,1.186505717612092
0.622010100701195,0.9304142245999976,1.3127026209351516
0.6908858670163426,0.9300447173449848,1.3102925362743139
0.6292076909445509,0.846938109430564,1.2623802644708535
0.7668693589490945,0.9268460435709928,1.5187866450737453
0.8022304462336359,0.9057025432237932,1.219782569838323
0.6845416614157814,0.91037689267193,1.6145001656887743
0.7113903813513542,0.8494927629618438,1.2598140971455007
0.6402659747153232,0.8572815014047247,1.0161808834091837
0.6703315567273599,0.8698191033202299,1.1552352545425248
0.6277017913233951,0.8782143885618079,1.1325416803342452
0.7978058440659042,0.9644152495795209,1.223687441863652
0.7128648890122782,0.9773014172179432,1.022314568658185
0.6972555463461926,0.9501225874337276,1.1907166919028525
0.7204571087415061,0.881389389584259,0.9991215700738572
0.6739899250678066,0.9162887703031208,1.3511710686170733
0.6599721838410377,0.9193424396752924,1.453059423179827
0.6836282386287688,0.8864916876631501,1.1524183306604423
0.6772055379215177,0.9570134742159526,1.2323989885435334
0.7098022393209907,0.8513782699427397,1.418728253109706
0.55027402301086,0.814084760543619,1.163249826905229
0.7001428130620735,0.8331052115641284,1.0591213657594718
0.7034242234155895,0.9184221854980036,1.2226856246007929
0.7253843717103476,0.9145479993759414,1.090621392795919
0.6431408474251679,0.8709548059851422,1.6712299468732854
0.652706519222689,0.9094780211142066,1.3027421688055745
0.7203920196695703,0.9355857498043122,1.2082825970188835
0.7091180552470475,0.9352923932961982,1.0685374206445142
0.6667976750002123,0.8555728746343427,1.0751994496187287
0.7436096634878447,0.8889748071649595,1.3118924614360623
0.6846551099388568,0.8858855522515985,1.1419250758648234
0.6839229216010436,0.8695596742217769,1.2845437506125092
0.7450190267240958,0.9327261602497428,1.1043076617550032
0.6608315823824483,0.9308362826764898,1.172063316434404
0.7675940403465695,0.9088222688695216,1.5076949645067357
0.5723241519985159,0.8714870689237784,1.1064634592350346
0.7310708728735223,0.9003699110193325,1.173997599405307
0.7973302888871221,0.9758300609369644,1.2197897753466522
0.7353847562539907,0.9174811841830112,1.242981694718447
0.6763596753376833,0.8705363791028025,1.1041779706108197
0.7379044649723656,0.9538133159170396,1.1491702658255578
0.8144839351195668,0.928595952620546,1.1821509293402988
0.7581253215198287,0.9155058689333172,1.1682035789520977
0.6343945416774965,0.905214291643741,1.4512268773437151
0.7573560889698048,0.9331769379603136,1.838928033229518
0.6847537875573397,0.911749185777904,1.2478813237981212
0.7344413437223642,0.9074402150366672,1.2650883836516498
0.610610521431477,0.8887052058771637,1.4133815747694314
0.7316773027412709,0.9514534354217166,1.7937966963865275
0.8297162619985657,0.9287646134595362,1.7105155465263724
0.7017368112734235,0.8805743267684147,1.2701682290817249
0.6710814304573065,0.8808633199483247,1.151552021610045
0.6624825827827563,0.9327886761023624,1.622308943003304
0.777911133400399,0.9040163477997172,1.3079220137097098
0.7401903010504756,0.9328363669978764,1.2847953120140574
0.6603191584494053,0.9112441006873008,1.1436294626645631
0.6390551172214624,0.8978172816052901,1.2938880233681738
0.6885314513626181,0.9065630486547396,1.6900144793449488
0.6474311252436229,0.9044857600284519,1.275730649931301
0.6381850177450868,0.9359738976068188,1.132575606877304
0.6607676120927016,0.8780443280780106,1.0525651429288638
0.7942882583790616,0.9583269726370282,1.5334259163129749
0.7094281721203245,0.9446403600574328,1.0713261229840532
0.5675621739276486,0.882861612122062,1.0721428805605595
0.6227975105517132,0.867176977189395,1.0893544013855458
0.819371292770362,0.9585506013493292,1.477432049109494
0.6208453817462546,0.8586894987074157,1.596547946308
0.7584505025686363,0.9392640870653058,1.2172002232414705
0.6539307322952279,0.8797714331741977,1.0805057589424392
0.7580573067686713,0.9045035113847056,1.6800360848886189
0.7766781221581321,0.9240950155324109,1.3752880454928331
0.7092335433846504,0.8973500194284825,1.0660505988524045
0.6112314196873541,0.9309001437574738,1.1293054387738986
0.8058947387945926,0.9582330467040548,1.3121248475137688
0.7630639867866073,0.8818841031602374,2.5029477132067304
0.7238008262519211,0.8923766860278244,1.043140473593542
0.6164877999762866,0.8969544334869287,1.2876081408924571
0.694127868091092,0.9034172380749138,1.3006018459053772
0.6452235626130072,0.8725284470040137,1.3280382117319491
0.6998717873097586,0.9365121838798778,1.3715401981257174
0.655051252765396,0.9160841064728952,1.3693173160909757
0.6534098781460674,0.8219094306368873,1.4596704435485228
0.6861568822174007,0.9073590466959258,1.1298710494064759
0.7118596408533653,0.9305604551511673,1.5322194089020569
0.7389195884039679,0.8960799689780589,1.3851961360547234
0.6619708442081671,0.8644062600959399,1.2272587508398147
0.7410423364970038,0.8759466586975233,1.170534029662303
0.7184055279249072,0.9229559772209558,1.2212258213881646
0.7579862869974383,0.9233348398398482,1.7894564575736234
0.6977828831611367,0.9184506516724374,1.1611904076987176
0.7632591207489648,0.9127418114012776,1.171145132701389
0.6904301210656948,0.8669874404081638,1.292712264862196
0.6825726288513327,0.8673065286604826,1.0497792453661317
0.6984237723864893,0.9148347237758112,1.1948365564059715
0.7905795647720414,0.8963180182742135,1.3758601348050028
0.6824004086933106,0.8936682123755021,1.1340467993531218
0.6711957167252464,0.8953554256766313,1.1386354893299555
0.7409067555545568,0.9163037538181246,1.1945532593254442
0.7214986125279672,0.8874021423845684,1.0761655892022184
0.6359413945711352,0.8976480905606384,1.1715284995744168
0.5942579429039532,0.8901151505865523,1.07837013050894
0.7623646712072578,0.9642124826917312,1.232691845196893
0.7905515526026061,0.94339655529052,1.297127221311826
0.7065340834117027,0.9347846141850188,1.126450249425568
0.7237488145717104,0.9019962394400409,1.2176816954489993
0.7819267166531396,0.953166444819414,1.3003862805947188
0.7041609997233734,0.933019694050887,1.6494858401171908
0.6340533624732404,0.9383438315024374,1.1047247935509867
0.7513480572770553,0.9178732104217732,1.7270721083631997
0.6876210972839926,0.8648187246109262,1.0078567479815934
0.6406930283083349,0.905741787789848,1.0115668520778356
0.6639806188301035,0.8606675184701048,1.6789205832250191
0.6333570774622747,0.9034822835115331,1.1794551699673472
0.6951182611436703,0.9024891945825658,1.0791053930121577
0.6112438342197927,0.9019311026106248,1.4915926364801373
0.6849056763628447,0.8734530605339829,1.165903494823437
0.6627476067881175,0.8528341687564943,1.5420304761895651
0.6339899630397793,0.8612172606160423,1.3511548032369642
0.7396886690705577,0.8832258068005497,1.461007253738521
0.6556130637954638,0.8990686035393718,1.0377736031144362
0.7588136075392489,0.944293708364874,1.3342042780256238
0.789311819492005,0.9113626174180642,1.2769988806251602
0.7175777496914126,0.9107602572335394,1.5035546459865707
0.7187356372442992,0.9228506115991004,1.1936024535872196
0.7479238661844482,0.9207595200736174,1.0463600303254694
0.7110761461507271,0.8719791407933922,1.123499192538042
0.6609789362596192,0.9118971492746784,1.0721716784571491
0.6309799899814093,0.8900055857430553,1.2630817106922654
0.8327496008458577,0.9474166869107928,1.7363486264154575
0.6704824664446424,0.9071775523428128,1.6833922466080165
0.6806669936230533,0.8721981413991655,1.1683766039790402
0.6345837207369728,0.8987888806737824,1.165220711667814
0.7371176835917981,0.8827932744418153,1.720603635615661
0.7523338580955498,0.9335874648846526,1.2749863649685178
0.729784538328601,0.9069123520841588,1.4531338976913464
0.7911147031228278,0.99856655745845,1.7201055111188654
0.8249875283260438,0.9603404132498704,1.55373970445228
0.6972600446396937,0.8942556305794342,1.082006024056258
0.6554823788412993,0.8653477266955787,1.1907476200425715
0.801357141515465,0.944034447688149,1.4430108426558883
0.6056280872889088,0.8529809524882573,1.2927603973109378
0.6857291075876898,0.9139444423464352,1.1757045321576651
0.5993611926061885,0.8785474437835061,1.059785362254443
0.6716684758659219,0.8961653810026171,1.0647502778130715
0.6975215725043991,0.92426562256181,1.083123560906925
0.8001437049174104,0.9292669050143773,1.3314011131524912
0.6794070630217827,0.9073269021711856,1.1173164968861768
0.6252174752292629,0.9027468150672197,1.1957601894783496
0.5947849644644556,0.9121204916869508,1.8372414699302557
0.7101027445096322,0.9042933973873736,1.3721026053171874
0.583547235767463,0.8979080390922779,1.1745501752653502
0.72164142757628,0.8974523093849689,1.1321087943968642
0.5943784044943333,0.8690155477934622,1.2154866182427986
0.7596757185213078,0.9489002329363072,1.337658436387721
0.7230470190516516,0.9308281021235968,1.31427610283437
0.6621616992665972,0.9148605145322448,1.110388288406728
0.6579717153214578,0.8855302642874447,1.0872337786292143
0.8278334226636221,0.9450827206152632,1.2234438616083871
0.7504748795236721,0.9456829805105827,1.7630686878131423
0.6629600147331968,0.9074161193788928,1.522015946488413
0.735456400084838,0.931671677920716,1.0531287535018072
0.6551250928151214,0.8443623331708341,1.3605053137837526
0.6884526560572077,0.9087859163690046,1.0795322192725103
0.7788721947766175,0.9160410594273606,1.3162516423606885
0.8139502588206933,0.901421902813796,1.6599102484120158
0.6428906162272551,0.8929015954409035,1.3677848274816742
0.8009765723757882,0.9476655261469618,1.4456069218073575
0.6830803551935212,0.8992025134982273,1.1281022073477092
0.6191522692414698,0.8486552870031586,1.3258629676912752
0.7110638975692383,0.8902100814059978,1.3820505630208868
0.6837090150005389,0.8927703683844211,1.1846226774021544
0.6559861719962093,0.8628288840620116,1.9944778216335253
0.7635416816403532,0.9166071171844828,1.1074094341310778
0.7280833818750053,0.9199826340138249,1.0699159326085876
0.6979370944581722,0.8575611496465716,1.2631717830687983
0.6460789724123582,0.8362225862979303,1.2222605400779183
0.6579632793968513,0.8482534266259507,1.352762985967939
0.7079536034158465,0.8920493705158609,1.299125891682262
0.6928558903049494,0.8782217926155279,1.048629635623998
0.8051193279537959,0.9708579144438328,1.2365185886979309
0.6771602360189918,0.9378348825523172,1.0924827633849032
0.693407188702273,0.9176730026461272,1.341428831686136
0.74608028491068,0.8889697759343155,1.7632322942432423
0.7828018891601092,0.9635499902290516,1.6627537283842284
0.7065690572873135,0.9291836628730012,1.082343108135815
0.7121405469258758,0.9098327200962728,1.2139639548431698
0.7054944416847322,0.8972214651050063,1.1124610103839971
0.7784495274134443,0.9215703152250724,1.96597261394226
0.737387061063469,0.9364158977161412,1.4251850316075754
0.6255558523437627,0.8564215058650294,1.1615785317300995
0.7077227401442086,0.8888385247997749,1.1414528201504488
0.6538038772644309,0.8795076930763456,1.4853440381708325
0.6957769392986246,0.916789949383494,1.1808145606839757
0.7766827485529277,0.8946117624851254,1.1711756509213935
0.6784610840365055,0.8755441041792992,1.7396080253563369
0.6386130576049389,0.8745419105121686,1.1803006771428195
0.686618926141023,0.8880598744041195,1.4904029575782294
0.5465033838109056,0.8306055365992429,1.215009894837814
0.525154612799576,0.8320809943295709,1.0183985542916558
0.7583692022276848,0.9478449756080328,1.2231956313416967
0.6408478544630181,0.8215190629011638,1.021497846865286
0.7817262451701675,0.9237757599151586,1.2721147753792286
0.6501410013471315,0.8797094381360221,1.7296117369843709
0.7021951831722419,0.8811422782132745,1.2443819379122478
0.5991729128464277,0.8369471055546656,1.0552938449712326
0.8264569800115641,0.9641557258620024,1.1505519919371352
0.6836054496405353,0.9178235188498952,1.324880422430074
0.7901522123132216,0.9260046026399272,1.5068295576098782
0.7828919460274002,0.9564822368006712,1.1501503236133357
0.7928890100109196,0.9459723474428312,1.5515744877604567
0.7461867107453671,0.8971217826562042,1.2028972210306892
0.7393635073753453,0.9363349085038676,1.502191360473601
0.6657208836965812,0.8706836305268791,1.2575854467142835
0.6294235974593999,0.8294304112401288,1.094219660560863
0.7823566335889505,0.9040225340613997,1.7910185310998947
0.7704047713248982,0.9476331970785772,1.1224738927796862
0.7317719002248749,0.8834568217870548,1.1849124041813166
0.6422475778986859,0.8837352217159876,1.366168392872875
0.7390130236051344,0.8842935555460322,1.4338588862982704
0.6921640814934397,0.8942573335227364,1.1317686071853672
0.7302931549249433,0.9585654327349632,1.5072451996073228
0.6714622823307029,0.87762266693242,1.1223553659556569
0.860274368877876,0.983502669128294,1.1851257158076836
0.5760192445335567,0.8639580055378226,1.1307964304538172
0.7311588136704763,0.9231529692411926,1.1710661649279677
0.6465528306196099,0.832188535498963,1.615452902697872
0.7237914442012099,0.929721950968569,1.1513201354516456
0.8559598868543747,1.0214688992946972,1.2967668991977035
0.7107034707406964,0.8380686445857113,1.7672823635809742
0.7830333947659124,0.9634084962087096,1.1844992893124533
0.7200592484332877,0.9178420726747692,1.094042471897559
0.6862342362847867,0.8737603171716429,1.259272204516921
0.7733115183527229,0.9560289134273456,1.4103621426043496
0.7280679081306121,0.9929020102093276,1.0828390063533115
0.6909888658558525,0.8781465201886894,2.229220752191692
0.6365942398667733,0.8688045547080252,1.0170567792566214
0.6492606618088581,0.8909731037192222,1.4348106636049385
0.6481664099824149,0.8743824758459994,1.2854748174524977
0.5653046957320738,0.8636426296184591,1.0907666091275396
0.72421249889164,0.9461959576075322,1.2623155724918715
0.7197852524681245,0.9470618490584344,1.7210442250023703
0.6681100556580785,0.918183321418235,1.110840537119027
0.6477848106388217,0.8620715767843621,1.2736927722989058
0.6694032448533249,0.8574941534289755,1.1706423460203368
0.6933510411354746,0.8780721369346227,1.1400081926058805
0.7074848425359737,0.8779437003551804,2.052538742805255
0.6353705756196191,0.8919591946188601,1.1064029362256966
