window_size_1_RMSE,Plain_w200,Linear_w200
0.6958980922029518,0.928713496616782,0.9407578288937056
0.6748588388679458,0.90748085438307,0.8871615651468943
0.6914519848351567,0.9196997507753438,0.9280626946131934
0.7119340178905992,0.8938084623200659,0.9380263621566302
0.752641446256267,0.9433445739742063,0.9183662523486528
0.8342744649674538,0.9759281114524464,0.9424214860915722
0.7659654468072941,0.9270149722613016,0.8828606347366624
0.6951939375106576,0.8800898208188501,0.8518487577896043
0.6746503717163883,0.9379245960765612,0.9360812071232012
0.6265368164231934,0.8686196329681646,0.8485759902175946
0.6560075862291304,0.8564893831581598,0.8406893215567294
0.6127219195176089,0.907564818152533,0.912419092068995
0.7066436976909113,0.8872369960183726,0.9201977457759172
0.8786742972757436,0.9655522543300776,0.972001070898692
0.5901461912454489,0.8907908370601114,0.8954627026150309
0.6484583046395938,0.8677513494994948,0.8670772816407356
0.6477232900928835,0.8381710076877043,0.8111560449322047
0.7454944126988948,0.946115345865611,0.9290280296130402
0.8467800172614377,1.0117490625569454,0.9868092628156144
0.6261367159329498,0.8415400854363065,0.8399253617944018
0.5620377950944838,0.8500136471767804,0.8800911653381148
0.7365222100469987,0.9627217952682906,0.9222880163729478
0.7140478817090946,0.9164728983133144,0.8837051070882709
0.6164034021848418,0.9304142245999976,0.854630093817915
0.6846222726182247,0.9300447173449848,0.8921816169980342
0.6212127941913731,0.846938109430564,0.8455235806492267
0.7453396177910269,0.9268460435709928,0.937939512714141
0.7841008954917513,0.9057025432237932,0.9415368892852434
0.6674848740529408,0.91037689267193,0.9200349415863132
0.692127300433817,0.8494927629618438,0.8501702587904577
0.6366211023963437,0.8572815014047247,0.8840122420680341
0.6664041264650566,0.8698191033202299,0.8718079732546626
0.6098433636589141,0.8782143885618079,0.8673568129758239
0.8001331411497208,0.9644152495795209,0.9580285257268222
0.7058891470656613,0.9773014172179432,0.9308897405335916
0.6913458025745246,0.9501225874337276,0.8978389258554168
0.7129604169518252,0.881389389584259,0.8693778995579606
0.6733137967452564,0.9162887703031208,0.8884613784521913
0.6366491203476774,0.9193424396752924,0.9020993822148504
0.6998370674032826,0.8864916876631501,0.9368990491711034
0.6791466282723883,0.9570134742159526,0.93764563650142
0.6829193078311306,0.8513782699427397,0.8576962411439315
0.5498154174477561,0.814084760543619,0.8180943310305113
0.703997321866023,0.8331052115641284,0.8493403928867989
0.6878570588548882,0.9184221854980036,0.8761502579461471
0.7168123849352033,0.9145479993759414,0.9079835428809082
0.6210579850541683,0.8709548059851422,0.9055588763903636
0.6600631794024692,0.9094780211142066,0.9300050564534584
0.7209993024082817,0.9355857498043122,0.8993645019641471
0.7097927640268594,0.9352923932961982,0.9569188172285844
0.6469417590761543,0.8555728746343427,0.8408311603998432
0.7252650989274415,0.8889748071649595,0.8856754664809356
0.6894138126372045,0.8858855522515985,0.8870632705194891
0.6858879965731937,0.8695596742217769,0.8477773901962539
0.7397802827880612,0.9327261602497428,0.8967199176440509
0.6489396431715784,0.9308362826764898,0.9199529797486216
0.7512763598010868,0.9088222688695216,0.9634098402384912
0.5679019338818567,0.8714870689237784,0.8469445428366562
0.7417844163243792,0.9003699110193325,0.8882479118157004
0.7941442573640057,0.9758300609369644,0.9281826657589564
0.7300343976061473,0.9174811841830112,0.9376840574898896
0.6573418159211916,0.8705363791028025,0.9045392261212126
0.7416228711416768,0.9538133159170396,0.912645489053908
0.809418340728954,0.928595952620546,0.9185138573566156
0.7647836687643477,0.9155058689333172,0.9238790157259464
0.617683135976376,0.905214291643741,0.8630625743934607
0.7468583135236768,0.9331769379603136,0.9712399586034322
0.6754542754474516,0.911749185777904,0.8988147959171252
0.7411804000606917,0.9074402150366672,0.8957864220687506
0.5958346021488196,0.8887052058771637,0.8654781996860603
0.6987548931836727,0.9514534354217166,0.9405479224118349
0.8094813405405927,0.9287646134595362,0.9189023674475416
0.6930228933379101,0.8805743267684147,0.8671005650321214
0.6643913167297724,0.8808633199483247,0.8522977495191567
0.6684389592441051,0.9327886761023624,0.9149280596231434
0.7560346602830642,0.9040163477997172,0.9370382120646532
0.7373139881767465,0.9328363669978764,0.8970825569761532
0.6621534132700572,0.9112441006873008,0.8626100968412389
0.6386337668090463,0.8978172816052901,0.9004128023357609
0.6735612400703747,0.9065630486547396,0.8990216285000412
0.6482188762394006,0.9044857600284519,0.9092433358662884
0.6291117257328541,0.9359738976068188,0.8883406578881501
0.6561432119231815,0.8780443280780106,0.8962090041092413
0.7638942771306262,0.9583269726370282,0.9337872642400694
0.6952283061458177,0.9446403600574328,0.9686954602346408
0.5659376807678645,0.882861612122062,0.8440166472538679
0.6162652384882443,0.867176977189395,0.8406877830194465
0.7952903652253235,0.9585506013493292,0.9701253145189448
0.5923653387008179,0.8586894987074157,0.8297673180257639
0.7582002887000749,0.9392640870653058,0.9150969700031896
0.6489410371494025,0.8797714331741977,0.8883739642585169
0.7315904725882612,0.9045035113847056,0.8705220991368828
0.7715496305941479,0.9240950155324109,0.944566260461053
0.7018544439410661,0.8973500194284825,0.8980122984846614
0.6150573022118977,0.9309001437574738,0.8851931782456529
0.8047209910326268,0.9582330467040548,0.9141173299386266
0.6983172863943348,0.8818841031602374,0.8768470818386719
0.7169768104867649,0.8923766860278244,0.8855251320122575
0.6102856616875253,0.8969544334869287,0.8468523327107293
0.6900632368760737,0.9034172380749138,0.895618958885187
0.6415919756929084,0.8725284470040137,0.8869449057668164
0.6834168737362738,0.9365121838798778,0.9279329670596131
0.6529634375923159,0.9160841064728952,0.859291329016203
0.620568510320593,0.8219094306368873,0.8171050567806664
0.6834330023057986,0.9073590466959258,0.9313124892726088
0.6919092640444026,0.9305604551511673,0.9113218328356468
0.728537565748482,0.8960799689780589,0.8596147392856182
0.6477487065003121,0.8644062600959399,0.8763550521414009
0.7206549276819398,0.8759466586975233,0.8778731984414772
0.7045002224345136,0.9229559772209558,0.935696768627104
0.73646161625931,0.9233348398398482,0.915125911620108
0.6883746128947921,0.9184506516724374,0.9044873664389228
0.7552660006416995,0.9127418114012776,0.8966072742381469
0.6769627746544957,0.8669874404081638,0.9017544417524688
0.6887360339117723,0.8673065286604826,0.8409009053805729
0.6811200422431166,0.9148347237758112,0.8596160269934046
0.7823920343742852,0.8963180182742135,0.9059627805751664
0.6841238183187619,0.8936682123755021,0.8930955009963233
0.6589332742255253,0.8953554256766313,0.8573920058428902
0.7269641107646438,0.9163037538181246,0.8926956229981309
0.7181252216071039,0.8874021423845684,0.8717974447312349
0.6229792321836913,0.8976480905606384,0.8404616179942208
0.6020698657449431,0.8901151505865523,0.8384773242965795
0.7666988616921042,0.9642124826917312,0.92919383815749
0.7801361552762864,0.94339655529052,0.9193789412262784
0.7143514589181036,0.9347846141850188,0.9247027102690564
0.7151550514689403,0.9019962394400409,0.8803059474275514
0.7695701883034103,0.953166444819414,0.95044648604268
0.6776030207015119,0.933019694050887,0.916441050599592
0.6384036466379684,0.9383438315024374,0.909663500592622
0.7017570265595919,0.9178732104217732,0.899966363703976
0.6973008744415171,0.8648187246109262,0.8927263224574081
0.6337623415465554,0.905741787789848,0.8896194362567839
0.640198602784658,0.8606675184701048,0.8190775116547256
0.6241235412841831,0.9034822835115331,0.9090605311505988
0.702772655285764,0.9024891945825658,0.9113955004683952
0.6023731415444785,0.9019311026106248,0.8677617389462755
0.6854759485896263,0.8734530605339829,0.8574547195455509
0.6571752191517956,0.8528341687564943,0.8444347854397022
0.6236287405247917,0.8612172606160423,0.8718160998646475
0.7252052524528055,0.8832258068005497,0.9075152637020756
0.652988809924405,0.8990686035393718,0.8565708339928318
0.75987883998828,0.944293708364874,0.9311159013506904
0.7762761339751628,0.9113626174180642,0.9344545740986868
0.7047498458221855,0.9107602572335394,0.9517678848280892
0.7151495508892416,0.9228506115991004,0.9052478629479224
0.7424151181873085,0.9207595200736174,0.9054231416601324
0.7093381876166988,0.8719791407933922,0.8810398714626537
0.6532972505713825,0.9118971492746784,0.9070932885688024
0.6117343382444139,0.8900055857430553,0.8616899386125882
0.8182128136577901,0.9474166869107928,0.962720254349515
0.6488954196883712,0.9071775523428128,0.9279758645562888
0.6744371791271883,0.8721981413991655,0.8825742152128254
0.6391065358810487,0.8987888806737824,0.9291498576664372
0.7084951114725879,0.8827932744418153,0.8511589973848537
0.7547626235154802,0.9335874648846526,0.9116388513590288
0.744136380576746,0.9069123520841588,0.9189786169305384
0.772173289160057,0.99856655745845,0.9597664395603784
0.8138265084264152,0.9603404132498704,0.9822924573768328
0.6917491391313181,0.8942556305794342,0.952134624391752
0.6525893712057316,0.8653477266955787,0.8497858191695155
0.8105414169564141,0.944034447688149,0.9415603941886044
0.5960588209418403,0.8529809524882573,0.8280714279743725
0.691944038302755,0.9139444423464352,0.9458307491048789
0.5940437628225642,0.8785474437835061,0.8668126093876621
0.6634087688025451,0.8961653810026171,0.8645258757653558
0.6865311523645422,0.92426562256181,0.8911177198829061
0.7894634247395534,0.9292669050143773,0.955459756956476
0.6694766345185326,0.9073269021711856,0.924346092642637
0.6303698127065496,0.9027468150672197,0.9036018455678312
0.571244738175565,0.9121204916869508,0.8608385844539361
0.7061572751302763,0.9042933973873736,0.9267588128569059
0.5720897343002145,0.8979080390922779,0.8856404067562953
0.7114824485777087,0.8974523093849689,0.9272781073400752
0.5820516582766645,0.8690155477934622,0.8902569163125298
0.7656521129850535,0.9489002329363072,0.9041933139782552
0.7122444298947426,0.9308281021235968,0.9226942963610674
0.6545385860100404,0.9148605145322448,0.8978012971208872
0.6435089508755776,0.8855302642874447,0.8618441349999099
0.8112815790271145,0.9450827206152632,0.9583502184276308
0.7348327028970172,0.9456829805105827,0.8959447443605595
0.6610560675488467,0.9074161193788928,0.8969971532339395
0.7292757916208387,0.931671677920716,0.9299563780311684
0.6385030091542613,0.8443623331708341,0.86999209660571
0.6798848199156448,0.9087859163690046,0.8606359731797921
0.7802276001032953,0.9160410594273606,0.8856709290943559
0.7787378519449994,0.901421902813796,0.9050217067182534
0.6379567447190162,0.8929015954409035,0.9047380758457328
0.7879327204093847,0.9476655261469618,0.9366722436075234
0.6768418694677363,0.8992025134982273,0.8663731555040645
0.6210687287249997,0.8486552870031586,0.8574500728405322
0.7078449193523865,0.8902100814059978,0.8675935305986602
0.676965540282733,0.8927703683844211,0.9009633426614576
0.6154722568421781,0.8628288840620116,0.8577514507878925
0.7574714372760426,0.9166071171844828,0.9385543259937684
0.7240839322657361,0.9199826340138249,0.9191654454742618
0.6953515471404196,0.8575611496465716,0.8883657330587096
0.6331701986030309,0.8362225862979303,0.8372199066045077
0.6323467457905361,0.8482534266259507,0.8390434537985185
0.6912735317187745,0.8920493705158609,0.8551500335930381
0.6918458006095326,0.8782217926155279,0.8801931382379712
0.7869094910573897,0.9708579144438328,0.9457892169241016
0.6645897453400808,0.9378348825523172,0.9226270912918156
0.6720054207836448,0.9176730026461272,0.9407874069335308
0.7250436631207464,0.8889697759343155,0.87625119834822
0.7543844947701424,0.9635499902290516,0.9192468595349867
0.6885009126222148,0.9291836628730012,0.8925152164259329
0.6963799661726595,0.9098327200962728,0.9081794812053586
0.7096483274087418,0.8972214651050063,0.9059287666332796
0.7530757352452936,0.9215703152250724,0.9144555598419004
0.7157875870317335,0.9364158977161412,0.9197544788110394
0.6154653513249757,0.8564215058650294,0.80763845440117
0.6990134359905635,0.8888385247997749,0.931099516538626
0.6492910616531806,0.8795076930763456,0.8800213555935709
0.6855508185871444,0.916789949383494,0.9311346404125644
0.7588387415440866,0.8946117624851254,0.8971807898394597
0.6551594535097107,0.8755441041792992,0.8808248025030372
0.6393652142055307,0.8745419105121686,0.9136340175425384
0.6615883543307992,0.8880598744041195,0.8966723361717069
0.5502934868206397,0.8306055365992429,0.8329615922749405
0.5270102316838389,0.8320809943295709,0.8215434680332682
0.752658060546063,0.9478449756080328,0.9073939047585488
0.6443483995493847,0.8215190629011638,0.8329236933857715
0.7748787277939437,0.9237757599151586,0.9232724091115312
0.6262785186588881,0.8797094381360221,0.8349361429471501
0.6901875206855803,0.8811422782132745,0.9094732156297906
0.5874186961726315,0.8369471055546656,0.8485674267015678
0.805075217396502,0.9641557258620024,0.9806436527600808
0.6757091393301782,0.9178235188498952,0.9106949917230768
0.7747259043291254,0.9260046026399272,0.9106239184152156
0.78814402364878,0.9564822368006712,0.9693835461733724
0.7857739896792365,0.9459723474428312,0.9829631898075788
0.7370946804952349,0.8971217826562042,0.9054309783674088
0.7178107552032479,0.9363349085038676,0.9030724701971932
0.6436769615739099,0.8706836305268791,0.8606623209255531
0.6299082543143046,0.8294304112401288,0.8390208085783455
0.7566605394997126,0.9040225340613997,0.912148132316476
0.77015797553411,0.9476331970785772,0.9447885839986008
0.7211985014465686,0.8834568217870548,0.8868988916107786
0.6310803191372275,0.8837352217159876,0.9059063759372816
0.7207775581782558,0.8842935555460322,0.9230171288705892
0.6886378080428716,0.8942573335227364,0.9206553968393572
0.7305805541374056,0.9585654327349632,1.0027311357122222
0.6603364114551951,0.87762266693242,0.8535086923867591
0.8649382138442099,0.983502669128294,0.9974897023034824
0.5652526716545105,0.8639580055378226,0.8671087959918284
0.7284395676340434,0.9231529692411926,0.8830414931383673
0.6090548747382464,0.832188535498963,0.8759987687558402
0.7124094365526715,0.929721950968569,0.9449295057951004
0.8483595606599398,1.0214688992946972,1.0125178311505685
0.6694942109008931,0.8380686445857113,0.8444436784265444
0.770939060662986,0.9634084962087096,0.962564658390025
0.7182109474228798,0.9178420726747692,0.8836885288468558
0.673133122774468,0.8737603171716429,0.8714413301347834
0.7645092001710283,0.9560289134273456,0.9644001953567832
0.7228071325740729,0.9929020102093276,0.9466292377201128
