window_size_1_RMSE,Plain_w200,Linear_wAll
0.7023451808667481,0.928713496616782,1.1592108230475464
0.6890894442106541,0.90748085438307,1.4095535622345927
0.7004413114806023,0.9196997507753438,1.0753834069192163
0.7175830494013805,0.8938084623200659,1.3821934820593225
0.7629228703757442,0.9433445739742063,1.249544111571001
0.840025158199358,0.9759281114524464,1.136630990025982
0.7842873221125555,0.9270149722613016,1.160933841017222
0.694352943020333,0.8800898208188501,1.0944090251534992
0.6923575335343536,0.9379245960765612,1.149297152519585
0.6285335450261016,0.8686196329681646,1.0264930585836551
0.676438199902196,0.8564893831581598,1.3663094302793837
0.608270308747948,0.907564818152533,1.1463035367103485
0.7109315965507511,0.8872369960183726,1.0832532041150036
0.8936001856984865,0.9655522543300776,1.3164065797044993
0.6220120627171751,0.8907908370601114,1.4503753830530948
0.6443105292081567,0.8677513494994948,0.9985742324609728
0.63274139522679,0.8381710076877043,1.0151780809024429
0.744051459973842,0.946115345865611,1.117784708683866
0.8540912638672816,1.0117490625569454,1.0745715970081648
0.6430321095599911,0.8415400854363065,1.070540847841042
0.6074493147303214,0.8500136471767804,1.8408809125378085
0.7504049517339362,0.9627217952682906,1.1195838757650591
0.7194275203626666,0.9164728983133144,1.3059239241990293
0.617153227146344,0.9304142245999976,1.0557667770336503
0.692305920101037,0.9300447173449848,1.3272652199553656
0.6254080502303823,0.846938109430564,0.9301429827461644
0.7673500846785712,0.9268460435709928,1.1110282893158474
0.8014649284170946,0.9057025432237932,1.1700802394083885
0.6824908767702653,0.91037689267193,1.0393527494077026
0.7061931137625381,0.8494927629618438,1.0417391162048704
0.6479183356543396,0.8572815014047247,1.1052244446883197
0.6623464386506659,0.8698191033202299,0.9553654885808318
0.6240875637619502,0.8782143885618079,1.1880656427507912
0.7946727607929543,0.9644152495795209,1.271524004177366
0.7193025264456376,0.9773014172179432,1.0724011401462523
0.6962959682130547,0.9501225874337276,1.155540834570394
0.7197559045046791,0.881389389584259,1.0371482630438855
