window_size_1_RMSE,Plain_wAll,Linear_wAll
0.7758176596106231,1.3799880615426332,1.1592108230475464
0.7467268727677813,1.2784335019336823,1.4095535622345927
0.746011277478131,1.267595482336543,1.0753834069192163
0.754453285135725,1.1171898922147447,1.3821934820593225
0.7997229960173617,1.4003733417068,1.249544111571001
0.8586212670612289,1.8321923468517736,1.136630990025982
0.8381949803878442,1.1331387772757175,1.160933841017222
0.7290646236130252,1.119639477574225,1.0944090251534992
0.72892263944178,1.2115211272054909,1.149297152519585
0.7290302360442455,2.467651957622808,1.0264930585836551
0.704305179391851,1.088693995942188,1.3663094302793837
0.6444918810459028,1.0952327410220677,1.1463035367103485
0.762534923176744,1.181415440906161,1.0832532041150036
0.9294744857648382,1.2099049909637778,1.3164065797044993
0.6554844726769491,1.2601917420657778,1.4503753830530948
0.6731245071471943,1.075753088951083,0.9985742324609728
0.6617837006866023,1.1077841036927103,1.0151780809024429
0.7804391086158575,1.1479383051576708,1.117784708683866
0.8877932727175869,1.4402382954301078,1.0745715970081648
0.7162391899997064,1.30396872791791,1.070540847841042
0.6956116777909312,1.1029787641412705,1.8408809125378085
0.8057076726256335,1.2817759391676191,1.1195838757650591
0.7508577328499119,1.186505717612092,1.3059239241990293
0.6602948367122439,1.3127026209351516,1.0557667770336503
0.7373087607866271,1.3102925362743139,1.3272652199553656
0.6719666305560524,1.2623802644708535,0.9301429827461644
0.8313801253366001,1.5187866450737453,1.1110282893158474
0.8554646853438823,1.219782569838323,1.1700802394083885
0.7389536721961624,1.6145001656887743,1.0393527494077026
0.7596049144348851,1.2598140971455007,1.0417391162048704
0.6801414224308632,1.0161808834091837,1.1052244446883197
0.7022223974365266,1.1552352545425248,0.9553654885808318
0.6706278410914813,1.1325416803342452,1.1880656427507912
0.8246030671662499,1.223687441863652,1.271524004177366
0.7591088209582814,1.022314568658185,1.0724011401462523
0.7290394905056672,1.1907166919028525,1.155540834570394
0.7836476477796638,0.9991215700738572,1.0371482630438855
0.717490610372388,1.3511710686170733,1.5182822229046282
0.7014087542850049,1.453059423179827,1.0575742424458
0.6982256012493111,1.1524183306604423,1.127687543695299
0.709005740743374,1.2323989885435334,1.227787680614792
0.7882060328448338,1.418728253109706,1.3775786231364784
0.5781424656906781,1.163249826905229,1.0969911207163552
0.7431740041947964,1.0591213657594718,1.188946287087571
0.7473971265392084,1.2226856246007929,1.2286839716037743
0.767290605053213,1.090621392795919,1.0360696090443355
0.6786662325084939,1.6712299468732854,0.9921604868663602
0.6824266440128943,1.3027421688055745,1.2601882270170512
0.760871945518194,1.2082825970188835,1.2926467424423818
0.7373395961636933,1.0685374206445142,1.128954229778582
0.7246650317947049,1.0751994496187287,1.0728409436116222
0.7789315235333321,1.3118924614360623,1.0520619998113048
0.7135370705054452,1.1419250758648234,1.1751831821596337
0.7187390710312314,1.2845437506125092,1.1000087701636805
0.7659283484782106,1.1043076617550032,1.0639072832162246
0.7101029920400125,1.172063316434404,1.2596870913438185
0.8299966513513264,1.5076949645067357,1.1506860560339127
0.6326466881143434,1.1064634592350346,1.0774052705814197
0.7637852541870459,1.173997599405307,1.1047309456223755
0.8347870512970224,1.2197897753466522,1.1137346546136428
0.7963256015828312,1.242981694718447,1.4020601571531843
0.7402774898415494,1.1041779706108197,1.2008443062649918
0.7696266029298605,1.1491702658255578,1.0236086630500707
0.8529712679469623,1.1821509293402988,1.131061676249958
0.7805278652723847,1.1682035789520977,1.2331869170908525
0.7084797933602871,1.4512268773437151,1.4065472000098975
0.8197163801158999,1.838928033229518,1.3017535258540327
0.7349647425266045,1.2478813237981212,1.5507453326113996
0.7572270035952664,1.2650883836516498,0.9975741636281
0.6565811480424293,1.4133815747694314,1.0830764862913065
0.7680897518699443,1.7937966963865275,1.093759112977391
0.8699176596207155,1.7105155465263724,1.0980337155977262
0.7408890369440967,1.2701682290817249,1.4364296138707748
0.7397537363869535,1.151552021610045,1.3073349052102634
0.6984431924062912,1.622308943003304,1.3113910018674997
0.8240899007076403,1.3079220137097098,1.0909125130334685
0.7820137571385473,1.2847953120140574,1.0530297672579183
0.689061735533514,1.1436294626645631,1.1607424225510246
0.6775775674353224,1.2938880233681738,1.0312338091514248
0.7512168934306493,1.6900144793449488,1.1785274607859322
0.6976817109034444,1.275730649931301,1.1414859889713962
0.6838614438592897,1.132575606877304,1.0446784304186278
0.7141785373734401,1.0525651429288638,1.1774728592279091
0.8540114495865994,1.5334259163129749,1.1615114693583497
0.7693977233665673,1.0713261229840532,1.154109059318075
0.6145124507017488,1.0721428805605595,0.9211270660419446
0.6742775341410582,1.0893544013855458,1.079892738364061
0.8630394051174187,1.477432049109494,1.064781350993136
0.6638170508856668,1.596547946308,0.9975652043245072
0.8188970652676939,1.2172002232414705,1.7037193068865892
0.6931363206237787,1.0805057589424392,1.08524747110485
0.8125322772638924,1.6800360848886189,1.0552043962462971
0.8229503579299428,1.3752880454928331,1.2620703917916882
0.742997472361104,1.0660505988524045,1.2123411553210923
0.6783827208937712,1.1293054387738986,1.5311562327554993
0.8402605483928768,1.3121248475137688,1.367490213066014
0.809381924732684,2.5029477132067304,1.2382123526586104
0.7738627457286037,1.043140473593542,1.0737141408454218
0.6822729696257813,1.2876081408924571,1.2858615346091566
0.7407345672972958,1.3006018459053772,1.137744462873581
0.6913662942326525,1.3280382117319491,1.1258216890787347
0.7901096127858925,1.3715401981257174,1.646322091661805
0.6880180658869405,1.3693173160909757,1.077636012912212
0.7048055315342293,1.4596704435485228,1.0395402426106124
0.7172623131581805,1.1298710494064759,1.060000227130238
0.7532163910357238,1.5322194089020569,1.1243467339140036
0.7881157745060834,1.3851961360547234,1.3354722482653778
0.711900232376519,1.2272587508398147,0.9879133323962422
0.8093985488378296,1.170534029662303,1.2928522096911497
0.7786491329893543,1.2212258213881646,1.2698669912192015
0.8277533378099559,1.7894564575736234,1.1163642921515362
0.7445377360994464,1.1611904076987176,1.1116536443411649
0.813285169409337,1.171145132701389,1.2807110215329127
0.7416174881203041,1.292712264862196,1.129972273348187
0.7182846744846231,1.0497792453661317,1.0316832464999863
0.7493464736798988,1.1948365564059715,1.0844591968361297
0.8277520452323264,1.3758601348050028,1.1396958201071887
0.7207079555336259,1.1340467993531218,1.0927450190352896
0.7038518186445332,1.1386354893299555,1.293500338751711
0.7933091013799928,1.1945532593254442,1.473002013936229
0.7507751052851317,1.0761655892022184,1.057317913383401
0.7303414458648301,1.1715284995744168,1.6213595767897668
0.6321493568099791,1.07837013050894,1.0797368366246176
0.7994320212889956,1.232691845196893,1.5264994065089466
0.8184289613406616,1.297127221311826,1.1061248004841864
0.7478574541420278,1.126450249425568,1.2189461484087236
0.7708375814958257,1.2176816954489993,0.9907826964791986
0.8290751577331305,1.3003862805947188,1.3259340259509151
0.7788210366222061,1.6494858401171908,1.1039806030812598
0.6706034011764956,1.1047247935509867,1.0245003564943342
0.805322309375374,1.7270721083631997,1.4624282156428936
0.7345351466450853,1.0078567479815934,1.2144831273732444
0.6854687438606387,1.0115668520778356,1.1099904177891269
0.7055855290360104,1.6789205832250191,0.9351634468618536
0.6807782831616839,1.1794551699673472,1.2927404884940494
0.7239810465958537,1.0791053930121577,1.1121995775319775
0.6806082011219122,1.4915926364801373,1.2896332839447715
0.7246696374291414,1.165903494823437,1.1447048841870446
0.7220062184041784,1.5420304761895651,1.2151592283709651
0.6758050270023879,1.3511548032369642,0.990395680776786
0.781890012116982,1.461007253738521,1.0320004674988046
0.6931486217931616,1.0377736031144362,1.0148102467486717
0.8022888089312937,1.3342042780256238,1.1869359286937182
0.8338128788758975,1.2769988806251602,1.0838312282489455
0.7813644189394193,1.5035546459865707,1.309534013822966
0.757085123168692,1.1936024535872196,1.0953935874274436
0.7907739584171327,1.0463600303254694,1.1769945306028162
0.7557906694172571,1.123499192538042,1.114930917566168
0.6978733448626487,1.0721716784571491,1.0296655770548382
0.7526892923671388,1.2630817106922654,1.718428592577359
0.8931083151733653,1.7363486264154575,1.2601799309566721
0.7141647813535329,1.6833922466080165,1.1100507961989838
0.7283925456471769,1.1683766039790402,1.2960831356030649
0.6801339674418246,1.165220711667814,1.0562290300479944
0.7820300795311227,1.720603635615661,1.2103529538055802
0.7838479715052057,1.2749863649685178,1.0305259222858836
0.7623759118742904,1.4531338976913464,1.03940166627262
0.8218191293751104,1.7201055111188654,1.0855994907295097
0.8752097645101548,1.55373970445228,1.4430818637745773
0.7579495032575102,1.082006024056258,1.550993441957346
