window_size_1_RMSE,Plain_wAll,Exp_wAll
0.7729909589417727,1.3799880615426332,1.17014540908825
0.7455278133851652,1.2784335019336823,1.0127189522140831
0.7310014841246918,1.267595482336543,1.0511143613569862
0.7389808189631707,1.1171898922147447,1.0297292839516743
0.7889052695487683,1.4003733417068,1.0900187170735771
0.8788550178949369,1.8321923468517736,1.1120830910067865
0.8155980885506456,1.1331387772757175,1.1113342328135056
0.7212265358980412,1.119639477574225,1.0002392316795428
0.725149810089009,1.2115211272054909,1.181168222801357
0.7411658604979652,2.467651957622808,0.925082354495004
0.6621745813273819,1.088693995942188,0.8570465144984978
0.6316188815443543,1.0952327410220677,0.9447072025264148
0.7562087531913504,1.181415440906161,0.9412477027487284
0.904455222040548,1.2099049909637778,1.2082775764428122
0.6221271314505011,1.2601917420657778,1.1318155641133951
0.6587130453563557,1.075753088951083,0.8630764587678899
0.6564727751032329,1.1077841036927103,0.9095961429961459
0.7886459397255353,1.1479383051576708,1.1243106490925812
0.8988561064741513,1.4402382954301078,1.0564204606716256
0.7075724939820282,1.30396872791791,1.0409544564552085
0.6223075161054388,1.1029787641412705,0.9986801352323826
0.7821137520482351,1.2817759391676191,1.0018529032378791
0.7238139914274198,1.186505717612092,0.9278257701609062
0.6557342680088786,1.3127026209351516,0.8359415330375793
0.7319542602224935,1.3102925362743139,1.0257235004507104
0.6787833450578604,1.2623802644708535,0.9398639720071454
0.8181259300396,1.5187866450737453,1.1067818730069054
0.8534664893474432,1.219782569838323,1.0300123860170287
0.7069785934644928,1.6145001656887743,0.905775601459778
0.7407372007441124,1.2598140971455007,0.9538602058886604
0.6624132204037065,1.0161808834091837,0.8771529595436709
0.6801806658266272,1.1552352545425248,0.9591179602254316
0.6459307667919804,1.1325416803342452,0.9636146659035616
0.8156434236853437,1.223687441863652,1.18337845730059
0.7382526326983156,1.022314568658185,1.1513571034009351
0.7236464544442599,1.1907166919028525,1.0339992615212517
0.7525894222561037,0.9991215700738572,1.0056125755567746
0.6940492825384336,1.3511710686170733,1.10331757498648
0.700902507076302,1.453059423179827,0.9472902969537584
0.7049135106765265,1.1524183306604423,1.0831283679546635
0.6990383596539723,1.2323989885435334,0.909158153215546
0.745623190456965,1.418728253109706,0.9455288726849496
0.5646830710882322,1.163249826905229,0.7994609901553219
0.7421744479021078,1.0591213657594718,0.9745439956922642
0.7153776603895688,1.2226856246007929,0.9075118242921808
0.7396039814570119,1.090621392795919,1.1418903749812932
0.7108675087616576,1.6712299468732854,1.0348220159119996
0.6944859553619647,1.3027421688055745,1.1777681090082728
0.7585552388066223,1.2082825970188835,1.100170994137683
0.7442498146216772,1.0685374206445142,1.1453419552815556
0.7071203953254817,1.0751994496187287,0.9675790631663562
0.7652004145867654,1.3118924614360623,0.9289508357571928
0.7150094548066226,1.1419250758648234,0.9897446793344541
0.7205607533215713,1.2845437506125092,1.0390847689968241
0.7497838294255782,1.1043076617550032,1.1050332270458332
0.7033729270413523,1.172063316434404,1.0518929496722005
0.8187928164915986,1.5076949645067357,0.9630304562611608
0.62104837111878,1.1064634592350346,1.1226491053663386
0.7569943532328077,1.173997599405307,0.8901154211157037
0.8231629861224424,1.2197897753466522,1.019640080446593
0.784069327769095,1.242981694718447,1.1155618679045671
0.7129957526949129,1.1041779706108197,1.0877347056186322
0.7688847470003972,1.1491702658255578,1.0681169715234684
0.8480750775055411,1.1821509293402988,1.1621234323422092
0.776521727414052,1.1682035789520977,0.9556031596470704
0.6798057393543736,1.4512268773437151,1.0772534742293227
0.8111722091175448,1.838928033229518,1.081417599415802
0.7356380872743756,1.2478813237981212,1.0506939281182943
0.753541864900482,1.2650883836516498,1.018913918805236
0.6506957174670881,1.4133815747694314,0.9553826061095206
0.7896619036974178,1.7937966963865275,0.9654473181911924
0.8711529955572982,1.7105155465263724,0.9897242717501028
0.735991376458034,1.2701682290817249,1.0062940400646982
0.6896406682108531,1.151552021610045,0.9177935902092798
0.6913250647071534,1.622308943003304,1.022562374227518
0.8102374643346437,1.3079220137097098,1.108937509944711
0.7612762737173138,1.2847953120140574,0.9837841201291389
0.6783311601261673,1.1436294626645631,0.9764123277563206
0.6841491910912751,1.2938880233681738,0.9216010588694266
0.7423930333394464,1.6900144793449488,0.9783020088684004
0.6870655450428875,1.275730649931301,1.0155788320100965
0.6827999892295404,1.132575606877304,1.0039029368229335
0.6878971262746891,1.0525651429288638,0.8718603579829614
0.8503368311429954,1.5334259163129749,0.990183267870093
0.7345429969603515,1.0713261229840532,1.0532184170657042
0.5936916166661398,1.0721428805605595,0.8855566603838371
0.6726752508031001,1.0893544013855458,0.9512735465139924
0.8392378016758454,1.477432049109494,0.9979810643667792
0.666481295447822,1.596547946308,0.9087655056607084
0.7781021695736614,1.2172002232414705,1.0784170436642506
0.6705051661512649,1.0805057589424392,0.9806462743294851
0.801773922508997,1.6800360848886189,1.0386093492118051
0.825851266531551,1.3752880454928331,1.0083622086030704
0.7249076289729687,1.0660505988524045,1.004985610676807
0.6560768716405858,1.1293054387738986,1.089423753693443
0.8206284220068242,1.3121248475137688,0.9670271802057822
0.8534383284123891,2.5029477132067304,0.9586433247033598
0.7493625247025749,1.043140473593542,0.8837317752559187
0.6562588204753622,1.2876081408924571,0.967695911832059
0.722411872093181,1.3006018459053772,0.9637722492379918
0.6865353174071023,1.3280382117319491,1.0670655202677597
0.7368206870829644,1.3715401981257174,1.0839875290848495
0.6913509492000508,1.3693173160909757,0.9853053677281686
0.7005733021135937,1.4596704435485228,0.9156590714351082
0.72589901809508,1.1298710494064759,0.9690313178417715
0.7373393044653379,1.5322194089020569,1.088719240818904
0.7720178483241209,1.3851961360547234,1.0109332376150415
0.6905328806795561,1.2272587508398147,0.9396254377627388
0.7895104165659804,1.170534029662303,0.9875724270892614
0.75503709486539,1.2212258213881646,1.1394062480588072
0.858358696544764,1.7894564575736234,1.0392816215453842
0.7321288616963145,1.1611904076987176,1.1059023881918804
