window_size_1_RMSE,Exp_w200,Linear_wAll
0.24964157758904124,0.6798695581997951,0.3438372398236917
0.25946098670994966,0.6480606130279508,0.3551033446860295
0.26925349858179204,0.7006329818830761,0.37474633805372015
0.2607017355722038,0.7517150188609353,0.3826212132783728
0.2674173962307495,0.7249109681718318,0.3631823143177352
0.25300239009689995,0.7312128207637365,0.34709401757703423
0.2526399689402529,0.6842804706125988,0.3444462848176553
0.2626619096656705,0.7572477961573497,0.3439447670477898
0.2539102085916946,0.7375106476017261,0.366588577170199
0.2552733445491366,0.7445038529209438,0.3395143038711273
0.2693178427605361,0.7171604534438875,0.35453458487961464
0.24972374761815233,0.7338027519393574,0.33727647851672465
0.2632192289334783,0.7446913155715578,0.3643253212740937
0.2603457176388539,0.7340153343943452,0.35621783359339704
0.2544588217044493,0.6764519854686993,0.3951781455134204
0.25627723374033606,0.6999809594470779,0.3725408331829527
0.2617019185068879,0.6939286146413928,0.383765823605932
0.2668676092935544,0.7541326404709752,0.3494228875918396
0.2625074324206719,0.680010248411494,0.3684004953085519
0.25410537878595146,0.7179537656008528,0.3281927034561221
0.2629171483158123,0.6952078949470991,0.3651542260988341
0.2712363623308498,0.6898289866473613,0.3587165403256026
0.26580508478606635,0.6831020342028518,0.3744022339953952
0.25839058848660457,0.7762947275350319,0.3500036974581868
0.271661327797612,0.7217639226199587,0.3654400135061598
0.26188438482177334,0.7216727126819258,0.35123675480246386
0.27219655622318073,0.6862295074182105,0.3785734863050655
0.25849413476402583,0.6949152612968531,0.3375823909456135
0.26274187132400534,0.7864815260079275,0.34189560307135153
0.26987872356422127,0.7485152131137167,0.3563675894522143
0.2726228074744837,0.6870194391627167,0.35618743622701193
0.2639419065515004,0.7067547503821858,0.3715077594173156
0.2624233755614024,0.7297133914364469,0.3462410085427217
0.26006225820004386,0.718039803691724,0.3773754136839571
0.2620635375448411,0.6976190609145304,0.3525449098422051
0.25741142399930256,0.7118932250699183,0.3738246540605875
0.25744336303644555,0.768909101159947,0.3311929491156468
0.27356050436934504,0.7341709398533538,0.4482721304794372
0.2558657299511416,0.7268070104046992,0.3707596833834713
0.2658986232297932,0.745102136356007,0.3560203435287614
0.2607885959699404,0.6980709016660966,0.3557858828992587
0.2620226763022286,0.6693589729087067,0.3886134801613135
0.25729583701174863,0.7042335179394351,0.3435662587174847
0.26794254103063164,0.7531896603615149,0.35902868600648496
0.2647469071452383,0.6852211154854203,0.3607314681966154
0.25601958385741397,0.732560279270682,0.3428892719299588
0.26920072105147486,0.6983632940167674,0.4096901897623487
0.25527063644109704,0.6946601231969267,0.3543927704586606
0.26278710768973895,0.712435982208021,0.3540914883663752
0.2613589694021876,0.7473200370803039,0.3479739214285853
0.26730380324972286,0.7049185944599929,0.3475410344720647
0.27268693417027123,0.6965260232471445,0.3789584802513224
0.26784162833477887,0.6505195104829581,0.3945463594517597
0.26197813855466023,0.7582546340292664,0.3612495923459111
0.2632499143991404,0.7169614656595641,0.3527756214081865
0.2690351163662967,0.6924776771828925,0.3601974106729822
0.26069201391478075,0.7055255597108077,0.3315975919168905
0.27047429497333514,0.7054431854382197,0.3625043536544297
0.2659230884264371,0.7105913764649788,0.3667320479103881
0.25833984273655464,0.7424777822579167,0.34215042644059435
0.27246336433005797,0.7443041843357644,0.3740166923673221
0.27126709534445276,0.7562159407727893,0.3800332164526905
0.26566790790098493,0.6931040129924849,0.3713651586012563
0.27172192015988145,0.7502312431181538,0.3473664489452301
0.2602099829327388,0.7236521930386307,0.3752389870816371
0.26765464531018296,0.7311904678208017,0.36869179112957823
0.2723666550408213,0.6883823230205232,0.3449512887143316
0.25787884393147636,0.6561262972336698,0.3530355055739445
0.26399764889976873,0.6789945116449678,0.3707048236124686
0.26189980864074336,0.6928152931862551,0.350825415386575
0.26482191263756577,0.7298371976826354,0.3836100308743449
0.26117498240422127,0.7444684568284682,0.3408475922777691
0.25790957206813037,0.6744297477837209,0.3678724849404685
0.26952869995918355,0.7011699372250071,0.3596289494689222
0.2624313102931048,0.7457520585200541,0.3911192407848336
0.2762204663887323,0.6955712345559474,0.3659971608810557
0.27006286273739055,0.7419602944501011,0.3836497102111408
0.2573441879737126,0.6930480815617929,0.3672283811539059
0.2595462611314471,0.7031365816776565,0.33002441119108816
0.2724714634003777,0.7189729917589367,0.3779173501218999
0.26867290268648264,0.7394250910205981,0.38882694582618776
0.2651043769293571,0.7201697404836936,0.3523509277437678
0.2714638556864182,0.7034862399206638,0.38428380339510015
0.27195713575053077,0.7119403698254263,0.39914088497044503
0.27344020830128024,0.6842663275615259,0.3723666098762777
0.26981637206323317,0.700710844879916,0.3796350187109572
0.26860434508499803,0.6848477283612822,0.35991350361191565
0.2774266557887861,0.6930697152277702,0.3738677569463846
0.26566253424023883,0.6931852590707094,0.37913076596999934
0.26426731038810497,0.7565495655684539,0.3653770012949774
0.2560878747427847,0.8125009501792708,0.3731941761970077
0.26746733491186797,0.6982475419600835,0.38955656006404416
0.2673908559352926,0.6732786067360901,0.36879933237010026
0.2650122692828752,0.6939920053977953,0.3813993012106843
0.2679259882550923,0.7179912901094733,0.3688163455807182
0.2704380865684078,0.7211950637738949,0.35656861808885226
0.2608018682286612,0.7730790814061875,0.3378995319869898
0.2646668782307218,0.6792879125561141,0.36068508658074383
0.2777288098327534,0.6649053778651579,0.37322495784729065
0.26526433016747764,0.7321608639315953,0.3963566473679929
0.27457389318737024,0.6843748025616027,0.431635653664056
0.2715979626619944,0.7011947230099216,0.388662977520542
0.26391661054273463,0.7513336333176629,0.3952844090539195
0.26283865186574823,0.7600851132852503,0.35119066923997466
0.2699109317155679,0.7032391283805269,0.4014262258856688
0.2657023699142252,0.6861612618784649,0.35852525927100004
0.2682391590150079,0.7308213409724506,0.3765668002120083
0.26834245633530274,0.7183496242905093,0.373199977265258
0.2802930706636351,0.7120142621884081,0.4058201988759933
0.27024206363835906,0.7458280382194081,0.3612500977122776
0.26496404146572405,0.7050545424337055,0.36881442788976
0.27221159977463355,0.7174039143569817,0.37278553837206496
0.2674672406708554,0.6688506144635382,0.34754364312737906
0.2670350740529764,0.7096065565053008,0.4052303344653588
0.26617878782824134,0.7144022075958363,0.3548547605155406
0.26911242590725554,0.6860449760725078,0.4204072922412647
0.269406295303292,0.7074674950699934,0.4005961402541046
0.2678383044898489,0.6865129858618214,0.3861703757136924
0.2622349316379384,0.7409264861691699,0.3637253372570397
0.26808799974741054,0.7065452082276706,0.4147151065925145
0.27417337410590353,0.6969201990356365,0.3771138588210773
0.27313525046964,0.7127918890913185,0.3613392419509161
0.2811254050940691,0.6742252686858334,0.3927470588488913
0.2788398825218663,0.7177403781133713,0.4007068115076291
0.26740618573386976,0.7171211607826763,0.3579244114008295
0.27187421268022177,0.7453495461346391,0.3751759072158292
0.268347952735518,0.6774532153870519,0.3559787056842644
0.25954975519390355,0.6994939251859005,0.3550562258728588
0.26874863254050557,0.7632189970354852,0.3733489071221022
0.2717937765960041,0.6961827176647679,0.38132435579021307
0.2762564051605222,0.7483960109488035,0.3779335831025184
0.2634105828791317,0.7137335913525524,0.381844516585626
0.27131042445636644,0.7124677063823848,0.3607800852133064
0.2684220822769574,0.7014893124518896,0.3775169949668504
0.26567040819890664,0.7116544363441697,0.3668163412730118
0.27359208550535735,0.7096628663783363,0.3752095166307049
0.2716593376520479,0.728709968792458,0.38709832184179577
0.2800496029394265,0.7484735120797678,0.3727906334050934
0.2775963761275335,0.6977597876154781,0.3719107637107574
0.27715633369643644,0.7176227639972622,0.38798235997003416
0.27915333953429955,0.7339819817615024,0.4235855990677668
0.27156678966844006,0.6970565854888511,0.40930550252929576
0.273478243142478,0.6812126124572531,0.3670762113266389
0.2733568456059763,0.7298468052921421,0.3903514879146953
0.2785620163633037,0.7009230959243934,0.4455866150346728
0.26819278162959664,0.669875793037531,0.3576884850701625
0.27574218897062036,0.7050759755886554,0.3615960395995381
0.27868172876197506,0.7418994453425983,0.4075527526648317
0.2740758792028872,0.724383791124207,0.383393457731656
0.28300625579670763,0.7374689549632556,0.4353750969788671
0.27137892193591084,0.7250465122305269,0.37252186025463296
0.2881464465992111,0.7060477379123067,0.4269170200036621
0.2764663594635935,0.7744867738465321,0.39810768526132817
0.28268038881879554,0.7432093950329681,0.4080643688207266
0.2753828380453499,0.6715036997126278,0.3662982555257725
0.2731466683379538,0.7153331591227838,0.3822852277596404
0.28029621060479704,0.7343124975889908,0.42633083432127533
0.2879307358277748,0.7058491143522272,0.40533049812116795
0.2775736798754892,0.6955465527433833,0.3846742354541308
0.2833669918095817,0.7292968313519252,0.4277335850776127
0.27473421550281285,0.7379903233009568,0.3932020758925719
0.280656053335486,0.6990110560093702,0.4123643156377774
0.2824933888167715,0.7273295265018765,0.4014602062190567
0.2800433431960532,0.7582659195184016,0.3800938758431319
0.2734967246336414,0.7188308490737354,0.3876805640365044
0.27870557254845724,0.7098292219442829,0.3736382681508571
0.2745530873562009,0.6944825859762844,0.4134686515688357
0.2730264608713985,0.7295272479109047,0.4000562531674607
0.2793123493032848,0.7234098376434627,0.3989147645873154
0.2796233245493417,0.6734717301917528,0.4130496169150182
0.27160475789824695,0.7161669925931013,0.4228102641533292
0.27150315851745366,0.6964200936751317,0.38739396080102745
0.27886984705664875,0.7310367158758649,0.4043477026385959
0.2753879135539854,0.7102056089981161,0.3609167160321591
0.27838237220035766,0.678304114609375,0.3776149461531524
0.2711521413763176,0.6818728873620213,0.4025471297192213
0.27525339066903004,0.6845865695123771,0.38014736260259374
0.27795822343543497,0.6947104752727526,0.3572140395092503
0.27899948967302635,0.6482524486648782,0.4828818791488682
0.27310150104100733,0.7081993660439143,0.4154254483557884
0.2793269614389633,0.6888537794924007,0.3891835221642087
0.27574546193898164,0.7511835285907386,0.38681693627067104
0.2774350227934105,0.6898345979200569,0.4296278579309569
0.27864588979003346,0.6729328136379654,0.4458904685037362
0.28650136111829083,0.6618026730856045,0.4353024375528281
0.2750982635149277,0.7703397062742131,0.40500550523633416
0.2690774408451328,0.7244765240521516,0.3748858681205445
0.26908952775298095,0.6759969940538977,0.37149080244615296
0.27396783719316364,0.7342831532141859,0.3891701466963313
0.28061068578763243,0.6498548583603346,0.38217897577472654
0.27817726574882107,0.729858967044801,0.4142841132552492
0.2712787834375906,0.6940929584978776,0.3841880066682237
0.2757771542152322,0.732564056528659,0.3794314820975386
0.27286351595743097,0.7072913219831487,0.4093377094434292
0.2864043397493303,0.7129431315652982,0.3910411195216485
0.2741674766336988,0.7471567348161041,0.3889244192994512
0.2768226788208125,0.6713478994231531,0.4072872546340587
0.2763604195598777,0.7058336177634824,0.3832964186902112
0.2933441180706569,0.7219530751700463,0.3886800018771857
0.2808540733473009,0.6938081154755891,0.39596643955979455
0.2760211436974826,0.6946088444926249,0.4239043702017732
0.27987671088994953,0.73244982107161,0.4259082415068907
0.28432839071893007,0.7034402505760753,0.3803951915433792
0.2801809422118149,0.6816117502501814,0.3995014472166903
0.287297064366959,0.7553795356649389,0.39121451400279256
0.2928879876318293,0.7330260191571939,0.44364502415334506
0.28596998028373194,0.7143133635742771,0.4077913423185292
0.28740226276758707,0.7076151810080298,0.4041759617211903
0.2888356937062957,0.7052157271221172,0.3809097246155324
0.28764575617058086,0.7568482242814163,0.3982444776897301
0.27304113633998767,0.6805202398260682,0.3876331346635661
0.2832766800224524,0.7273727206331556,0.3888236327969563
0.28034844415591037,0.7111378525080261,0.46110067372374
0.2847645869870331,0.7110668595097747,0.3911512951563115
0.29063703505276584,0.7093271751816215,0.44777521836394696
0.29709243254315015,0.7108593228007885,0.5237400675804235
0.282283833629436,0.7224532412759876,0.3774968210268738
0.27475462279145,0.7102690933612181,0.4421431720297119
0.27996627840407734,0.6712159798774894,0.4249719779020508
0.28748841312696827,0.7205996613448491,0.391232422783893
0.28630783551824784,0.7538305021586702,0.4422679117949945
0.2788341484728871,0.6955719259897023,0.3982826622341619
0.29495136671625505,0.7352036728680996,0.3998928485096434
0.290813855511399,0.7087814578447508,0.4660227105065328
0.2953402982266611,0.731917797704341,0.41700405680205466
0.29978686123912374,0.7091155722876239,0.5116396365555466
0.28589847503574095,0.7147581424556968,0.3963959511773091
0.2877166151020051,0.7128374981433955,0.4320266017799901
0.2851627640222303,0.7219520281771179,0.3961808054531899
0.2817587478518184,0.6727021562083226,0.4462079442296463
0.288149326728739,0.6885492361324377,0.418528342157752
0.2843373272450406,0.7197078807645774,0.4299198405342432
0.28153243206129036,0.7083411580091316,0.4420136468178265
0.2875660726696206,0.6991104809898729,0.4050980840448127
0.2969658304478073,0.6921856902493001,0.4502059730899836
0.2804677373555743,0.6760103747187116,0.4415555992683814
0.2803545483673349,0.734747626641289,0.3702560383468345
0.2925929480257384,0.6964232051077641,0.4598797784157949
0.2949027602020053,0.7475881190630596,0.4556063723063173
0.29231744267074855,0.6773273200261856,0.4640578174763698
0.27897166020126035,0.6854182672606709,0.3607999394574197
0.2965898267248134,0.7294783547144399,0.4345680391176696
0.29194941560938253,0.7210177942567338,0.4215259683692063
0.2887908551036081,0.6996345888441592,0.39662669856066574
0.28837451043496765,0.6961689321116734,0.4240793758634304
0.2903533838510707,0.6884449743614188,0.4244358579140432
0.3062647743120595,0.7620087375696971,0.4895168208973469
0.292724032921526,0.6884849254286969,0.4494004555391166
0.2946145563813437,0.7389623644094067,0.4725816737481186
0.2900508045787905,0.6895105953737426,0.3782428842790159
0.2916105589114121,0.7249349463084518,0.4259620098011198
0.2990331444223039,0.7093330564772202,0.5005835900421113
0.28702572609332044,0.6819044051448679,0.4486323408989821
0.2791542248202112,0.6732325592669299,0.3899893036835656
0.2933270182804795,0.7037772630737958,0.4252287352904123
0.2891962076906134,0.679145429823705,0.3996726177354601
0.28020112389298596,0.7325718459993068,0.41476952277734336
0.28985677992324216,0.6991795631562651,0.41539684720884507
0.2883995228294359,0.7627980684649022,0.4802332593534128
0.29217251606639505,0.7258447730853831,0.3947663420330682
0.2866420994971713,0.7488980330517222,0.4798307893956201
0.28849494646215207,0.7211064278544004,0.4398133480143792
0.289842791284147,0.7332172692338623,0.42575205798724813
0.2846130485773214,0.7252309555983161,0.4149028353274904
0.2991362870883319,0.7272781068507301,0.4553211824540578
0.2886114890034416,0.7287949605120104,0.4196892093481466
0.29285663602543527,0.6761915324900414,0.4273751776281823
0.28996265862580606,0.6893385108882337,0.4197008648800316
0.2977381087108017,0.7460051085378532,0.4245996831562383
0.28770363932583903,0.7056708749876498,0.4304192109277538
0.28816814415708353,0.7007506858204069,0.3941706477366821
0.2848532034277879,0.7291471566105509,0.4136651301892174
0.30796212584956034,0.6865702011853901,0.5445596187835681
0.2910812061129561,0.7271534508232494,0.4162934933099916
0.2974434906937642,0.6686690933664794,0.4705246708809031
0.28534665157927097,0.6974471685548849,0.43191637174012215
0.29093044036423443,0.6816018548353735,0.4300278944209709
0.3084055225001716,0.7415758408868959,0.5381096652658619
0.29652277337682853,0.7014877192488007,0.4580934875867842
0.29892995496118946,0.7343627728669502,0.4701950831138825
0.2940183629033921,0.7336008313178557,0.42998144921431786
0.2932385763430862,0.7053956703249962,0.4160378414965353
0.29223779716240156,0.6969072829244317,0.4540100664560934
0.2914986701247794,0.7065381140692909,0.4112604490243079
0.2993684817597976,0.7170782066964742,0.4282383315802537
0.30461002946111476,0.7119321188891159,0.4593362948528011
0.29293013183159117,0.7043778989861224,0.4258430836522937
0.2918734731390577,0.7235606099064856,0.4145285375261771
0.2959699422016783,0.6807641980946362,0.43211402827861056
0.2948727472259876,0.7304808714002613,0.4226621877230169
0.2923092086252494,0.6811674368823576,0.4455304254060761
0.30319042231371285,0.7521146957724811,0.4344458806654276
0.29718501415829873,0.7244867381581424,0.4486955386438758
0.2906792652803081,0.7164793535404459,0.38685665649487055
0.29025513034032946,0.7304740057240721,0.42393870946059947
0.2904597626707477,0.7298381386567694,0.4224987674773253
0.29780409302942673,0.6962056147745899,0.42982516788276826
0.29390931760442224,0.7591350415953965,0.44703010264169
0.3148194419132117,0.7402095835907876,0.501976131442776
0.29571083106260004,0.7052856210255186,0.4381721367863328
0.28856869064587726,0.7101507084639387,0.4487798902818279
0.2963814064441636,0.7099819559240014,0.4833925440444426
0.28990140498812245,0.7068173886226136,0.4682351121837013
0.29142186045705193,0.7069271113649258,0.43460036983613903
0.29023029169460546,0.6949290439943066,0.4080069647141083
0.30317733762402355,0.7222343754674309,0.437742493121956
0.313013741237438,0.7033920507126588,0.4742028248676213
0.29327172139619895,0.7292951553972774,0.44473595645120334
0.30454652961270107,0.7565371251327943,0.4938753737216563
0.2967137297093823,0.7046508459513308,0.4279126230085933
0.292774252605659,0.7059561231212312,0.4541285814451609
0.2877863396053672,0.7471323409844577,0.4649707301845982
0.29538445936990176,0.7047421443722485,0.43728719179742
0.30884149888987183,0.6960873807489711,0.4563227147339441
0.3027559148009464,0.713985329309338,0.480824058310069
0.2931189483112154,0.6807546326082735,0.4777529240871626
0.2916854959260995,0.6403994524169986,0.5007103663175665
0.29301356034691806,0.6760011782456686,0.4553227003677048
0.29736566213895665,0.7141017704587485,0.4369526718648884
0.3040751160171524,0.7732200933446041,0.4542944880627512
0.2984478808642371,0.732752288362716,0.4572682575041334
0.30130917845175625,0.7631025070461248,0.4563901950185643
0.30073748945591267,0.7141224123533149,0.455324922166337
0.2971792161782937,0.6611908490325661,0.4842504157426304
0.2992596884061912,0.7429332965479185,0.4439286285291818
0.3074484015798664,0.7827568837627435,0.4585593276616535
0.29346248462755853,0.7254419473493219,0.4037062151970587
0.3003687742355324,0.7114589505562574,0.43337128348966536
0.29098318491803377,0.7115768123504169,0.4155171095210812
0.311385999408472,0.6857494423916632,0.5395929585993293
0.29892818916315056,0.7771691930899586,0.4526767748536216
0.3003324558717944,0.7467872152979753,0.4441155354065402
0.3027465381630343,0.7026560779934199,0.4581837112696155
0.30535815009247275,0.721083872840905,0.4933973256563848
0.29276220251646784,0.7029930104733009,0.43953759112779217
0.30578431919008675,0.7328521404475952,0.44565749948382655
0.2916465243955106,0.7114041134352942,0.4621197254223681
0.30645796643678286,0.7226245466213465,0.4523821569527752
0.29447013728901844,0.6806811614960071,0.4334267517327358
0.28780995394070175,0.7635976007763271,0.4203665972583732
0.29797022081197244,0.6729635093986598,0.4281575452219373
0.3048403104992364,0.7157777426594681,0.4625913343857203
0.29221616344219403,0.7590880761549121,0.4383728225592942
0.3057599131480654,0.6961264688781494,0.4458346097262901
0.3004663512393324,0.678563451316036,0.4623944462991057
0.29330296615255413,0.7103732986770421,0.4456396150818154
0.3044255746255878,0.7207930696910192,0.4471548249889936
0.30874788942592796,0.6993662374815166,0.4387069173902585
0.30132870071820245,0.7074490175577012,0.4271321600541469
0.30848666711681744,0.6970762360543632,0.5156577895194522
0.30309419365459134,0.7168352783728227,0.560374625699044
0.30575705703535244,0.6969873510956955,0.4940020132350154
0.3052884231994627,0.7108746572035973,0.4799667401688978
0.31300989169932764,0.7515078789647905,0.4521907538351952
0.3095512868247944,0.7403733822050503,0.4774827322458457
0.3182322550770356,0.7623310302348443,0.5166060901766977
0.2990223541442795,0.7045450372470397,0.4505153242572431
0.29467317284990296,0.6832839529324647,0.44308661936323934
0.3030550417817964,0.7228461995996566,0.5034663208404122
0.2986529125093733,0.7235501139924858,0.5289097522626681
0.3046923408643283,0.6718813478873196,0.4819962233530145
0.3091004391480946,0.7205290145030893,0.4834966861922594
0.3106129412121605,0.7301114999585084,0.4587874434183861
0.305532026063013,0.747445941318943,0.4820979192565098
0.2982324903863968,0.7287674614177839,0.460153407573534
0.2909869723519714,0.7119433353573172,0.4420709006798728
0.30808156252638813,0.6987518829340044,0.4508393694205306
0.3145732622748649,0.6872118184468554,0.4496839106715054
0.3108125440609726,0.697437656733731,0.4685385925065734
0.3094232893409463,0.6763518069482153,0.4638619793078611
0.3106150657436715,0.7082140651297694,0.4608689919746154
0.3163396437978525,0.7334946488019274,0.4703345355051244
0.3110950746456207,0.7723931172888788,0.44053245983782696
0.3140238472907923,0.7094880311372728,0.4641534318102468
0.32436776477258883,0.7638262395273795,0.528715977296
0.3045284835567832,0.706525999594097,0.4092658144192259
0.30467022188413023,0.7090757292066523,0.4959526441615318
0.2933557891613607,0.7099683475493367,0.5310032860980316
0.3127783279587406,0.7988919462526972,0.4765409868584907
0.30935737871590985,0.7143490584332776,0.4589859785321954
0.3049754099823555,0.7652587161136961,0.446757900523404
0.31183530704843043,0.7493727100463139,0.4801576623481034
0.29956463527897176,0.6663435325343297,0.4806999675643786
0.29658426635201796,0.6968929262729587,0.43550076487299705
0.313187261105449,0.7538872770899304,0.4905242781116722
0.3151839625197256,0.697458634632693,0.4608537290000752
0.3043867805701172,0.6870271595460536,0.5188229802080127
0.30679473463869694,0.7118766628356048,0.5169592334845903
0.3086586006631992,0.7167981202782429,0.4891065965849423
0.3037213150977492,0.6974841695510365,0.5361871542789491
0.31527849384938367,0.7075691937199811,0.5550365387918856
0.30079854685691826,0.6860081709625745,0.5113849121493876
0.30050746855674404,0.7017201023537524,0.4222527819011597
0.3070763172496063,0.6975077109530035,0.4940471398958972
0.3082272411822955,0.7362967284355224,0.4815910263976235
0.3004566842969808,0.6837669544257396,0.4793757195463234
0.31054969451680065,0.7405912153848564,0.4646172157608647
0.2943620151565584,0.6893205857188189,0.4631710821753645
0.2961116056202402,0.6770518047534968,0.5017468641272471
0.31326466508528256,0.7198151309658971,0.4802319925755048
0.3077643044016145,0.7308540549618234,0.4701888816436775
0.31225257366984477,0.6906078727648868,0.4846861113580636
0.30737362769263976,0.717705421296689,0.4357771774629572
0.3156189131166857,0.7186072372778676,0.4975038482025825
0.30214404124426614,0.7148469968604136,0.4321486263402523
0.3065705814168804,0.6944055741707221,0.4627067953758725
0.3069156895438775,0.680433952846283,0.4678503642014067
0.2990886990076291,0.7280999769495808,0.4838884093882093
0.31651799887864634,0.7278771872798235,0.533083959530646
0.30055481102842985,0.7321998594480532,0.4524854433642879
0.2971476460296801,0.6961568435277105,0.4418278910766165
0.3098995446760251,0.7474873964876972,0.5004038602666678
0.31420524746970574,0.6911753230653389,0.5633100050707224
0.31022734192052537,0.7109036679993611,0.5741231145177589
0.3048590417102565,0.6961781569341313,0.4369609860121415
0.31003178733177594,0.7327033835151683,0.5005741086975375
0.3065480484568092,0.7300913005263682,0.5027302244768981
0.3133913916723814,0.7380330416164054,0.43774600786383466
0.31326277592146295,0.7157043751590016,0.4548822104931783
0.3176742483103083,0.7482472384153809,0.5812451193733992
0.3075389755604417,0.6993974769455411,0.4617709902961444
0.31693031198091526,0.7160544649914662,0.5448687190378813
0.3087430498828347,0.7232187366656262,0.4866758424053133
0.31108978420718747,0.7485146580956529,0.4659892696467765
0.30799923577903043,0.768810998716053,0.4849986063962396
0.30645801373725506,0.6796844733473071,0.5983768858260933
0.30676589757435463,0.6993489291926939,0.4818139911328339
0.3167034222954335,0.6929925070658437,0.4938863280828107
0.3056945521081542,0.7430760618383009,0.4460671052032113
0.30817509664523257,0.7191880517374328,0.4500935946209551
0.3127970117500065,0.7517836883750492,0.5163753685168446
0.31356026138014187,0.6806806093921287,0.5554887141030105
0.3093139849961342,0.7671075461770329,0.47053709116215003
0.30251496966043595,0.7095068241641933,0.5527874423054642
0.3094357000572431,0.7370351893557618,0.446257732422624
0.30655032497032614,0.6507693068780621,0.5020053644630142
0.3080480515248093,0.748736790882085,0.472084628743865
0.31936907620217625,0.7348398017686861,0.5393726972473498
0.31106334421194,0.6970514391389009,0.5520023642814162
0.31738073003469014,0.6810147329547168,0.5384961384262535
0.31503464382776797,0.6869955926620591,0.4713536750618462
0.3120522550237157,0.6937425383349869,0.4989262826169116
0.31204705077614403,0.7165770269592852,0.5522600171847608
