window_size_1_RMSE,Exp_w200,Exp_wAll
0.3855886454998139,0.6798695581997951,0.5348608394025015
0.3871321296657399,0.6480606130279508,0.5382572839897908
0.37868905900404687,0.7006329818830761,0.5021387737429146
0.3971610505855269,0.7517150188609353,0.5416180148712548
0.4117379711032154,0.7249109681718318,0.5663390938116154
0.40172003140094276,0.7312128207637365,0.5491872901297292
0.42102668788440367,0.6842804706125988,0.5813385116108755
0.4066928113243927,0.7572477961573497,0.5433483815753881
0.42906142813138465,0.7375106476017261,0.5996494577237284
0.40608694854586697,0.7445038529209438,0.5450961989982998
0.40159537292103986,0.7171604534438875,0.5271181680942071
0.3691544753407012,0.7338027519393574,0.4925193960056474
0.40007912967828285,0.7446913155715578,0.5290909583972045
0.4085856262241611,0.7340153343943452,0.5482708644077542
0.3913571318353511,0.6764519854686993,0.5471474061650462
0.38655323223534277,0.6999809594470779,0.5250720732841313
0.406931214741714,0.6939286146413928,0.5604293683177007
0.41981870675969135,0.7541326404709752,0.5739696025652812
0.3810026956208484,0.680010248411494,0.5191586149054787
0.4096892271985334,0.7179537656008528,0.5813295194370116
0.3533137190336744,0.6952078949470991,0.4740856824262781
0.40447477129399506,0.6898289866473613,0.5596441899238696
0.4075271225015687,0.6831020342028518,0.5685865584575539
0.3979003324246173,0.7762947275350319,0.532102754729228
0.4024093836812239,0.7217639226199587,0.5707412421044046
0.4078292339629513,0.7216727126819258,0.5624410919568446
0.42551828506453776,0.6862295074182105,0.6162816975382823
0.38033071441764604,0.6949152612968531,0.5059241041819188
0.40110638583715724,0.7864815260079275,0.5376367885777673
0.4053191518816516,0.7485152131137167,0.5360667871440954
0.3901352585677319,0.6870194391627167,0.5309947132679183
0.38536838740365215,0.7067547503821858,0.5244608287864784
0.39024014912941357,0.7297133914364469,0.528005132924039
0.3690934836012572,0.718039803691724,0.4795936089493506
0.4129962658057144,0.6976190609145304,0.5747376789189622
0.38662857001305173,0.7118932250699183,0.5075539984646289
0.3862169432807011,0.768909101159947,0.5203297307680175
0.41761956790606,0.7341709398533538,0.5734836269149111
0.4018889329860719,0.7268070104046992,0.5556319089949157
0.4008565616718088,0.745102136356007,0.5544714618690514
0.3941479196349519,0.6980709016660966,0.5481685980652137
0.3928009542071442,0.6693589729087067,0.5576463286385143
0.3938754394536512,0.7042335179394351,0.5361375344963792
0.38911502354576094,0.7531896603615149,0.5226302082269574
0.37838352396139574,0.6852211154854203,0.4949291940536276
0.40738032008525116,0.732560279270682,0.5362545961266154
0.3928693052667799,0.6983632940167674,0.5398759659489506
0.3913785587261046,0.6946601231969267,0.5309839576189362
0.38767779308236033,0.712435982208021,0.544186905915381
0.4079526721224601,0.7473200370803039,0.5576660651621966
0.4110443288205386,0.7049185944599929,0.5758279746134513
0.3866580431259038,0.6965260232471445,0.541607637012858
0.3977989040950229,0.6505195104829581,0.5466412185292132
0.4005806314865454,0.7582546340292664,0.5383311875601376
0.3747165946457459,0.7169614656595641,0.504141297115282
0.39702019895074153,0.6924776771828925,0.5475306977465991
0.3675329726390998,0.7055255597108077,0.495394143747985
0.3948342646937034,0.7054431854382197,0.5526598463709798
0.38877048591583757,0.7105913764649788,0.5433677970756297
0.3979669126079896,0.7424777822579167,0.5521380576711767
0.4245256458025755,0.7443041843357644,0.5886199037162041
0.37489659512792994,0.7562159407727893,0.5105445995000236
0.39590635096779964,0.6931040129924849,0.547798116784882
0.3975205365495039,0.7502312431181538,0.5269461904029628
0.3886624950511592,0.7236521930386307,0.5410556894836145
0.3926063506654067,0.7311904678208017,0.5253128634311417
0.39117821186083473,0.6883823230205232,0.5499798399559441
0.40208876042580804,0.6561262972336698,0.5603855172054221
0.3895847521344096,0.6789945116449678,0.5266458907529686
0.39465944514926987,0.6928152931862551,0.5531108416451179
0.38742064762697703,0.7298371976826354,0.5306269403450519
0.38158152174668125,0.7444684568284682,0.5117717065108512
0.39002186314044485,0.6744297477837209,0.5482782594708929
0.40137338194223204,0.7011699372250071,0.5351177390629646
0.41637783389585914,0.7457520585200541,0.5836285513321705
0.37800448649982904,0.6955712345559474,0.5374350366450624
0.36418615933945797,0.7419602944501011,0.4715026958952634
