window_size_1_RMSE,Plain_wAll,Linear_w200
0.2734930917091342,0.34012219879486777,0.6069673712411633
0.274522593180846,0.3667606340536501,0.6296731958762087
0.2644661748637023,0.3465083949460615,0.5959074112162085
0.2702167905267227,0.3534200105273497,0.5859803991849879
0.2662985335155852,0.35334014553322496,0.6475329408167991
0.2635754815369584,0.3616882974542131,0.6141695763780883
0.2655490621456443,0.34762871174769144,0.638747730867723
0.28235697464322845,0.3741099782445516,0.6001457322686384
0.26851949159766947,0.3474143730040759,0.5812180754033968
0.2696207304309323,0.34212487257138713,0.6493178122238819
0.26280190298020406,0.3448626759907445,0.6100380303984686
0.27135228121487553,0.38006470632451583,0.5981252723049318
0.25852291901381735,0.3640411719773087,0.6408404509136228
0.26748295959449064,0.3572462888623179,0.6332506480501231
0.26616100808685994,0.33365773396362064,0.6081416829481013
0.270419121271881,0.3488336378989315,0.5991866085175458
0.2621944035385847,0.3827176597559614,0.6113837512821386
0.25580347801818026,0.35504709400622336,0.6190537789571449
0.2707718487158717,0.4152887529009234,0.6039499841639988
0.2763928465322443,0.3947183628145983,0.613590403190152
0.27748205323677017,0.39448835368720936,0.6291661745730434
0.2715340920411055,0.35542644865325523,0.6086511563468396
0.2847338296040704,0.4311562499634445,0.6312460276635882
0.284697917405523,0.3811225780285649,0.5881444286175735
0.27681534655383905,0.3866645426782288,0.5908301698509224
0.29310609394198056,0.3978284256281773,0.6020700902670003
0.28156152774643445,0.3719265248231013,0.6222910445111078
0.28104379258503737,0.3604295408560736,0.6406257447466678
0.2755643132596869,0.3879637252559296,0.6704942633533506
0.26990405309430293,0.3394290334954463,0.6269862672225538
0.27601563831096365,0.3823353615380497,0.6182651063861736
0.2793488319627531,0.3934738844936565,0.6155000092346482
0.27602425568149863,0.37248158524801617,0.6141111649407035
0.27594145035232465,0.3691138307338495,0.6181943605296133
0.27688473928576146,0.3783771343174305,0.6334037442711863
0.2677410262078379,0.4028123508841655,0.6678234895492986
0.2764831177421444,0.366673209351948,0.603268522349839
0.28038164536401755,0.3693505187509467,0.6331436747340891
0.2849015355276029,0.4036997256128264,0.62598796636319
0.27884018249894943,0.380079556357755,0.6254363187411723
0.2795350022817502,0.4334444290441677,0.6291668970912653
0.2725481195706513,0.36299810140371547,0.6268090831116401
0.27056794578022714,0.3551811633372411,0.6017110368774837
0.27055688364034025,0.3823059838408871,0.6385637423453585
0.28081808200737035,0.3863616579996213,0.5964425544999716
0.2733021095027864,0.3910684989657195,0.5872187922682459
0.28058906040754944,0.4024673726044473,0.6275733183834356
0.2686219097885682,0.3902362211241057,0.6418950549997118
0.2852965277965214,0.3767618482433616,0.6202250195579166
0.28471770956807546,0.3952412432824167,0.6286368388146717
0.27793416267525456,0.40465058575821533,0.6176134192433813
0.27729119412761133,0.4047353521620064,0.5950317475362749
0.28786931853875364,0.40498762163392604,0.6273550845911025
0.2841974683672422,0.3988792754013363,0.6119410000702006
