window_size_1_RMSE,Plain_wAll,Exp_w200
0.2685440991951763,0.34012219879486777,0.6798695581997951
0.26713061521268344,0.3667606340536501,0.6480606130279508
0.2610865902228485,0.3465083949460615,0.7006329818830761
0.2654471285936472,0.3534200105273497,0.7517150188609353
0.2637282191216382,0.35334014553322496,0.7249109681718318
0.26051016990370823,0.3616882974542131,0.7312128207637365
0.2573460078457,0.34762871174769144,0.6842804706125988
0.2759063674659399,0.3741099782445516,0.7572477961573497
0.2636578797898629,0.3474143730040759,0.7375106476017261
0.2603513971649861,0.34212487257138713,0.7445038529209438
0.2608922414620146,0.3448626759907445,0.7171604534438875
0.26066105943665613,0.38006470632451583,0.7338027519393574
0.2545357519458075,0.3640411719773087,0.7446913155715578
0.26461880752026057,0.3572462888623179,0.7340153343943452
0.2634342110292519,0.33365773396362064,0.6764519854686993
0.2641411209229715,0.3488336378989315,0.6999809594470779
0.25902470525882,0.3827176597559614,0.6939286146413928
0.25438119764837436,0.35504709400622336,0.7541326404709752
0.2651457971348905,0.4152887529009234,0.680010248411494
0.2712217833411747,0.3947183628145983,0.7179537656008528
0.27235426104508004,0.39448835368720936,0.6952078949470991
0.27299961168383036,0.35542644865325523,0.6898289866473613
0.27989900800684614,0.4311562499634445,0.6831020342028518
0.28131204768647344,0.3811225780285649,0.7762947275350319
0.2781816193575566,0.3866645426782288,0.7217639226199587
0.2873917445730161,0.3978284256281773,0.7216727126819258
0.2788664230757495,0.3719265248231013,0.6862295074182105
0.27788057483733036,0.3604295408560736,0.6949152612968531
0.2748357458577425,0.3879637252559296,0.7864815260079275
0.2706529665025712,0.3394290334954463,0.7485152131137167
0.27112025145048524,0.3823353615380497,0.6870194391627167
0.2767218881656614,0.3934738844936565,0.7067547503821858
0.27579965302569803,0.37248158524801617,0.7297133914364469
0.27735421284071204,0.3691138307338495,0.718039803691724
0.2757373110948398,0.3783771343174305,0.6976190609145304
0.26439959533869406,0.4028123508841655,0.7118932250699183
0.27522232356124193,0.366673209351948,0.768909101159947
0.276620227135149,0.3693505187509467,0.7341709398533538
0.2820907887723832,0.4036997256128264,0.7268070104046992
0.27681226460728026,0.380079556357755,0.745102136356007
0.2731136122302056,0.4334444290441677,0.6980709016660966
0.26993537484695923,0.36299810140371547,0.6693589729087067
0.26830996193152284,0.3551811633372411,0.7042335179394351
