window_size_1_RMSE,Plain_w200,Plain_wAll
0.272576215627076,0.6148012270606236,0.34012219879486777
0.27046311522526884,0.5925462618713921,0.3667606340536501
0.26506924014167677,0.6328766304729896,0.3465083949460615
0.2691341485194686,0.634982236285639,0.3534200105273497
0.2654382379032914,0.6285594693624663,0.35334014553322496
0.2637527580165281,0.6579797360105983,0.3616882974542131
0.26405321131287535,0.6581749402134585,0.34762871174769144
0.2800316883951074,0.6199869198248721,0.3741099782445516
0.2709082732890812,0.6215044041659574,0.3474143730040759
0.26629274309331397,0.6212794412659302,0.34212487257138713
0.2617780193698987,0.6371473422112355,0.3448626759907445
0.2678923547322267,0.6217616278351376,0.38006470632451583
0.2594184357391523,0.6717557597739306,0.3640411719773087
0.2676044187334458,0.6451016071788334,0.3572462888623179
0.2649824860239428,0.5983768556458775,0.33365773396362064
0.2737655027411847,0.6500604413361982,0.3488336378989315
0.2596011009786006,0.6538468782062234,0.3827176597559614
0.25560918982330955,0.6328220799106272,0.35504709400622336
0.26835916999476866,0.6236039798069672,0.4152887529009234
0.27583546063370673,0.6402126276011849,0.3947183628145983
0.2751767941048255,0.6265938971616606,0.39448835368720936
0.27330961744353116,0.6292002507498492,0.35542644865325523
0.27957599921231086,0.6154266540098063,0.4311562499634445
0.2839788306694187,0.6362190990800507,0.3811225780285649
0.2769564998220211,0.61679308554159,0.3866645426782288
0.2913757403825203,0.6114503043308731,0.3978284256281773
0.282606304182154,0.6557867995112538,0.3719265248231013
0.2779872679668347,0.6234186182859316,0.3604295408560736
0.270545477650847,0.6039446240867119,0.3879637252559296
0.27133224029069,0.6548992355702639,0.3394290334954463
0.27456093417691674,0.6118366297015431,0.3823353615380497
0.27655331210148815,0.6166441576658781,0.3934738844936565
0.27772302361644213,0.6288427431248486,0.37248158524801617
0.2770403158331991,0.64634247253669,0.3691138307338495
0.2743818127544568,0.6005961994020974,0.3783771343174305
0.2639875132452172,0.6336287474554425,0.4028123508841655
0.2766972380631766,0.6509703249605839,0.366673209351948
0.27994766198980237,0.6333771630839355,0.3693505187509467
0.28366490960956714,0.6188363402521179,0.4036997256128264
0.2773678752261815,0.6276555207765622,0.380079556357755
0.28143744481268396,0.6539457334727236,0.4334444290441677
0.27418317659421493,0.6416114198714999,0.36299810140371547
0.269381635504846,0.6410008443310596,0.3551811633372411
0.27017841603369763,0.6182951721978825,0.3823059838408871
0.27799207199206233,0.6213617620210606,0.3863616579996213
0.2750192995973313,0.6742097444600451,0.3910684989657195
0.2807932562318179,0.6483426919595899,0.4024673726044473
0.2647635736203006,0.626167833055693,0.3902362211241057
0.27999008978384243,0.6201088963255265,0.3767618482433616
0.28025634606210625,0.6016736596977903,0.3952412432824167
0.27811416172424047,0.6086117213548704,0.40465058575821533
0.28126855629193137,0.6197745113105227,0.4047353521620064
