window_size_1_RMSE,Plain_w200,Linear_wAll
0.24710356273889414,0.6148012270606236,0.3438372398236917
0.25793778369344483,0.5925462618713921,0.3551033446860295
0.27009755875486924,0.6328766304729896,0.37474633805372015
0.2629768663114418,0.634982236285639,0.3826212132783728
0.27091429412835966,0.6285594693624663,0.3631823143177352
0.2539309613644161,0.6579797360105983,0.34709401757703423
0.25518340802111783,0.6581749402134585,0.3444462848176553
0.2641080248285457,0.6199869198248721,0.3439447670477898
0.26001855221164716,0.6215044041659574,0.366588577170199
0.25510895445927584,0.6212794412659302,0.3395143038711273
0.2729039254916618,0.6371473422112355,0.35453458487961464
0.25327915880171564,0.6217616278351376,0.33727647851672465
0.2728933089916171,0.6717557597739306,0.3643253212740937
0.25987790598469507,0.6451016071788334,0.35621783359339704
0.2550873659744822,0.5983768556458775,0.3951781455134204
0.2619733717132606,0.6500604413361982,0.3725408331829527
0.2632777257000187,0.6538468782062234,0.383765823605932
0.26738322747322424,0.6328220799106272,0.3494228875918396
0.2614112602274799,0.6236039798069672,0.3684004953085519
0.25680174521856086,0.6402126276011849,0.3281927034561221
0.2632640453738212,0.6265938971616606,0.3651542260988341
0.27367631549706545,0.6292002507498492,0.3587165403256026
0.2627670622676735,0.6154266540098063,0.3744022339953952
0.25661176481610765,0.6362190990800507,0.3500036974581868
0.2687240995424187,0.61679308554159,0.3654400135061598
0.262011623445368,0.6114503043308731,0.35123675480246386
0.2804687393527373,0.6557867995112538,0.3785734863050655
0.25684449165305256,0.6234186182859316,0.3375823909456135
0.2589695988087042,0.6039446240867119,0.34189560307135153
0.2733579785965098,0.6548992355702639,0.3563675894522143
0.278824233612556,0.6118366297015431,0.35618743622701193
0.26453723439721977,0.6166441576658781,0.3715077594173156
0.2645517626022273,0.6288427431248486,0.3462410085427217
0.26088100886061477,0.64634247253669,0.3773754136839571
0.2605677704228593,0.6005961994020974,0.3525449098422051
0.25733393852869635,0.6336287474554425,0.3738246540605875
0.257149269345254,0.6509703249605839,0.3311929491156468
0.27587304717129074,0.6333771630839355,0.4482721304794372
0.2560604787946511,0.6188363402521179,0.3707596833834713
