window_size_1_RMSE,Exp_w200,Linear_w200
0.5019510035494142,0.6798695581997951,0.6069673712411633
0.5044281631890791,0.6480606130279508,0.6296731958762087
0.5093374574740586,0.7006329818830761,0.5959074112162085
0.5099577678510643,0.7517150188609353,0.5859803991849879
0.5440557182685999,0.7249109681718318,0.6475329408167991
0.52807713728812,0.7312128207637365,0.6141695763780883
0.5333475165308075,0.6842804706125988,0.638747730867723
0.5250579041596012,0.7572477961573497,0.6001457322686384
0.49998657479754227,0.7375106476017261,0.5812180754033968
0.547216097825218,0.7445038529209438,0.6493178122238819
0.5218093274520439,0.7171604534438875,0.6100380303984686
0.515719629677153,0.7338027519393574,0.5981252723049318
0.5422382329320411,0.7446913155715578,0.6408404509136228
0.5419931667285108,0.7340153343943452,0.6332506480501231
0.5017438957942548,0.6764519854686993,0.6081416829481013
0.5146722432345008,0.6999809594470779,0.5991866085175458
0.5215946127965828,0.6939286146413928,0.6113837512821386
0.5428982842124949,0.7541326404709752,0.6190537789571449
0.5036699637824907,0.680010248411494,0.6039499841639988
0.5200490562879533,0.7179537656008528,0.613590403190152
0.5286065337555174,0.6952078949470991,0.6291661745730434
0.508472166877597,0.6898289866473613,0.6086511563468396
0.5159642105525294,0.6831020342028518,0.6312460276635882
0.5127888755540051,0.7762947275350319,0.5881444286175735
0.5161520978978983,0.7217639226199587,0.5908301698509224
0.5254828961449137,0.7216727126819258,0.6020700902670003
0.5136372325479871,0.6862295074182105,0.6222910445111078
0.5282272384620286,0.6949152612968531,0.6406257447466678
0.5752834018193744,0.7864815260079275,0.6704942633533506
0.544889463282318,0.7485152131137167,0.6269862672225538
0.5156348971310303,0.6870194391627167,0.6182651063861736
0.5270122026568085,0.7067547503821858,0.6155000092346482
0.5231999609506062,0.7297133914364469,0.6141111649407035
0.5290430912730365,0.718039803691724,0.6181943605296133
0.5243690327412556,0.6976190609145304,0.6334037442711863
0.5579665359918864,0.7118932250699183,0.6678234895492986
0.52310033606195,0.768909101159947,0.603268522349839
0.5520700634916993,0.7341709398533538,0.6331436747340891
0.5353422278050726,0.7268070104046992,0.62598796636319
0.5361158977329405,0.745102136356007,0.6254363187411723
0.5120096626543373,0.6980709016660966,0.6291668970912653
0.5150756620469688,0.6693589729087067,0.6268090831116401
0.5156280572019324,0.7042335179394351,0.6017110368774837
0.5588576390367459,0.7531896603615149,0.6385637423453585
0.5045540305045378,0.6852211154854203,0.5964425544999716
0.5060221707156087,0.732560279270682,0.5872187922682459
0.5166601609832961,0.6983632940167674,0.6275733183834356
0.5351848178485789,0.6946601231969267,0.6418950549997118
0.5292987834180871,0.712435982208021,0.6202250195579166
0.5485355195191676,0.7473200370803039,0.6286368388146717
0.512127846560518,0.7049185944599929,0.6176134192433813
0.49497592703176113,0.6965260232471445,0.5950317475362749
0.5047148719163848,0.6505195104829581,0.6273550845911025
0.5286167920560629,0.7582546340292664,0.6119410000702006
0.512799849490391,0.7169614656595641,0.6019405439292459
0.5112511198019747,0.6924776771828925,0.5957644607354561
0.5261424559215903,0.7055255597108077,0.6226785629351861
0.519911483013829,0.7054431854382197,0.6173592538250501
0.5565524123164811,0.7105913764649788,0.6435974095592019
0.5608621625545721,0.7424777822579167,0.6476184201323819
0.5303961384296316,0.7443041843357644,0.6284853539080903
0.5571100704176334,0.7562159407727893,0.6431696881998206
0.5024087534262341,0.6931040129924849,0.5855723325272841
0.5271337010416631,0.7502312431181538,0.6059294256821794
0.5114632187782482,0.7236521930386307,0.6136449451748516
0.5263818653210461,0.7311904678208017,0.5991134128299397
0.5125244490524922,0.6883823230205232,0.6187527271836557
0.5102358144996143,0.6561262972336698,0.6231815222402721
0.5193808168449784,0.6789945116449678,0.6282421965824384
0.5295559415665014,0.6928152931862551,0.6527579950444765
0.5127602596029291,0.7298371976826354,0.594996056577232
0.5431098762852276,0.7444684568284682,0.6475348755052699
0.4908937711782817,0.6744297477837209,0.6206285336705244
0.5259552463016465,0.7011699372250071,0.6363814073959647
0.547449942160048,0.7457520585200541,0.6458651656091186
0.5239446547824607,0.6955712345559474,0.6259851893220079
0.5409256021412117,0.7419602944501011,0.6390158661229638
0.5316984562493127,0.6930480815617929,0.6378925929576711
0.5208109587529473,0.7031365816776565,0.6290524219461909
0.5256851923288103,0.7189729917589367,0.6116303164397412
0.5413782659047951,0.7394250910205981,0.6277638913965332
0.5309443867124944,0.7201697404836936,0.6215957407571104
0.5021507612162592,0.7034862399206638,0.6137976506882691
0.5181470533756168,0.7119403698254263,0.6190335025930707
0.5118059877113541,0.6842663275615259,0.6279861974993681
0.5039232046089195,0.700710844879916,0.5842146715155841
0.5154098539857634,0.6848477283612822,0.6439894906516286
0.5307338264389128,0.6930697152277702,0.6474099617484993
0.5363245151161846,0.6931852590707094,0.6739541987020354
0.5243908976617064,0.7565495655684539,0.5973864450359463
0.5319199723516247,0.8125009501792708,0.6066079308254635
0.5315229545726176,0.6982475419600835,0.6214253678959354
0.5253752825743097,0.6732786067360901,0.6307414627112021
0.5169414108017645,0.6939920053977953,0.6050476999890303
0.5398933693608308,0.7179912901094733,0.6418425946512598
0.5089598641033651,0.7211950637738949,0.6042625246693101
0.5354645506111257,0.7730790814061875,0.605476796711391
0.5083109759938179,0.6792879125561141,0.5982278152718695
0.5133891909978785,0.6649053778651579,0.6251661564258711
0.5644877158480642,0.7321608639315953,0.6586197816155704
0.5277181427983267,0.6843748025616027,0.6251093023031609
0.5337156752183871,0.7011947230099216,0.6430327482237145
0.5488818321323596,0.7513336333176629,0.6363517282655708
0.5323632582799348,0.7600851132852503,0.5941246248207739
0.5233891575672897,0.7032391283805269,0.6428925258608661
0.5189864695445011,0.6861612618784649,0.6234783987879196
0.5184565747483558,0.7308213409724506,0.6004174970327241
0.5480617745298592,0.7183496242905093,0.6427805298987146
0.5336206459120327,0.7120142621884081,0.6344671068955978
0.5292463324072525,0.7458280382194081,0.6128568771429657
0.5195329842947598,0.7050545424337055,0.6059798985754474
0.5179790698824954,0.7174039143569817,0.6067952135990543
0.5129046309384732,0.6688506144635382,0.6158068176450879
0.5232241100294674,0.7096065565053008,0.6160707015042973
0.516592620763082,0.7144022075958363,0.5966368854537817
0.5109062363653387,0.6860449760725078,0.6109390097444499
0.5219713300801435,0.7074674950699934,0.6130823318017236
0.5114706717620592,0.6865129858618214,0.6126070655526393
0.5317248837637335,0.7409264861691699,0.6124840475880869
0.5350254321552899,0.7065452082276706,0.6363837261610591
0.5217705400207857,0.6969201990356365,0.5958986813690526
0.49723401394276784,0.7127918890913185,0.5895660134719246
0.5060583311945939,0.6742252686858334,0.6070912033756831
0.5318549240534228,0.7177403781133713,0.6396407010091323
0.5274585751149404,0.7171211607826763,0.6255282114415711
0.5447981259908458,0.7453495461346391,0.6170368091961547
0.5084307276430795,0.6774532153870519,0.6116692289639664
0.5232810878410147,0.6994939251859005,0.62938999806701
0.5482024862256201,0.7632189970354852,0.6217650425375779
0.5232392276985391,0.6961827176647679,0.6275387113729879
0.5267818743961692,0.7483960109488035,0.6042719599617898
0.5320030744253618,0.7137335913525524,0.6319367663084751
0.522859967691105,0.7124677063823848,0.6135395660285109
0.5006317667524806,0.7014893124518896,0.6090457903943899
0.5281428003870565,0.7116544363441697,0.611466160032701
0.5158029784011949,0.7096628663783363,0.6118034289547125
0.5251228401026639,0.728709968792458,0.6136141745805843
0.52853354318423,0.7484735120797678,0.6264935021462956
0.5123541786473015,0.6977597876154781,0.5955913106355307
0.5358477840554252,0.7176227639972622,0.6417118176019961
0.5350941631380663,0.7339819817615024,0.6045202508308669
0.5137163375228561,0.6970565854888511,0.6314241827248148
0.49814192438433097,0.6812126124572531,0.6001474984774017
0.5164128235635262,0.7298468052921421,0.6009540588353948
0.524113241050802,0.7009230959243934,0.6238935292177802
0.5130193990558636,0.669875793037531,0.6342125249888011
0.507055082741317,0.7050759755886554,0.6137727422583369
0.5134673339946608,0.7418994453425983,0.5824914681014143
0.5482024937417315,0.724383791124207,0.6376498167195028
0.5332466865781424,0.7374689549632556,0.6117251711215768
0.511322449677551,0.7250465122305269,0.5879761178615831
0.5321100541571661,0.7060477379123067,0.6227144583872045
0.545498169338369,0.7744867738465321,0.6298640371989206
0.5394969952008994,0.7432093950329681,0.6353427302708855
0.4991891163781346,0.6715036997126278,0.5979374610631458
0.5252379369359645,0.7153331591227838,0.6479664093615418
0.5420542549709859,0.7343124975889908,0.622830101758922
0.5216465667009482,0.7058491143522272,0.6079135647875675
0.5026568625227955,0.6955465527433833,0.6097721341969503
0.5299956715818149,0.7292968313519252,0.6117586178065548
0.5198956634852347,0.7379903233009568,0.6000434036041539
0.5069442623457286,0.6990110560093702,0.5904371842099666
0.5421324517191726,0.7273295265018765,0.6199530435656023
0.5418263291877378,0.7582659195184016,0.6079827009279584
0.5234246309635192,0.7188308490737354,0.5902796129497632
0.5549185966586678,0.7098292219442829,0.6488902566728991
0.5031562073830373,0.6944825859762844,0.5832938953609954
0.5151971675512494,0.7295272479109047,0.6022837813706932
0.513786469649062,0.7234098376434627,0.607997243440911
0.5274186550893772,0.6734717301917528,0.6193660874094098
0.5302465287046478,0.7161669925931013,0.6264410509464995
0.5376916097575928,0.6964200936751317,0.6472339313101568
0.5460736924640602,0.7310367158758649,0.6387576930430082
0.5127809563244061,0.7102056089981161,0.5979016842061092
0.5131987845715823,0.678304114609375,0.6134074766624537
0.5034566446080266,0.6818728873620213,0.6011792976707906
0.5189731427328977,0.6845865695123771,0.6105156130396588
0.5095918901122158,0.6947104752727526,0.5980318495349177
0.49523887767569463,0.6482524486648782,0.6346310806946923
0.5275784703415165,0.7081993660439143,0.617190063715709
0.5115250746248473,0.6888537794924007,0.6029115271059658
0.5602917181009877,0.7511835285907386,0.6359321251204808
0.5221241375382207,0.6898345979200569,0.6422343226577114
0.5098030959177746,0.6729328136379654,0.6324364678687187
0.512061218305313,0.6618026730856045,0.6269829760249153
0.555961258166464,0.7703397062742131,0.6289336238490053
0.4892673149625323,0.7244765240521516,0.5727415345280443
0.5281874040248021,0.6759969940538977,0.6455694314715684
0.5046346658406722,0.7342831532141859,0.5884525827634822
0.4762953207715502,0.6498548583603346,0.5850092435059312
0.5090637890325739,0.729858967044801,0.6042052705954155
0.5307450615867676,0.6940929584978776,0.638040786032293
0.5405573139516598,0.732564056528659,0.63687269230322
0.5101087448995695,0.7072913219831487,0.5917918774472095
0.5354923938169257,0.7129431315652982,0.6389553925934295
0.5174887119824951,0.7471567348161041,0.5853833624882663
0.5164571020211863,0.6713478994231531,0.6305868379459929
0.5182093247966053,0.7058336177634824,0.6151701566837524
0.520131411619813,0.7219530751700463,0.6066194374436465
0.5079601456010124,0.6938081154755891,0.5941916866546458
0.5201037280902321,0.6946088444926249,0.6281718176383088
0.5254426020283895,0.73244982107161,0.6298528569876064
0.5042856525551576,0.7034402505760753,0.6047645651766465
0.507493479577114,0.6816117502501814,0.6165060587389604
0.5250279443630829,0.7553795356649389,0.6029288895376372
0.5052897741198252,0.7330260191571939,0.5858164676040368
0.5382792016717854,0.7143133635742771,0.6223141996913609
0.5263404692029939,0.7076151810080298,0.6165262644252826
0.5110735177712502,0.7052157271221172,0.5900111505774734
0.5334152023643551,0.7568482242814163,0.6101572831145046
0.515203964486546,0.6805202398260682,0.6259097081919771
0.5486757627745242,0.7273727206331556,0.640136987084576
0.5366010589343081,0.7111378525080261,0.6390220352743321
0.5253134045782998,0.7110668595097747,0.6272413881216005
0.5281797392513428,0.7093271751816215,0.6239428542904364
0.5213141635781395,0.7108593228007885,0.6372588871228241
0.5187967730711386,0.7224532412759876,0.6130343550115434
0.5273232793748163,0.7102690933612181,0.6086406381467006
