window_size_1_RMSE,Exp_wAll,Linear_wAll
0.2507040147819715,0.5348608394025015,0.3438372398236917
0.2605096275629547,0.5382572839897908,0.3551033446860295
0.2639004664204647,0.5021387737429146,0.37474633805372015
0.264749273841365,0.5416180148712548,0.3826212132783728
0.26702476033097144,0.5663390938116154,0.3631823143177352
0.2563962706992962,0.5491872901297292,0.34709401757703423
0.2540381159870499,0.5813385116108755,0.3444462848176553
0.26304468253472085,0.5433483815753881,0.3439447670477898
0.26297173034413374,0.5996494577237284,0.366588577170199
0.2568440387495696,0.5450961989982998,0.3395143038711273
0.26365353605967323,0.5271181680942071,0.35453458487961464
0.25153035769213544,0.4925193960056474,0.33727647851672465
0.26240187529923353,0.5290909583972045,0.3643253212740937
0.25768954217500645,0.5482708644077542,0.35621783359339704
0.26053432370270085,0.5471474061650462,0.3951781455134204
0.2599624162920941,0.5250720732841313,0.3725408331829527
0.26338314399143,0.5604293683177007,0.383765823605932
0.26836914133965595,0.5739696025652812,0.3494228875918396
0.2622031567827407,0.5191586149054787,0.3684004953085519
0.2598681198443554,0.5813295194370116,0.3281927034561221
0.2571310447749808,0.4740856824262781,0.3651542260988341
0.2709402651236364,0.5596441899238696,0.3587165403256026
0.2659063445273201,0.5685865584575539,0.3744022339953952
0.2592443986644307,0.532102754729228,0.3500036974581868
0.2682306910566989,0.5707412421044046,0.3654400135061598
0.26449576693276494,0.5624410919568446,0.35123675480246386
0.2771299169758918,0.6162816975382823,0.3785734863050655
0.2562349961099253,0.5059241041819188,0.3375823909456135
0.25914967806709827,0.5376367885777673,0.34189560307135153
0.26658449658564365,0.5360667871440954,0.3563675894522143
0.2682672123475047,0.5309947132679183,0.35618743622701193
0.25866277068108434,0.5244608287864784,0.3715077594173156
0.2623761568540977,0.528005132924039,0.3462410085427217
0.2540301526782761,0.4795936089493506,0.3773754136839571
0.26374972864537416,0.5747376789189622,0.3525449098422051
0.25664016502623277,0.5075539984646289,0.3738246540605875
0.25677192243608354,0.5203297307680175,0.3311929491156468
0.2784465571219294,0.5734836269149111,0.4482721304794372
0.26236410432895807,0.5556319089949157,0.3707596833834713
0.266309612865966,0.5544714618690514,0.3560203435287614
0.26083787371239914,0.5481685980652137,0.3557858828992587
0.26581144132799595,0.5576463286385143,0.3886134801613135
0.2583027309321661,0.5361375344963792,0.3435662587174847
0.263896364818547,0.5226302082269574,0.35902868600648496
0.26209748757780005,0.4949291940536276,0.3607314681966154
0.252247684950716,0.5362545961266154,0.3428892719299588
0.2679121304793473,0.5398759659489506,0.4096901897623487
0.25799691939960995,0.5309839576189362,0.3543927704586606
0.26455468784806735,0.544186905915381,0.3540914883663752
0.2628062229447413,0.5576660651621966,0.3479739214285853
0.26591236721427924,0.5758279746134513,0.3475410344720647
0.2734284332107682,0.541607637012858,0.3789584802513224
0.2678353578919525,0.5466412185292132,0.3945463594517597
0.2635915896403829,0.5383311875601376,0.3612495923459111
0.26038647647231156,0.504141297115282,0.3527756214081865
0.26761960109910543,0.5475306977465991,0.3601974106729822
0.25412783143180184,0.495394143747985,0.3315975919168905
0.27054998476792386,0.5526598463709798,0.3625043536544297
0.26664273608777983,0.5433677970756297,0.3667320479103881
0.25987182783415347,0.5521380576711767,0.34215042644059435
0.2749701185473526,0.5886199037162041,0.3740166923673221
0.2645967833141632,0.5105445995000236,0.3800332164526905
0.26598194649363965,0.547798116784882,0.3713651586012563
0.26667752639376413,0.5269461904029628,0.3473664489452301
0.26290718555773035,0.5410556894836145,0.3752389870816371
0.2640379305864143,0.5253128634311417,0.36869179112957823
0.2729404916279241,0.5499798399559441,0.3449512887143316
0.2620286880779705,0.5603855172054221,0.3530355055739445
0.26094677328139665,0.5266458907529686,0.3707048236124686
0.2632494453334611,0.5531108416451179,0.350825415386575
0.2670113834638579,0.5306269403450519,0.3836100308743449
0.25726716934156835,0.5117717065108512,0.3408475922777691
0.2610098596054891,0.5482782594708929,0.3678724849404685
0.2681025447645395,0.5351177390629646,0.3596289494689222
0.26709233889108325,0.5836285513321705,0.3911192407848336
0.2723680112092212,0.5374350366450624,0.3659971608810557
0.25913879868736917,0.4715026958952634,0.3836497102111408
0.2646003807258312,0.5682761467284806,0.3672283811539059
0.26029433174210886,0.5211961707733115,0.33002441119108816
0.27084625143895075,0.5558025950687042,0.3779173501218999
0.2693307002014083,0.5307336330120266,0.38882694582618776
0.2643148106507629,0.5391345663024193,0.3523509277437678
0.27003310888692844,0.5319183637622831,0.38428380339510015
0.2676204401738349,0.5198528931290385,0.39914088497044503
0.2786233520998463,0.5829634679273289,0.3723666098762777
0.2640405495093823,0.4963530784160749,0.3796350187109572
0.26265595742325104,0.5300968285925075,0.35991350361191565
0.27421594814263583,0.5432069184433144,0.3738677569463846
0.26842801526150606,0.5627133908340408,0.37913076596999934
0.2697673199607499,0.5649399307673183,0.3653770012949774
0.2667137670855337,0.5512364371867726,0.3731941761970077
0.2689747994624649,0.5303074399664726,0.38955656006404416
0.26734128276776953,0.5033544730376969,0.36879933237010026
0.27036670035331306,0.5679590762598691,0.3813993012106843
0.27251827163184633,0.5592302130172658,0.3688163455807182
0.2627548435807059,0.4811045227933059,0.35656861808885226
0.2604332110025605,0.5398078776913627,0.3378995319869898
0.2600395334255584,0.4939789719472234,0.36068508658074383
