window_size_1_RMSE,Plain_w200,Exp_wAll
0.37420395170764925,0.6148012270606236,0.5348608394025015
0.3777924064672788,0.5925462618713921,0.5382572839897908
0.36552522514149477,0.6328766304729896,0.5021387737429146
0.38609024309315354,0.634982236285639,0.5416180148712548
0.40034360272457226,0.6285594693624663,0.5663390938116154
0.3919753695049216,0.6579797360105983,0.5491872901297292
0.4165999040762457,0.6581749402134585,0.5813385116108755
0.38587637217273857,0.6199869198248721,0.5433483815753881
0.416588589173355,0.6215044041659574,0.5996494577237284
0.3863019247808529,0.6212794412659302,0.5450961989982998
0.38493794316902274,0.6371473422112355,0.5271181680942071
0.353201549219335,0.6217616278351376,0.4925193960056474
0.3921389475848732,0.6717557597739306,0.5290909583972045
0.3961975742401084,0.6451016071788334,0.5482708644077542
0.3773022076723756,0.5983768556458775,0.5471474061650462
0.3863533219233116,0.6500604413361982,0.5250720732841313
0.40442866008340805,0.6538468782062234,0.5604293683177007
0.40270087338902055,0.6328220799106272,0.5739696025652812
0.3716559557758034,0.6236039798069672,0.5191586149054787
0.4059027893101103,0.6402126276011849,0.5813295194370116
0.34503598036534333,0.6265938971616606,0.4740856824262781
0.3970252394940905,0.6292002507498492,0.5596441899238696
0.4014408726616642,0.6154266540098063,0.5685865584575539
0.379792169077897,0.6362190990800507,0.532102754729228
0.38809131367678407,0.61679308554159,0.5707412421044046
0.39758999694104746,0.6114503043308731,0.5624410919568446
0.4293816521004972,0.6557867995112538,0.6162816975382823
0.36850981989717085,0.6234186182859316,0.5059241041819188
0.3801258896477179,0.6039446240867119,0.5376367885777673
0.4007855553253204,0.6548992355702639,0.5360667871440954
0.3815926901862541,0.6118366297015431,0.5309947132679183
0.3769478316675039,0.6166441576658781,0.5244608287864784
0.380142420814836,0.6288427431248486,0.528005132924039
0.3592081222908899,0.64634247253669,0.4795936089493506
0.3987152057487691,0.6005961994020974,0.5747376789189622
0.3724911297649536,0.6336287474554425,0.5075539984646289
0.37783922446429374,0.6509703249605839,0.5203297307680175
0.4025617576458358,0.6333771630839355,0.5734836269149111
0.38690190435677724,0.6188363402521179,0.5556319089949157
0.3927864527578752,0.6276555207765622,0.5544714618690514
0.39874476531261527,0.6539457334727236,0.5481685980652137
0.39414583529526354,0.6416114198714999,0.5576463286385143
0.38749032517300425,0.6410008443310596,0.5361375344963792
0.37395361877730005,0.6182951721978825,0.5226302082269574
0.3685163029269053,0.6213617620210606,0.4949291940536276
0.3975838888483284,0.6742097444600451,0.5362545961266154
0.388546574152765,0.6483426919595899,0.5398759659489506
0.3814483186244387,0.626167833055693,0.5309839576189362
0.3791736101109986,0.6201088963255265,0.544186905915381
0.38784749955799097,0.6016736596977903,0.5576660651621966
0.3986755495774394,0.6086117213548704,0.5758279746134513
0.3841329532924508,0.6197745113105227,0.541607637012858
0.39850335324551656,0.6466347986655926,0.5466412185292132
0.3931498862451883,0.6425181646200501,0.5383311875601376
0.3684972168343876,0.623121934884729,0.504141297115282
0.38455745261188684,0.6118921787283359,0.5475306977465991
0.36336801719248824,0.6720043656465612,0.495394143747985
0.3887647183799439,0.6453319711012928,0.5526598463709798
0.3852330068896513,0.6531612294561843,0.5433677970756297
0.37848506600503823,0.6136769296496029,0.5521380576711767
0.4162998702390437,0.6485216095075779,0.5886199037162041
0.35671525479835064,0.6191084725838493,0.5105445995000236
0.3937743812243643,0.6354660255093708,0.547798116784882
0.3831467377413564,0.6313496139653647,0.5269461904029628
0.3868824546698478,0.6373087515683522,0.5410556894836145
0.37354417569420356,0.6006988435349807,0.5253128634311417
0.3885858917592215,0.6271815933868108,0.5499798399559441
0.3981463584111282,0.6259794674965602,0.5603855172054221
0.3836497619219435,0.6402078403559844,0.5266458907529686
0.39547034549081056,0.649312710764028,0.5531108416451179
0.37924073855341267,0.6329126943678111,0.5306269403450519
0.3703733517200074,0.6410047825805016,0.5117717065108512
0.38868214419769803,0.6426812665630125,0.5482782594708929
0.3933837196789356,0.6577792381437212,0.5351177390629646
0.40999173445449183,0.6325527057614979,0.5836285513321705
0.37314532942392625,0.6300414930667827,0.5374350366450624
0.3504207646581591,0.627833584922561,0.4715026958952634
0.40007317245944446,0.6321099268772619,0.5682761467284806
0.3753574182406984,0.6481720475009406,0.5211961707733115
0.38819784362045995,0.6260963375464503,0.5558025950687042
0.3853701040031428,0.6429690166556067,0.5307336330120266
0.3823060785775177,0.6316133696418309,0.5391345663024193
0.3825374374963331,0.6389640611373828,0.5319183637622831
0.3796152636213406,0.6673356228550873,0.5198528931290385
0.4107896894331454,0.6107154922571971,0.5829634679273289
0.3596131371246535,0.6297693954489382,0.4963530784160749
0.37170849453057836,0.6304212406882772,0.5300968285925075
0.381239799138515,0.64519607155744,0.5432069184433144
0.3905232275070796,0.6061272706184859,0.5627133908340408
0.3979494169368144,0.6513405576392108,0.5649399307673183
0.37677344528808066,0.6242256820521335,0.5512364371867726
0.3679528842618092,0.6052890297833919,0.5303074399664726
0.36613539279796403,0.6413160291806227,0.5033544730376969
0.3938762453407016,0.6371261937964251,0.5679590762598691
0.3956150559378254,0.6527000631273643,0.5592302130172658
0.35075825985581505,0.6191457470302419,0.4811045227933059
0.392315551974299,0.6758444189276308,0.5398078776913627
0.35763632337201096,0.6391432337098099,0.4939789719472234
0.3706341844623588,0.6416618938367789,0.5040460190075413
0.34567340930985796,0.6210946375061449,0.4756569810332699
0.37453948320686914,0.6443616292494919,0.5149427927198118
0.350433272982193,0.6219508038467881,0.4798391078167459
0.39792672823204006,0.6466262669681103,0.5745863693769915
0.3545762828718199,0.6064742195443915,0.4923832420350713
0.3605048520793405,0.614745950162592,0.5070686864873127
0.3912108349944896,0.619431569152193,0.5618814245399135
0.39326951152215545,0.6643358185941072,0.5517729733712314
0.35849072394147685,0.6073246913074631,0.4875838884815039
0.3689883052693721,0.6280633624658148,0.5145615515051055
0.38586865912055546,0.6225451309272083,0.5355903343546228
0.39563774016267783,0.605774707455212,0.5689580498534523
0.3918073797613985,0.6583993059331338,0.5561821178595018
0.40404389271863134,0.651123749283823,0.5623652021922322
0.3838191190028713,0.6124197599408168,0.5440096794353092
0.39369766426607156,0.6853520119671032,0.5329196402684363
0.37146945584647434,0.6479722588978427,0.5090748094523575
0.3860366722591914,0.5990927431601866,0.5497588593954474
0.418328568975836,0.6635615935384582,0.5752713887056677
0.37554137825387085,0.6577728193062582,0.5168994050297347
0.37832938647785597,0.633338760234431,0.5337421455392829
0.3861107807168546,0.6357026473245644,0.549899327500781
0.3923741735505498,0.6790939955382125,0.5410692033371421
0.40324899344074056,0.6424955678931177,0.5849620203763143
0.35320814835877945,0.6152551556584749,0.4954485942051594
0.4190844702565408,0.6317267835716008,0.6096077191005272
0.3826890175051244,0.6349668276318957,0.5493813408941274
0.3395245612676062,0.6038908073263657,0.4734450211921113
0.37917012978197556,0.6125345536295624,0.5428972117617569
0.3859822446226035,0.6417977580530306,0.5407519850059149
0.3628100187386596,0.6378699387057438,0.5061686076393651
0.3910853731600259,0.6299966780907561,0.5472445086988494
0.386899536178374,0.6264706188695603,0.5327277244880481
0.34174871943427604,0.6362241489484941,0.4657812387126631
0.3786843979062438,0.6089634679741283,0.5466647222874716
0.384791438792637,0.6713844452653015,0.5242910138310501
0.38673529057685463,0.6303839909804442,0.5351319849920511
0.38878500062161336,0.6414096905840281,0.5421831775513539
0.41029826743256054,0.6536607610686024,0.5803079869882545
0.3909473432861781,0.6317915002010186,0.5517328857274979
0.3861318898308062,0.6225153329679703,0.5350199661235866
0.3721723728379004,0.5939466848476929,0.521702650234802
0.36496752614597855,0.5959722589490162,0.5197214474092396
0.3641476302533891,0.5918635909929324,0.5179497048193649
0.3740409310781501,0.6010460210354059,0.5250160152519114
0.3913309351210601,0.6293653442289472,0.552832647748286
0.39806872213286754,0.6384092723075566,0.5479492276620627
0.38553280281242835,0.5832874237934282,0.5560387760010078
0.3750441767599569,0.6377670060735999,0.5139828393072843
0.40286085434110463,0.6550791705488017,0.5575666114475175
