window_size_1_RMSE,Plain_w200,Exp_w200
0.511498904791705,0.6148012270606236,0.6798695581997951
0.49187348396982855,0.5925462618713921,0.6480606130279508
0.5412769428420278,0.6328766304729896,0.7006329818830761
0.5539198393212954,0.634982236285639,0.7517150188609353
0.5425207383584514,0.6285594693624663,0.7249109681718318
0.5648600873805922,0.6579797360105983,0.7312128207637365
0.5466591791117678,0.6581749402134585,0.6842804706125988
0.552631248426919,0.6199869198248721,0.7572477961573497
0.5346265692000962,0.6215044041659574,0.7375106476017261
0.5303960775473774,0.6212794412659302,0.7445038529209438
0.5528595448888285,0.6371473422112355,0.7171604534438875
0.5452437541972284,0.6217616278351376,0.7338027519393574
0.5692298694878849,0.6717557597739306,0.7446913155715578
0.5561673140074564,0.6451016071788334,0.7340153343943452
0.5131204314298418,0.5983768556458775,0.6764519854686993
0.5677748233249904,0.6500604413361982,0.6999809594470779
0.5479897879033857,0.6538468782062234,0.6939286146413928
0.5558627051132327,0.6328220799106272,0.7541326404709752
0.5219117577803947,0.6236039798069672,0.680010248411494
0.5442432649641736,0.6402126276011849,0.7179537656008528
0.5311224168063049,0.6265938971616606,0.6952078949470991
0.5329322184108568,0.6292002507498492,0.6898289866473613
0.5276188080510207,0.6154266540098063,0.6831020342028518
0.5532564381397475,0.6362190990800507,0.7762947275350319
0.5434127411128493,0.61679308554159,0.7217639226199587
0.5436733630421843,0.6114503043308731,0.7216727126819258
0.5465173962133304,0.6557867995112538,0.6862295074182105
0.5371189616130092,0.6234186182859316,0.6949152612968531
0.5579166028327653,0.6039446240867119,0.7864815260079275
0.5793834011172653,0.6548992355702639,0.7485152131137167
0.5162009670414012,0.6118366297015431,0.6870194391627167
0.5308600785146732,0.6166441576658781,0.7067547503821858
0.5545242066502809,0.6288427431248486,0.7297133914364469
0.554386041906485,0.64634247253669,0.718039803691724
0.5273243791417012,0.6005961994020974,0.6976190609145304
0.5460377653276874,0.6336287474554425,0.7118932250699183
0.5611798148759876,0.6509703249605839,0.768909101159947
0.5549898310392959,0.6333771630839355,0.7341709398533538
0.5423787227900998,0.6188363402521179,0.7268070104046992
0.5465754398493246,0.6276555207765622,0.745102136356007
0.5466296219228518,0.6539457334727236,0.6980709016660966
0.5282645709869959,0.6416114198714999,0.6693589729087067
0.5532691852489844,0.6410008443310596,0.7042335179394351
0.5547882261016314,0.6182951721978825,0.7531896603615149
0.5180314221683294,0.6213617620210606,0.6852211154854203
0.5722033373370715,0.6742097444600451,0.732560279270682
0.5452809138259774,0.6483426919595899,0.6983632940167674
0.5455422413292618,0.626167833055693,0.6946601231969267
0.5428537528415942,0.6201088963255265,0.712435982208021
0.5484929042655378,0.6016736596977903,0.7473200370803039
0.5317680883538176,0.6086117213548704,0.7049185944599929
0.5307856685288993,0.6197745113105227,0.6965260232471445
0.517643629992894,0.6466347986655926,0.6505195104829581
0.5574674452238524,0.6425181646200501,0.7582546340292664
0.5392806864439128,0.623121934884729,0.7169614656595641
0.51629604466401,0.6118921787283359,0.6924776771828925
0.563347334346176,0.6720043656465612,0.7055255597108077
0.554927460972556,0.6453319711012928,0.7054431854382197
0.5640403703467437,0.6531612294561843,0.7105913764649788
0.5437006172041684,0.6136769296496029,0.7424777822579167
0.5684591926044942,0.6485216095075779,0.7443041843357644
0.5438619928306072,0.6191084725838493,0.7562159407727893
0.5328008869558261,0.6354660255093708,0.6931040129924849
0.555588077319751,0.6313496139653647,0.7502312431181538
0.5412574625463876,0.6373087515683522,0.7236521930386307
0.5429324556769578,0.6006988435349807,0.7311904678208017
0.5308254152262258,0.6271815933868108,0.6883823230205232
0.5263027119951553,0.6259794674965602,0.6561262972336698
0.5291865890699233,0.6402078403559844,0.6789945116449678
0.5389973698628961,0.649312710764028,0.6928152931862551
0.5485025581347653,0.6329126943678111,0.7298371976826354
0.5648238138481033,0.6410047825805016,0.7444684568284682
0.5130999587458678,0.6426812665630125,0.6744297477837209
0.5540537324710081,0.6577792381437212,0.7011699372250071
0.5509931167686433,0.6325527057614979,0.7457520585200541
0.528370306272728,0.6300414930667827,0.6955712345559474
0.5486062248818975,0.627833584922561,0.7419602944501011
0.5380640662622469,0.6321099268772619,0.6930480815617929
0.554400375932679,0.6481720475009406,0.7031365816776565
