window_size_1_RMSE,Plain_wAll,Exp_wAll
0.26157263495213895,0.34012219879486777,0.5348608394025015
0.26435710756836006,0.3667606340536501,0.5382572839897908
0.256837681534002,0.3465083949460615,0.5021387737429146
0.26325106971849666,0.3534200105273497,0.5416180148712548
0.25978150707713354,0.35334014553322496,0.5663390938116154
0.2568008020144717,0.3616882974542131,0.5491872901297292
0.25954397753078595,0.34762871174769144,0.5813385116108755
0.2685336954021053,0.3741099782445516,0.5433483815753881
0.26867407663709925,0.3474143730040759,0.5996494577237284
0.26114264719248653,0.34212487257138713,0.5450961989982998
0.2566199048668811,0.3448626759907445,0.5271181680942071
0.2553703924087148,0.38006470632451583,0.4925193960056474
0.25400636239814445,0.3640411719773087,0.5290909583972045
0.26040059548428157,0.3572462888623179,0.5482708644077542
0.2639287544301973,0.33365773396362064,0.5471474061650462
0.26177204386874986,0.3488336378989315,0.5250720732841313
0.2566207050339519,0.3827176597559614,0.5604293683177007
0.257870792273934,0.35504709400622336,0.5739696025652812
0.2578483684932146,0.4152887529009234,0.5191586149054787
0.2705075032094103,0.3947183628145983,0.5813295194370116
0.2601485583755428,0.39448835368720936,0.4740856824262781
0.2679114704509758,0.35542644865325523,0.5596441899238696
0.27614239277159375,0.4311562499634445,0.5685865584575539
0.2749057223448966,0.3811225780285649,0.532102754729228
0.2715621953288434,0.3866645426782288,0.5707412421044046
0.2813086513226172,0.3978284256281773,0.5624410919568446
0.27640763061240353,0.3719265248231013,0.6162816975382823
0.268164505392897,0.3604295408560736,0.5059241041819188
0.2676694730738811,0.3879637252559296,0.5376367885777673
0.2651390052196088,0.3394290334954463,0.5360667871440954
0.26536286043568647,0.3823353615380497,0.5309947132679183
0.265829593077303,0.3934738844936565,0.5244608287864784
0.26897201355882255,0.37248158524801617,0.528005132924039
0.26401728370579935,0.3691138307338495,0.4795936089493506
0.27131762695521067,0.3783771343174305,0.5747376789189622
0.26023642781069445,0.4028123508841655,0.5075539984646289
0.2674150048056429,0.366673209351948,0.5203297307680175
0.27418092315003834,0.3693505187509467,0.5734836269149111
0.2771262762763377,0.4036997256128264,0.5556319089949157
0.272110510494812,0.380079556357755,0.5544714618690514
0.27284359907129707,0.4334444290441677,0.5481685980652137
