window_size_1_RMSE,Plain_wAll,Exp_wAll
0.32693457452652086,0.9539100884052604,0.5719126865758367
0.585695943812148,0.47961713660884203,0.5024499156714335
0.34533367542643173,0.6659039870350151,0.5591590238532139
0.30048885565220934,0.5216821066350746,0.5154233186058801
0.2523756252274967,0.5430954310546025,0.4975232757085014
0.27291543928100653,0.6494368272805364,0.4930951934221329
0.27413922665783647,0.5643406126435965,0.5479278959368137
0.26652891607715457,0.5733596035157579,0.5199644784599631
0.3009337382586478,0.42535151233747504,0.5509607658226423
0.2799610867622918,0.6972798174116284,0.4866741766064172
0.2580562103188171,0.4957440481375714,0.5423760183089363
0.25851957677039605,0.4660850796637968,0.5307152188365176
0.32562819592082465,0.7299706699108804,0.6367231708794352
0.2719816451813629,0.5715893736627583,0.5819449118401093
0.273052135152557,0.7179115538196118,0.5203444483623156
0.31347344051192544,0.4380876105118571,0.590674383547284
0.3293086137980156,0.9150288040363104,0.5713118768242614
0.2740787478534918,0.6532875931710332,0.4883349774826983
0.3157089362656494,0.5113694199618899,0.5832170919084916
0.3263103645800773,0.7795491773306431,0.5800851256975963
0.26695233159063314,0.5580235456977679,0.5663664319982659
0.23776556744274938,0.3475868019478384,0.5774855895623793
0.26838072898918436,0.5958480142793685,0.549367307624624
0.26419092479348794,0.4848834663671188,0.4831865125405267
0.2714559148739441,0.5813325014015294,0.5748767158919978
0.2754113712938294,0.7341006142586454,0.5616641673290739
0.48096267563310224,0.4120623214316247,0.5903162100403448
0.24706042315239604,0.4096888603292097,0.5713290073101507
0.2847528716396607,0.5801224416057533,0.5994091037158362
0.3478120326852504,0.8414137994841424,0.5808809903051594
0.2846254822261226,0.7050359640250111,0.5858963189035941
0.26452209156585926,0.4892042897337239,0.5661373394927317
0.32920222787161285,0.8409343365499695,0.5965818737525828
0.29131186972193285,0.8098259591890445,0.5816846204996851
0.4965659625188226,0.7255635530458042,0.5467774728421175
0.2612008868706037,0.5239217854855963,0.5218070885418015
0.2788385064080019,0.7767281963976355,0.5022574667594157
0.2916562094272125,0.7668486902817583,0.522957271857969
0.2951593023779495,0.7034222535164784,0.5240634521164877
0.31881082216300566,0.7929144952738137,0.5554004442202104
0.3311806104191175,0.6333311715152093,0.5709604650311552
0.28510037698311574,0.7198924756732541,0.5430826337678748
0.23711959632368398,0.3764075935468454,0.5403349106285067
0.7176733845938706,0.3944433769007512,0.5434057259397024
0.2582449367430625,0.4891779532421374,0.5101078484172323
0.4617124118333401,0.6193714721452266,0.5864498993466342
0.36322269727381223,0.7903188232534891,0.5664090259719066
0.2720157293141953,0.666197658550825,0.5191072457236436
0.2817296612001694,0.5433535156176739,0.5402682169947983
0.26841910017944753,0.659186255659124,0.5916731814578614
0.26772426872975275,0.6367906721008424,0.540354695282805
0.24668176489394336,0.3626942029905918,0.6061934289598945
0.23997126702723123,0.4480867362391161,0.5139585385314147
0.3305243715518553,0.7378693363740841,0.6104669650059891
0.2681416441837761,0.6408267995590147,0.5312061700983108
0.31738582582619457,0.4365176221303785,0.5481845043796774
0.2678891588637217,0.5317896840742997,0.5998360328572979
0.23873560266881014,0.4031800846476624,0.5381156110425658
0.28874881913452266,0.6668249097005244,0.5074968882134687
0.2782358847072072,0.7175074231120585,0.5675102308235831
0.6012951895477205,0.7672502322293941,0.6084978285067847
0.2836367637507362,0.7093589325709624,0.516672761973932
0.3558123634130853,0.8497858869596537,0.5957342379207845
0.30577202778793944,0.37986816122490985,0.5494723162452209
0.3083786869272272,0.8994913424658451,0.5421859116007752
0.36953171332576884,0.8651972021988166,0.5335399571457771
0.290932184821479,0.7162789007921831,0.6108377559811923
0.2446659614490814,0.3644633877822792,0.5801006216947596
1.369258589019012,0.42237358407287945,0.5271531984311738
0.2680912194795687,0.530748813753956,0.5562566883553667
0.4018556769967967,0.7425452908608356,0.5479464806926793
1.4074491272379945,0.4450124935071685,0.545833473636598
0.2562669376285181,0.5313326015143279,0.5163615513890683
0.37237398666650806,0.4523646866123704,0.549483218255465
0.2613414885232346,0.5159589505594729,0.5732016790760323
0.3598228737740142,0.7275894768329881,0.5331506563535232
0.2587656484629928,0.5783281890079107,0.5352328623136434
0.2547628577582605,0.43581906002710696,0.5869177572726659
0.3187733392218057,0.6639912314432053,0.5362937674305629
0.3307155312699923,0.7680817606383218,0.5827086544604757
0.26602396039371046,0.4237969513972978,0.5505775867556362
0.24693299817073333,0.3903713433109327,0.5447440632868441
0.25988084840081777,0.4110591503577337,0.5887765636419171
0.2847215504048655,0.6630788604027884,0.5797068764645253
0.2610129838555854,0.570894678524942,0.5226461792836078
0.3238719434782291,0.6890283352994886,0.5826227411836532
0.25765788246226645,0.4391541487867077,0.5304498513581476
0.23313638146249713,0.3635742205440569,0.4700577174804978
0.3341305638568317,0.9092008378873372,0.5322854413136155
0.32658763303953964,0.7271641802137501,0.5887830050497116
0.26537692064445206,0.5849938467785661,0.5156690964770482
0.3742727645766057,1.0825871404240004,0.6060948692079651
0.33041013815500014,0.8318078009477057,0.6135514436616503
0.33016827337577925,0.5184903880208743,0.4856462686699703
0.2708743751361345,0.5783792727946541,0.5938419568345616
0.28465086973367915,0.6237455979122339,0.606108915748164
0.3640185626085171,0.4157152234229824,0.5400697183889419
0.2667405818874118,0.6987179954643961,0.5035222669710178
0.2562705074445406,0.5001417705898473,0.5267997525684969
0.3532770699338935,0.8395549490383598,0.5802231717563793
0.32831361264246267,0.8905704114400231,0.6220639261135926
0.9168885937303105,0.7857081538930285,0.5294539528241597
0.27558715082114826,0.6475974665261609,0.5257694810500214
0.2710317657723235,0.6263914673283271,0.5465543077023274
0.2707816232014495,0.515166431455606,0.5452771604054598
0.27124750747294757,0.6373384570244525,0.4874793763935712
0.30925725079532307,0.710271825570615,0.5828832494652483
0.2600105973402781,0.5437265966752142,0.5471521292012529
0.2940137789224582,0.9824658533009456,0.5393414665282285
0.25876575245643607,0.5455793579064165,0.5145221219455172
0.2575927507154552,0.496614038225805,0.4996175276790409
0.33378131483065665,0.7294262880229803,0.6082807296506066
0.3373582912954957,0.6983976444558339,0.5236557219480589
0.31829248147131795,0.6851214742902847,0.5391646138682054
0.2436794191135378,0.3707015220009756,0.5810174287995702
0.27261171309322096,0.6467149511193628,0.5353940204840426
0.26370437218320286,0.519736611399209,0.5484055290215147
0.2558089142866029,0.4644614973541519,0.4948872350012973
0.26412660523142734,0.529930437640084,0.5704149009649805
0.24539932992888353,0.43911377140889146,0.5483858159882581
0.25905311299644496,0.5248363971007209,0.5334156507941803
0.3003882077206334,0.9398480582838044,0.4917067170747164
0.29830445732318467,0.7852690774089517,0.5446828916266091
0.2968337741869292,0.4368309069922057,0.5108145314489857
