window_size_1_RMSE,Plain_w200,Exp_wAll
0.3064866547105947,0.6279535313923214,0.5719126865758367
0.5656622077579047,0.6288865717752937,0.5024499156714335
0.3290286742869479,0.6361817827617164,0.5591590238532139
0.28498906196085894,0.6211769789441154,0.5154233186058801
0.2641150153315395,0.6340064637171072,0.4975232757085014
0.262059521685719,0.6387713438979074,0.4930951934221329
0.27031443437832675,0.6566532071118125,0.5479278959368137
0.2638532962618665,0.6348436852870323,0.5199644784599631
0.30192097098123705,0.6453871144056262,0.5509607658226423
0.25631565217803937,0.5881918556273508,0.4866741766064172
0.27143382984040304,0.6618072519661393,0.5423760183089363
0.2599176352632874,0.6164058411840773,0.5307152188365176
0.31014284111615326,0.6407972565216606,0.6367231708794352
0.2690576584358282,0.6091872416111094,0.5819449118401093
0.26928108485261393,0.6305111002151453,0.5203444483623156
0.30376374542532014,0.6279846512715214,0.590674383547284
0.2960087699906027,0.6070033146309589,0.5713118768242614
0.25494598138809466,0.6138265463604398,0.4883349774826983
0.3176537644652761,0.6381665518745624,0.5832170919084916
0.3071292274995027,0.6242026216534652,0.5800851256975963
0.263316111499752,0.6114441567512802,0.5663664319982659
0.27008417050066297,0.6165788072480548,0.5774855895623793
0.27167112611610994,0.6407303473658247,0.549367307624624
0.261574212468676,0.6465270565623402,0.4831865125405267
0.2692161916392031,0.6279847489241758,0.5748767158919978
0.2712539966212997,0.6792979513189705,0.5616641673290739
0.4525008800686272,0.6491881508353459,0.5903162100403448
0.27282500799296694,0.6290272762018757,0.5713290073101507
0.2737061056652544,0.6150394699421856,0.5994091037158362
0.3304411929740607,0.6297945181973366,0.5808809903051594
0.2738506648053807,0.6327266622876838,0.5858963189035941
0.2747483769938988,0.6478824000612131,0.5661373394927317
0.31197438211848744,0.6298505768268815,0.5965818737525828
0.2704381030708441,0.6268356320268154,0.5816846204996851
0.44938424554107353,0.6523649496888624,0.5467774728421175
0.26382536903612264,0.6314332383698711,0.5218070885418015
0.2647712005000751,0.6311549194511066,0.5022574667594157
0.2696353240114431,0.5780987035347921,0.522957271857969
0.2797860535428152,0.6036075971904377,0.5240634521164877
0.3003332172497928,0.6417706062672671,0.5554004442202104
0.3154220077060253,0.6345838943553411,0.5709604650311552
0.26759144296251064,0.6180798685709629,0.5430826337678748
0.2694444555399871,0.6373785083397282,0.5403349106285067
0.6627460997583527,0.6849977707998594,0.5434057259397024
0.26291395131917067,0.6441266526892783,0.5101078484172323
0.43440622495482734,0.6326688704156005,0.5864498993466342
0.3465562091677977,0.6429486767110452,0.5664090259719066
0.2632420496183979,0.6082906017390034,0.5191072457236436
0.2748680240182722,0.6402790659722437,0.5402682169947983
0.27878556419359396,0.6321154534331482,0.5916731814578614
0.26421338668815797,0.6192941042960582,0.540354695282805
0.2741888076603779,0.62147674665984,0.6061934289598945
0.26085130949667645,0.6289983349406225,0.5139585385314147
0.3174266766100312,0.6560253773343169,0.6104669650059891
0.26240853521087487,0.632277262039276,0.5312061700983108
0.31059390772090606,0.6397867540343449,0.5481845043796774
0.2735757484256043,0.6268325267742896,0.5998360328572979
0.265903461861484,0.6469217133943901,0.5381156110425658
0.26846073548682137,0.6394018598820405,0.5074968882134687
0.2695982629811447,0.6224123404551944,0.5675102308235831
0.5938545860242594,0.6682289782966297,0.6084978285067847
0.2712806529757041,0.6173352284219982,0.516672761973932
0.336568157144399,0.6341796231152378,0.5957342379207845
0.3013202014194002,0.6748104139396187,0.5494723162452209
0.2899196185249475,0.6361944934194134,0.5421859116007752
0.3348627287704822,0.6561099584830546,0.5335399571457771
0.2776834643072145,0.6441210005516713,0.6108377559811923
0.26985479600785656,0.6280377380612884,0.5801006216947596
1.2786955952318,0.6251425611338494,0.5271531984311738
0.2706659740306583,0.6689582685342056,0.5562566883553667
0.3707903275112231,0.6298741863105755,0.5479464806926793
1.3223635826476436,0.6182822870622906,0.545833473636598
0.26751475210080133,0.6382901164177109,0.5163615513890683
0.3584585457622964,0.599459259429117,0.549483218255465
0.2709050149625521,0.6333336744438773,0.5732016790760323
0.330409133042654,0.657911337364438,0.5331506563535232
0.26486637331948626,0.6470926544063091,0.5352328623136434
0.2759610523854359,0.6251811637378973,0.5869177572726659
0.29740025078487276,0.6522374430235719,0.5362937674305629
0.31479998726127884,0.6366243332185134,0.5827086544604757
0.2766637898085615,0.6326643978584031,0.5505775867556362
0.26972896395361085,0.6261453935773202,0.5447440632868441
0.277534082486918,0.6454665592377231,0.5887765636419171
0.2779882477229273,0.6232080588346658,0.5797068764645253
0.26115074525638227,0.6253305766952101,0.5226461792836078
0.30678709414705,0.6300247326109523,0.5826227411836532
0.2665455393120952,0.6666719901492353,0.5304498513581476
0.2583385987478508,0.6297287158444071,0.4700577174804978
0.29790044859033044,0.6271575887581379,0.5322854413136155
0.3120421308648615,0.6352409021144937,0.5887830050497116
0.2615998233424113,0.6268729924820257,0.5156690964770482
0.3103554715916029,0.6388247718833174,0.6060948692079651
0.31514708832089183,0.6246954441028941,0.6135514436616503
0.3108809630746294,0.6208725279149926,0.4856462686699703
0.2742354783335056,0.6195540962480489,0.5938419568345616
0.2723276019278271,0.6285599710833235,0.606108915748164
0.35026519479158175,0.6436996140447667,0.5400697183889419
0.2618645836935829,0.6409236737032513,0.5035222669710178
