window_size_1_RMSE,Plain_w200,Plain_wAll
0.32420490307455263,0.6279535313923214,0.9539100884052604
0.569694183589226,0.6288865717752937,0.47961713660884203
0.3258573390273756,0.6361817827617164,0.6659039870350151
0.2817358952798368,0.6211769789441154,0.5216821066350746
0.25645703968165223,0.6340064637171072,0.5430954310546025
0.28519031407643736,0.6387713438979074,0.6494368272805364
0.28075689132874254,0.6566532071118125,0.5643406126435965
0.27532188869063845,0.6348436852870323,0.5733596035157579
0.2869708849713808,0.6453871144056262,0.42535151233747504
0.28448032719898075,0.5881918556273508,0.6972798174116284
0.26058415353513736,0.6618072519661393,0.4957440481375714
0.25732099717622015,0.6164058411840773,0.4660850796637968
0.3192682547316375,0.6407972565216606,0.7299706699108804
0.271473946218193,0.6091872416111094,0.5715893736627583
0.2827784339803067,0.6305111002151453,0.7179115538196118
0.2888679322325864,0.6279846512715214,0.4380876105118571
0.32459845040227114,0.6070033146309589,0.9150288040363104
0.2903801794452338,0.6138265463604398,0.6532875931710332
0.3049384310871592,0.6381665518745624,0.5113694199618899
0.3193913767701551,0.6242026216534652,0.7795491773306431
0.26893056592552683,0.6114441567512802,0.5580235456977679
0.2281641090830344,0.6165788072480548,0.3475868019478384
0.2696897951281223,0.6407303473658247,0.5958480142793685
0.26240882226449336,0.6465270565623402,0.4848834663671188
0.267999887031222,0.6279847489241758,0.5813325014015294
0.27942503580366695,0.6792979513189705,0.7341006142586454
0.4469484449221859,0.6491881508353459,0.4120623214316247
0.23932600312196725,0.6290272762018757,0.4096888603292097
0.2853903414471616,0.6150394699421856,0.5801224416057533
0.3286884646404675,0.6297945181973366,0.8414137994841424
0.28749595232713526,0.6327266622876838,0.7050359640250111
0.2693949861633978,0.6478824000612131,0.4892042897337239
0.326566828121728,0.6298505768268815,0.8409343365499695
0.29309380068811863,0.6268356320268154,0.8098259591890445
0.46064802967452473,0.6523649496888624,0.7255635530458042
0.2663321408897828,0.6314332383698711,0.5239217854855963
0.2908826358572863,0.6311549194511066,0.7767281963976355
0.299787975214717,0.5780987035347921,0.7668486902817583
0.3020289028117428,0.6036075971904377,0.7034222535164784
0.31958532052868593,0.6417706062672671,0.7929144952738137
0.31322137448998394,0.6345838943553411,0.6333311715152093
0.2958045008088202,0.6180798685709629,0.7198924756732541
0.23251540637283763,0.6373785083397282,0.3764075935468454
0.6706522726352188,0.6849977707998594,0.3944433769007512
0.26281378137227235,0.6441266526892783,0.4891779532421374
0.4320002002724854,0.6326688704156005,0.6193714721452266
0.3476761214319963,0.6429486767110452,0.7903188232534891
0.2683236557321708,0.6082906017390034,0.666197658550825
0.26966313899328587,0.6402790659722437,0.5433535156176739
0.26584382370403997,0.6321154534331482,0.659186255659124
0.27121191074049705,0.6192941042960582,0.6367906721008424
0.23620647774476555,0.62147674665984,0.3626942029905918
0.23732578678503885,0.6289983349406225,0.4480867362391161
0.3264651762294255,0.6560253773343169,0.7378693363740841
0.2719379100483427,0.632277262039276,0.6408267995590147
0.2983395589498183,0.6397867540343449,0.4365176221303785
0.2675612395050596,0.6268325267742896,0.5317896840742997
0.2379545171594452,0.6469217133943901,0.4031800846476624
0.2896746683941524,0.6394018598820405,0.6668249097005244
0.2810065318597012,0.6224123404551944,0.7175074231120585
0.5655917623593272,0.6682289782966297,0.7672502322293941
0.29571372391388023,0.6173352284219982,0.7093589325709624
0.34075575086677734,0.6341796231152378,0.8497858869596537
0.2826936239227571,0.6748104139396187,0.37986816122490985
0.3090063021297623,0.6361944934194134,0.8994913424658451
0.35129312125687095,0.6561099584830546,0.8651972021988166
0.2867710538302578,0.6441210005516713,0.7162789007921831
0.23993498933088586,0.6280377380612884,0.3644633877822792
1.2992535311041888,0.6251425611338494,0.42237358407287945
0.2695632897250645,0.6689582685342056,0.530748813753956
0.3894465754584712,0.6298741863105755,0.7425452908608356
1.3378217008918738,0.6182822870622906,0.4450124935071685
0.26185050899794887,0.6382901164177109,0.5313326015143279
0.3425563702802568,0.599459259429117,0.4523646866123704
0.26335658947554025,0.6333336744438773,0.5159589505594729
0.34023300079019575,0.657911337364438,0.7275894768329881
0.25651345079428756,0.6470926544063091,0.5783281890079107
0.2472463544342444,0.6251811637378973,0.43581906002710696
0.3133042361827845,0.6522374430235719,0.6639912314432053
0.3209716597685409,0.6366243332185134,0.7680817606383218
0.2542814303012063,0.6326643978584031,0.4237969513972978
0.24249583281907888,0.6261453935773202,0.3903713433109327
0.2542849387922074,0.6454665592377231,0.4110591503577337
0.2914575280384156,0.6232080588346658,0.6630788604027884
0.2623628034512779,0.6253305766952101,0.570894678524942
0.3184576360792208,0.6300247326109523,0.6890283352994886
0.2561055128628225,0.6666719901492353,0.4391541487867077
0.2331662745769463,0.6297287158444071,0.3635742205440569
0.32867924755438016,0.6271575887581379,0.9092008378873372
0.32605686989063953,0.6352409021144937,0.7271641802137501
0.2665183036718432,0.6268729924820257,0.5849938467785661
0.35742131156979023,0.6388247718833174,1.0825871404240004
0.32640685963002597,0.6246954441028941,0.8318078009477057
0.30690175406636283,0.6208725279149926,0.5184903880208743
0.2689716993440145,0.6195540962480489,0.5783792727946541
0.27690224158673976,0.6285599710833235,0.6237455979122339
0.34260277326777755,0.6436996140447667,0.4157152234229824
0.28055577488730904,0.6409236737032513,0.6987179954643961
0.2546003271340993,0.6048769262538212,0.5001417705898473
0.3372000420297539,0.6403603381313685,0.8395549490383598
0.3236631072211526,0.6409497084561407,0.8905704114400231
0.8746346410365641,0.6251318828824097,0.7857081538930285
0.2846358333291488,0.6606435247771617,0.6475974665261609
0.2716919890956679,0.6528872550948457,0.6263914673283271
0.2713042612102883,0.6231947243305838,0.515166431455606
0.2894174585836718,0.6418756379718262,0.6373384570244525
0.3081752303154618,0.6244961252197205,0.710271825570615
0.2626478713986791,0.626417517373167,0.5437265966752142
0.2996987404137159,0.6358125330201903,0.9824658533009456
0.26406223526977685,0.6272405445125627,0.5455793579064165
0.26268458564086844,0.6253529547299889,0.496614038225805
0.324058053434473,0.6368536074122175,0.7294262880229803
