window_size_1_RMSE,Plain_w200,Exp_w200
0.8254520471311871,0.928713496616782,0.9731034557395776
0.7551128078694329,0.90748085438307,1.0233158043068635
0.7950451717809802,0.9196997507753438,1.0675564151694903
0.7943251479218644,0.8938084623200659,1.0164925003519456
0.8209104342852687,0.9433445739742063,1.0186063297941528
0.8518644286006591,0.9759281114524464,0.9908558774229631
0.8453437157911479,0.9270149722613016,1.1178329164409064
0.7275832498221986,0.8800898208188501,0.9835771415784608
0.8530996792113605,0.9379245960765612,1.110705682368771
0.7533499078860396,0.8686196329681646,0.9642278087108904
0.7444301400121706,0.8564893831581598,0.8997565403022603
0.7684816390473106,0.907564818152533,0.9850553147942338
0.7915954830865454,0.8872369960183726,0.9423947210761996
0.8954115363968843,0.9655522543300776,1.0906396959983709
0.7532530731474377,0.8907908370601114,1.0481577884049569
0.7366137386664816,0.8677513494994948,0.8905502611122041
0.7048680373648081,0.8381710076877043,0.8967168199491171
0.8726897225363462,0.946115345865611,1.028293240395131
0.8889188493928131,1.0117490625569454,1.0139529463619479
0.7636215301898026,0.8415400854363065,1.0412082780131966
0.7318758700167681,0.8500136471767804,0.9050859098948716
0.8171775462006571,0.9627217952682906,0.9797634284740298
0.7811748069226834,0.9164728983133144,0.9019216112886234
0.7015602704607736,0.9304142245999976,0.8617953166028158
0.8040067283077748,0.9300447173449848,1.0465280309666758
0.7101663821789562,0.846938109430564,0.9033494310725112
0.8578604969552077,0.9268460435709928,1.0993171535967339
0.8087912642398584,0.9057025432237932,1.0095686735920304
0.8027370524914371,0.91037689267193,0.9977923531478378
0.7490226315555234,0.8494927629618438,0.9533125996829412
0.7238028585862134,0.8572815014047247,0.9158741760177372
0.7468976923190889,0.8698191033202299,0.9586240474280516
0.7672755633898757,0.8782143885618079,1.016718022249525
0.9004128794351426,0.9644152495795209,1.096618921939285
0.8052103383290521,0.9773014172179432,0.9940608176698308
0.7846474479323826,0.9501225874337276,0.927701815252234
0.7918534738862236,0.881389389584259,0.9884925152252264
0.7977288859144003,0.9162887703031208,1.0625090965654456
0.766121933000786,0.9193424396752924,0.9271105528046524
0.8104158394539793,0.8864916876631501,0.9924962834286328
0.7634082217594407,0.9570134742159526,0.9183767395057642
0.7247194323263653,0.8513782699427397,0.9094155542510302
0.6994993296231049,0.814084760543619,0.88177522020347
0.7654523394327463,0.8331052115641284,0.9829515306394542
0.7826197288259176,0.9184221854980036,0.9361285434897896
