window_size_1_RMSE,Exp_wAll,Linear_wAll
0.7607174850363408,1.17014540908825,1.1592108230475464
0.7375688026276493,1.0127189522140831,1.4095535622345927
0.7451880282428711,1.0511143613569862,1.0753834069192163
0.774258488083661,1.0297292839516743,1.3821934820593225
0.8109092958168489,1.0900187170735771,1.249544111571001
0.8330827723932293,1.1120830910067865,1.136630990025982
0.8131266251494309,1.1113342328135056,1.160933841017222
0.7246106851823861,1.0002392316795428,1.0944090251534992
0.8204001755242033,1.181168222801357,1.149297152519585
0.6796710473144618,0.925082354495004,1.0264930585836551
0.7074553046418742,0.8570465144984978,1.3663094302793837
0.6981426802076816,0.9447072025264148,1.1463035367103485
0.7450443674421713,0.9412477027487284,1.0832532041150036
0.8948565651287425,1.2082775764428122,1.3164065797044993
0.7810703601315623,1.1318155641133951,1.4503753830530948
0.6622858364499657,0.8630764587678899,0.9985742324609728
0.6401871443215905,0.9095961429961459,1.0151780809024429
0.8101342066240663,1.1243106490925812,1.117784708683866
0.8427122003123636,1.0564204606716256,1.0745715970081648
0.6980552532181631,1.0409544564552085,1.070540847841042
0.7797967673264705,0.9986801352323826,1.8408809125378085
0.7667335620624902,1.0018529032378791,1.1195838757650591
0.7543218339961857,0.9278257701609062,1.3059239241990293
0.6368984703001441,0.8359415330375793,1.0557667770336503
0.7727669846292637,1.0257235004507104,1.3272652199553656
0.6779191116848363,0.9398639720071454,0.9301429827461644
0.803453111326161,1.1067818730069054,1.1110282893158474
0.7884746203997585,1.0300123860170287,1.1700802394083885
0.6924493744046268,0.905775601459778,1.0393527494077026
0.6936935607369986,0.9538602058886604,1.0417391162048704
0.6803462265970839,0.8771529595436709,1.1052244446883197
0.6641259255574158,0.9591179602254316,0.9553654885808318
0.7024529750723111,0.9636146659035616,1.1880656427507912
0.8402498125370265,1.18337845730059,1.271524004177366
0.7812949228740866,1.1513571034009351,1.0724011401462523
0.7526780054458887,1.0339992615212517,1.155540834570394
0.7481822858467031,1.0056125755567746,1.0371482630438855
0.7724793632208746,1.10331757498648,1.5182822229046282
0.6909833969616662,0.9472902969537584,1.0575742424458
0.736421126588916,1.0831283679546635,1.127687543695299
0.7028336541285383,0.909158153215546,1.227787680614792
0.7455431730788652,0.9455288726849496,1.3775786231364784
0.5731457962865326,0.7994609901553219,1.0969911207163552
0.7270149146693337,0.9745439956922642,1.188946287087571
0.6991301468847732,0.9075118242921808,1.2286839716037743
0.7802829428949107,1.1418903749812932,1.0360696090443355
0.7010347807069152,1.0348220159119996,0.9921604868663602
0.770497052983946,1.1777681090082728,1.2601882270170512
0.782024257007958,1.100170994137683,1.2926467424423818
0.7868493684368396,1.1453419552815556,1.128954229778582
0.705313569662898,0.9675790631663562,1.0728409436116222
0.7217745693642122,0.9289508357571928,1.0520619998113048
0.6887705240352134,0.9897446793344541,1.1751831821596337
0.7484268316967274,1.0390847689968241,1.1000087701636805
0.7761896947147381,1.1050332270458332,1.0639072832162246
0.7480971240911408,1.0518929496722005,1.2596870913438185
0.7522758672922325,0.9630304562611608,1.1506860560339127
0.7495661337638815,1.1226491053663386,1.0774052705814197
0.7101044550984716,0.8901154211157037,1.1047309456223755
0.7773794912895089,1.019640080446593,1.1137346546136428
0.8220388609846044,1.1155618679045671,1.4020601571531843
0.7538536827761753,1.0877347056186322,1.2008443062649918
0.7620556961131048,1.0681169715234684,1.0236086630500707
0.7996028310748345,1.1621234323422092,1.131061676249958
0.73891489698962,0.9556031596470704,1.2331869170908525
0.8208550338199199,1.0772534742293227,1.4065472000098975
0.8185893070451494,1.081417599415802,1.3017535258540327
0.7912275257022557,1.0506939281182943,1.5507453326113996
0.747591082581999,1.018913918805236,0.9975741636281
