window_size_1_RMSE,Exp_w200,Linear_w200
0.827519634270812,0.9731034557395776,0.9407578288937056
0.7714449467783008,1.0233158043068635,0.8871615651468943
0.8051241097830473,1.0675564151694903,0.9280626946131934
0.7955036574418692,1.0164925003519456,0.9380263621566302
0.8106183554028169,1.0186063297941528,0.9183662523486528
0.8545257273590741,0.9908558774229631,0.9424214860915722
0.8379325787034242,1.1178329164409064,0.8828606347366624
0.7268440464770447,0.9835771415784608,0.8518487577896043
0.8525086456962847,1.110705682368771,0.9360812071232012
0.7640197678436985,0.9642278087108904,0.8485759902175946
0.7426495490503546,0.8997565403022603,0.8406893215567294
0.7834660289601126,0.9850553147942338,0.912419092068995
0.7802575717967287,0.9423947210761996,0.9201977457759172
0.8963526977432025,1.0906396959983709,0.972001070898692
0.7759344433882229,1.0481577884049569,0.8954627026150309
0.7313575128928569,0.8905502611122041,0.8670772816407356
0.7005300805112848,0.8967168199491171,0.8111560449322047
0.882814383493951,1.028293240395131,0.9290280296130402
0.8830419164562754,1.0139529463619479,0.9868092628156144
0.7746807174470187,1.0412082780131966,0.8399253617944018
0.7536417180361821,0.9050859098948716,0.8800911653381148
0.8193575248324759,0.9797634284740298,0.9222880163729478
0.7787578389706795,0.9019216112886234,0.8837051070882709
0.6960271887405014,0.8617953166028158,0.854630093817915
0.8096480386437948,1.0465280309666758,0.8921816169980342
0.7169102860139466,0.9033494310725112,0.8455235806492267
0.8504491896774796,1.0993171535967339,0.937939512714141
0.8296249845523667,1.0095686735920304,0.9415368892852434
0.8171498531567759,0.9977923531478378,0.9200349415863132
0.7522930319167697,0.9533125996829412,0.8501702587904577
0.7208759889801435,0.9158741760177372,0.8840122420680341
0.7332625604979576,0.9586240474280516,0.8718079732546626
0.761781075516336,1.016718022249525,0.8673568129758239
0.9018817611262001,1.096618921939285,0.9580285257268222
0.8063832246968529,0.9940608176698308,0.9308897405335916
0.7640237961487254,0.927701815252234,0.8978389258554168
0.7793558824894173,0.9884925152252264,0.8693778995579606
0.7929037987513378,1.0625090965654456,0.8884613784521913
0.7666461866894073,0.9271105528046524,0.9020993822148504
0.8191726239427809,0.9924962834286328,0.9368990491711034
0.7605687573431971,0.9183767395057642,0.93764563650142
0.7199652470265027,0.9094155542510302,0.8576962411439315
0.6900698403016825,0.88177522020347,0.8180943310305113
0.7762410635224625,0.9829515306394542,0.8493403928867989
0.7721710602745413,0.9361285434897896,0.8761502579461471
0.8345851073051017,1.0955272786877226,0.9079835428809082
0.7821994143109151,1.0239618511937263,0.9055588763903636
