window_size_1_RMSE,Exp_w200,Linear_wAll
0.7643115400556921,0.9731034557395776,1.1592108230475464
0.7289987277617719,1.0233158043068635,1.4095535622345927
0.7446720061064844,1.0675564151694903,1.0753834069192163
0.7470894019055505,1.0164925003519456,1.3821934820593225
0.8148933388830721,1.0186063297941528,1.249544111571001
0.8090736510454414,0.9908558774229631,1.136630990025982
0.7869380493810526,1.1178329164409064,1.160933841017222
0.6959824145297098,0.9835771415784608,1.0944090251534992
0.7876796942361998,1.110705682368771,1.149297152519585
0.6520115381582247,0.9642278087108904,1.0264930585836551
0.7208886322980779,0.8997565403022603,1.3663094302793837
0.6779915094283804,0.9850553147942338,1.1463035367103485
0.7371388652719969,0.9423947210761996,1.0832532041150036
0.8648924355538502,1.0906396959983709,1.3164065797044993
0.7359384077505159,1.0481577884049569,1.4503753830530948
0.6755099336878921,0.8905502611122041,0.9985742324609728
0.6307682366989548,0.8967168199491171,1.0151780809024429
0.7805914846923429,1.028293240395131,1.117784708683866
0.8308243648386427,1.0139529463619479,1.0745715970081648
0.6587378610246686,1.0412082780131966,1.070540847841042
0.7333106091102229,0.9050859098948716,1.8408809125378085
0.7557747336638152,0.9797634284740298,1.1195838757650591
0.7413123723129299,0.9019216112886234,1.3059239241990293
0.6286765465304653,0.8617953166028158,1.0557667770336503
0.7975400679135916,1.0465280309666758,1.3272652199553656
0.6437002960911538,0.9033494310725112,0.9301429827461644
0.8197822066420675,1.0993171535967339,1.1110282893158474
0.7698775065522816,1.0095686735920304,1.1700802394083885
0.6908715021664159,0.9977923531478378,1.0393527494077026
0.6918751671768864,0.9533125996829412,1.0417391162048704
0.6741985447464935,0.9158741760177372,1.1052244446883197
0.6635328132482962,0.9586240474280516,0.9553654885808318
0.7155915253853279,1.016718022249525,1.1880656427507912
0.8215459521201914,1.096618921939285,1.271524004177366
0.7580035296021845,0.9940608176698308,1.0724011401462523
0.7118865813126718,0.927701815252234,1.155540834570394
0.7375957847174688,0.9884925152252264,1.0371482630438855
0.7783678997336886,1.0625090965654456,1.5182822229046282
0.6798802003311194,0.9271105528046524,1.0575742424458
0.7222942879501475,0.9924962834286328,1.127687543695299
0.6909638590148439,0.9183767395057642,1.227787680614792
0.7320918476196924,0.9094155542510302,1.3775786231364784
0.5715029282869298,0.88177522020347,1.0969911207163552
0.7450520488425477,0.9829515306394542,1.188946287087571
0.6991776280480879,0.9361285434897896,1.2286839716037743
0.7732043033928598,1.0955272786877226,1.0360696090443355
0.6904765229544223,1.0239618511937263,0.9921604868663602
0.7688015845723664,1.1155888953884636,1.2601882270170512
0.7819531312333261,1.12720518487187,1.2926467424423818
0.7558051292697013,1.062494732449044,1.128954229778582
0.6735780536075675,0.8740652751686145,1.0728409436116222
0.7123961004164675,0.9128843158786571,1.0520619998113048
0.7083019161807403,0.9866864112609154,1.1751831821596337
0.6926154792666921,0.9585424264831996,1.1000087701636805
0.7578600092100499,0.9930947720419238,1.0639072832162246
0.7516143682547554,1.016142512063048,1.2596870913438185
0.7540534977355796,1.0237360137088063,1.1506860560339127
0.7578263812181373,1.0953078469952933,1.0774052705814197
0.7285983404642272,0.9467908634990484,1.1047309456223755
0.760145884582682,0.964032628462458,1.1137346546136428
0.8278327021200149,1.0708701898734545,1.4020601571531843
0.7769717858339723,1.00131485728143,1.2008443062649918
0.7380570741506377,0.9470309998107872,1.0236086630500707
0.7845784136708761,0.9949751284273528,1.131061676249958
0.7425051901044892,0.9599542893451736,1.2331869170908525
0.8057234743572671,0.9880592258042228,1.4065472000098975
0.772607888254415,1.074298048225629,1.3017535258540327
0.7685923557645372,0.9579551653635334,1.5507453326113996
0.7061378565464009,0.9698189642411252,0.9975741636281
0.7324981989079057,1.0039480853753142,1.0830764862913065
0.7120689395732728,0.9542408956341392,1.093759112977391
0.7698828880653529,1.0067511145780912,1.0980337155977262
0.7566718068696769,1.0582450653665263,1.4364296138707748
0.69022030464818,0.8648101373897794,1.3073349052102634
0.6917727887320393,0.9747658309444248,1.3113910018674997
0.7802305144595576,1.0619440103752706,1.0909125130334685
0.73877806345437,0.9712691462048372,1.0530297672579183
0.6797963220123445,0.8939543818768244,1.1607424225510246
0.6961245678860907,0.9880502986744708,1.0312338091514248
0.7094919885526934,0.96120529655366,1.1785274607859322
0.7429722401986236,1.081981041297769,1.1414859889713962
0.6806256187899558,1.0037658923838977,1.0446784304186278
0.6970485787588669,0.9302643418296224,1.1774728592279091
0.7750911720025908,1.0005143817517748,1.1615114693583497
0.7443857131387918,0.9638337872221576,1.154109059318075
0.6281554062479049,0.9248490677630368,0.9211270660419446
0.6717772083730187,0.9273267909945642,1.079892738364061
0.8165095470246436,1.0355896634612451,1.064781350993136
0.6342561199606859,0.942957936180432,0.9975652043245072
0.8340921161442787,0.9577371607631292,1.7037193068865892
0.6993513389724624,0.9495649129375364,1.08524747110485
0.7440101580090447,0.9592270287064691,1.0552043962462971
0.7735445895279031,0.997121145445474,1.2620703917916882
0.6961965260161791,0.9636712616567196,1.2123411553210923
0.782107714609798,1.0034865820836505,1.5311562327554993
0.7759645833432481,1.048327623440796,1.367490213066014
0.6776625564750003,0.9446470874440944,1.2382123526586104
0.7169489194179219,0.9467595742347216,1.0737141408454218
0.7038096577999465,0.977114078020464,1.2858615346091566
0.7033389334288338,0.9468562108425768,1.137744462873581
0.7668033381456955,1.0803088450844067,1.1258216890787347
0.8222338602652591,1.0152563419251228,1.646322091661805
0.6877987621882059,0.924816698209886,1.077636012912212
0.6419792409449511,0.9164504825191144,1.0395402426106124
0.6948406486937825,0.9953089030821132,1.060000227130238
0.8104983696362156,1.1100260463835872,1.1243467339140036
0.7377859109339802,0.9950089817049432,1.3354722482653778
0.6971938638661652,0.9695121296168404,0.9879133323962422
