window_size_1_MASE,Plain_w200,Linear_wAll
0.19565119743823542,0.4876435401735815,0.27290976931570704
0.20362057732222674,0.4712536893593996,0.2823156574057244
0.20858922361481422,0.5037865674623973,0.2973138983006826
0.2070182504153537,0.5076743815542275,0.3039730707547818
0.2130534425556327,0.5027818597624112,0.2892140414944455
0.19961798429951627,0.5272601204358994,0.27558271702362336
0.19914183504293162,0.5258262350182256,0.2734822934494193
0.20701841338537755,0.4914967513125502,0.2731809557881997
0.20368881383362974,0.4945625953448314,0.2908508463756311
0.2004893047690581,0.4948915694474478,0.26967320445640103
0.21186818275705613,0.5076934838593684,0.28245450622439994
0.19826777653864838,0.491455878653255,0.2683546082592197
0.21272672712527946,0.5376941542012859,0.2906178307484665
0.20259098974512543,0.5131236752337308,0.2823699952778056
0.20284394219467627,0.4738881407585782,0.31479073676078473
0.20665931689312259,0.5188371711800808,0.2949862775091636
0.20738984287769305,0.5206654275799056,0.30518106917550397
0.20722797454373074,0.5040296673496578,0.27696722964087434
0.20565276970957516,0.4964498863994102,0.2927992100214642
0.2004373421749029,0.5126486645636249,0.26005210408775825
0.20492207449488156,0.4994103614863142,0.28946160815901506
0.21326335694099438,0.5010911500762538,0.2858131990226303
0.2057968882703514,0.4899022639588521,0.2970601465520253
0.2029508211090601,0.5086475941548897,0.2781370902720709
0.21002408085906737,0.4918591867013373,0.2903969596929917
0.2059321452071459,0.4861620302205138,0.2793207487799332
0.21956772544120104,0.5246601068524204,0.3004308489904273
0.20129193498939635,0.4956083743773473,0.2676470179710828
0.20378475870312507,0.479177905759484,0.270599419349918
0.21244880034172683,0.5236708506106578,0.2833474704680548
0.21818421711584526,0.4868290383659011,0.28355879152085
0.20806027625771137,0.4898468340018454,0.2948957588761821
0.20591459873878568,0.5021213818475279,0.2744575313668335
0.20412252001042958,0.5146955653689385,0.2990347828633664
0.20614943674302025,0.4739970451755848,0.28057070151396546
0.2016984428167499,0.5061825009849007,0.29722574627328546
0.20019569143355823,0.5210200384365308,0.2630327237901764
0.2168833367313237,0.5040031083922079,0.35602240170549443
0.20082247957913635,0.4914134296824551,0.2928008249504829
0.21016252681399833,0.4992285286201127,0.2831163513995779
0.20727568324083306,0.5224096441231967,0.2825042748567399
0.20657909940783079,0.5123016269551731,0.30894307866894083
0.20207003021912584,0.5131311299141461,0.2722110055077661
0.20875393157468522,0.4937558725604188,0.2856393827703787
0.20974754263579565,0.4950236411480702,0.2864355661018799
0.20056156306783313,0.5426291869112132,0.2705753572489759
0.2166396479780376,0.5187964492770638,0.3260857513657257
0.20316396917771,0.4977380981821218,0.2818653223238569
0.2070025952533865,0.493255449120085,0.28083702241209696
0.20084128947243673,0.4774823429669239,0.2765747421882317
0.20420791788436393,0.4824379296515962,0.27602905148014706
0.21890246003368902,0.49465034672883795,0.3009900901391627
0.2097007489353816,0.5164313957014189,0.3142141833042298
0.20317821366088737,0.5118837181917394,0.2862775919386251
0.20687019556939554,0.4967648714637972,0.28066226240632913
0.21020434127604212,0.4857273286212914,0.28625836737344545
0.20372574549629502,0.5381877788631111,0.2634874469256765
0.21434637851914637,0.5148809529412209,0.2885167549479448
0.20747575591860493,0.5238827270267435,0.29123723231893445
0.19700546911845934,0.4891987486469925,0.2717717169532369
0.21626844463161762,0.5179588092963437,0.2975193299313781
0.2100897137342951,0.4932890629715597,0.30247603029055875
0.20905654225415707,0.5071656006249152,0.29563368170410864
0.20900110107939868,0.5028983373211525,0.2758385455870258
0.20933079973090807,0.508716275843414,0.2980502969731366
0.2080820350442543,0.4764036064159883,0.2933241810668648
0.2162941458087743,0.4986630216341135,0.27408937895413066
0.2049651715907719,0.4972730305423772,0.2801124125016665
0.2073488124140065,0.5105565790414703,0.2941946363501359
0.20652555417671978,0.5209097270797077,0.2782757691600507
0.21250927263910238,0.5047223453081557,0.30526975700169223
0.20619817465275211,0.5123034421383106,0.2704864894582724
0.20302104553864286,0.5111793265983452,0.2908871762318445
0.21081002812290964,0.5250038015310914,0.2854410777648302
0.2092932243001473,0.5080910012880421,0.3109388215361332
0.21730489993756774,0.5021033873785998,0.2916059649945159
0.21100791938370622,0.5007406326447851,0.30489506265961713
0.2048499119232215,0.5041839923457154,0.2920946830888224
0.2062891522516245,0.5179364483373814,0.26171754055581753
0.21205239991932934,0.4986368705085321,0.3007624447032896
0.21599134527148142,0.513093391638356,0.30916877570527224
0.20882261656180667,0.5032979109814658,0.28023442167439205
0.21448164634360029,0.5125749443312694,0.3051569749664687
0.21748602440454973,0.534608150921156,0.317239646262202
0.2128644793329414,0.4859031401593208,0.2959558432102776
0.2125227410111229,0.5003213182777749,0.3026140466405309
0.21003974992496563,0.5022243900925475,0.2859861267867426
0.2208134961733636,0.5155889367712119,0.2970473786634768
0.21179627032420204,0.4817507309439217,0.3012670836038348
0.20868376188862592,0.5205795173501933,0.2900339652271339
0.2022436584266945,0.4956592008289562,0.29587973126075395
0.20850066214114737,0.4793328660231088,0.3090545956486765
0.21341725221360122,0.5135882076624679,0.29357099193686514
0.2099797622199338,0.5086581239423595,0.3034336829993005
0.21034595799915048,0.5207517740918409,0.2925780871546231
0.21419882116518502,0.4936729898476929,0.2833628260550136
0.20746646542046393,0.5410715895527795,0.2683649667414326
0.207569763830964,0.5097092499011894,0.2857952604363922
0.22036546693315728,0.5112703296128164,0.2962755938913697
0.2103939187969864,0.4967021010069637,0.3144559336617117
0.21723165132334446,0.5164429896653219,0.3423985908341773
0.21563051598775254,0.4940310369191501,0.30871730556539906
0.21053575594104046,0.5163838219095792,0.3140693093128252
0.20126829286934506,0.4830469304314585,0.2781381238698861
0.21828254022780164,0.4881172148346043,0.31908986664444394
0.21277235345742324,0.4942606754183205,0.2845910121897158
0.20927271305251074,0.5329682043637676,0.2993842064915242
0.2090312550090809,0.4821886368026608,0.29597239643956136
0.2243413246500058,0.4989874613011897,0.3235562168692572
0.21444495664302393,0.4948658185645528,0.28731156442690226
0.20798836851536925,0.48232182743317,0.2920564292060309
0.21321671032656841,0.5267485049763659,0.2957959119737102
