window_size_1_MASE,Exp_wAll,Linear_w200
0.3194445861882422,0.44778709241293796,0.5246861100960039
0.3048585041798693,0.4296720930989221,0.4769506816807289
0.2996894068850309,0.41354040014478977,0.5223665127067927
0.31754430709742965,0.44536722851516536,0.4960550156404835
0.31443894028527125,0.4358424426572687,0.5099744907207827
0.33401826700403947,0.4738827649467121,0.5209908822814612
0.30517158958923896,0.4342898441285677,0.5022889296011788
0.2859939822688047,0.3808841950167951,0.5138234701005832
0.3264000145295881,0.4604067259162438,0.5109504426470397
0.3040861305879778,0.4221234714368503,0.5050657223404789
0.31731825888176235,0.4508627168437888,0.490920211110198
0.3149695630694835,0.4297129130160647,0.5043526112612121
0.3107904970247752,0.4363180858947435,0.496235222505444
0.30722608537468354,0.43069402414058905,0.4928301238126427
0.3067460967209074,0.4208745737868051,0.4965650862917166
0.33723012565968596,0.4737395168133798,0.5042102993486471
0.29264467833126206,0.40148305317366817,0.4673637188271706
0.3065890608550575,0.4288759591872849,0.5168833046755821
0.31430732915320325,0.4399201353645572,0.5200928706002736
0.32806821445998,0.4550773012128845,0.5416693655337719
0.32083702911603623,0.4581600634482091,0.4777764605831887
0.30911497728398263,0.4452193734606576,0.4855595827935428
0.3057529216445902,0.4284122231240937,0.4970100511230322
0.296834537970597,0.4071467059021928,0.5072748431109652
0.318149342852719,0.4600175619412691,0.4828244674545533
0.31967504873745384,0.4532981365014813,0.5150435815454874
0.28518595896886134,0.3892939471252623,0.4841911655914652
0.30741333467350823,0.4379628952885168,0.48598858888766205
0.28528232686283156,0.3994976030102708,0.4795569080008569
0.3013147713071971,0.40717374504170784,0.5023474334074948
0.28260963100226366,0.3839301123042035,0.5301945458399804
0.30148789773780305,0.4152839038719479,0.5017216233308418
0.28964616578789665,0.3856657093273688,0.5177579638954124
0.32368544660583487,0.4653374640330538,0.5128216815397253
0.29225727055655853,0.3984895418432049,0.4740155982536781
0.29584024697576355,0.4102938629243724,0.5166409887754686
0.31921688511691754,0.4563978473190054,0.500485392547895
0.31307264507286053,0.4443830882018467,0.47827868535045
0.2990963594438453,0.3951062867288211,0.5163462147870821
0.30619125899455996,0.41621401110112827,0.5102656257041057
0.3146899230478381,0.4333489580220597,0.4919053617758559
0.3197765688623507,0.4603554679744616,0.4862798975040396
0.3146371205236337,0.4508570301747217,0.4867373632901526
0.3219433380125896,0.4562351488917952,0.4941941456229882
0.31348313782235737,0.4402281983556661,0.4940996208443804
0.3081528280911614,0.4308592648440723,0.4773116862271617
0.2987688409130222,0.4106243812248263,0.4898092416655485
0.3167979547451551,0.4451285500527492,0.4917592579184379
0.33143541828911594,0.4659711865039857,0.4921826084734332
0.3013311917227357,0.4175247737358937,0.4898086116485105
0.3075919482779151,0.4309232302955936,0.5122764456528597
0.3153717577997836,0.4450035740681265,0.47627436507760396
0.31044225033116185,0.4390346206701883,0.4732655823296233
0.3244798599884624,0.4736068403345062,0.4866014211497218
0.29207911955517957,0.3992460791575829,0.5135119579195923
0.33641993554784877,0.4941191202445603,0.5029249784928137
0.3090212228969314,0.4443301462188917,0.4944923330070372
0.27978499095641873,0.3818074197333942,0.4889714172836376
0.3168040284247904,0.4393746858020161,0.5060442902113572
0.31211321329663216,0.4377638186154904,0.4991633225734654
0.29656258881934233,0.4089541260826443,0.5041469104273953
0.3131343500907118,0.442964610895068,0.4838325791966546
0.3153145694170503,0.4320921355924388,0.5079247339798085
0.28402052809925865,0.3765444434211586,0.4933859474625072
0.3104445228319181,0.4411514022827723,0.4877722718736463
0.3037219009620987,0.4228602265378779,0.4897099062553645
0.31421773968548206,0.4332580034374612,0.4913348872295205
0.31020154657163423,0.4372416395710916,0.4914092152008421
0.3357900559863236,0.4705738204065663,0.5036737590709011
0.3170495995685923,0.4473273319531139,0.4778550216612529
0.32014708483034243,0.4333927798742113,0.5153071563554238
0.30829139695638974,0.4222291070088121,0.4824077077198983
0.30836221103911476,0.4184442092386439,0.5081924408897512
0.3070288350427904,0.4194265932724848,0.4798973715126187
0.30542603227029863,0.4237608307196284,0.4819938308122353
0.3199476921486748,0.4473390170358264,0.5005254413187267
0.32430388652806824,0.4439996690393183,0.5076871472992337
0.318521196849414,0.4500581301498633,0.4938608484945845
0.29978249199375406,0.415420087427154,0.4667511035537621
0.32404933134071184,0.4510079694617224,0.5110999202275841
0.2999499831004196,0.4128602989708546,0.4910147828827138
0.2999757370374201,0.4131556540737487,0.4697642345729866
0.32011463512012983,0.4529349503044578,0.4999291819786613
0.3184809909098054,0.4376882148553126,0.5053709144697742
0.3135698196361099,0.4293864729815257,0.5096562414282143
0.3128748426317321,0.4434015939876804,0.4781488247428442
0.29906200847106207,0.417099851318561,0.52223056530764
0.3155902610577987,0.4362436157569842,0.4984579101002283
0.3312995515393506,0.4763559634634893,0.4865148877635815
0.29850483847095605,0.4103016370754408,0.4872006157229721
0.3215545629962391,0.447031271663886,0.4903631436400058
0.29757323604423874,0.4107969547038132,0.4809612565539946
0.2973918814786355,0.42139166472822537,0.4721370229425036
0.30330389007997843,0.4135376343122079,0.4958008715319629
0.3126888918902058,0.43687132824653613,0.4879548372897217
0.3191756103297611,0.44426884325822624,0.4725538500165014
0.3238936571685659,0.4442877219946724,0.5219433689561783
0.3085321312982283,0.4343803248744332,0.4652570638224349
0.3117677208742529,0.4319807805753826,0.4808082234012056
0.32329063608469144,0.4588120871500505,0.4878562829046861
0.311714269619363,0.4313694694880235,0.4960280876911733
0.3055074300189872,0.4147430603626847,0.5028491581752941
0.31484090925864033,0.4415194514054621,0.521473392205614
0.3227251427997004,0.4509312533525667,0.5136155278807096
0.306312602890338,0.4363005193848036,0.4791430775460304
0.31320769335699306,0.4509238743204815,0.492606653115989
0.2922982789311642,0.42051660268524826,0.4798612102769553
0.3011235193928398,0.4373050404497101,0.4865177479303421
0.31526934705345444,0.4570222303683592,0.4800695714354785
0.3086783973066851,0.4507676732725651,0.5103278629008379
0.3264804012620338,0.48247726134236296,0.4958219984429801
0.31313009090009375,0.4456952613912689,0.4823417970556138
0.3196271493956443,0.4547525220974016,0.5093725675240779
0.2982938456696463,0.4081347627447041,0.5168319533897312
0.3106432599673771,0.44157063610099256,0.5093665694762549
0.29876330149585345,0.4069943626062975,0.5040258115872949
0.3190639027321462,0.451795015209636,0.5040904339133987
0.3056565747622838,0.439882611101473,0.4578381165927842
0.30817916823634506,0.4296037916585563,0.5187725067846748
0.30870750390177315,0.4400255259164487,0.4703465663373928
0.307766593517822,0.4435109840664804,0.4668308461499908
0.3264795028402841,0.4805997546242018,0.4850513575427683
0.30857605559650325,0.4375241648751584,0.5125908172440872
0.29804901989801474,0.41980097051292026,0.5102673480553076
0.3017293525426622,0.42642733671917343,0.47321507007920005
0.30308817811747674,0.4189527766500156,0.5138732631087213
0.3068694685828998,0.4426338073771893,0.4687012296074594
0.3168581087147856,0.4480370978467009,0.5065728536701458
0.31866600636821396,0.4505468781925834,0.4937300194909796
0.31832847348039794,0.4686688117037859,0.486017974376505
0.29806502269317847,0.4155719148842827,0.4757651389860764
0.30218776283680737,0.4216221151296233,0.5052483966198351
0.33017720948820345,0.4776901329126256,0.5052003900420022
0.2919007377103207,0.404528949539899,0.4839904212605676
0.327844852945329,0.4769649885486512,0.4954042520977234
0.33440703373787783,0.4988278170108703,0.4845928454572826
0.2897918927145067,0.4171534225723725,0.468992218246631
0.31591174163421026,0.4556351107579949,0.5002642537305839
0.3062938293137441,0.4373061058012756,0.49413766986819296
0.32043764557483756,0.4636038494398671,0.4715523356943278
0.3178125765471142,0.4541102897236488,0.4891836158194484
0.30713873941297914,0.4404011227149249,0.5034540237373211
0.32894535044104617,0.4637984074444156,0.5136157235113061
0.3210785001466461,0.4556342777464734,0.5133460875053688
0.32374497243255485,0.4644396443369784,0.5027228191853792
0.3122531544724816,0.4414634950925179,0.5016919342319016
0.30386849756840933,0.4258438801968802,0.5133139662635312
0.30329357993200284,0.4289572125123892,0.4925669446192643
0.30026436857346617,0.42084214420033467,0.4885971956877917
0.30520684424306865,0.42394047110601796,0.5371523946536797
0.31765845230388634,0.4715812825759407,0.4627948759941162
0.28884096888456795,0.41193648362602026,0.4855762520274836
0.3205490478951829,0.4518586006150638,0.5044938092187421
0.3201986945416931,0.4606367068745776,0.4881279459833488
0.3288492554169094,0.4693916221987775,0.4951042006953997
0.30372171977817486,0.43559190091773536,0.5021197893586831
0.30096502321236557,0.4213002455905599,0.4848082008430732
0.3033641525505408,0.4267942252927219,0.5057833230191817
0.31353408779202746,0.4446803821987204,0.4978194335233319
0.30698674913711843,0.4222765212554905,0.4900598410814304
0.3170737670703908,0.4548288137054192,0.4962697364895478
0.3027240390275027,0.4273319590104638,0.5001604148277153
0.3069879840775046,0.43457719188296506,0.4884441215045761
0.3094691707843662,0.4412954834284703,0.4910589870313066
0.2989918432546,0.4094709828665649,0.4979184353439474
0.30943462167198904,0.4387845537751969,0.5113000882443574
0.3037685814632265,0.4230334217058296,0.5182171573985319
0.3078361604813704,0.4226877827197728,0.4980906795249192
0.318734977598324,0.4535045691357986,0.50547659252364
0.2862119554117608,0.3985266349843247,0.518063630906264
0.3257964251053038,0.4717890264349421,0.5093272040455846
0.3177447564844689,0.4574947348916096,0.49685167876971403
0.3092825610340031,0.4402674406796995,0.4847200446638954
0.31255668646283985,0.4490243699895224,0.4776110250639865
0.30760569291859413,0.4445644595539694,0.4889194385990732
0.31204877334437575,0.4472889546563239,0.4679473381382423
0.2877884933085307,0.4071117924361104,0.4890066492312069
0.33517198889131505,0.4768179397563358,0.4996451475628914
0.3485166193716633,0.5037921514269523,0.5288778605370261
0.2845745486464431,0.37707397901085776,0.5101295268677436
0.28965100268240124,0.4049243784961003,0.4883216615374125
0.2989515427026489,0.42703197015967503,0.4985976505551804
0.31592156007866146,0.4671700045559452,0.4890468624510298
0.31734826566871277,0.456518500526631,0.520490686037373
0.3222354256152413,0.4647043013187737,0.4867851069390376
0.2939746978363508,0.4147539085696916,0.4796840319011523
0.29894529985287777,0.4316492540926854,0.4824030484640036
0.29795340964215766,0.4240771260507678,0.48188991860013397
0.30182734586184545,0.4267330674109679,0.4986474677322164
0.31763731918729066,0.4567687205344346,0.4893744166682176
0.2913056015778199,0.4020739358913005,0.4742808952145938
0.31754052552733514,0.4785933484326872,0.4656486641114628
0.30412320886875555,0.4359790854283765,0.4847020739115386
0.31016439748732844,0.450329339429578,0.4965150838725978
0.33812068889872693,0.5081373700894093,0.4815561547029618
0.31292822622782557,0.4576226744372587,0.4809445964051152
0.3258584138549096,0.4601044705928725,0.5353593117785752
0.3450298780302147,0.5097140769535984,0.4887498243837809
0.32106808058236297,0.4619811199726213,0.4873255773580235
0.30074648540918225,0.4310115770029592,0.4929793677972069
0.3033208246614192,0.4448496911065303,0.4914552102282305
0.31663026890036816,0.4592326700214989,0.4838933003245566
0.29680947123737095,0.4216927628486856,0.5062686263418784
0.31037329313153417,0.4387538911376711,0.4924139299479602
0.3381722652341649,0.4884271153155308,0.5236884856434106
0.30685888480121615,0.4320154170074396,0.4880360155164672
0.31726649756685427,0.4559550016628453,0.4907182232339618
0.33296396948507395,0.4961075667268474,0.4785225301729336
0.3126238351116843,0.4511535682434655,0.504135221230134
0.32366018139044894,0.4757536094867605,0.4823275214754447
0.3060822269573056,0.4314080269098589,0.5021330537800268
0.31818439210052,0.4573009568746715,0.5059551999235252
0.3123386921959066,0.4371366033189221,0.4904289239566929
0.2829948485437197,0.3919096489886645,0.5065306778474651
0.3251458607151655,0.4777069537957921,0.4783715675922086
0.2995645873584645,0.4276676626512023,0.4991432950077918
0.3090471749149563,0.4614293399598454,0.4900822817400989
0.3102018451666864,0.4428922684207518,0.4996317382789476
0.30327386884492213,0.4344285322234019,0.4960209304080895
0.3202300128507096,0.4804793536169568,0.4685054297339685
0.2972791211611407,0.4244810905834809,0.5018540631299482
0.2948395699970829,0.4107075263026681,0.4950045161791472
0.32091250937213034,0.4592404030591788,0.5024002790692186
0.3114812238177682,0.4494538354233776,0.470982821219593
0.29205276211771947,0.4096269391871034,0.4892004110440084
0.29480163801206083,0.4143340269666895,0.4951741929072645
0.31735879398640315,0.4736233748083454,0.4846519216465808
0.31496906912821093,0.4484438105753161,0.4895225737715579
0.32875458237414196,0.4662749008549541,0.4897869071298001
0.3191117201906075,0.445319864483708,0.5097080277991102
0.2971995753719132,0.4155353934524567,0.5176071799656128
0.3163324703327826,0.4546724029328458,0.4794889221728066
0.28911133408453266,0.4050035721352019,0.5061317294173993
0.30998781871073766,0.44586457362337584,0.4772539312503049
0.29343473804263503,0.4116255766790599,0.5018254180865585
0.31269189883386933,0.46498230247566497,0.4796315978181326
0.316003237969642,0.4650699915443012,0.4917639369395745
0.2979028202644632,0.4317345790631986,0.4736216546017158
0.29450595098386195,0.4085032878585835,0.4947858926823648
0.2959296446808757,0.4143120593749423,0.4824238772638286
0.30688432048508496,0.4486942536115499,0.5078484159809801
0.3103833339235987,0.4380634759592686,0.516824894451879
0.32578398745866194,0.4782265163787732,0.5008613010187289
0.3091001265625685,0.4491840232076251,0.4767047458920706
0.30800731940323933,0.4346517988889269,0.5017708232959976
0.29427559101957784,0.4210313758907799,0.4834964830462817
0.3150755649352713,0.4708837393290157,0.4764352651855879
0.3157561867843479,0.4540480975380836,0.4845540552169523
0.2911220778230851,0.4215795132014179,0.4552684488991518
0.285579190114898,0.3865975061787414,0.5231910000306186
0.3334989779173455,0.4866451157487742,0.5012042517485605
0.3121242161059359,0.4400200984423707,0.5015872234172878
0.28580160180400727,0.3990642193149189,0.5048830316127814
0.3146834775517989,0.4593293747884922,0.491298056948281
0.31623915717266887,0.4432469738280922,0.4978738977142772
0.3267956284466787,0.4822807434029099,0.4978645827016939
0.3190637843267004,0.4516645693044126,0.5082726920071983
0.30281919140957636,0.43257038363203376,0.4762462700354385
0.2991809348091403,0.4132521798659963,0.518880533385104
0.32302539150454423,0.4655594520722681,0.5000875812207068
0.2886499023272966,0.4012232239694851,0.5064507798286673
0.29057044832368567,0.42558902056257497,0.4853622368234654
0.3162897429194605,0.4448946892344911,0.5106973733214375
0.31798236088759013,0.4553538733187858,0.5009881596594589
0.29185543564875266,0.4150267602320785,0.4895241398952582
0.29997343752881817,0.4261977043887233,0.5034242397038295
0.3047349328536219,0.441337818423505,0.4998628140965779
0.3016196755414594,0.4274316918188631,0.4950576888970344
0.3323905418467693,0.4635629194168217,0.5107087783446477
0.29893700765796255,0.4130235006098167,0.4930740526711018
0.314501453109056,0.4407064102450553,0.4829039494104274
0.3233035058184568,0.467760844859177,0.5015104719215383
0.29880317567738596,0.4217258032449569,0.4980378103472175
0.3225198937562274,0.4600273400847116,0.4943130436425982
0.3107832434720952,0.4488519120394017,0.5081388248947257
0.3030844137079656,0.4328447633362721,0.5304220353058662
0.31049387685861285,0.44536325428834295,0.49190176743973096
0.3012022914586742,0.421190524771302,0.4873847896326381
0.31171241003252886,0.4319886356676261,0.5030730644358132
0.3098863590268896,0.44409317453834063,0.4994966637095209
0.34279823377389945,0.5017171727124803,0.5245041813935639
0.3017124569563875,0.436617314776256,0.5117188315885831
0.2905567608561875,0.401032666759492,0.486253010194513
0.30849711829549514,0.4347038697508345,0.5065949133990061
0.3101782732949518,0.4304353366719911,0.5100516424925711
0.3279140552016839,0.4802248502595552,0.5069185445280439
0.31733927012872165,0.4695280688956537,0.5071637721401064
0.32280359333567105,0.4758744016980074,0.4748944467436552
0.29644466065877156,0.4171758066780985,0.4886883998911029
0.3043296648578503,0.4433846511062237,0.4743119717828527
0.31552679839752,0.4602560207882916,0.4924911201482925
0.3050675606840075,0.42136998189289016,0.5205349754723461
0.3013744640341397,0.4295948929838827,0.4900879952345933
0.30977948150761625,0.4447009988659343,0.4781950138156648
0.30898733263837597,0.4401137393239079,0.5026737017076794
0.2929593666586712,0.4098399683744859,0.5076947608583685
0.3025847816562887,0.4206150192857301,0.4996869031711562
0.31218331303157665,0.4533195714301793,0.4912857355385513
0.30005045358357363,0.4299089215337738,0.4694403017619663
0.2943497418174162,0.4118834007845008,0.5067720289320675
0.30166363673879937,0.4166004245808411,0.5249124647076927
0.3244981917935321,0.4683497191931441,0.5169295472120448
0.2879460881931641,0.4018376795614093,0.4743011338073513
0.28991838690158034,0.4038151246080839,0.49374515466408603
0.29351018315292576,0.40935951721847796,0.5028327089825931
0.3302906021509125,0.4641291202255334,0.5285734478590599
0.30890812467952034,0.44606301686215305,0.4747867676100973
0.3213847482303393,0.468745573697657,0.4900886811533261
0.29959477773247045,0.43091118175626064,0.4910061956392316
0.30268113159524734,0.4296176626539085,0.4879510291935464
0.3132558212358319,0.4432488982628257,0.498300630360317
0.3059060571398505,0.4300372061844713,0.4677814221374746
0.3060691723055551,0.450700421034154,0.4709027588336706
0.2914660055733137,0.4215946186895227,0.478957379414509
0.31259188523512266,0.4541427487650668,0.514185796440306
0.28221366387804275,0.3900780678337827,0.4959885717028623
0.3271030589587888,0.4658873491710239,0.5078394822232998
0.31022045244320673,0.4574992243036869,0.4644290081804033
0.30861514253209854,0.4341306837201227,0.513060712009342
0.3045232206589112,0.4500471900387679,0.4592067456679684
0.29597921355679596,0.4152701872419417,0.5085565153922921
0.2977449824793227,0.4141805739735808,0.5016602404356673
0.29360195677436446,0.4000444107973997,0.4955778670460574
0.3050832521186628,0.4423738176513845,0.5041919127188573
0.30348052765977995,0.4465960211486399,0.4833470745869647
0.3063187041704544,0.4478078319763286,0.5032695506819369
0.30685460858768815,0.4328121724979617,0.5089611815989344
0.30729860591085356,0.4344790205214613,0.4987574703334829
0.30197957554000754,0.43001474932728456,0.5130439976624112
0.31400266670835997,0.440736217894304,0.5171579821854005
0.3035177401164247,0.4204940378439985,0.5301791386941163
0.34312887758833727,0.5069367392680585,0.4889460429046815
0.2992040531396853,0.420323189961192,0.4852907567500671
0.2846314446363692,0.4102902088971438,0.4910345555184009
0.30686970042094286,0.43692752068054813,0.5020479735387897
0.28082045686693885,0.4034235474308983,0.47747516029426396
0.3144289948482571,0.4413888682002208,0.4855462614038305
0.2946068732545966,0.4193809313770773,0.4939647105224737
0.3209869314519104,0.4538653731059408,0.5340551909135786
0.296070849266772,0.42126407055367865,0.4917937945767326
0.30978819460496915,0.44226381857458624,0.5000536970303561
0.3193747402425327,0.4694802490681396,0.4696723780392029
0.2756636333006109,0.378970137102846,0.479708600232458
0.3117501395814975,0.4617554362997364,0.5023466955556278
0.2925061158657275,0.4188603859863981,0.50897766150111
0.3105299789885996,0.4653562536958347,0.4632052318996708
0.3112430250550446,0.4518151520086689,0.4989134733018742
0.31822678009750016,0.4403535336614847,0.5184389327176124
0.31583035535742954,0.4512393568929249,0.5264741357396788
0.2929408443619012,0.4003148121871942,0.5129888201120778
0.28836424498747787,0.40386291730972795,0.4860683864628137
0.29870622254370705,0.4120217446232928,0.498611331848397
0.3155720641472643,0.44810551079615424,0.4871018989217049
0.29437659070057043,0.4122944616670312,0.5128618295716891
0.30400236192810076,0.4368688845899543,0.4978281579409548
0.31745544713793694,0.4575015962547446,0.4966541902610486
0.2897723105085768,0.41035753120378665,0.4768825101856979
0.3053609833349064,0.4427171792915099,0.4933517513703887
0.31207154600858006,0.44692780357074297,0.4703294571632785
0.29716489056232914,0.4164634272083812,0.4970391717467986
0.30833658889722904,0.4201370702926121,0.5025682746925876
0.3178029213020471,0.4593036571753508,0.494178152835201
0.2935393020282596,0.4002501335119109,0.4793889985091703
0.32408121321531624,0.4698690463765026,0.5008195417445251
0.29839883383825966,0.4095881661708261,0.5046616203138474
0.3027103473513502,0.4167065566708444,0.485270139029631
0.31598231027686596,0.4539604810767484,0.4900694311748255
0.30330570082132996,0.4252393243141915,0.5053628744107483
0.30660979537299865,0.41886166817490456,0.5173401087924251
0.30478981070085565,0.4155726658939278,0.5091801563636049
0.3163667760750542,0.4561183351309538,0.4742749517643627
0.3210690954753666,0.4621733013231151,0.4837300950213552
0.3043200151216833,0.4313672348894426,0.4848816633033685
0.3022032727532709,0.42538389532335535,0.4926509011679713
0.3031341039242499,0.4250630597639216,0.4697965624102492
0.30152702077399546,0.4275696655891885,0.4897003550122606
0.3210482589171961,0.4506989055899229,0.4890468991084502
0.30178278179935913,0.4207057072627532,0.479068780879081
0.3219424928840411,0.4604177024597781,0.5106689358124094
0.3236721593091776,0.453522708187873,0.5041197201297141
0.31482470610267155,0.44356730594371024,0.4957550610747969
0.3246435998444245,0.4663419483896423,0.505001401371332
0.2983081842302225,0.41638570386530377,0.4838504384543992
0.3048420679655296,0.4241332032018982,0.495662912989358
0.29018254816224326,0.4016251433551077,0.4888450364048521
0.3192915480527161,0.4628516033246505,0.4789920736550621
0.30376462555567824,0.42298791764808974,0.4834103098140226
0.3145390839925385,0.4416349450886629,0.4880993319676078
0.28910522617409606,0.4012607309992081,0.47363766198712
0.29880013575880005,0.4131215379447242,0.4819332308830391
0.29571765748608814,0.41971835521307854,0.4643461890760833
0.31131867286713266,0.44287613222239003,0.4967267290109875
0.3039129317295587,0.4399647406132643,0.5063027618557594
0.27894164377379727,0.3685388774419731,0.5090554761900541
0.2828757711480556,0.3867709275547884,0.4978390357772999
0.3061544581170103,0.442403688277412,0.4798992917710838
0.3078727917179283,0.4265375690291143,0.5074624654208554
0.2924059862002108,0.3946032294778348,0.5036783063541802
0.3111328485197896,0.4534829084908363,0.4689671448743282
0.31422877997417276,0.4475579110727069,0.4977403720651161
0.3154266464027966,0.4467762514291047,0.5072695493712017
0.2886941377493199,0.3869496722314863,0.5323894292515867
0.31095901214082267,0.4347932840728802,0.511107072513846
0.3203998772366246,0.4445439406435349,0.5197433816186444
0.31559393624440085,0.4430229643454111,0.4821499483351874
0.29859347956976773,0.4137039784678085,0.5002622827265429
0.2991862937955619,0.4268432700368428,0.4849088902301581
0.32525860834105613,0.4676373932959211,0.4999572874450089
0.28539361265653046,0.38829559318186896,0.4812961074156804
0.29364485696995857,0.420300393740395,0.4749563945935466
0.306865129187082,0.4268797454857707,0.4910209845492179
0.29453302859552494,0.4013144667545289,0.4896265432077347
0.3120756695713375,0.4405546372006555,0.4763570175175099
0.2874018648785724,0.39942621714745774,0.4900144741781054
0.31332692073459534,0.4353534437224888,0.5085097696227033
0.29505649542775936,0.4073867178758245,0.4955267019563954
0.3028956524684388,0.4267453758990839,0.5187528578979405
0.28203002934776966,0.3874297868040234,0.4877784108045185
0.3081201851347251,0.43958588381211255,0.4884482888674889
0.3156335995818619,0.4579818744918012,0.4633208112288954
0.31215512446830385,0.4310054819789947,0.4921000339849638
0.2786884695217181,0.3720465336389085,0.5142822881079805
0.3158222454786734,0.45017763338674427,0.4974615907819031
0.2997743589600775,0.4036639664550447,0.5299346194010505
0.3087058744011176,0.4446094362817833,0.4672022399420213
0.3276549349516597,0.4565766047095577,0.5117531406232999
0.29788499083884645,0.4141690534358212,0.4716540781850429
0.3080405025972275,0.4310549928476394,0.5018165223014658
0.31462270575024265,0.4525872088742649,0.5062584741474909
0.3072779376010768,0.44318018794416,0.4892042962742536
0.31864657636622,0.4576176356074624,0.5096309188563144
0.3175792176164702,0.4641080190052044,0.4760251530974805
0.31045705686825703,0.4420713494101593,0.4905668953155789
0.293858276000455,0.3962576197762273,0.4644483058457419
0.305316314169726,0.4265532906067888,0.4934568623557205
0.3064174070298097,0.4285281915922885,0.5211766548399182
0.2977968955761164,0.4110710361471878,0.5156563184390116
0.30465514624833445,0.4140322736424401,0.4894773838725674
0.2948958153901556,0.40235313914390747,0.5001272498163999
0.29649651947119976,0.4104435881788522,0.4789214539722943
0.31040797076190096,0.4369473045764875,0.4984638992686304
0.33711008209006144,0.4849329444286848,0.5020194940726015
0.3088881104873725,0.4413522312027053,0.4972341189025528
0.29639570198386567,0.4146469594712601,0.4726999594822944
0.3000942466541076,0.4120597046854563,0.5158139625589662
0.30552254167213827,0.4373272047846202,0.4810948751107623
0.3024356828597617,0.4252595038843523,0.4848203212279126
0.31247756702049734,0.4431058413303233,0.5156485381742675
0.3111371128876154,0.4408819459044572,0.4876056708769434
0.3025367527252642,0.4334701473680573,0.4833611672838109
0.31456169711917653,0.4506679860999613,0.5022345664480439
