window_size_1_MASE,Exp_w200,Linear_wAll
0.22570785535018018,0.5621612283212432,0.32821448289209193
0.2261996488065833,0.5885611965857261,0.3196504365017047
0.22299230657660615,0.6162921266987625,0.30244836418383797
0.2185103103594984,0.5830836119697633,0.30791817019415296
0.2194683809424373,0.5726183149898988,0.29768924619007153
0.21949996764205001,0.5626095650117183,0.3282803938207957
0.21829073117987569,0.5930593169555087,0.31757106102121324
0.2211727434216078,0.5879624749936556,0.31736998899700425
0.22306971441795348,0.5420683447291595,0.3280898265234844
0.21579352760529408,0.584551762650056,0.3369034381126675
0.21285646294480576,0.5647075508893394,0.3073373214170694
0.22195888286607313,0.5923914860589433,0.3215182149238065
0.21807529465270126,0.572756521587097,0.2871727503042857
0.22085199280400425,0.547501830808978,0.3004711560364923
0.21539532421168933,0.5534260306589157,0.319139577056317
0.21945431424425968,0.5508302769955652,0.3020897796543839
0.2181641700224708,0.5604467086958137,0.2831712774557964
0.2183667700133908,0.5210201402536819,0.3824359785102359
0.21599016102958252,0.5715431973455523,0.3296368366689711
0.22169740127695675,0.5533419295403206,0.30948435601357804
0.2191990897830754,0.6086776293059458,0.3068293875478426
0.22006821152932055,0.5607880476731262,0.340824763758908
0.22176143637675735,0.5413023632333795,0.3539898705876935
0.22833309259799087,0.5326282007940477,0.3450430546925285
0.21732053034378623,0.6263597182110225,0.3214340749607809
0.21571685236227417,0.5879185688096644,0.2977963688714635
0.21384115866889672,0.544381872081376,0.29554792988771816
0.21782337402523302,0.5998405689527979,0.3097838839059683
0.22481566829114705,0.5221409082507056,0.3043525716876696
0.2211535583920795,0.5958640172566073,0.32932446528087866
0.21758700348878293,0.558822035024003,0.3054085668678846
0.21816548158640628,0.5966094732846368,0.3012999541438837
0.21893080958296537,0.570782293165187,0.3260045390743733
0.22708126228786793,0.575330679755008,0.3097975809159166
0.21721649257054423,0.6076602429131154,0.3085276002459026
0.22058960067590427,0.5405351670924842,0.32386194694889026
0.21944250317964298,0.5749727232145174,0.3049773681148264
0.2318389759499935,0.5836748279140178,0.30991622024823323
0.22290587796184042,0.5605973508100299,0.3142517565996961
0.22235860428741192,0.5639348537348805,0.3359432971927181
0.22329493122058025,0.5944688529192051,0.3371176280470787
0.22626419463778116,0.5689275588508147,0.3024789089703867
0.22202032702910657,0.5495166736248442,0.3162324557976157
0.22550595376438096,0.6142585040941799,0.3104313064368811
0.23342678051237264,0.5914059217808264,0.3517394377860304
0.22685305314274218,0.5758699131517055,0.3234421805667708
0.22830167348469818,0.5701685380358721,0.32174444206162084
0.22852889148248084,0.569119845231972,0.3030013888472681
0.22616817942682713,0.6142287581153011,0.3160073148339435
0.21530680361601065,0.547516409870493,0.3079057919617132
0.2251790445642707,0.5878893256774057,0.3084071557741621
0.22214248885201995,0.5788098487882055,0.3649211945282941
0.2272851353498809,0.5768099354751758,0.3107658618746124
0.22926296100795213,0.575448779298599,0.3571067517702066
0.23901709074193256,0.577982245487729,0.4139703372533128
0.22345427430604267,0.5823431364342404,0.2994484061650404
0.2173401278016286,0.5737074287770065,0.3501239225308786
0.22297163446709717,0.5415220044851351,0.3371451535235566
0.22725004552379055,0.5800813302780967,0.3109824462119569
0.22587041131932112,0.6153183824830738,0.352165937918002
0.22002299439025058,0.5621308971015777,0.3150783113800462
0.23378811289060095,0.5954917728763897,0.31776655477937
0.23018469014303874,0.5769444782451609,0.3700526591193761
0.23402977469013778,0.5907647909235966,0.3314335780356015
0.2390127028815815,0.5716490678355644,0.4062382135942659
0.22569805911387297,0.5789223076359284,0.3132932603454804
0.22809814000485013,0.5755750802707262,0.3423601538802475
0.2252108850484796,0.5864806329089969,0.31448083135263866
0.2230795179182055,0.5421517469731477,0.35471286841226796
0.22916175828638546,0.5546259514548387,0.3318393754925949
0.2265575908140224,0.5822341049216917,0.3419675860376544
0.22449935745712746,0.5717699407199502,0.3507507421398573
0.22491702910261868,0.5640797693451772,0.3220327571534794
0.2360031470780231,0.5625807595895947,0.3567617153557099
0.22169520464480869,0.5433879768465185,0.34913544230434285
0.22083390775152334,0.597142359473969,0.2929933976781359
0.23318177269677207,0.5664448691121274,0.3658240323332079
0.23455922013545458,0.6022245312893303,0.3607878120315831
0.23313486443103873,0.5463205634121622,0.3684577496128171
0.22134000874811732,0.55380686358686,0.2868051663136413
0.23544593233081518,0.5879858002482405,0.3450670641072292
0.2302353280798082,0.5836355873320396,0.3343550630848134
0.22830698506237582,0.5646876921997983,0.3150482605717105
0.22661512254832608,0.5600942345572635,0.3361406212755364
0.22789960732168502,0.5549481780494212,0.33717357177556145
0.24099121342706462,0.6188653052850044,0.38846027855025106
0.23068290634045602,0.5560733699910797,0.3572708804718923
0.2302444385893699,0.6038900264515593,0.3761415088948472
0.22952438404348427,0.5576004680086362,0.2999000816827461
0.2299457665545144,0.5833803252422434,0.3374456026822849
0.2365319085196566,0.5763903773683454,0.3945066860965657
0.22624878729963044,0.5469417224178555,0.3553714829527035
0.22224073909041625,0.5432016194065176,0.3098490492579926
0.23064087231935296,0.5671890622681262,0.3365864594365594
0.22891165276492706,0.5486495349699119,0.318245090958074
0.2221680903005041,0.5914419847134851,0.32925610568878466
0.22758125025444442,0.5648250096993735,0.3291867212862841
0.2273806659727034,0.6215273062637111,0.37982694209198825
0.230694410268132,0.586525701766653,0.3133249252411623
0.22885541096633621,0.6088214433952346,0.3807258639288434
0.22784210636085156,0.5848924425997866,0.34835816662600705
0.228599092911507,0.5926860845465263,0.33786594873085546
0.22437712284778455,0.5909213783378691,0.328608913355375
0.23560467379661434,0.5866674411734629,0.3624502114267614
0.2301406330113408,0.5887517759894644,0.3330657466970007
0.23327872975781414,0.5454553360266263,0.338933072033432
0.23087269853650466,0.5560168811446892,0.3337554424946005
0.23720338284429218,0.6036063448380397,0.3380613990629022
0.2272582121594119,0.5745528063857602,0.34181220489719183
0.22487522544689534,0.5631871203375333,0.31308772230648285
0.2231244343401898,0.5922195183086586,0.3286406596627273
0.2451759152239517,0.5539078510311402,0.4310362303285345
0.23067772512735807,0.5862879763083567,0.33038809740982195
0.23709041881995602,0.5379769273522014,0.3734419345776113
0.22624388044520735,0.5632659010412534,0.3426629352642045
0.2326795403811542,0.5516372605809223,0.3407569773797375
0.2479215622181884,0.5983817576457467,0.42559698768167
0.23347687678028614,0.5655663007455203,0.3632177033632286
0.2359228612078067,0.5940426363920913,0.3723554525201167
0.23283331446475075,0.5928985242629959,0.34214775101108025
0.22923699248060678,0.566250280439241,0.32975729422619393
0.23033929432947026,0.5654907394341082,0.36107001592917903
0.23022095624994207,0.5702426608387691,0.3270186809977497
0.23548238691875767,0.5813888263346989,0.33958955913216804
0.24260750458137345,0.5725143158184108,0.3646963781424541
0.23089798046704998,0.5684441185652607,0.3383752639510107
0.23010606558984262,0.5886674335167794,0.3294790459492917
0.2317412147134067,0.5473890106930631,0.3432148877502821
0.23124486761539997,0.5896447928546202,0.33524968810864786
0.23065409777730572,0.550215443036623,0.3531616795139748
0.23847057159925586,0.6109388238957425,0.34546565784123845
0.23577348118226865,0.5918788025503581,0.355655208690197
0.22851092066007175,0.5797630965014544,0.3077591233695963
0.2286154628546428,0.5905862216962204,0.3359198885129237
0.22849905293526107,0.5930788460496841,0.3363742810863388
0.23746694938183438,0.5613840396176795,0.3412998987484961
0.23468626842066215,0.6177221516825697,0.35521523024060725
0.25681120669612817,0.6055566918461723,0.3987439031083324
0.2377839275307197,0.5685226080252616,0.34837965474638616
0.23117755073540258,0.5735200909673791,0.3565283581098958
0.23274224414056263,0.5717447406886003,0.38278720468809335
0.2285712657732647,0.571424167061371,0.37101546221079995
0.22936120589805603,0.5706548437736876,0.3454800116394157
0.2319218709376708,0.5635122495350061,0.3245545330682925
0.23872595492492996,0.5812794967345516,0.3474472481988001
0.2500910648468713,0.5665071437741694,0.3766322540783933
0.23360708783934286,0.5902159554365487,0.3527215307363969
0.2436711073039936,0.6151913516131675,0.3909106037159065
0.2356246892401844,0.5703619075716254,0.3394983283501505
0.23211994109262207,0.5716150850375029,0.35983462757413576
0.22682028197324386,0.6064549178006634,0.3682457018906865
0.2353992407692136,0.5706802523382151,0.3473303795489344
0.24672465528432627,0.5611795351481635,0.3620161349155807
0.24048280946739406,0.5791584474047842,0.3837308059858846
0.23094957470987112,0.5475213223230236,0.3783628128213181
0.23206186238503484,0.5150075458805834,0.39751633211487103
0.23217683028688793,0.5444466394914841,0.3610207827110101
0.23464568645825182,0.5793623055246836,0.34599955587080444
0.24109917044809442,0.6278425363764228,0.3615698185545531
0.2351241500170438,0.5912896043823452,0.3621797449989879
0.23969508725939842,0.6238205168611121,0.36302667682051576
0.2369397938105931,0.5784972221257424,0.3614641050010213
0.23675604727521096,0.5310322069288584,0.3841775565497864
0.23871677727106147,0.6082305858995121,0.3528272582348525
0.244725762138509,0.6384526599257003,0.3640994086697983
0.23097969707902294,0.5890782323546213,0.32119446249265865
0.2381554705584666,0.5769739118317411,0.34492286587380105
0.2304108016211343,0.5754874246610843,0.32911192024341723
0.2491993645670918,0.553167867417747,0.42941874952867787
0.2350645970806938,0.6344394977138123,0.35922529703037354
0.23938786369875176,0.6082114742405993,0.35302663067101203
0.23976040670936385,0.5670371247105433,0.36289786552755793
0.24132532112277238,0.5814037974990749,0.3925224463106729
0.23145802156017456,0.5712936050509034,0.3486884145333979
0.24003119852927438,0.5922382265209678,0.3556000570732294
0.23147447967265414,0.5780349576803596,0.3667461411679708
0.23995551180533145,0.5835538754559019,0.35935801923545513
0.23218139327385057,0.5488736914827761,0.34377796033336977
0.22655903399111688,0.6227492156371645,0.33313337789194963
0.23558050029619831,0.5405451353372573,0.34003318874890576
0.2408296063264259,0.5778250999482764,0.3662745595138521
0.23086598610083128,0.6197746386421887,0.34763410074428536
0.24310494878801123,0.5667362134315449,0.35460973184980665
0.2401647932034996,0.5483487361578415,0.3668851058916164
0.23312007575740432,0.5755698916975498,0.3541978559851497
0.24217958506826356,0.5845573638738688,0.35447713751086235
0.24495654150226215,0.5629747549087502,0.3494239925762125
0.24012836368636797,0.5703362206493143,0.3388587209125178
0.24469019292049438,0.5622706365433858,0.4070259871442413
0.24064100210985445,0.5790792753363678,0.4452025242372225
0.24306688826032713,0.5605803977109558,0.3922498213870208
0.24240060807029054,0.5801537038715007,0.38206928402692414
0.25191188902120837,0.6076286974183563,0.3605902504568225
0.247715575758798,0.6002806895072148,0.3801733731136875
0.25308463637735534,0.6180866745160682,0.4111595212135198
0.2370382835605637,0.5671355175991242,0.35699869729394385
0.23419612814436708,0.5497358501051096,0.3521298388979824
0.24037739910201963,0.5880204263311011,0.399096284073562
0.2400598911194315,0.5823610247642633,0.4204953754046107
0.24118893709762443,0.5477168390612861,0.3823978057053976
0.24796784493314106,0.5828002004757096,0.38314754394559947
0.24813047079805414,0.5922848239996565,0.3641184250198359
0.2391196004148301,0.607143202504098,0.3822812298312894
0.23644628565195894,0.5889273980868853,0.3658163677637868
0.22782471594582288,0.5815631926519889,0.35017440702257857
0.2432713903464739,0.5631481983729345,0.3573990651792419
0.24902882033835355,0.5542390207439681,0.3585574078032661
0.24834933781163734,0.5609172547711498,0.3723554610282268
0.24646047950349687,0.5457205683636592,0.3686886644359389
0.24703347872855722,0.5721313056502318,0.3666699102555783
0.2516572833515529,0.5913033406812813,0.3735308432455262
0.24831018743337743,0.6256588524940042,0.3505315970684197
0.2475459562121206,0.5710879060056626,0.369513049386226
0.2572363496029315,0.6206319803235569,0.42038175880341655
0.23961681898924694,0.575343013825396,0.3252325525141365
0.24153720718079053,0.5725079857053029,0.3931428438343448
0.23611363456316659,0.5735938466608721,0.4209041074645285
0.24579621552970413,0.6503745948288906,0.3784884635014667
0.24298607899314476,0.5751717375775454,0.3644087882909781
0.2408820878658058,0.6220447344909146,0.3546035474181944
0.24693789080445747,0.6104863840806666,0.380181734665992
0.23717973342346896,0.5373387616329608,0.3814318502583955
0.23416991175837282,0.5636620390464409,0.3444747461226323
0.2490942856921825,0.6086999147837232,0.3892180775128435
0.24867905969950907,0.5624158908599779,0.36524184095322737
0.2433848212751459,0.5546261422523338,0.4085075070800187
0.24463488921994647,0.5776990764558443,0.4091282535751379
0.2460994112796968,0.576865426655979,0.3877553357778808
0.24222126225781543,0.5634010189786774,0.4240398856712682
0.24898971093742867,0.5733353671648181,0.43860013601090747
0.2364433947811642,0.5511074918897598,0.4060787827943211
0.236905492146455,0.5657685086456031,0.33489450658604986
0.24280854058924728,0.5660772928282657,0.3919834838266357
0.24463446627442942,0.5994787639692035,0.382555085169904
0.2371024978060504,0.5499476160448438,0.3788043988950808
0.24590596394222686,0.6060954362756771,0.3686650282518091
0.2309510880263972,0.5552811275683089,0.3669962613114029
0.23573716913473244,0.5438327454595101,0.3975349846828041
0.24834915890127282,0.5793711627593181,0.3799752010572018
0.24308161830297503,0.5948087793788432,0.37239313233157595
0.24585620215214576,0.556908504817745,0.3847368978945059
0.24279028371095976,0.5783495189430041,0.34635116560845985
0.2511092623243683,0.5805599656852386,0.394006692953524
0.2397447740072581,0.5760343545628309,0.3428550456603497
0.24251990258993886,0.5595884467144284,0.3666233855202182
0.2441318804108829,0.5493085286711807,0.3712972933455511
0.23666052660609385,0.5935482071835713,0.3841334848438365
0.25704804386466407,0.5867841024949358,0.4226658638321283
0.2365444403565781,0.5947281714671946,0.35799447646680577
0.23473287014977356,0.5623876810756251,0.3494021176811104
0.2441651471321962,0.6124209396967862,0.39714636700676936
0.25503031036889473,0.557454246514193,0.4470958590466374
0.24675240128799217,0.5750176716686303,0.4532775193806972
0.2421865298440943,0.5680059144104151,0.3469161856968385
0.24479500276327645,0.591371645486165,0.3971624205461145
0.24060770839357948,0.5936950341772192,0.3985517757444361
0.24797950591406093,0.5971236840127079,0.3485199081956665
0.24690951215693566,0.5758237610809969,0.36070898952405
0.2521752495592419,0.6113801546748512,0.4604931293538083
0.2417175931489441,0.5641380013770488,0.3660971378072913
0.25008860758752005,0.5777265145650793,0.4309758050703505
0.246763413228682,0.5828738218714423,0.3856480003935571
0.24608925492802222,0.6124581489534505,0.3708527822753467
0.2436162551572164,0.62885731987133,0.3845531847450296
0.2444082445994212,0.5504662441784226,0.4736794038657772
0.24161967238246831,0.5665433764176939,0.3822385516951462
0.2510511494308961,0.5583915334603142,0.39160681900812017
0.2399444986851399,0.602299877004334,0.3528158225071387
0.2438886654949224,0.581962931729509,0.3568683086237203
0.24376951333839622,0.6122586026772932,0.4105586801360874
0.2459138230859243,0.548973570595031,0.4405224073020033
0.24375808704695326,0.6231881275315232,0.3732853016946355
0.2440445006808157,0.5720147859277587,0.4355885399361352
0.24511432421033338,0.5950300091636959,0.3536612392098515
0.23804108678140282,0.524836193696159,0.3969683235853741
0.24213891452548417,0.609883691018976,0.3731849089817168
0.2497807836714432,0.5939767730770098,0.4264624783727362
0.24379153341300558,0.5628703177494585,0.4369089391995329
0.25123777911890366,0.548793888445703,0.4267352073376452
0.2456891470936407,0.5529641070285313,0.37291916544586573
0.24790197809000214,0.5574102373216178,0.3960216765425426
0.24849874521924076,0.5785268288949047,0.4376622269241829
0.24320447134291226,0.5327965796993953,0.3880932719107909
0.249491347808314,0.5659856331815493,0.3800303287849484
0.25114797743713635,0.5788980428039323,0.4424468466451056
0.25230524823758715,0.6049954974595089,0.4012171396421163
0.24350480294708618,0.5760440333899483,0.3744753546525447
0.2501573069058079,0.5840782763813855,0.3854657548119294
0.2532696384988932,0.5751049182963791,0.471959521627948
0.2522274119070907,0.5509579992428756,0.36122523388371997
0.24973021134010737,0.6161851036842583,0.3987878962975785
0.25744192217611306,0.6241300268074965,0.4371762204691314
0.2415345376005093,0.5536625074699676,0.3714715091880829
0.251532212801165,0.5654362009965468,0.3893472528923131
0.25170948841987445,0.5976728886151212,0.4025228628907784
0.2710123797792655,0.5642860023125129,0.4280476291519987
0.24569457537817369,0.6271966890898544,0.3795328897715527
0.2520956017689508,0.5769671451335722,0.39479656466738383
0.25312430311469486,0.6123502562932363,0.35901826998268355
0.25839822411108054,0.5706926587000071,0.399823782031411
0.2511976600391307,0.622242110145296,0.36097646039258136
0.25947554677118106,0.6204086082040775,0.4155354500301545
0.2526591738714994,0.5478140822430455,0.3868617026152024
0.25614176249453147,0.5811916883344314,0.37465359670451975
0.2529043593873977,0.5952401955455131,0.4075237469810667
0.2512222356667958,0.5931676426599499,0.4333794493622241
0.2554100414027861,0.5977417280964652,0.3935731111658584
0.252642594041502,0.5794361652678537,0.4457050095486691
0.2529722922273537,0.5772598679392817,0.3920240155514202
0.2555219203905425,0.5292625686201486,0.43649645428567213
0.2515849744053928,0.5759199974675212,0.3934154709827114
0.2524023705178595,0.5390483105301008,0.3855455568895713
0.24939877828470078,0.6258121009941421,0.405599614614609
0.2576383088269009,0.5481478233973409,0.3950009769927065
0.2558675517493313,0.5976188806625936,0.40210474893287945
0.2558480986849808,0.5854109665622639,0.3857824671435424
0.24949711681861758,0.5438482864825671,0.3895517939557396
0.2553530863561737,0.5986792713277751,0.4244513875828186
0.25455382770123514,0.5713963870192205,0.4371118812409128
0.2498573035602002,0.6064037212212137,0.40142140443138014
0.25339401909560566,0.5739598521183157,0.4075510476403224
0.24990155652716603,0.5843613086163348,0.3987509137011993
0.2565030346894413,0.5711656609919415,0.3935717161636022
0.2554800775570793,0.5409812307268146,0.3768605244589341
0.2528169714621077,0.609049859251879,0.4364941464774599
0.262640706942242,0.6208485070740799,0.4241478202670133
0.2501975945908208,0.6216341994194541,0.4179996704596543
0.2563373640376029,0.639094331082472,0.40472170920551065
0.2653978642716841,0.589653710639572,0.3707945855349588
0.25327946622990377,0.6260896269884825,0.3941429635558105
0.26591797723586874,0.5583290335367077,0.3807140318566812
0.25081091939285144,0.5878041620396178,0.3780613011048222
0.2559839993725019,0.5848980284455501,0.3975905937591844
0.2635004217482963,0.6181700217392557,0.4234218795058788
0.2710069158985513,0.6013219671496955,0.44214630493873536
0.24998314726770757,0.5569509776287235,0.3815239825595528
0.25799895082679525,0.5767579847017622,0.43493482749731294
0.24798390052136568,0.5501154936681987,0.39950285444651695
0.26851037149087154,0.6056160359738102,0.5089002303426334
0.2557981662653036,0.576343160249054,0.4375939891305742
0.26113684077972776,0.5361520356770347,0.3931366221457889
0.2566620190802801,0.5688416812852154,0.4418017075052028
0.2547396201245709,0.6167254602521062,0.4101386024877038
0.2542394505262539,0.5496398988107715,0.3891212248447439
0.26275845890539157,0.5820119727765906,0.4113792581740015
0.2621053990711205,0.5821181381146012,0.4549763028400282
0.25659222372364515,0.5889572522990678,0.41499217134888894
0.25220556769921165,0.5559734494300634,0.41950817367340576
0.25999263779109005,0.5974201785423376,0.4082290233626136
0.2687219118115612,0.56961043153768,0.5401302047802696
0.25556402241008586,0.5185646713349413,0.4416072651082136
0.2597523185253008,0.5885257643689438,0.46302288479153403
0.2527186545414601,0.592403886155413,0.4467782947838848
0.2543928286225141,0.5280612165159589,0.4493110385384255
0.2551245063999186,0.5764994529037142,0.3875680117780617
0.2528724868538186,0.5878491154439056,0.42646667687891865
0.25098444631308536,0.5509947962645068,0.3974080171267989
0.26107249013600525,0.5669425742066183,0.434642472797698
