window_size_1_MASE,Exp_wAll,Linear_wAll
0.20017009171599479,0.4323173311112857,0.27290976931570704
0.20695483529680003,0.4350164935737056,0.2823156574057244
0.2081853140420243,0.40594346785670304,0.2973138983006826
0.2121942050821286,0.4379087150319173,0.3039730707547818
0.2135158058226525,0.4581425832737827,0.2892140414944455
0.20530982986589877,0.444015245596456,0.27558271702362336
0.20286030032589747,0.4711074082300801,0.2734822934494193
0.2100210641303486,0.43989130972437857,0.2731809557881997
0.2081449711519484,0.4852109589848376,0.2908508463756311
0.2053527765230512,0.44017600576538,0.26967320445640103
0.20955233863516987,0.4271459199492358,0.28245450622439994
0.20038403313534228,0.3972015508328879,0.2683546082592197
0.2103097992482512,0.4280375851901419,0.2906178307484665
0.20400263955089024,0.4417597350550153,0.2823699952778056
0.2090239347481587,0.4415635349708376,0.31479073676078473
0.20702397883570597,0.42466073333814497,0.2949862775091636
0.21012071672783844,0.45376574877016296,0.30518106917550397
0.21300823994210233,0.4661146377839278,0.27696722964087434
0.20866467679974182,0.4199463790676387,0.2927992100214642
0.20634574213271037,0.469047878918197,0.26005210408775825
0.20543967752408754,0.381352267784785,0.28946160815901506
0.21614716003873846,0.4527791810109318,0.2858131990226303
0.21260348288312314,0.4610232819417485,0.2970601465520253
0.20691469227137582,0.4298121808556079,0.2781370902720709
0.21499500942463484,0.45992361084587396,0.2903969596929917
0.21131913709946437,0.4546143599337873,0.2793207487799332
0.22202648581003345,0.4985540845336725,0.3004308489904273
0.20422034254035007,0.4085796938893125,0.2676470179710828
0.20504036428593453,0.4334323087726936,0.270599419349918
0.21267579136197695,0.4342962162227073,0.2833474704680548
0.21434468452421768,0.4305136165955645,0.28355879152085
0.20654483578040086,0.42356214142487614,0.2948957588761821
0.20799885259588058,0.4264728897021744,0.2744575313668335
0.20307907057511007,0.3874693693541799,0.2990347828633664
0.21081294065839754,0.4651126931029619,0.28057070151396546
0.20423818771551866,0.40988249556857975,0.29722574627328546
0.20439076660039127,0.4211467527468621,0.2630327237901764
0.2239954536028096,0.4650985776108534,0.35602240170549443
0.20808063456952985,0.4510244882649628,0.2928008249504829
0.21116344821775107,0.4484939464173697,0.2831163513995779
0.20728525476503748,0.4430476179211228,0.2825042748567399
0.2133926702952572,0.4516456649572973,0.30894307866894083
0.20480576272276305,0.4347115884869794,0.2722110055077661
0.2094167772013103,0.4212658237555839,0.2856393827703787
0.20943348655646865,0.4002154954009904,0.2864355661018799
0.20058723345957497,0.4337014507583569,0.2705753572489759
0.21406727084988858,0.4367333204559025,0.3260857513657257
0.20673760210682787,0.42841826204067207,0.2818653223238569
0.21068277953284775,0.4418554474378973,0.28083702241209696
0.20802557718814213,0.4529186644137321,0.2765747421882317
0.2105404089360185,0.4667907008635673,0.27602905148014706
0.2157177959979132,0.4389449140027744,0.3009900901391627
0.21253996464399927,0.4427942276609734,0.3142141833042298
0.20816383616503026,0.4353857568996419,0.2862775919386251
0.20636209268199693,0.4062064021163546,0.28066226240632913
0.2118485435402026,0.4435094798974217,0.28625836737344545
0.20277144477734232,0.3998526766103005,0.2634874469256765
0.21516078732253355,0.4461357615756997,0.2885167549479448
0.2116533257725644,0.4379841782673804,0.29123723231893445
0.20551231625498492,0.4472842758057603,0.2717717169532369
0.21703522844145107,0.4771541415822746,0.2975193299313781
0.21107592424437352,0.4136337207331575,0.30247603029055875
0.2113036047841708,0.4451857494551819,0.29563368170410864
0.2118128995236262,0.4272621587576528,0.2758385455870258
0.21109394934684114,0.4376528228545803,0.2980502969731366
0.20879500432798642,0.4249247314275402,0.2933241810668648
0.21736630573206095,0.44549754411441467,0.27408937895413066
0.20579889967876944,0.4556735113406804,0.2801124125016665
0.20872821369655142,0.4255654899056357,0.2941946363501359
0.20857902531167435,0.44778709241293796,0.2782757691600507
0.211508151430614,0.4296720930989221,0.30526975700169223
0.2036259643947526,0.41354040014478977,0.2704864894582724
0.2064332771943426,0.44536722851516536,0.2908871762318445
0.2129421091710654,0.4358424426572687,0.2854410777648302
0.21202777994750083,0.4738827649467121,0.3109388215361332
0.21720589996918832,0.4342898441285677,0.2916059649945159
0.20510940103096978,0.3808841950167951,0.30489506265961713
0.20944931486052978,0.4604067259162438,0.2920946830888224
0.20680038118351227,0.4221234714368503,0.26171754055581753
