window_size_1_MASE,Linear_w200,Linear_wAll
0.21259222050824597,0.5136395948654988,0.2856393827703787
0.2138798396753522,0.4770881444602574,0.2864355661018799
0.2025223583381242,0.4710360273765968,0.2705753572489759
0.2203489288308409,0.5047879619943871,0.3260857513657257
0.20943075701062497,0.5154864230099301,0.2818653223238569
0.21558866941625138,0.4975204628652384,0.28083702241209696
0.2077905597350776,0.5059263085899307,0.2765747421882317
0.2085254068275292,0.4965366982253525,0.27602905148014706
0.22124269280124828,0.4774237768243823,0.3009900901391627
0.21411591269701483,0.503692766344641,0.3142141833042298
0.20656143979659652,0.4877887329642794,0.2862775919386251
0.20906458346220747,0.4808928899947439,0.28066226240632913
0.21533289327677174,0.4760708388047293,0.28625836737344545
0.20595440092491313,0.4987051903451912,0.2634874469256765
0.21687819275432382,0.4949592041823457,0.2885167549479448
0.21110257872285693,0.5133745107552505,0.29123723231893445
0.20303695699605734,0.5206860936024975,0.2717717169532369
0.21971038363513287,0.5044013916037108,0.2975193299313781
0.21678850348841358,0.5169701523484759,0.30247603029055875
0.21322892931852017,0.4695923423236698,0.29563368170410864
0.21318634307657425,0.4873524499633157,0.2758385455870258
0.211516309312946,0.4926240676306905,0.2980502969731366
0.2137709131025118,0.4783161699753119,0.2933241810668648
0.2210445864988814,0.4957756671106383,0.27408937895413066
0.20631858421980873,0.4993105511681927,0.2801124125016665
0.21175040476487608,0.5049272002152992,0.2941946363501359
0.209806147363088,0.5246861100960039,0.2782757691600507
0.21462943648936694,0.4769506816807289,0.30526975700169223
0.20654924086208523,0.5223665127067927,0.2704864894582724
0.20812215672390913,0.4960550156404835,0.2908871762318445
0.21305171583671523,0.5099744907207827,0.2854410777648302
0.2116397330846012,0.5209908822814612,0.3109388215361332
0.22125117589532237,0.5022889296011788,0.2916059649945159
0.21636738592428587,0.5138234701005832,0.30489506265961713
0.20662174250752777,0.5109504426470397,0.2920946830888224
0.2072409278903533,0.5050657223404789,0.26171754055581753
0.21777212665394188,0.490920211110198,0.3007624447032896
0.21819745002428362,0.5043526112612121,0.30916877570527224
0.2133744726743429,0.496235222505444,0.28023442167439205
0.22001348978617596,0.4928301238126427,0.3051569749664687
0.22038934671620894,0.4965650862917166,0.317239646262202
0.21537301117331048,0.5042102993486471,0.2959558432102776
0.21598759778513477,0.4673637188271706,0.3026140466405309
0.21472817102987896,0.5168833046755821,0.2859861267867426
0.2280000620007449,0.5200928706002736,0.2970473786634768
0.21766690949709347,0.5416693655337719,0.3012670836038348
0.2140569560321617,0.4777764605831887,0.2900339652271339
0.20707855372551734,0.4855595827935428,0.29587973126075395
0.21346322900363326,0.4970100511230322,0.3090545956486765
0.2160689527852604,0.5072748431109652,0.29357099193686514
0.21389124765909723,0.4828244674545533,0.3034336829993005
0.2153031130386661,0.5150435815454874,0.2925780871546231
0.2154535409301235,0.4841911655914652,0.2833628260550136
0.2087139680584692,0.48598858888766205,0.2683649667414326
0.20937570044588147,0.4795569080008569,0.2857952604363922
0.22365564031133267,0.5023474334074948,0.2962755938913697
0.21146871960775457,0.5301945458399804,0.3144559336617117
0.219240454422465,0.5017216233308418,0.3423985908341773
0.22157491354594747,0.5177579638954124,0.30871730556539906
0.21562162574093727,0.5128216815397253,0.3140693093128252
0.20605206833715226,0.4740155982536781,0.2781381238698861
0.22244550792654563,0.5166409887754686,0.31908986664444394
0.2165422761555934,0.500485392547895,0.2845910121897158
0.21391764695860005,0.47827868535045,0.2993842064915242
0.21215688780318018,0.5163462147870821,0.29597239643956136
0.2301883564477538,0.5102656257041057,0.3235562168692572
0.22114527028885736,0.4919053617758559,0.28731156442690226
0.21060805506789917,0.4862798975040396,0.2920564292060309
0.2193105789670976,0.4867373632901526,0.2957959119737102
0.21528984642052548,0.4941941456229882,0.2760037383872099
0.21493418176818524,0.4940996208443804,0.3209336779611787
0.21541757757713395,0.4773116862271617,0.2818869343385305
0.2150586941517016,0.4898092416655485,0.33245686777946404
0.21944610214060364,0.4917592579184379,0.3184712824338718
0.21808647014785826,0.4921826084734332,0.3073643674639581
0.21431893165935506,0.4898086116485105,0.2886260141962913
0.21800760661217575,0.5122764456528597,0.3291677865726291
0.22289677735548594,0.47627436507760396,0.30002588745313313
0.22246551611168133,0.4732655823296233,0.2873870740962833
0.23024908947578793,0.4866014211497218,0.3129574189361209
0.22232844129732532,0.5135119579195923,0.3173619134009484
0.2139737193006609,0.5029249784928137,0.2843038836191887
0.22022134728122444,0.4944923330070372,0.2985510020329134
0.2153355571064477,0.4889714172836376,0.2822992765353968
0.21069562215670368,0.5060442902113572,0.2825693907985449
0.21422195013896608,0.4991633225734654,0.29586893513972073
0.2195378020888496,0.5041469104273953,0.30242982067159885
0.21919136624485855,0.4838325791966546,0.2999282427316311
0.21459251492912237,0.5079247339798085,0.3029349392158112
0.21770245613177305,0.4933859474625072,0.28728776294206104
0.21672913937159927,0.4877722718736463,0.2993854611516642
0.2143739322798395,0.4897099062553645,0.2918648242401096
0.2269354441440864,0.4913348872295205,0.2980739226777944
0.21989738618580815,0.4914092152008421,0.3082100274098437
0.226762058901655,0.5036737590709011,0.2960670883671929
0.223197574624587,0.4778550216612529,0.2957671061736622
0.22660197221282785,0.5153071563554238,0.3085969847017709
0.2222866828156669,0.4824077077198983,0.33700984212147744
0.22429948831875055,0.5081924408897512,0.3251193315920225
0.22109867794145618,0.4798973715126187,0.2916556266872891
0.2201598213347795,0.4819938308122353,0.3103229188348217
0.22513634815464478,0.5005254413187267,0.3536682842613764
0.2184523514302662,0.5076871472992337,0.2842869929221253
0.22236567260213988,0.4938608484945845,0.2875903626307654
0.22423173542978433,0.4667511035537621,0.3240031746715736
0.2200468501927687,0.5110999202275841,0.30431502180681835
0.22813616618976823,0.4910147828827138,0.3460360874388251
0.218877438126131,0.4697642345729866,0.2962330735893464
0.23812148562050056,0.4999291819786613,0.3405306379947634
0.22558392064093638,0.5053709144697742,0.3170303248856884
0.22822188031855067,0.5096562414282143,0.32392374432992865
0.22461476650945925,0.4781488247428442,0.2908551389385044
0.22396359446939454,0.52223056530764,0.30418644135784645
0.22918346584086413,0.4984579101002283,0.3383524669731656
0.23173695863924373,0.4865148877635815,0.3228134990640595
0.22183470954489104,0.4872006157229721,0.30659005544062834
0.23022574965298986,0.4903631436400058,0.3409376586600212
0.21708025027121586,0.4809612565539946,0.3115761392957769
0.22702029101170917,0.4721370229425036,0.32821448289209193
0.22807210017564877,0.4958008715319629,0.3196504365017047
0.2270137442900699,0.4879548372897217,0.30244836418383797
0.22427753772067205,0.4725538500165014,0.30791817019415296
0.22197542042239404,0.5219433689561783,0.29768924619007153
0.22346059306395574,0.4652570638224349,0.3282803938207957
0.22042437354958458,0.4808082234012056,0.31757106102121324
0.22395452168438232,0.4878562829046861,0.31736998899700425
0.22757642114710755,0.4960280876911733,0.3280898265234844
0.2239691507136207,0.5028491581752941,0.3369034381126675
0.218040536784452,0.521473392205614,0.3073373214170694
0.22953922567307686,0.5136155278807096,0.3215182149238065
0.2200268106124658,0.4791430775460304,0.2871727503042857
0.22453943682571287,0.492606653115989,0.3004711560364923
0.21928162952603777,0.4798612102769553,0.319139577056317
0.22175648532739856,0.4865177479303421,0.3020897796543839
0.21871888723672533,0.4800695714354785,0.2831712774557964
0.22384609143110454,0.5103278629008379,0.3824359785102359
0.21630370345251662,0.4958219984429801,0.3296368366689711
0.22438751756074282,0.4823417970556138,0.30948435601357804
0.22103275145641577,0.5093725675240779,0.3068293875478426
0.22859718258430697,0.5168319533897312,0.340824763758908
0.2216251565706836,0.5093665694762549,0.3539898705876935
0.23321714996245654,0.5040258115872949,0.3450430546925285
0.2204670000490663,0.5040904339133987,0.3214340749607809
0.21975709796013188,0.4578381165927842,0.2977963688714635
0.21979234623260588,0.5187725067846748,0.29554792988771816
0.22197873325577724,0.4703465663373928,0.3097838839059683
0.22724041854505,0.4668308461499908,0.3043525716876696
0.2254727713953934,0.4850513575427683,0.32932446528087866
0.22538383682217222,0.5125908172440872,0.3054085668678846
0.22039070108583814,0.5102673480553076,0.3012999541438837
0.2216570036467909,0.47321507007920005,0.3260045390743733
0.22998824461591164,0.5138732631087213,0.3097975809159166
0.22107192680566057,0.4687012296074594,0.3085276002459026
0.22763766613783326,0.5065728536701458,0.32386194694889026
0.22424399946138165,0.4937300194909796,0.3049773681148264
0.23558111034340265,0.486017974376505,0.30991622024823323
0.22694311159133157,0.4757651389860764,0.3142517565996961
0.2259759304299373,0.5052483966198351,0.3359432971927181
0.22527312060315915,0.5052003900420022,0.3371176280470787
0.2277787884405393,0.4839904212605676,0.3024789089703867
0.22540072561386043,0.4954042520977234,0.3162324557976157
0.22848670142838806,0.4845928454572826,0.3104313064368811
0.23335536088576936,0.468992218246631,0.3517394377860304
0.22874480351731705,0.5002642537305839,0.3234421805667708
0.23387586807787678,0.49413766986819296,0.32174444206162084
0.2310302424155505,0.4715523356943278,0.3030013888472681
0.228005696096604,0.4891836158194484,0.3160073148339435
0.2174023310098142,0.5034540237373211,0.3079057919617132
0.2286128970880673,0.5136157235113061,0.3084071557741621
0.22646546212057836,0.5133460875053688,0.3649211945282941
0.23129651986188166,0.5027228191853792,0.3107658618746124
0.2315855589490838,0.5016919342319016,0.3571067517702066
0.24065608071239072,0.5133139662635312,0.4139703372533128
0.22160117458382547,0.4925669446192643,0.2994484061650404
0.22187733144646593,0.4885971956877917,0.3501239225308786
0.22984675057771742,0.5371523946536797,0.3371451535235566
0.22882346318607205,0.4627948759941162,0.3109824462119569
0.2288449336243876,0.4855762520274836,0.352165937918002
0.22390025915284845,0.5044938092187421,0.3150783113800462
0.23547985516562636,0.4881279459833488,0.31776655477937
0.23696163657323957,0.4951042006953997,0.3700526591193761
0.23907847679302704,0.5021197893586831,0.3314335780356015
0.24183102370137083,0.4848082008430732,0.4062382135942659
0.22768095438060848,0.5057833230191817,0.3132932603454804
0.229213458894426,0.4978194335233319,0.3423601538802475
0.23236550857049626,0.4900598410814304,0.31448083135263866
0.22891537274793491,0.4962697364895478,0.35471286841226796
0.232725981756328,0.5001604148277153,0.3318393754925949
0.2279324805387356,0.4884441215045761,0.3419675860376544
0.2288043565602388,0.4910589870313066,0.3507507421398573
0.23056182888333673,0.4979184353439474,0.3220327571534794
0.23919148554118302,0.5113000882443574,0.3567617153557099
0.22664668965432064,0.5182171573985319,0.34913544230434285
0.22299267321784996,0.4980906795249192,0.2929933976781359
0.23528164812051713,0.50547659252364,0.3658240323332079
0.23439554243592475,0.518063630906264,0.3607878120315831
0.23933278279585798,0.5093272040455846,0.3684577496128171
0.22216610621805954,0.49685167876971403,0.2868051663136413
0.2351995506090718,0.4847200446638954,0.3450670641072292
0.2348876904473373,0.4776110250639865,0.3343550630848134
0.22956879777056294,0.4889194385990732,0.3150482605717105
0.232491655590961,0.4679473381382423,0.3361406212755364
0.2314797778133927,0.4890066492312069,0.33717357177556145
0.24836029740871518,0.4996451475628914,0.38846027855025106
0.24196515756336473,0.5288778605370261,0.3572708804718923
0.2372508885769427,0.5101295268677436,0.3761415088948472
0.23012893410628033,0.4883216615374125,0.2999000816827461
0.23373030913722218,0.4985976505551804,0.3374456026822849
0.23927041367253332,0.4890468624510298,0.3945066860965657
0.2373400277293726,0.520490686037373,0.3553714829527035
0.2266436710525727,0.4867851069390376,0.3098490492579926
0.230734231446941,0.4796840319011523,0.3365864594365594
0.232727970777015,0.4824030484640036,0.318245090958074
0.22227639443736721,0.48188991860013397,0.32925610568878466
0.23223384197638108,0.4986474677322164,0.3291867212862841
0.22828796052642666,0.4893744166682176,0.37982694209198825
0.22993820734594145,0.4742808952145938,0.3133249252411623
0.23031571657988123,0.4656486641114628,0.3807258639288434
0.23242029992505656,0.4847020739115386,0.34835816662600705
0.230738025240236,0.4965150838725978,0.33786594873085546
0.23088981832544817,0.4815561547029618,0.328608913355375
0.24002583266736374,0.4809445964051152,0.3624502114267614
0.22993747011407045,0.5353593117785752,0.3330657466970007
0.24011457929125535,0.4887498243837809,0.338933072033432
0.23142483179130996,0.4873255773580235,0.3337554424946005
0.23655286799071615,0.4929793677972069,0.3380613990629022
0.23218490166263653,0.4914552102282305,0.34181220489719183
0.22899105856762886,0.4838933003245566,0.31308772230648285
0.22894663752102268,0.5062686263418784,0.3286406596627273
0.24938158623635548,0.4924139299479602,0.4310362303285345
0.231362285830839,0.5236884856434106,0.33038809740982195
0.2414083744028332,0.4880360155164672,0.3734419345776113
0.22609439149763474,0.4907182232339618,0.3426629352642045
0.2359336719111137,0.4785225301729336,0.3407569773797375
0.25050113616597874,0.504135221230134,0.42559698768167
0.23280755051991733,0.4823275214754447,0.3632177033632286
0.23947249616584645,0.5021330537800268,0.3723554525201167
0.23139274162329393,0.5059551999235252,0.34214775101108025
0.23539939007927552,0.4904289239566929,0.32975729422619393
0.2354801632115275,0.5065306778474651,0.36107001592917903
0.2302035788708974,0.4783715675922086,0.3270186809977497
0.23899380684786106,0.4991432950077918,0.33958955913216804
0.24345406229831432,0.4900822817400989,0.3646963781424541
0.23340159276136072,0.4996317382789476,0.3383752639510107
0.23171750320135412,0.4960209304080895,0.3294790459492917
0.2367898587246966,0.4685054297339685,0.3432148877502821
0.23370402976627092,0.5018540631299482,0.33524968810864786
0.23311879045243522,0.4950045161791472,0.3531616795139748
0.2368943192288632,0.5024002790692186,0.34546565784123845
0.2433458957507403,0.470982821219593,0.355655208690197
0.22913538483230764,0.4892004110440084,0.3077591233695963
0.22634333258431433,0.4951741929072645,0.3359198885129237
0.22767377141767237,0.4846519216465808,0.3363742810863388
0.2359576226962558,0.4895225737715579,0.3412998987484961
0.23682108644083968,0.4897869071298001,0.35521523024060725
0.2611850036286993,0.5097080277991102,0.3987439031083324
0.24214432198575062,0.5176071799656128,0.34837965474638616
0.232787948530931,0.4794889221728066,0.3565283581098958
0.23559481172986424,0.5061317294173993,0.38278720468809335
0.23120892440046745,0.4772539312503049,0.37101546221079995
0.234135998524509,0.5018254180865585,0.3454800116394157
0.2326154423775531,0.4796315978181326,0.3245545330682925
0.2451941323030831,0.4917639369395745,0.3474472481988001
0.2515333729784474,0.4736216546017158,0.3766322540783933
0.23712035220923502,0.4947858926823648,0.3527215307363969
0.2451393768107549,0.4824238772638286,0.3909106037159065
0.2376645170687609,0.5078484159809801,0.3394983283501505
0.23718306871599937,0.516824894451879,0.35983462757413576
0.22932902515227144,0.5008613010187289,0.3682457018906865
0.24059838319198448,0.4767047458920706,0.3473303795489344
0.25046727981654504,0.5017708232959976,0.3620161349155807
0.2473070127612826,0.4834964830462817,0.3837308059858846
0.2348681995673264,0.4764352651855879,0.3783628128213181
0.24031868192209893,0.4845540552169523,0.39751633211487103
0.2346818463020824,0.4552684488991518,0.3610207827110101
0.2423199158862365,0.5231910000306186,0.34599955587080444
0.2442798574992765,0.5012042517485605,0.3615698185545531
0.23614372418341623,0.5015872234172878,0.3621797449989879
0.24623049923327442,0.5048830316127814,0.36302667682051576
0.23930793243435616,0.491298056948281,0.3614641050010213
0.24384646238295093,0.4978738977142772,0.3841775565497864
0.2431612396469221,0.4978645827016939,0.3528272582348525
0.24714399189615058,0.5082726920071983,0.3640994086697983
0.2342533187677796,0.4762462700354385,0.32119446249265865
0.242753540434188,0.518880533385104,0.34492286587380105
0.233220046024311,0.5000875812207068,0.32911192024341723
0.24832251260488092,0.5064507798286673,0.42941874952867787
0.23754748350629803,0.4853622368234654,0.35922529703037354
0.24392719593438336,0.5106973733214375,0.35302663067101203
0.24377794925409169,0.5009881596594589,0.36289786552755793
0.24491972554908578,0.4895241398952582,0.3925224463106729
0.2358909572265388,0.5034242397038295,0.3486884145333979
0.24706150775333513,0.4998628140965779,0.3556000570732294
0.23863343884641725,0.4950576888970344,0.3667461411679708
0.246819909193832,0.5107087783446477,0.35935801923545513
0.23712945645505187,0.4930740526711018,0.34377796033336977
0.2269177331269641,0.4829039494104274,0.33313337789194963
0.2376321934782608,0.5015104719215383,0.34003318874890576
0.2422722018137367,0.4980378103472175,0.3662745595138521
0.23313075800462543,0.4943130436425982,0.34763410074428536
0.24640747908474542,0.5081388248947257,0.35460973184980665
0.24729628724051442,0.5304220353058662,0.3668851058916164
0.24011842196444125,0.49190176743973096,0.3541978559851497
0.24775267539177492,0.4873847896326381,0.35447713751086235
0.25320093141650396,0.5030730644358132,0.3494239925762125
0.2423353480843703,0.4994966637095209,0.3388587209125178
0.2499234840302816,0.5245041813935639,0.4070259871442413
0.24469171826783778,0.5117188315885831,0.4452025242372225
0.25082336115258114,0.486253010194513,0.3922498213870208
0.25127530227110717,0.5065949133990061,0.38206928402692414
0.2519502215340197,0.5100516424925711,0.3605902504568225
0.2509206222578935,0.5069185445280439,0.3801733731136875
0.2537019450407267,0.5071637721401064,0.4111595212135198
0.23688489422661327,0.4748944467436552,0.35699869729394385
0.23684223288696749,0.4886883998911029,0.3521298388979824
0.2425983447728008,0.4743119717828527,0.399096284073562
0.24205713972171172,0.4924911201482925,0.4204953754046107
0.2474769231892473,0.5205349754723461,0.3823978057053976
0.2469185960567982,0.4900879952345933,0.38314754394559947
0.245900505422493,0.4781950138156648,0.3641184250198359
0.24156094803778735,0.5026737017076794,0.3822812298312894
0.2395317457558389,0.5076947608583685,0.3658163677637868
0.23523336164179334,0.4996869031711562,0.35017440702257857
0.24476917064296594,0.4912857355385513,0.3573990651792419
0.2522784865970116,0.4694403017619663,0.3585574078032661
0.24810440754769583,0.5067720289320675,0.3723554610282268
0.24871810687960455,0.5249124647076927,0.3686886644359389
0.25098333877146817,0.5169295472120448,0.3666699102555783
0.25382409760399116,0.4743011338073513,0.3735308432455262
0.2475134796704374,0.49374515466408603,0.3505315970684197
0.2573683022630431,0.5028327089825931,0.369513049386226
0.25953798221745517,0.5285734478590599,0.42038175880341655
0.24055590161547397,0.4747867676100973,0.3252325525141365
0.24105592050078428,0.4900886811533261,0.3931428438343448
0.23770849469688943,0.4910061956392316,0.4209041074645285
0.24791140047898547,0.4879510291935464,0.3784884635014667
0.24478920146473954,0.498300630360317,0.3644087882909781
0.24302713680227866,0.4677814221374746,0.3546035474181944
0.24733206889901002,0.4709027588336706,0.380181734665992
0.2382742584970869,0.478957379414509,0.3814318502583955
0.24141966860061728,0.514185796440306,0.3444747461226323
0.25068937278670983,0.4959885717028623,0.3892180775128435
0.25216363950259435,0.5078394822232998,0.36524184095322737
0.24136480655126946,0.4644290081804033,0.4085075070800187
0.24714006436741506,0.513060712009342,0.4091282535751379
0.24201759423528593,0.4592067456679684,0.3877553357778808
0.2431157497123251,0.5085565153922921,0.4240398856712682
0.24746889994292767,0.5016602404356673,0.43860013601090747
0.24010730208508668,0.4955778670460574,0.4060787827943211
0.24292026539691708,0.5041919127188573,0.33489450658604986
0.24494507891034176,0.4833470745869647,0.3919834838266357
0.2494570030392193,0.5032695506819369,0.382555085169904
0.24148125199005616,0.5089611815989344,0.3788043988950808
0.25386577612918104,0.4987574703334829,0.3686650282518091
0.23300424718018117,0.5130439976624112,0.3669962613114029
0.23911415636391972,0.5171579821854005,0.3975349846828041
0.24950183672500714,0.5301791386941163,0.3799752010572018
0.24759946125200197,0.4889460429046815,0.37239313233157595
0.25297843175133905,0.4852907567500671,0.3847368978945059
0.24449349200457185,0.4910345555184009,0.34635116560845985
0.2521351825271513,0.5020479735387897,0.394006692953524
0.241789484968757,0.47747516029426396,0.3428550456603497
0.24921550190732314,0.4855462614038305,0.3666233855202182
0.24695806986068378,0.4939647105224737,0.3712972933455511
0.24356581414485845,0.5340551909135786,0.3841334848438365
0.2592964787782118,0.4917937945767326,0.4226658638321283
0.23862325937567747,0.5000536970303561,0.35799447646680577
0.23676632130190411,0.4696723780392029,0.3494021176811104
0.24653429866329135,0.479708600232458,0.39714636700676936
0.26025056225041204,0.5023466955556278,0.4470958590466374
0.2514157315005121,0.50897766150111,0.4532775193806972
0.24129181529076646,0.4632052318996708,0.3469161856968385
0.24635613315240648,0.4989134733018742,0.3971624205461145
0.25011040739348533,0.5184389327176124,0.3985517757444361
0.24975920534250734,0.5264741357396788,0.3485199081956665
0.24993348514948976,0.5129888201120778,0.36070898952405
0.24846412707393062,0.4860683864628137,0.4604931293538083
0.24459853510229843,0.498611331848397,0.3660971378072913
0.25729639486647093,0.4871018989217049,0.4309758050703505
0.24801801413211436,0.5128618295716891,0.3856480003935571
0.2528823363802102,0.4978281579409548,0.3708527822753467
0.24733171493284734,0.4966541902610486,0.3845531847450296
0.2475424928431989,0.4768825101856979,0.4736794038657772
0.24785073862214307,0.4933517513703887,0.3822385516951462
0.25432427773263927,0.4703294571632785,0.39160681900812017
0.24143602686923288,0.4970391717467986,0.3528158225071387
0.24792992291889734,0.5025682746925876,0.3568683086237203
0.2507475289604628,0.494178152835201,0.4105586801360874
0.25069297499158627,0.4793889985091703,0.4405224073020033
0.24518676153061716,0.5008195417445251,0.3732853016946355
0.24445764453028163,0.5046616203138474,0.4355885399361352
0.24485599214326947,0.485270139029631,0.3536612392098515
0.24624279562504914,0.4900694311748255,0.3969683235853741
0.24599332975288757,0.5053628744107483,0.3731849089817168
0.24949241405645067,0.5173401087924251,0.4264624783727362
0.25092770374004303,0.5091801563636049,0.4369089391995329
0.25982097267974924,0.4742749517643627,0.4267352073376452
0.24994153324268914,0.4837300950213552,0.37291916544586573
0.25226770515067654,0.4848816633033685,0.3960216765425426
0.2514962627773527,0.4926509011679713,0.4376622269241829
0.24564112663988943,0.4697965624102492,0.3880932719107909
0.25423261324270013,0.4897003550122606,0.3800303287849484
0.2549952065165579,0.4890468991084502,0.4424468466451056
0.26241410276682914,0.479068780879081,0.4012171396421163
0.24555734012992417,0.5106689358124094,0.3744753546525447
0.2520505008966078,0.5041197201297141,0.3854657548119294
0.2572082074489957,0.4957550610747969,0.471959521627948
0.2596413802378958,0.505001401371332,0.36122523388371997
0.25288757768099335,0.4838504384543992,0.3987878962975785
0.26066120759075073,0.495662912989358,0.4371762204691314
0.24716745858619127,0.4888450364048521,0.3714715091880829
0.25975218287805296,0.4789920736550621,0.3893472528923131
0.25667718279373625,0.4834103098140226,0.4025228628907784
0.26979276630644766,0.4880993319676078,0.4280476291519987
0.24606500377433932,0.47363766198712,0.3795328897715527
0.25168991037522254,0.4819332308830391,0.39479656466738383
0.25594553842565165,0.4643461890760833,0.35901826998268355
0.2616040385822357,0.4967267290109875,0.399823782031411
0.25018245703547176,0.5063027618557594,0.36097646039258136
0.2571628061765388,0.5090554761900541,0.4155354500301545
0.25651714519169205,0.4978390357772999,0.3868617026152024
0.2547409683538662,0.4798992917710838,0.37465359670451975
0.25684433972715803,0.5074624654208554,0.4075237469810667
0.2523825337580834,0.5036783063541802,0.4333794493622241
0.254527289431464,0.4689671448743282,0.3935731111658584
0.25461514634383947,0.4977403720651161,0.4457050095486691
0.2511707168124385,0.5072695493712017,0.3920240155514202
0.26423223507353394,0.5323894292515867,0.43649645428567213
0.2524426076670992,0.511107072513846,0.3934154709827114
0.2579005855151809,0.5197433816186444,0.3855455568895713
0.25287848476333663,0.4821499483351874,0.405599614614609
0.26530065085641363,0.5002622827265429,0.3950009769927065
0.25775581549188453,0.4849088902301581,0.40210474893287945
0.25655045900524953,0.4999572874450089,0.3857824671435424
0.25817802393358635,0.4812961074156804,0.3895517939557396
0.25281572769581695,0.4749563945935466,0.4244513875828186
0.26137538180520786,0.4910209845492179,0.4371118812409128
0.25400762652128395,0.4896265432077347,0.40142140443138014
0.25448604955458554,0.4763570175175099,0.4075510476403224
0.24685038279667054,0.4900144741781054,0.3987509137011993
0.2609655886915351,0.5085097696227033,0.3935717161636022
0.2595965259812942,0.4955267019563954,0.3768605244589341
0.24947674289962646,0.5187528578979405,0.4364941464774599
0.2611635778507684,0.4877784108045185,0.4241478202670133
0.25216072116727106,0.4884482888674889,0.4179996704596543
0.25955922868575987,0.4633208112288954,0.40472170920551065
0.2684922703297803,0.4921000339849638,0.3707945855349588
0.2529497168701902,0.5142822881079805,0.3941429635558105
0.26746011465191655,0.4974615907819031,0.3807140318566812
0.2553219412205185,0.5299346194010505,0.3780613011048222
0.257396888890437,0.4672022399420213,0.3975905937591844
0.264945138366257,0.5117531406232999,0.4234218795058788
0.27080152937261914,0.4716540781850429,0.44214630493873536
0.25515165348085267,0.5018165223014658,0.3815239825595528
0.2608505891392525,0.5062584741474909,0.43493482749731294
0.2535954559160776,0.4892042962742536,0.39950285444651695
0.2724883618506546,0.5096309188563144,0.5089002303426334
0.26242514792975924,0.4760251530974805,0.4375939891305742
0.2652181232325749,0.4905668953155789,0.3931366221457889
0.2564672802118386,0.4644483058457419,0.4418017075052028
0.26000836806050903,0.4934568623557205,0.4101386024877038
0.25566354737372654,0.5211766548399182,0.3891212248447439
0.2649330392281234,0.5156563184390116,0.4113792581740015
0.26936868642696615,0.4894773838725674,0.4549763028400282
0.2582917895217324,0.5001272498163999,0.41499217134888894
0.2576387353655732,0.4789214539722943,0.41950817367340576
0.26297210073202526,0.4984638992686304,0.4082290233626136
0.2776984603260599,0.5020194940726015,0.5401302047802696
0.26016639060865054,0.4972341189025528,0.4416072651082136
0.2575061023033591,0.4726999594822944,0.46302288479153403
0.25700821693417014,0.5158139625589662,0.4467782947838848
0.25998983249163293,0.4810948751107623,0.4493110385384255
0.2530472731388582,0.4848203212279126,0.3875680117780617
0.2570504879717486,0.5156485381742675,0.42646667687891865
0.2539002954674274,0.4876056708769434,0.3974080171267989
0.26322155916285417,0.4833611672838109,0.434642472797698
