window_size_1_MASE,Plain_w200,Exp_w200
0.4061536306060388,0.4858218938333988,0.5700340539699507
0.45279688116985967,0.4950213317534621,0.5820601780974023
0.43951588381670254,0.5560853246831432,0.5943979115928925
0.4236099175941596,0.5284867234237001,0.5635727926296313
0.40839343589548593,0.5053461683150197,0.5704741244102404
0.37753401512863705,0.4484591585739735,0.5443189685843783
0.4290505798443256,0.5216441403684715,0.5645633647882088
0.42468386438566436,0.5326363370727037,0.5808819442981727
0.4179433950838757,0.5199398770388947,0.5815538411417029
0.41172689695553616,0.4739506772130057,0.5981069800738301
0.41915423742146934,0.4836328760652256,0.5937862610105356
0.4303333690365991,0.5220321723639779,0.5479781786432816
0.4332372004555798,0.5033624878845372,0.5950561390119795
0.4204830911398236,0.5156273093541143,0.5787574497287715
0.4208938621959069,0.4933934624860471,0.6048077465235137
0.42311077911328704,0.5149531571577058,0.5844248166229533
0.42010909532730395,0.5155593703012341,0.5604772021597599
0.4322225085319254,0.5050326143007262,0.5768861544030082
0.4473084033494868,0.5154705139726026,0.5749557986870796
0.6134187982838839,0.5057072003108839,0.5901132331171501
0.40678514385065995,0.4972854765498563,0.5435469413811653
0.41900132825259917,0.5350062151287726,0.5567272268770094
0.39585784720789347,0.495624119561176,0.529598327907755
0.4475105513605407,0.485472494136897,0.5888792715478633
0.4044169451004901,0.4938964439421454,0.5622420878430803
0.4005275898274252,0.4869176472150157,0.548242541104475
0.4298993523353441,0.5203877058604445,0.579704877429237
0.4288508252739177,0.4834998231318377,0.6476251262087145
0.41850151666519636,0.5016251208374497,0.5781539529404981
0.41211511434067305,0.5096477853263108,0.5560170874129609
0.4136773922898027,0.4854432569853402,0.5870171501005179
0.4111762015356405,0.5081914238760863,0.5492092762723051
0.4080055164048849,0.5010775627891781,0.5398476439058771
0.43031655125305684,0.5107886721058709,0.5870550200396061
0.42694897643680446,0.5065417393090312,0.5742767805912073
0.41488976679038225,0.5122799474189496,0.5685279458778408
0.43083656584179125,0.4885866927924698,0.5714272788213126
0.42523153391128754,0.5102338948325391,0.5947067218363477
0.40929258710613015,0.5120438570153943,0.5551496550449889
0.4146918045165458,0.4958975775959209,0.5532870358145374
0.405660199779642,0.4766979032399027,0.5664186851100639
0.4296344481286315,0.5068789808180035,0.5954465357068331
0.39553955113504086,0.4685545173196399,0.5684417598351554
0.4232673713056374,0.5393419281735887,0.559125392154735
0.4265263523792375,0.5020879621071912,0.5988015046050432
0.4104732260892244,0.4923709724531433,0.5896410705188408
0.5219047523176522,0.5048269090356708,0.5914899571000465
0.4773725702866977,0.4978007165093463,0.5936144110957114
0.4249068030783007,0.5056416947366422,0.6013165578933368
0.43577570848443115,0.5130837093550561,0.579093485453036
0.41794305153912037,0.4959899007164536,0.5590889992023833
0.5021621277184513,0.5266484868823833,0.5537977852246215
0.4169034449054325,0.4848344381397786,0.5750812433566205
0.47120997645109425,0.5011629642781901,0.6105384861892904
0.42711561308936186,0.4866604357972142,0.5694041936204308
0.40477391767155424,0.5109805586243779,0.5524144736843448
0.9745803931444069,0.5141427767095056,0.5761828809007087
0.3939130062926817,0.4548918469187583,0.5962092175972186
0.42817617933870283,0.4976812435373694,0.5874218791531818
0.44162248614239674,0.5238270254792604,0.5545253707152756
0.42157216578071244,0.5338417204286583,0.5544354609319257
0.8972477409565306,0.5036428704396751,0.5750449237759578
0.4446570620654265,0.5229601784313177,0.6091090301840674
0.39669010537915367,0.477878838728128,0.5694484003446985
0.44672570461725414,0.4957473205130213,0.5583552827200797
0.4076007140135925,0.4789821710706462,0.6010643124447917
0.4228599295746393,0.49108594687257,0.564178801683161
0.39218688149387765,0.4877745983087651,0.5604071657330553
0.4324650105788337,0.5062752800276578,0.6235379524911795
0.3984745696629851,0.4878914635087993,0.5743397433666236
0.4124005997504615,0.5096630590583819,0.5392855400184651
0.728357832774706,0.5166266221973363,0.5490707726231928
0.7925768555163887,0.5047179213346353,0.5235416804393449
0.4314245027246559,0.5074264580872603,0.6112619265109343
0.4090043989993978,0.4859001363915902,0.558044791471994
0.41512312798608564,0.5406387761354347,0.5691955332651566
0.4038963995162767,0.4700247330081845,0.5531322864609253
0.4706660555687283,0.4947344340879092,0.5776971665708203
0.429933762274391,0.5107786438340277,0.6072454527549676
0.42389243202145566,0.4850717554804699,0.6209350652717939
0.4366059128208829,0.5080761150230709,0.5462020585972645
0.43720002398952246,0.5273959349359468,0.6070375877490999
0.38383058801907066,0.4986849195941413,0.5457007249213847
0.4574289179424413,0.5013555527492278,0.5891313207913051
0.42374581379054943,0.4893814026327069,0.6008757699801902
0.4227778193446039,0.4992752327186214,0.5867409695200002
0.5106520015624363,0.514591623704008,0.5549020825662099
0.41526423132948587,0.4908936736533418,0.5949569090360639
0.4136595633611726,0.5268507728706859,0.5418533663998669
0.4703731697763551,0.5089298349855946,0.580156796022697
0.43086606612848327,0.5070384966494477,0.5761347032920171
0.4101686705973201,0.4804572782078719,0.5781743085971113
0.4124709770762555,0.4993549409671338,0.556257695948355
0.38997358615742483,0.4877470333223759,0.5510377721631721
0.450430926416848,0.4925715813023989,0.5557610916813345
0.40038540129667,0.5099015336021513,0.563426277913114
0.414255746584125,0.5129438420164787,0.5638199347838521
0.3990098306502648,0.4890893929127003,0.5675688034486437
0.4313202981249329,0.5162692591326778,0.584441371997651
0.4543908473839183,0.4888721346646808,0.5721693032644722
0.40670074783055893,0.4804467379554326,0.5596620670789594
0.42921891954649966,0.5070897985081152,0.6171620933107298
0.4071972825853368,0.4965175509513266,0.5445291149233527
0.4077837969102937,0.4962466940401423,0.5526527302623446
0.42657204571381047,0.5041719174152564,0.5945690048862936
0.45490112832749874,0.5160088592289188,0.555888921489672
0.4724241009824911,0.5050099339799798,0.6035814403611893
0.4431331552318429,0.5246532098425457,0.5837644528837521
0.4294988358550394,0.5057097245554376,0.6082563336473737
0.8627010401471802,0.5048194339758508,0.6354282499867691
0.41959586465951987,0.5051167031189908,0.5875610369703381
0.4580377395943796,0.5205986954861215,0.650494419743956
0.43273339056009474,0.5097423715186737,0.5897782171183571
0.42362854969951924,0.5041232471123626,0.5758073154421958
0.4129733223578349,0.4821975972906769,0.5717076235845244
0.3908782734161951,0.486545795743093,0.5272245591829514
0.42411608717735994,0.5089780798456061,0.5843076896004566
0.4269022618361622,0.5186318480342694,0.5841801193078843
0.4180231784110827,0.4954600136262245,0.5720397509465416
0.40312773769963894,0.5159112636580151,0.5534771485184781
0.41664060707637207,0.4839924850876462,0.5799541395220723
0.39413401328026665,0.4892360270871744,0.5463801880323692
0.42682175858637855,0.5114826864270023,0.5626052446961585
0.4332668567208642,0.507867400155874,0.599052772483413
0.6986461841645714,0.5115802755963209,0.5390868340850539
0.42507878109051916,0.5177873408582391,0.5832949870581906
0.4214358619847329,0.5062898959214723,0.5696089817901909
0.46794699021671493,0.4845307136757334,0.5825430958780778
0.4211254349824902,0.5201341592025849,0.5606711359468971
0.4375948383948659,0.5004293211559669,0.5738857375234572
0.42358999874015707,0.5319809227992538,0.5705598039179153
0.41639498657467017,0.506288079470914,0.5756247173149669
0.41596638949914855,0.5046341804198511,0.5530732444400328
0.4713265711711729,0.5052052907864938,0.5718187250215536
0.41303133145547233,0.5052282930536446,0.5578594294647582
0.4335825177809384,0.5119653160832939,0.6291313761024133
0.4062930827687085,0.4803937168593875,0.5672513314574075
0.4783479126158713,0.5186400219250948,0.5414428054585223
0.4084083371554383,0.4931846245849511,0.5737785588427735
0.4419376795443779,0.4915915896887537,0.5610990578737342
0.4236767214364254,0.5150051030450772,0.5976877731943708
0.3929686031690069,0.4955777814723522,0.5358763749103005
0.4133148728730353,0.5053251423603968,0.5392493883318855
0.39614641021469543,0.5199522534212373,0.5449648220235881
0.432445204521632,0.5260492623735281,0.5929227492378304
0.4436605058914918,0.4984446004742696,0.5794244246342344
0.43263125900132965,0.5029315784867441,0.6343271256021407
1.09983315508376,0.4908561247227696,0.5502110182542985
0.46090435022996595,0.5101650579020462,0.5668317583399133
0.45918218428305296,0.5006900758155441,0.5547449702717747
0.40743914070923337,0.4904613911596863,0.5582307414603548
0.40306593414399233,0.5237994188337947,0.5456907430235818
0.4154105831492158,0.5085961342246713,0.5867779846722297
0.9356519943841188,0.494120371239583,0.5521988068424339
0.4437220014886083,0.5224476188211592,0.6104572305852677
0.41383752722606715,0.4998646116815881,0.5776105178109953
0.41164204389481307,0.5280923449109332,0.5547510087642368
0.4439953214313627,0.5170386783248555,0.6045751294463736
0.4214090247840136,0.5141525504155237,0.604210649988092
0.41508660460886015,0.5047937160435881,0.5612744625672315
0.4020582373666089,0.4980940139758007,0.5569809652487412
0.42615010800881764,0.5122463952758947,0.5596706887275592
0.4832564724767397,0.5181362102880346,0.5648517765147433
0.4133192193763236,0.5003125354471188,0.5682617940283967
0.4315046992107008,0.5179510194161132,0.5492490706505052
0.3848525714741616,0.5003362117770218,0.5034609644503167
0.3980401773015623,0.4848221926002774,0.5453660095488805
0.4240444717987492,0.4978473367608464,0.6209556816678133
0.41669701503177214,0.5154693526976678,0.5703721351313802
0.4535721277101776,0.5424507778823807,0.5781795174286191
0.42148227959384515,0.50087825963635,0.5750219370118238
0.43711159220529494,0.5291652738119299,0.5814462128599329
0.39688318206028755,0.5184831017804232,0.535816814432938
0.40078037892848606,0.5069843380800065,0.5472244251918571
0.38874831386415,0.5167740445036965,0.5130722343259722
0.40031521441485923,0.4672721882423464,0.5840248622890166
0.45724040325932497,0.5058034622727524,0.5808732378288051
0.41104014686243207,0.4853702372510689,0.570592830207965
0.42864798420964545,0.5035348880086378,0.5958461652902975
0.4165076102366315,0.4812967549488174,0.5939024513714528
0.4321330670645175,0.5037779360136975,0.6250575331380184
0.4810760787665577,0.523735928249057,0.5771841631759799
0.4586536108010866,0.4917403086523124,0.5901556731936456
0.4643442132708037,0.5060647808769911,0.5802996261763471
0.4025920874889828,0.4891739575902336,0.6023723840214106
0.4133296276545414,0.4954206664295302,0.6210201488227947
0.44340030907705225,0.5144984100156436,0.5861052256624786
0.4843741219118965,0.5427144009696842,0.5913314697568698
0.4067324641466908,0.4761764020740442,0.5722947755927428
0.4209998224682491,0.5005906401774731,0.5552601302622887
0.4360206849264725,0.5167732054777784,0.5830362931991
0.4361927917322129,0.515351861335276,0.5770780642496165
0.41957180746872313,0.488253996622449,0.5852273377911362
0.40456970199916753,0.501338075649333,0.5743271879771791
0.41784932864127144,0.4949774196697828,0.5640592978305731
0.41414898368716946,0.499260322352972,0.5580986967243396
0.45367267539999134,0.5060062086536886,0.583268810729707
0.4191983090617779,0.4914029199919401,0.5956018867279962
0.42356162861292274,0.5039412972060332,0.5779663423429392
0.4146069212947572,0.529777271537445,0.555039684506905
0.40480708623779604,0.4785629482813954,0.5706917461827874
0.4697706788217104,0.5010629565835899,0.5577489489304506
0.4340549402747915,0.512883450320905,0.5806038428171321
0.41005619055958725,0.4956061386732653,0.5551547560226705
0.4004103981085966,0.4952209551283298,0.5581615778722074
0.40439866140756947,0.4928555387732084,0.5987426093080853
0.3920629166166937,0.4801896830421829,0.5682671938892034
0.39092657235827777,0.4874278289109471,0.5442000841686341
0.4015719383728875,0.4751340533533631,0.578931359474223
0.429008229583668,0.4913978114450161,0.5645514806492564
0.48155460686366425,0.5161756757513399,0.5928644703871009
0.41365964910406233,0.4980009315290746,0.6029868791999711
0.4107247203900378,0.4750139506929401,0.5945331295599459
0.4406060188908107,0.5300509217544477,0.6089161081665162
0.39959307096473706,0.468852484787104,0.5944467528317492
0.41282614970247633,0.4884581194317428,0.552656922489395
0.4290606689603665,0.5081992509181409,0.5882213870632503
0.412531765704219,0.4860966925951177,0.5832088782838311
0.41589532301768445,0.5024771827261972,0.5640363523983368
0.41856814372763346,0.5134073949936336,0.5608598720916379
0.40487231906945964,0.465050469637521,0.5767743928688073
0.4236242917167665,0.5092940809017095,0.5839558762458029
0.47355572978085647,0.5249159112357205,0.5744709902104262
0.4069809284706007,0.5046548918270073,0.5478677462448635
0.4145990610225107,0.4857068398152108,0.5415124112227473
0.4317980716661701,0.4988129238194885,0.5782952327206121
0.4287348242501732,0.5230655976500984,0.5853361761567696
0.4140408394975921,0.5055740504263633,0.5842689224697889
0.40478597273306255,0.4771248299684639,0.5645944177663198
0.41367868076271735,0.5112248745545296,0.551517276363466
0.40881065141533623,0.4973284367855571,0.5667617005669771
0.40678336000328286,0.4813831209948008,0.5554242397534516
0.43268700387749176,0.5081809161631871,0.5959082523411279
0.42855817533786594,0.5061346555699519,0.6020018176442007
0.40233097107301286,0.4919184072503965,0.5598732764330753
0.4027041260992595,0.4983169412405181,0.5364087516200272
0.4290508644083827,0.5037504866112347,0.5760684620939369
0.42211855550300453,0.5079023211670269,0.5891687348024702
0.42871309884175696,0.4889105998132674,0.6158640092693068
0.4097580418383979,0.4958112717852541,0.5522564159469285
0.42056407696720277,0.5213690889566197,0.5546226102199936
0.400075583019294,0.488341439617834,0.5444119120043037
0.45323082612836546,0.5139516679411656,0.5832746380079582
0.4015135518226705,0.4983625037367287,0.5568966099990863
0.4255925098740114,0.4922302722806071,0.6252582473514005
0.4365833214136719,0.4989242758262251,0.6257820529479393
0.42910358397972276,0.5314396745348002,0.5622809703340146
0.4330979849755539,0.526157732556383,0.5891561788748203
0.4035270535383181,0.4717158053313929,0.6138059396502817
0.42855210813377553,0.4918591159093358,0.6260663937443449
0.41155443979291234,0.4966013383881117,0.5732359182769919
0.4136651405459901,0.5078347538503047,0.5610272438448555
0.38409077237299205,0.4792600421475371,0.5251704318235165
0.4507359324194757,0.5198059410794016,0.5959335138216529
0.4192788819485584,0.5297222762003393,0.602521479756325
0.9365749369092865,0.5184923382592165,0.5788697524252842
0.4223135115875996,0.5048324204291257,0.5585518810000566
0.4284519985579167,0.513485155778087,0.5857396176904229
0.40571495090474324,0.4708060547141189,0.5846507429900191
0.4139825322186119,0.4981881885855056,0.5813297983201626
0.4016709470472264,0.4862890561367879,0.5484748984144573
0.40688193348017604,0.4964333829434529,0.5807100877493414
0.4456000994237634,0.4995905898156144,0.5761728926666347
0.40958442703639575,0.4847406227400331,0.6177742138681793
0.43524351213980483,0.4911618287243216,0.5516034090641604
0.4207228978078048,0.4962212380770382,0.5652205424716855
0.7499287368939437,0.4612288094915189,0.5919408123510375
0.4259792432565068,0.5081312225275298,0.6073810833424281
0.3807872933346209,0.489945620409474,0.5197947309047156
0.4441721777018256,0.5205734580010746,0.5835743588485098
0.6024728685621445,0.4885159675963216,0.6016193710553482
0.42828673778616666,0.5104741781281512,0.5850586961461851
0.404313112544544,0.4836606824806596,0.5734888479153736
0.38984753653390064,0.4688030297308966,0.5593576729696974
0.573823251800859,0.5180795380257898,0.5878694245201858
0.4078925220991318,0.4892670082043848,0.5551998233673487
0.415659685128301,0.5083474327224378,0.5580037013592002
0.40342728688077606,0.5092152419174157,0.5396661812531981
0.41049966794200643,0.514011836366372,0.5746919853343474
0.4246328460460104,0.4981151628406028,0.5750291305867087
0.4385182164712587,0.5045425442629576,0.6068398979942334
0.40678893762318635,0.5112763702536219,0.5626258163860607
0.5787127550450021,0.5190707989909291,0.5409878691689093
0.507418838085313,0.511619596905188,0.5737079254436994
0.4276761866162233,0.4953518903552344,0.5796285780609032
0.4264673083520277,0.5190212796665684,0.5881304185919239
0.442429733640596,0.5396184240636085,0.5709499999286657
0.3998997071102909,0.481473576574028,0.5506868913479777
0.4273169949257934,0.5341695217546689,0.5991009726921537
0.41527512610421624,0.5117032926226589,0.5643322179598583
0.3939896641700129,0.4810557771714026,0.5258221023496992
1.0587700142780883,0.4974356639597475,0.5627134681499402
0.4618181905979483,0.5034441502507773,0.5375762312616579
0.407087106360233,0.4935481898615709,0.5510762737036982
0.4158399751178428,0.4839551780163389,0.6013633902467166
0.4210669594842088,0.5031567475579135,0.5715098587321332
0.41038000988239437,0.4814206217090254,0.5879429828431957
0.40598673322067086,0.5004823366352241,0.5522249851584549
0.4156921668929722,0.4762166709312287,0.5809059326494419
0.4049087434665853,0.5076000048084842,0.5487819340769148
0.4256499984194189,0.5133637137163061,0.5938701424661763
0.43514831055053205,0.5216768465873477,0.5872998828570283
0.4926330441078213,0.5231786280948689,0.5884821311842167
0.43111193443624374,0.526702032687232,0.5748772569431841
0.41325346637485166,0.5157304780522107,0.5609986260044074
0.4411315227790936,0.5307328504366113,0.5672213422258996
0.430852798671971,0.5030532905134085,0.5931210535569637
0.41925591419709163,0.4775016961950661,0.614659229867438
0.42529003604027127,0.5242688286644739,0.5870877243797028
0.4686698426537852,0.4909935576107218,0.5777250300503107
0.42614122090331713,0.5040867291437441,0.5665740749250471
0.468505402412074,0.5138179374480598,0.5688133170954581
0.5649984163921755,0.5027476847682645,0.5686534759511431
0.4413781639724924,0.5239058547541422,0.6266041610193551
0.48766220547292005,0.5150405155939136,0.5838532703182233
0.4228058351010214,0.4898527986116604,0.6090665362636263
0.42280415892900114,0.5057054127866887,0.623130554815061
0.41051832457504234,0.5134658686175453,0.5578439703498841
0.4076285880928829,0.4900245392450118,0.5728745551312235
0.4202779882263617,0.4966104977511532,0.5924449993568576
0.433005431000679,0.5068366505572416,0.5984470776527121
0.412218328552661,0.4940194516430468,0.5864067021786176
0.80199406783114,0.5318162786886577,0.6043751352588533
0.3958297706994945,0.4814504925685658,0.5460446175046129
0.42397186950662524,0.4963788567006271,0.589231218675828
0.4644950084629215,0.5053148216757557,0.5673624747119611
0.4311244863543881,0.5398329960129952,0.5994927818961321
0.40869592081940054,0.486639106146699,0.5573572116760825
0.3990059248229392,0.4995924211014557,0.5548946517519939
0.4180027216084627,0.485762466157991,0.6111081942969878
0.4143635636651433,0.5161074456350183,0.5526497337841826
0.41953359174021015,0.4953677634904627,0.6003482508204175
0.4054668075487548,0.5030828731801679,0.5566123383383758
0.43915117454111746,0.5215973997770914,0.5758107741713986
0.4056848050035011,0.5046016987695665,0.5318671834859646
0.4166178033529259,0.5271962727743652,0.5714242794487854
0.40758784698707073,0.4879049749273694,0.5834946468730307
0.4299762700128911,0.5005610378490243,0.5876375362603553
0.4233683779867155,0.5301682229357404,0.560560567538282
0.4083436134409446,0.495434459388331,0.5586434193318267
0.4165083152896304,0.4978549397502011,0.6163425385054689
0.40575670040686435,0.4997940528241957,0.5350551480459096
0.40448937101113347,0.4850979343687062,0.5620469507538416
0.43133827252265616,0.5053030560192141,0.6187088327148562
0.43789001573476183,0.523396064270003,0.5719971323154962
0.4452350677754303,0.5484789968816198,0.5882375245844927
0.4331046172488645,0.5338616347686839,0.5595243317260351
0.39864420908188164,0.4806442216913884,0.5636731211783593
0.3984782128261152,0.4665087373597528,0.5583392499432382
0.4189489133431805,0.5127454550686604,0.5663761813247787
0.4383968918333725,0.4900540667738533,0.5612452206133653
0.42136064151937774,0.5130679061082509,0.5630514250377691
0.44504857807218023,0.5329846795519664,0.5850763988234493
0.42129752740613036,0.5062035529309971,0.5945605040565234
0.39572502206335863,0.5084832732014144,0.5322267373381347
0.4432252406798951,0.4999639506246302,0.6473732771232519
0.4207818156096493,0.5141259089887336,0.5869983614404487
0.4394022125048538,0.5228579055380694,0.586166640969835
0.4714387990417243,0.5434493988447013,0.5643552833531843
0.412031543976312,0.4839982074960753,0.5996881324352249
0.43088514108259474,0.499130225290416,0.6063827981265542
0.4231416631437743,0.5040052229188972,0.5761625473861371
0.4567747432555029,0.4879574178489786,0.5954601115357889
0.43774377754892396,0.4934889233672986,0.5936394587949636
0.4108431944610516,0.4889116185900782,0.5705625914210521
