window_size_1_MASE,Plain_w200,Linear_w200
0.42486386561501344,0.4770963165710752,0.50015662962107
0.47256865267660314,0.5109891690353812,0.5023983522659571
0.4060034736578983,0.5039943534124522,0.4769609277857258
0.4047373129256027,0.4915972964766866,0.4757280716999718
0.43092538927107826,0.5082583094554964,0.5111619531640177
0.5589508789724319,0.5499090932031746,0.5075006228486215
0.4276226161560567,0.5142493467449101,0.5047801467188934
0.4398097105502748,0.5034420133080668,0.495259612742037
0.40712288968084087,0.5134518973857102,0.4815807308772328
0.39561676832959025,0.4857117380520766,0.4788546822380066
0.400395818297741,0.5115984290377835,0.4968530040734059
0.4328599986715905,0.5040101843812738,0.5119300105789263
0.4034984499215773,0.4916242070456419,0.4756274518519896
0.3981340102967175,0.4955017669983619,0.4715772212326593
0.42340264557797996,0.5019610266509119,0.5174973489337834
0.4754092263057712,0.5235491834713137,0.4967726333455339
0.4149517966618632,0.5054403952125671,0.4946997111415872
0.4151886545965985,0.5122831417285262,0.5187657373805972
0.42317409564608843,0.5006100509331197,0.5066363719647593
0.41781651593107133,0.516789765179049,0.5064214089051662
0.4038812649652603,0.5102178489555008,0.4827639776272657
0.41644131142601815,0.49494338965755896,0.5000031664833567
0.4970779570261115,0.5332105833596055,0.4989593771837682
0.38264735778503456,0.4923272628328729,0.4522397169293393
0.4500540105689286,0.5033241120177123,0.4725877993652831
0.4108848999528291,0.5425800650966913,0.492105397456493
0.4319769311200079,0.5049516657265961,0.4897546762270201
0.42612619223625303,0.5236117727596592,0.5092061951864223
0.4196768811426134,0.5147589528377888,0.4979023182784433
0.4306700661833765,0.4968518086062828,0.5148989860072639
1.0080586023234686,0.4974027135650607,0.5112532871664804
0.44215260216409713,0.5358919089440982,0.5126471884555384
0.41144162809582907,0.501527408122526,0.4922952629738447
1.0327715001007647,0.4931831739175901,0.4955691954368831
0.41087117399598355,0.5110582257257005,0.4726857536807978
0.40028635634883253,0.4764358160887127,0.4787586521755553
0.4328353348522792,0.5046444981901408,0.5128445648455568
0.4081170965049254,0.5269039057688953,0.4787080880425909
0.42695103782068117,0.5167669082870282,0.4924471905058913
0.42409366991698905,0.4972383899374405,0.5043809543713264
0.41274340103549007,0.5216099511742225,0.4874932515919768
0.4433614542897397,0.5071388095719328,0.4844286296420887
0.4122736176200826,0.5051770233184563,0.4990275004871567
0.40439131949293833,0.4978667557911337,0.4710777045538666
0.42837582187758033,0.5156257322720602,0.5079218436930794
0.41205241936571313,0.4975095529416948,0.4863821234646412
0.40298943248336383,0.4973943007484874,0.4926723529717799
0.45675706277993555,0.5004412835381369,0.5018111224925295
0.43119919887848995,0.5330851879467973,0.4984870917301453
0.4091275510689416,0.5011320847342495,0.4857793446100415
0.4267876960523399,0.4983687390030643,0.480259669908536
0.4826049843236425,0.5057484934918606,0.4807183752957946
0.4096528295170211,0.4984815534994057,0.4874766675380928
0.45761927252626294,0.5067489844416304,0.4867749457027696
0.47139482424268936,0.4968838760300771,0.4801728732349177
0.4065890767555089,0.4919270715754964,0.5157688184351042
0.40488480600196197,0.4912440698069732,0.4886511448210593
0.4209979992044521,0.5020996289379046,0.5043939200475749
0.4329707029298456,0.5137084530863816,0.5165672431599426
0.4436655398222931,0.5107962135705988,0.5203711310980282
0.38749165230070914,0.481596899938687,0.4792757886735091
0.4582726996021701,0.5095405626812458,0.493166563114138
0.45692397392496276,0.5101445406046835,0.4627174991880864
0.6458389715375696,0.4989099773253247,0.5062015991360478
0.4280002808584864,0.5303594930693414,0.5050179814325915
0.38599836992089814,0.5219199566210015,0.4489033363575561
0.40323295588544106,0.4965925148148838,0.4682901039194274
0.42011370054495456,0.5121166102772744,0.4906779550181434
0.4091235536554241,0.4960177328536643,0.4795126575487186
0.41691601310681714,0.499285762204902,0.4986065187138355
0.43092502193388954,0.5077522939048073,0.5026721375696576
0.40404271957898014,0.4991358684584898,0.4782467624458436
0.41052427370429184,0.4970658651215825,0.482448443079329
0.4372024643316965,0.506253552899068,0.4721052583461086
0.40199289355614654,0.4790795814445489,0.5047687997685613
0.3926804371667936,0.5143387474404499,0.4758661995266518
0.4376617119268174,0.5079804615106613,0.5290294671794463
0.40974505635649194,0.5051710018919482,0.4810318986772738
0.41123751057648156,0.4764843623170723,0.5205787891513548
0.4218402485643871,0.5020498238111053,0.4978955938345453
0.39860043630296327,0.4794890416546752,0.4849723998053688
0.4468130421033456,0.5405277621488549,0.5099140407544039
0.39198591672213196,0.5118163741673619,0.4666801771215912
0.42230053547711577,0.4994677960613763,0.486447147999663
0.4010110211103167,0.4994596968187108,0.4714097326847835
0.40793814074649776,0.500799443596175,0.4760710833175672
0.431663728723333,0.533833613090782,0.5160411185393248
0.40518730136880704,0.5222473357357882,0.49158380816403097
0.5026669485454527,0.4982548517326699,0.4986971067329424
0.40587506914190824,0.5013005390224377,0.5016985209017192
0.4234485944559565,0.5202499952527359,0.4817716997904975
0.38892473008224504,0.5052091681670637,0.4715811368138286
0.42426516774080314,0.5361496096797908,0.4937868000058792
0.685795279998974,0.5113761121771525,0.5016654395386299
0.41137675528505296,0.4876622762745672,0.4886970636694815
0.40230811797019284,0.4796370510935289,0.4966510292987906
0.41520126496858833,0.4908312670882613,0.4951278639052436
0.41273456398126707,0.5148360656194125,0.4848041286052149
0.4277590587945862,0.5304183891469257,0.4954319898109565
0.4073843844348344,0.5082211046279488,0.48789048696987397
0.3999586390589044,0.4972080154455964,0.469620315016655
0.4111019387836025,0.4991645371147087,0.4992000061656185
0.4223762181150377,0.5242753090819151,0.48138279105401
0.6948533709030583,0.5010075205834825,0.5081147302241961
0.4719036742115141,0.48024178043646604,0.4890309960184994
0.4038398552064982,0.4914223246301682,0.4800085047222722
0.4383702699511885,0.5075044057839431,0.5020736709333332
0.7953522738730421,0.4995343817056481,0.4870494988819332
0.4290036171058047,0.5019617866572541,0.5055326982395794
0.4060234734724215,0.5071851444488393,0.4716733125039822
0.4293788376434945,0.5047733171695179,0.5223574875603026
0.41088035068057105,0.5144730882010079,0.4786074021832962
0.4203271617487642,0.5065794567559071,0.4890739007269906
0.41163241504077286,0.4874320286964399,0.4901132562655754
0.4020807633529284,0.5122244252263022,0.4791276717462247
0.42026558162119004,0.5073997218621548,0.4950323820073843
0.3891209831209215,0.4932448137136628,0.4772456167711676
0.40201316246532687,0.4858218938333988,0.4911116490481428
0.4529615736698071,0.4950213317534621,0.4787058674965404
0.4184311846506924,0.5560853246831432,0.4910850734991878
0.42822883454922644,0.5284867234237001,0.4987851173103621
0.4062199668196851,0.5053461683150197,0.5176653481135424
0.3942468434080041,0.4484591585739735,0.5108786221541051
0.42229555268783125,0.5216441403684715,0.4936193703390309
0.4088098252483324,0.5326363370727037,0.4847201215649074
0.40292741018590805,0.5199398770388947,0.4784000219143176
0.3958470294745047,0.4739506772130057,0.4795330162386498
0.4216054012572467,0.4836328760652256,0.5169929059687919
0.4651707227781746,0.5220321723639779,0.4982077223067967
0.41720282864126446,0.5033624878845372,0.4961790757525288
0.438477831202059,0.5156273093541143,0.5415321186068769
0.40326441258639606,0.4933934624860471,0.5012457233594161
0.42332603745997477,0.5149531571577058,0.4918293593200784
0.4167747241701008,0.5155593703012341,0.4820557326382932
0.42546012690839147,0.5050326143007262,0.5082950921690048
0.4676481692452478,0.5154705139726026,0.5157535856086779
0.5974341905184657,0.5057072003108839,0.4942771220835203
0.41285514270739354,0.4972854765498563,0.4920318780935348
0.43985884217112015,0.5350062151287726,0.5001885570129999
0.40837066186409077,0.495624119561176,0.477827061596029
0.46153957123551803,0.485472494136897,0.4957573759183942
0.41703954590464226,0.4938964439421454,0.4919548731021946
0.3987044037311147,0.4869176472150157,0.5057479516177698
0.43078782889781264,0.5203877058604445,0.5014356279416153
0.3941515970733772,0.4834998231318377,0.4721838961226679
0.4145424638952214,0.5016251208374497,0.4944399465618026
0.41007910033293066,0.5096477853263108,0.4822493441811893
0.41224511972357886,0.4854432569853402,0.497920973072258
0.4551091664846536,0.5081914238760863,0.5709594046376619
0.4183214160470635,0.5010775627891781,0.5140629990035948
0.41436386186869195,0.5107886721058709,0.4946038309022625
0.4307936565988355,0.5065417393090312,0.5205733816291847
0.4377450753628509,0.5122799474189496,0.5240949038896912
0.4432975649947488,0.4885866927924698,0.4978448879388032
0.41110661247584723,0.5102338948325391,0.4792943016653434
0.43726172552206444,0.5120438570153943,0.5184026615948548
0.4228994243075181,0.4958975775959209,0.5003332317787641
0.4121794440579466,0.4766979032399027,0.4855620295471481
0.4355432740246613,0.5068789808180035,0.4852412660611779
0.39473439878335326,0.4685545173196399,0.4880782513009882
0.41160413737330825,0.5393419281735887,0.4742382224856779
0.4037854166114109,0.5020879621071912,0.4922349271023256
0.4101424276443831,0.4923709724531433,0.4865993377100128
0.4974518993640696,0.5048269090356708,0.4984566396009536
0.433028722241044,0.4978007165093463,0.47236703431769805
0.4141669848987604,0.5056416947366422,0.5030754177247425
0.40852088811249987,0.5130837093550561,0.4765006677735847
0.42325546166139694,0.4959899007164536,0.5050253138078253
0.46521804564392,0.5266484868823833,0.4667796719732691
0.4048729186440898,0.4848344381397786,0.4844346538111963
0.46973928286960437,0.5011629642781901,0.5042419520323762
0.41672777147131485,0.4866604357972142,0.484048832346606
0.4040156741378539,0.5109805586243779,0.477348079448401
0.9333721097346764,0.5141427767095056,0.4887864490420803
0.39793587839600336,0.4548918469187583,0.5133143231953062
0.41741985196237413,0.4976812435373694,0.4805627391930488
0.4240816307008407,0.5238270254792604,0.49128664660551397
0.41786677300980096,0.5338417204286583,0.4859835511471233
0.8649547361434072,0.5036428704396751,0.4946871211600813
0.43282226783113187,0.5229601784313177,0.5003269143142457
0.40267083298055745,0.477878838728128,0.4697554792335752
0.45813603987530926,0.4957473205130213,0.5034123588560842
0.3924073506886311,0.4789821710706462,0.4973319530158357
0.4245596851589167,0.49108594687257,0.4973265585603007
0.4176833594524437,0.4877745983087651,0.5094283179995454
0.40837080539160153,0.5062752800276578,0.477110393442334
0.3997335085731729,0.4878914635087993,0.4837676929558623
0.41583543997809325,0.5096630590583819,0.4866145390715208
0.7055592178413602,0.5166266221973363,0.4792398595877449
0.7825475059955254,0.5047179213346353,0.5111077670504739
0.3969684035414885,0.5074264580872603,0.4830816142044447
0.41721643485319654,0.4859001363915902,0.512700820731477
0.42584742362662453,0.5406387761354347,0.5065242232458949
0.392120103516128,0.4700247330081845,0.475173184206169
0.4785978706138434,0.4947344340879092,0.492592343712158
0.42595497274737015,0.5107786438340277,0.5070607796714974
0.4003240878646504,0.4850717554804699,0.5118872145517308
0.4036619405471154,0.5080761150230709,0.4691754638901777
0.42010573889262853,0.5273959349359468,0.4827347350129825
0.41378306996432745,0.4986849195941413,0.5005367474320577
0.4499656366667888,0.5013555527492278,0.4858616032364098
0.41058098964841294,0.4893814026327069,0.4913201963038405
0.41876419177547786,0.4992752327186214,0.4911657362347923
0.4711223331404835,0.514591623704008,0.4626818076037813
0.3947854460835719,0.4908936736533418,0.4668226609719871
0.41620810788154927,0.5268507728706859,0.4864790858425894
0.4791107400210253,0.5089298349855946,0.4877739684388478
0.43612435625785667,0.5070384966494477,0.4748223366799953
0.3915616741236776,0.4804572782078719,0.4897669480391024
0.4002709275903189,0.4993549409671338,0.5023961152054907
0.4149353947456346,0.4877470333223759,0.5096672820114041
0.472801620394888,0.4925715813023989,0.5007291963931433
0.39664227574011385,0.5099015336021513,0.4974765172515712
0.4163353116017281,0.5129438420164787,0.47367441164314295
0.4108046680029213,0.4890893929127003,0.4880197600760926
0.41957693077105745,0.5162692591326778,0.4853854230768623
0.4783910293892386,0.4888721346646808,0.5031580650698356
0.4174687138009041,0.4804467379554326,0.5199890871285285
0.4427990582228549,0.5070897985081152,0.5176425355041151
0.4114534087068417,0.4965175509513266,0.5107307845162802
0.4197885879340869,0.4962466940401423,0.5176611690688118
0.4324571997067785,0.5041719174152564,0.5081472853913447
0.4712582228276856,0.5160088592289188,0.5026453649733847
0.4811331771628082,0.5050099339799798,0.4976829806386717
0.41704180614302516,0.5246532098425457,0.4814097690385667
0.4008008823522345,0.5057097245554376,0.4744810867119234
0.8258747450678182,0.5048194339758508,0.5104051541942431
0.39518947728747844,0.5051167031189908,0.4891204904978002
0.42499384575484617,0.5205986954861215,0.4969707646657463
0.42774235747934397,0.5097423715186737,0.4988179585939816
0.416549364849819,0.5041232471123626,0.4816464922931633
0.4007678258574344,0.4821975972906769,0.4814343278135347
0.41883413385837626,0.486545795743093,0.5073369800524649
0.4182350230453304,0.5089780798456061,0.5056448274955198
0.4170588098511175,0.5186318480342694,0.4783176104038063
0.4311858292352116,0.4954600136262245,0.5324023730773157
0.42846927379692473,0.5159112636580151,0.5120465904128365
0.413188135511149,0.4839924850876462,0.5182261250595964
0.41864351057611643,0.4892360270871744,0.5155628692544747
0.4317872329579433,0.5114826864270023,0.4879153070326721
0.4008776076808328,0.507867400155874,0.4750509780705211
0.6701725127117051,0.5115802755963209,0.4731309303264709
0.4336642226391751,0.5177873408582391,0.5061694089827004
0.4138669137699106,0.5062898959214723,0.4850642683095987
0.45118388434662193,0.4845307136757334,0.499111144696965
0.42995365861499096,0.5201341592025849,0.5059832642612784
0.45129877280942693,0.5004293211559669,0.496600118750637
0.42429590371931203,0.5319809227992538,0.4935079490942349
0.3997067179842012,0.506288079470914,0.4744844935691944
0.41339782688457694,0.5046341804198511,0.4808168991482314
0.4787175180334632,0.5052052907864938,0.4932012760946843
0.4346408545057783,0.5052282930536446,0.516626978679237
0.4207312831356054,0.5119653160832939,0.501332337445789
0.4033273414121547,0.4803937168593875,0.4895192003560249
0.4637651539831699,0.5186400219250948,0.509430340378222
0.41691003989948167,0.4931846245849511,0.49186286337718504
0.4526959032540339,0.4915915896887537,0.4679591144056821
0.43022684382128906,0.5150051030450772,0.5005847100428719
0.40944205712775245,0.4955777814723522,0.4932543974198254
0.43423005041181667,0.5053251423603968,0.4882517672917394
0.42432537956719885,0.5199522534212373,0.5136592105015986
0.40085764620181313,0.5260492623735281,0.4680085187097576
0.4323455870399191,0.4984446004742696,0.5078606004516742
0.41096049474537183,0.5029315784867441,0.4989447557322104
1.0611661781947026,0.4908561247227696,0.4836491103304976
0.4747709176846236,0.5101650579020462,0.4869018025267332
0.45341039782428566,0.5006900758155441,0.4825772251234225
0.3844401551275682,0.4904613911596863,0.4837811417680039
0.42591841100806926,0.5237994188337947,0.4848193156262746
0.3914841986849509,0.5085961342246713,0.4765356558143437
0.9137414585770713,0.494120371239583,0.5142058923128068
0.42618290923729246,0.5224476188211592,0.4799277579985518
0.43458774310095416,0.4998646116815881,0.5069212151968382
0.4312590881866466,0.5280923449109332,0.5064066508146801
0.43548871480629786,0.5170386783248555,0.509832806839309
0.42006839138374275,0.5141525504155237,0.4958881353974781
0.4223777948152886,0.5047937160435881,0.5009545009873587
0.4022175986328325,0.4980940139758007,0.4770120679508176
0.40343979560057625,0.5122463952758947,0.471042884145505
0.49578428276816505,0.5181362102880346,0.4888023041813699
0.40864515752348907,0.5003125354471188,0.4888004923032363
0.43991683605861437,0.5179510194161132,0.4922088411731697
0.4105987973324792,0.5003362117770218,0.4839318042895081
0.4222418940450669,0.4848221926002774,0.5100220782273922
0.4138939387082764,0.4978473367608464,0.4996396305986343
0.4252414976796497,0.5154693526976678,0.4930824109752837
0.4231878500959536,0.5424507778823807,0.4946605293930345
0.427768674480599,0.50087825963635,0.5161349690580501
0.4308324122218858,0.5291652738119299,0.4969148930713927
0.41483147801785747,0.5184831017804232,0.5042001244273544
0.417947255988815,0.5069843380800065,0.4924236918551421
0.421862423737779,0.5167740445036965,0.5069066698841452
0.4069349952000411,0.4672721882423464,0.5349665305730045
0.4666922029702373,0.5058034622727524,0.4892952474314504
0.4104309992047264,0.4853702372510689,0.4900332155395172
0.4357529752139382,0.5035348880086378,0.5243610774517038
0.4158873502383976,0.4812967549488174,0.523236065102755
0.4283528938234311,0.5037779360136975,0.5092678218742877
0.4944153988599449,0.523735928249057,0.4964330046825779
0.44524912292877855,0.4917403086523124,0.48176096958872
0.47266349841528965,0.5060647808769911,0.5076497242601608
0.40194245173459775,0.4891739575902336,0.4790226720131732
0.4320229773014734,0.4954206664295302,0.5138859238744421
0.4225711509740792,0.5144984100156436,0.493558882179204
0.46527860727278963,0.5427144009696842,0.5129183931676896
0.4110583156968879,0.4761764020740442,0.4949901098649891
0.4138201223289556,0.5005906401774731,0.4840005172965626
0.45052199768533535,0.5167732054777784,0.5396771846243368
0.43152210958103204,0.515351861335276,0.5083655787297874
0.4015557409086918,0.488253996622449,0.4747195867321689
0.41504775548373357,0.501338075649333,0.4851943850787636
0.4051742885776589,0.4949774196697828,0.4773192359407936
0.4060397765089533,0.499260322352972,0.4941430887042186
0.45210564783576074,0.5060062086536886,0.4867259612259852
0.4099417388122475,0.4914029199919401,0.5020070353372255
0.4165655310210154,0.5039412972060332,0.5104204065478859
0.39919477525647223,0.529777271537445,0.4763481988022306
0.40610840128249975,0.4785629482813954,0.5032665847644133
0.4809143062947032,0.5010629565835899,0.475113362722655
0.4254101762193222,0.512883450320905,0.5010806908189851
0.42616359845895263,0.4956061386732653,0.5119478132635691
0.4110013086682365,0.4952209551283298,0.4901730971622208
0.41964574501452145,0.4928555387732084,0.5104356697593433
0.41038119813045626,0.4801896830421829,0.5142660627038541
0.39847303881308505,0.4874278289109471,0.4753215929098114
0.39785051861375115,0.4751340533533631,0.4936578650351083
0.4478138052309626,0.4913978114450161,0.4970832027594102
0.46780321616356035,0.5161756757513399,0.4954009250137124
0.4171382159993729,0.4980009315290746,0.4852127755240385
0.41311747916544767,0.4750139506929401,0.5010482649849786
0.4231684338458189,0.5300509217544477,0.4895932409816311
0.401105473140022,0.468852484787104,0.5027799606071658
0.39115964377708695,0.4884581194317428,0.4804426053118944
0.418351813873979,0.5081992509181409,0.4902525977318527
0.41352262712586685,0.4860966925951177,0.5074527274468049
0.42078813800688253,0.5024771827261972,0.5051117527005825
0.4135577731890926,0.5134073949936336,0.4929040868261089
0.39138817865482955,0.465050469637521,0.472030492362505
0.41328385020945235,0.5092940809017095,0.4870699639921082
0.4829654536218697,0.5249159112357205,0.4906269361156287
0.40952888515020847,0.5046548918270073,0.4745692773458912
0.4012209835191997,0.4857068398152108,0.4785800646305768
0.4350177838324805,0.4988129238194885,0.4866012465761351
0.4336617893183851,0.5230655976500984,0.5192429303622328
0.40566405524664306,0.5055740504263633,0.4932857666639637
0.40914544696681665,0.4771248299684639,0.4977958339936099
0.41179610293447944,0.5112248745545296,0.4775197740108546
0.4211258461161439,0.4973284367855571,0.5122121850783475
0.42619298657494453,0.4813831209948008,0.512734976630698
0.4199095759771986,0.5081809161631871,0.4885788932413573
0.41580755874475456,0.5061346555699519,0.4884197901440858
0.4006199118089305,0.4919184072503965,0.4820277733579619
0.41946306089924434,0.4983169412405181,0.5030552005151141
0.41865254044266775,0.5037504866112347,0.5041712970860085
0.4109968604259751,0.5079023211670269,0.4945869665514706
0.4132162383327524,0.4889105998132674,0.5032744920854484
0.42282836931509743,0.4958112717852541,0.5040717721298017
0.43063997951803157,0.5213690889566197,0.5233813788351782
0.3914473596615449,0.488341439617834,0.4680816547082033
0.4469449513136922,0.5139516679411656,0.4959719438799439
0.4193550249132885,0.4983625037367287,0.4990673375076342
0.4079712344144592,0.4922302722806071,0.4898873161376291
0.4233571444515492,0.4989242758262251,0.5078991865774258
0.41272494942587895,0.5314396745348002,0.4551754535936939
0.42661275937676524,0.526157732556383,0.4989426677246284
0.40414648644762613,0.4717158053313929,0.5176868849030144
0.4227856063305552,0.4918591159093358,0.5183768015664245
0.41408021241518883,0.4966013383881117,0.4860886396717656
0.41251719023104433,0.5078347538503047,0.4980578452395516
0.3958257824409245,0.4792600421475371,0.5058139671485524
0.45621262450740574,0.5198059410794016,0.487972049917057
0.4306887774536074,0.5297222762003393,0.4966745612652601
0.9029605707549483,0.5184923382592165,0.475013695789251
0.4343736582632286,0.5048324204291257,0.5245821922576627
0.42363062057085094,0.513485155778087,0.4967515434711508
0.41371157484245763,0.4708060547141189,0.5232137673232169
0.4023471593409975,0.4981881885855056,0.4831283613450649
0.4079549541606803,0.4862890561367879,0.4853575236761163
0.4098612229606637,0.4964333829434529,0.487070918676469
0.45636588083854407,0.4995905898156144,0.4920557326433662
0.41937350123380585,0.4847406227400331,0.5346936417377083
0.4165839749132823,0.4911618287243216,0.4922724465369127
0.41454021298421395,0.4962212380770382,0.4992677524197995
0.7306700198326334,0.4612288094915189,0.4797376044459166
0.42854058580220067,0.5081312225275298,0.5011939683488003
0.4195553245796812,0.489945620409474,0.5032965956200974
0.4198522137238868,0.5205734580010746,0.4721911996838699
0.5726927325505484,0.4885159675963216,0.4840207535480964
0.4233791329023775,0.5104741781281512,0.5045394833544319
0.4001721500597826,0.4836606824806596,0.4766528165265375
0.38075559388623914,0.4688030297308966,0.4688149509207972
0.5423972010275021,0.5180795380257898,0.4960131657955237
0.4161402086946397,0.4892670082043848,0.4957037697866471
0.4008657369942242,0.5083474327224378,0.4753919973113772
0.3847160739531576,0.5092152419174157,0.4804664074726111
0.42532621024129896,0.514011836366372,0.5033134191870375
0.4141163404809116,0.4981151628406028,0.4937852600280479
0.4052474253906755,0.5045425442629576,0.4747944986463295
0.41047498198800914,0.5112763702536219,0.479653775785621
0.5617939021307156,0.5190707989909291,0.4822537560560683
0.4844273623922463,0.511619596905188,0.487601040676412
0.40889640464117627,0.4953518903552344,0.4856990127228531
0.403978700358305,0.5190212796665684,0.488536300785044
0.42099708664803415,0.5396184240636085,0.4742264474413894
0.4077414497212773,0.481473576574028,0.5056178692870382
0.43823908560639907,0.5341695217546689,0.4952692833822239
0.411419753103343,0.5117032926226589,0.4734393142016039
0.39122936721440804,0.4810557771714026,0.5042364749405707
1.030461299054569,0.4974356639597475,0.5085280245241974
0.4541237535760844,0.5034441502507773,0.4745950281905608
0.4009537204745921,0.4935481898615709,0.4823693306693844
0.38777059431265415,0.4839551780163389,0.4769008425535074
0.413342382812549,0.5031567475579135,0.4843395621269612
0.405263095319161,0.4814206217090254,0.5041849422336481
0.4107200619796822,0.5004823366352241,0.48638345723906
0.41626078620467877,0.4762166709312287,0.5153695402652074
0.38793201637771757,0.5076000048084842,0.4645155750883064
0.3988714408499758,0.5133637137163061,0.4744773304166946
0.44528376457387026,0.5216768465873477,0.5526084792566082
0.4618107882163164,0.5231786280948689,0.4996801539847111
0.4312917224848289,0.526702032687232,0.5075431529943437
0.43869779760836436,0.5157304780522107,0.5185406748836463
0.4493694555063762,0.5307328504366113,0.5119124327926996
0.41446730900368606,0.5030532905134085,0.4994903351529738
0.4080884262080703,0.4775016961950661,0.5033051362179116
0.41592814045769905,0.5242688286644739,0.484473008140983
0.4777729974585587,0.4909935576107218,0.49866541376805795
0.4094724532677075,0.5040867291437441,0.4765761317023445
0.47578378027095797,0.5138179374480598,0.489080072318272
0.5344532065726821,0.5027476847682645,0.5114646464032613
0.4129404047406653,0.5239058547541422,0.466870491208789
0.48975449478257943,0.5150405155939136,0.4812412643173655
0.37505167364675956,0.4898527986116604,0.4691577508811636
0.41570988933051695,0.5057054127866887,0.5004245578814646
0.39233560395595224,0.5134658686175453,0.4902205480367966
0.4137147984008528,0.4900245392450118,0.5100990055373349
0.413602683051282,0.4966104977511532,0.5043887445823427
0.4120980754871144,0.5068366505572416,0.4958648080490742
0.4156534061375606,0.4940194516430468,0.495316849948943
0.7758618273042126,0.5318162786886577,0.5098959793234019
0.4280946950951129,0.4814504925685658,0.5171709615039399
0.40450750998136714,0.4963788567006271,0.4851933998932522
0.47641851459876006,0.5053148216757557,0.485478979472325
0.42835684760780934,0.5398329960129952,0.5071419542593998
0.4030796457397961,0.486639106146699,0.48000132791803
0.413916863172619,0.4995924211014557,0.4906970691936466
0.4150901240964342,0.485762466157991,0.499942728193204
0.42384689387301633,0.5161074456350183,0.4887154517271267
0.42011138989464264,0.4953677634904627,0.4986318628547631
0.391794750345961,0.5030828731801679,0.46914959604074896
0.42127626659006184,0.5215973997770914,0.4839807783686399
0.4144851856283191,0.5046016987695665,0.4948965552983075
0.429086950689517,0.5271962727743652,0.4913222273338487
0.4119592343385017,0.4879049749273694,0.5021777749964867
0.4087578847392297,0.5005610378490243,0.4876648214958468
0.4383020839843519,0.5301682229357404,0.5194580185566192
0.4195222154971343,0.495434459388331,0.5232382410869502
0.4156894584813749,0.4978549397502011,0.5240619742967498
0.4086185324060195,0.4997940528241957,0.5027957111993079
0.42245884480057777,0.4850979343687062,0.5132352019003651
0.42552169177109034,0.5053030560192141,0.4967640101842383
0.4078325133789893,0.523396064270003,0.458098834849631
0.42169031141864644,0.5484789968816198,0.488310262027581
0.4435292734464538,0.5338616347686839,0.5183103447220767
0.41557725483320707,0.4806442216913884,0.5271171181226467
0.39981761734686927,0.4665087373597528,0.5011360611562232
0.40091513649520766,0.5127454550686604,0.4656596060225491
0.4293040664015326,0.4900540667738533,0.5097454408024398
0.42277348197037445,0.5130679061082509,0.5073182984618705
0.43086194071902584,0.5329846795519664,0.4925064162393051
0.41381806010495,0.5062035529309971,0.4928894078316484
0.4087565924139753,0.5084832732014144,0.4776032069972757
0.4138650701530736,0.4999639506246302,0.4994517670433372
0.4230118341827168,0.5141259089887336,0.49358860758361295
0.4322552540390653,0.5228579055380694,0.5074067459553084
0.4748200006192878,0.5434493988447013,0.4989497254612239
0.39601240037370894,0.4839982074960753,0.4894020941695562
0.42640599489204867,0.499130225290416,0.5100123774114337
0.4258746338727817,0.5040052229188972,0.5004801994455446
0.4624653908371977,0.4879574178489786,0.497797707165844
0.4291541629015003,0.4934889233672986,0.49653588059644105
0.39554335414013453,0.4889116185900782,0.4729510509931588
0.4475670816429509,0.5362120609744512,0.516778328817568
