window_size_1_MASE,Plain_w200,Plain_wAll
0.4022392811255378,0.5005213877879764,0.7518314497334564
0.35387247844539305,0.5004342688294386,0.3808031411628914
0.28667383296012816,0.5075914574989951,0.5255983950530011
0.25519068818074025,0.4948704597011828,0.4149216575306012
0.2468834486543835,0.5042250589143231,0.43070458178697263
0.3101098043387526,0.5103623556945814,0.5142586603192819
0.3001823791130038,0.5256951327251409,0.4477998765125157
0.2806735410300917,0.5062746649138701,0.4535998499598821
0.2606866415390552,0.5157784527037035,0.3379912793081348
0.3162724814003809,0.4647855080079368,0.5522291635249785
0.25485571467984103,0.5289514362536643,0.3934542081298752
0.2607514687866322,0.4908290633390664,0.3706875606107433
0.40612902011334273,0.5108290712801727,0.5778739218222876
0.2807967351562697,0.4844401800373272,0.4516582711535056
0.2956693737769493,0.5045763272241731,0.5676079334920456
0.25161812861479776,0.4976257719361715,0.3489419986317647
0.3776331426982968,0.4816950223920359,0.72901367051591
0.3303095323199087,0.486933560791627,0.5202190114151548
0.27587051939179597,0.5104965644515163,0.4069881725329265
0.3927907146978484,0.498577187258042,0.6169444410682113
0.2835602788972589,0.4865316968499861,0.4421555092620933
0.2052575736767887,0.4913453534870662,0.2758978315148989
0.2749811843270601,0.5100120281091481,0.4718683992293265
0.2535983251510167,0.516542604112091,0.3858051821624338
0.2780380629928507,0.5007489589891044,0.461505053034558
0.29734118228415185,0.5458545964238978,0.5804010157786273
0.33610183850634656,0.5181220734783679,0.32668508430213544
0.2225207090110703,0.5017064004427229,0.32539757932670904
0.3126105673519787,0.490872370047185,0.4608803813407516
0.39483158401962504,0.5001557196793394,0.6659531126499806
0.3157392280854248,0.5056352878999284,0.557559116172449
0.2743185184738943,0.5152607708428875,0.3902146228119502
0.4105979621322933,0.50087057716684,0.6667346682023049
0.3257434465299393,0.4984347041631087,0.6394353904081523
0.3645792337157006,0.5227936376531324,0.5738986078079804
0.26419856996354263,0.5020792808893301,0.4130191881665848
0.3114770849575794,0.5044385870666244,0.6127901176533588
0.33239929657087286,0.4591470114110978,0.6072154859077691
0.34173760431126476,0.4770963165710752,0.5564631527470923
0.38619039677392764,0.5109891690353812,0.6252152904790406
0.3019507920390934,0.5039943534124522,0.5032921868657271
0.33616311390807146,0.4915972964766866,0.5696312105364748
0.20734236769300907,0.5082583094554964,0.2990407678956802
0.45548278145983107,0.5499090932031746,0.3139253778046169
0.25587323937343354,0.5142493467449101,0.3897536578040682
0.33812909731071517,0.5034420133080668,0.4889481694912458
0.349057285624266,0.5134518973857102,0.6274782770567983
0.26423775646814873,0.4857117380520766,0.5320999578367797
0.2518234524497085,0.5115984290377835,0.4309946059864936
0.25283678452173414,0.5040101843812738,0.524285005740012
0.28051688106787886,0.4916242070456419,0.5045994450236522
0.21596137119924833,0.4955017669983619,0.28777671319034204
0.22357421544600314,0.5019610266509119,0.3558074821429648
0.4264721788165016,0.5235491834713137,0.5858982053250021
0.2809861271973556,0.5054403952125671,0.5067755289682939
0.2514438815188129,0.5122831417285262,0.3467209982653555
0.27580125871577926,0.5006100509331197,0.4229674101149842
0.2213250604398362,0.516789765179049,0.32025944375274096
0.30130103367489375,0.5102178489555008,0.5284851519266024
0.2874542548509254,0.49494338965755896,0.5662019887654238
0.4421055520816145,0.5332105833596055,0.6087679835907529
0.3284883106381175,0.4923272628328729,0.5614473112783787
0.4063183140200222,0.5033241120177123,0.6747832092189842
0.24304274618205263,0.5425800650966913,0.3024116422065191
0.3540434305633184,0.5049516657265961,0.7119909281413945
0.346154329026022,0.5236117727596592,0.6801100016710556
0.3122508511741026,0.5147589528377888,0.5701422205016345
0.22261779758739145,0.4968518086062828,0.2901232695551123
0.9929731154689984,0.4974027135650607,0.3350926962526817
0.27175939377044733,0.5358919089440982,0.4200351839983668
0.34808429281126235,0.501527408122526,0.5859020762533677
1.0126712216765332,0.4931831739175901,0.35446377728848755
0.25067587014005643,0.5110582257257005,0.4218254785959121
0.2745560668627848,0.4764358160887127,0.3604666936399388
0.26236219010548184,0.5046444981901408,0.4089471388026101
0.31045635750105666,0.5269039057688953,0.5756939292283474
0.23965029720018216,0.5167669082870282,0.4599251278989501
0.2369714124413491,0.4972383899374405,0.3459305325273687
0.320355227437656,0.5216099511742225,0.5261884480805086
0.3835724669395094,0.5071388095719328,0.6084850349889437
0.22982175927177168,0.5051770233184563,0.33676153778994444
0.2296054690410403,0.4978667557911337,0.30995665549331763
0.24735941012168886,0.5156257322720602,0.3266731785850025
0.3152298770173598,0.4975095529416948,0.5253692535019953
0.2687121712986342,0.4973943007484874,0.4542665687418562
0.3920959862620021,0.5004412835381369,0.5448476179741294
0.2453686281270232,0.5330851879467973,0.3482663043562517
0.2128849751156894,0.5011320847342495,0.2889108020285562
0.38240263491880655,0.4983687390030643,0.7202104416119713
0.4269849039664014,0.5057484934918606,0.5785093719490138
0.2728337660760798,0.4984815534994057,0.4643850382048648
0.4241530017776757,0.5067489844416304,0.8614415299615057
0.40516154302268764,0.4968838760300771,0.6584103492487248
0.2841610572484059,0.4919270715754964,0.4118887265226249
0.2783286859527555,0.4912440698069732,0.4583803947497648
0.2844620182830379,0.5020996289379046,0.4938430206787684
0.27267603598336393,0.5137084530863816,0.3302043544859509
0.29570450763381634,0.5107962135705988,0.5525307014019905
0.24369144908407386,0.481596899938687,0.3964803899136923
0.3820114264441453,0.5095405626812458,0.6671265243963227
0.40808149640524005,0.5101445406046835,0.7071353311537968
0.6212817508746591,0.4989099773253247,0.6230737945923027
0.30459418283880324,0.5303594930693414,0.5120990249381612
