window_size_1_MASE,Exp_w200,Exp_wAll
0.3913259216762047,0.5946938907309347,0.4596901289616096
0.3903291719266005,0.5665432199961308,0.4075676258769267
0.35000794215955777,0.5629146715926558,0.4533022860666311
0.3127973668334429,0.6002413597187215,0.4173819342548412
0.2967981912376946,0.5834865700299382,0.4024324909915288
0.29654589281902366,0.5777018815142667,0.39652205307072297
0.30859944862175404,0.5884783276042012,0.4421174843538389
0.3044504893537006,0.6037932846654694,0.4191834700003938
0.32743276218641043,0.5631887242420691,0.4454090134925581
0.29466647584869077,0.5734316169895011,0.3903003764724719
0.3044668477728026,0.565343798860444,0.4384449306316469
0.3137734308223641,0.5707331726190059,0.4301950563309712
0.4122465263815079,0.5817222501347861,0.5087267544065289
0.3283722735831098,0.6387012580639448,0.4701311962209408
0.30476994190160284,0.5733337541326701,0.4204795950047304
0.33721576354524535,0.5544967937647679,0.4775989934589854
0.36180814104818393,0.588161360495086,0.4575846049887234
0.2824500493715573,0.5785707166211914,0.3912609549023338
0.3591186302729319,0.6054960502472968,0.47259088737878097
0.39910921801871185,0.6088103808829601,0.4647921214229955
0.3105548651274867,0.5963008919760067,0.4578446361152058
0.3384627699751337,0.5610553178664801,0.4679488883720647
0.3201612102225378,0.5669189130846334,0.4457692759536551
0.29392826003195055,0.5734750151721951,0.3895985452701684
0.3166471341842677,0.5899455830434444,0.4643683761466136
0.3132889147370546,0.5990847738864055,0.4551203926519791
0.43679931577846776,0.5592327952702185,0.4797053244344786
0.34637715767613403,0.6151658947535431,0.4622170211217165
0.3306907665183791,0.6008834269608022,0.4845497171756771
0.3928425952192771,0.5854609437628967,0.4648054387902211
0.317811619124077,0.5665025838384683,0.4709120238001094
0.3124061272174855,0.5608994736413996,0.4578009844693173
0.40703179792659117,0.5811178110163933,0.4761880645216276
0.32785007012215706,0.5752651542607061,0.4681855483328218
0.419107965474089,0.5831235969225749,0.4416066722154217
0.3034907971720571,0.5683990578231654,0.4226754393093779
0.2858689925599147,0.5355759044073021,0.4047428981713224
0.3127062286466817,0.5624214923740353,0.4133814212169191
0.3200970108524507,0.5510830063946257,0.4159599319380409
0.3775090080268935,0.5726094410016883,0.4439059246990926
0.33630949331648125,0.5944057985695553,0.4614752266931227
0.3016324411406865,0.5398514903878613,0.43609244518015866
0.32182307085073364,0.5843778260463233,0.43576663564055934
0.5413877287418265,0.5950877371895017,0.4412040660637301
0.29791158888561386,0.5632760836961368,0.4129102483630884
0.387475153071107,0.5528196780131703,0.4724613385429612
0.3739786093935668,0.5716022967394472,0.45489844147567
0.3065391401137147,0.5828299416457514,0.41897762780951103
0.31080977963881024,0.5655742582618881,0.43656856625517776
0.3373300108326373,0.5813025322783983,0.4792971383120741
0.3098212527898337,0.5622317273395546,0.4357430302227125
0.35037570882452457,0.6059189755664102,0.4909348603277578
0.3075878592144554,0.5877842529587946,0.4155468463805527
0.4081298685520418,0.5708750808324363,0.4868478017264592
0.3053195329372014,0.5583727014091643,0.42835558669317103
0.3445440460449924,0.5893483390556358,0.44430123042290776
0.33590594397383455,0.6052396737960632,0.4864013542071815
0.3194254205301988,0.6112477433891141,0.4363371777659086
0.3000029753520075,0.5722150591578945,0.4087156413609307
0.3129147471967035,0.6090885172919256,0.4592514102063214
0.49637280604670153,0.5663163373061939,0.4880835682490631
0.3065312514002892,0.5508213634074647,0.4107395823788719
0.39333568350819986,0.5575906248975873,0.475380508296872
0.3327697485111471,0.5904466750599104,0.4435322797346666
0.3408694755195229,0.5477954753247378,0.4300352551005849
0.3484133721573262,0.568731441155499,0.4245700513084861
0.33561243405976354,0.5307560398917761,0.4933210425854505
0.3261129311437746,0.5664655652954412,0.4698583562295241
1.0579093199674146,0.5836392665853531,0.4265475244629303
0.3137021647048367,0.5624186102203642,0.4486059234178329
0.3610227661649621,0.5737301010159708,0.4380383215530743
1.074316638413982,0.5771587462439084,0.4425641363786008
0.31099505397901667,0.5889039451654079,0.4183530829246086
0.3686323512237355,0.5610193891444664,0.4456616789228675
0.3240441066834411,0.5559294315329223,0.4643866728037677
0.34879436714528095,0.5937237478128263,0.4298662404824586
0.316627051691487,0.582848471276816,0.4350629695053845
0.3399489222292913,0.5679800577529407,0.4752137045670611
0.3220378511772728,0.5664888091153933,0.4314295088992064
0.39471404333703947,0.5783675814205839,0.4689160379172869
0.32815467255044495,0.5820878955010048,0.4466890459393438
0.3253555381458323,0.5940382466826493,0.4404972017605778
0.3287545947621466,0.5381864565436699,0.4781206017105981
0.3213025793789304,0.6161547221531977,0.4659789900389474
0.31526163308930377,0.6077754481469487,0.423050282942072
0.39825700754942545,0.5853746930382208,0.4669491515597729
0.30697989241634455,0.58905888290745,0.42877628617486335
0.2902673656252127,0.5395950002551015,0.3776469599160386
0.33446653667041787,0.5539630275437825,0.4240369164876236
0.3906619676097033,0.5594384374565171,0.4697657927892724
0.30941704851959256,0.5813931424263643,0.4166519108171509
0.3980073486092301,0.5897994190844892,0.4855095129611328
0.4125858413438216,0.6038565589638362,0.4917108443954291
0.32917635873745354,0.6121565289124606,0.3919288872368518
0.32725195425295206,0.5658231644599389,0.4820291994273477
0.3382572491234959,0.6580822504176834,0.4881392186804312
0.34790101706437704,0.5695397247657997,0.4372853523808706
0.29929449344630726,0.5517134391140773,0.4048365090521333
0.3118804354376,0.5753716644861955,0.4266651172310164
0.38301456843216725,0.5700694217081314,0.4644193230234597
0.416883724858428,0.5880905798746988,0.4973139114908083
0.6553656063351855,0.5165127755528232,0.4213440913733052
0.3185151441225502,0.6203736000831189,0.4243845080751057
0.31454290247748956,0.5616461514449929,0.44268443391797146
0.3140858325071702,0.5788195413563894,0.4403146088769823
0.30172958808040046,0.5873966969313733,0.3948125209726632
0.34320874116901123,0.5872022278309492,0.4627527604508601
0.3157393720678192,0.5678101545157513,0.4434362013011416
0.29882144528921195,0.5722541470855215,0.4342610711356186
0.2994318115885668,0.5195602629168318,0.4162343132178538
0.2999856242417161,0.5795902220843494,0.4044897754005479
0.39986296939008786,0.5798477309660067,0.4878060087524285
0.33801034755944953,0.5597850469992025,0.4145981482915323
0.3194730182339154,0.5537317379394249,0.4364273938668041
0.33699978020968074,0.5828250185145558,0.471004976151773
0.3045518005775282,0.5864804982368721,0.4326966197452575
0.3213404338367588,0.5452493351662477,0.4449979956083238
0.289921471152445,0.5851812722108538,0.3995839430004756
0.3229026953966157,0.5763790755906745,0.4614357356360474
0.3280084525994089,0.57959732475607,0.4450444658943615
0.31373364563906464,0.5628617719828608,0.4297794525498743
0.3078073323632528,0.5609374205777682,0.3916446807066984
0.3153864685288431,0.5893292953865903,0.4398537601149957
0.3157778470728094,0.5576504411236259,0.4140049642022967
0.31376031193327153,0.5664672898711921,0.4506469933018209
0.3528357814854545,0.6100054911609277,0.4555971465925097
0.49274408419452337,0.5513338256370005,0.4574399717789502
0.33079454520599,0.5731519390887319,0.4245435377073887
