window_size_1_MASE,Plain_wAll,Exp_w200
0.4007886174244736,0.7518314497334564,0.5946938907309347
0.354752456950937,0.3808031411628914,0.5665432199961308
0.29856472089352465,0.5255983950530011,0.5629146715926558
0.26462709387672434,0.4149216575306012,0.6002413597187215
0.24724838722832132,0.43070458178697263,0.5834865700299382
0.3036477746752571,0.5142586603192819,0.5777018815142667
0.29585587643166705,0.4477998765125157,0.5884783276042012
0.28184590955207056,0.4535998499598821,0.6037932846654694
0.26519956394808836,0.3379912793081348,0.5631887242420691
0.32215985297411054,0.5522291635249785,0.5734316169895011
0.24897076399503504,0.3934542081298752,0.565343798860444
0.26329968132248405,0.3706875606107433,0.5707331726190059
0.3980118125677188,0.5778739218222876,0.5817222501347861
0.28161820552983885,0.4516582711535056,0.6387012580639448
0.29025516561593406,0.5676079334920456,0.5733337541326701
0.2613801691920667,0.3489419986317647,0.5544967937647679
0.37183503522743533,0.72901367051591,0.588161360495086
0.3225489540697042,0.5202190114151548,0.5785707166211914
0.27424635677942466,0.4069881725329265,0.6054960502472968
0.38476649250397654,0.6169444410682113,0.6088103808829601
0.2860724712816853,0.4421555092620933,0.5963008919760067
0.20594976558435626,0.2758978315148989,0.5610553178664801
0.27349874256997964,0.4718683992293265,0.5669189130846334
0.2563536172700218,0.3858051821624338,0.5734750151721951
0.28015105095467807,0.461505053034558,0.5899455830434444
0.2948853576262719,0.5804010157786273,0.5990847738864055
0.35621411471405634,0.32668508430213544,0.5592327952702185
0.22342442051008668,0.32539757932670904,0.6151658947535431
0.3101411969921083,0.4608803813407516,0.6008834269608022
0.3938919219833143,0.6659531126499806,0.5854609437628967
0.31015179803426995,0.557559116172449,0.5665025838384683
0.2660378346477587,0.3902146228119502,0.5608994736413996
0.40147400480241247,0.6667346682023049,0.5811178110163933
0.321342075561182,0.6394353904081523,0.5752651542607061
0.38377507451095283,0.5738986078079804,0.5831235969225749
0.2647955593411494,0.4130191881665848,0.5683990578231654
0.30410167043190134,0.6127901176533588,0.5355759044073021
0.32691205354829367,0.6072154859077691,0.5624214923740353
0.32059410881739386,0.5564631527470923,0.5510830063946257
0.38631622934252163,0.6252152904790406,0.5726094410016883
0.3096884774144413,0.5032921868657271,0.5944057985695553
0.31969968114265135,0.5696312105364748,0.5398514903878613
0.20675568856598417,0.2990407678956802,0.5843778260463233
0.48519489713606945,0.3139253778046169,0.5950877371895017
0.25360273062260325,0.3897536578040682,0.5632760836961368
0.35210261105890855,0.4889481694912458,0.5528196780131703
0.3477722628204593,0.6274782770567983,0.5716022967394472
0.2672670226746533,0.5320999578367797,0.5828299416457514
0.25937461542149853,0.4309946059864936,0.5655742582618881
0.2533665784013317,0.524285005740012,0.5813025322783983
0.28066123585292035,0.5045994450236522,0.5622317273395546
0.2234521264389484,0.28777671319034204,0.6059189755664102
0.22754856828455206,0.3558074821429648,0.5877842529587946
0.410292223668992,0.5858982053250021,0.5708750808324363
0.28394270906533814,0.5067755289682939,0.5583727014091643
0.26061028469301045,0.3467209982653555,0.5893483390556358
0.27431644764199253,0.4229674101149842,0.6052396737960632
0.21826131343952795,0.32025944375274096,0.6112477433891141
0.3016960864457847,0.5284851519266024,0.5722150591578945
0.29045362252720425,0.5662019887654238,0.6090885172919256
0.45047709301421435,0.6087679835907529,0.5663163373061939
0.315538211933765,0.5614473112783787,0.5508213634074647
0.40315717464930534,0.6747832092189842,0.5575906248975873
0.249687407462733,0.3024116422065191,0.5904466750599104
0.3439041659852585,0.7119909281413945,0.5477954753247378
0.35300494426004364,0.6801100016710556,0.568731441155499
0.3043223755280924,0.5701422205016345,0.5307560398917761
0.2264833316551339,0.2901232695551123,0.5664655652954412
1.036036728916866,0.3350926962526817,0.5836392665853531
0.27099600227059084,0.4200351839983668,0.5624186102203642
0.36572932706304606,0.5859020762533677,0.5737301010159708
1.041609199188909,0.35446377728848755,0.5771587462439084
0.2536752923108695,0.4218254785959121,0.5889039451654079
0.29042333851116997,0.3604666936399388,0.5610193891444664
0.2599813685106765,0.4089471388026101,0.5559294315329223
0.323467849002716,0.5756939292283474,0.5937237478128263
0.2456886765229131,0.4599251278989501,0.582848471276816
0.2345183954971772,0.3459305325273687,0.5679800577529407
0.3177500519739789,0.5261884480805086,0.5664888091153933
0.3866265515172988,0.6084850349889437,0.5783675814205839
0.23217929987873187,0.33676153778994444,0.5820878955010048
0.22827678427157228,0.30995665549331763,0.5940382466826493
0.24334595468534861,0.3266731785850025,0.5381864565436699
0.31065427510613036,0.5253692535019953,0.6161547221531977
0.27123785691131547,0.4542665687418562,0.6077754481469487
0.3929027152847642,0.5448476179741294,0.5853746930382208
0.2454117874268396,0.3482663043562517,0.58905888290745
0.21582814090616487,0.2889108020285562,0.5395950002551015
0.3741486157114112,0.7202104416119713,0.5539630275437825
0.41026886438594024,0.5785093719490138,0.5594384374565171
0.27293970991784233,0.4643850382048648,0.5813931424263643
0.4416000008245195,0.8614415299615057,0.5897994190844892
0.3966919639746116,0.6584103492487248,0.6038565589638362
0.29724428795948477,0.4118887265226249,0.6121565289124606
0.2773417294307574,0.4583803947497648,0.5658231644599389
0.2879929900161751,0.4938430206787684,0.6580822504176834
0.28360923827741763,0.3302043544859509,0.5695397247657997
0.28585911994627794,0.5525307014019905,0.5517134391140773
0.24715945778445494,0.3964803899136923,0.5753716644861955
0.3694686124554279,0.6671265243963227,0.5700694217081314
0.3969349135629811,0.7071353311537968,0.5880905798746988
0.6518299767304515,0.6230737945923027,0.5165127755528232
0.30627681106251303,0.5120990249381612,0.6203736000831189
0.2727899770623494,0.4987846416221676,0.5616461514449929
0.28294042924925406,0.4086271601940541,0.5788195413563894
0.3048962137431188,0.5051432355122752,0.5873966969313733
0.3204573358079063,0.5624255637040668,0.5872022278309492
0.2602999060659885,0.4290296194125295,0.5678101545157513
0.31525998156001966,0.7730820946282253,0.5722541470855215
0.2556651746067369,0.4317236494953785,0.5195602629168318
0.2530801886345368,0.394455202436845,0.5795902220843494
0.3893203432259002,0.5794581533723774,0.5798477309660067
0.3403133577948539,0.5543271970559218,0.5597850469992025
0.2946445441783081,0.5423836670955628,0.5537317379394249
0.21826713728367517,0.2948440772408192,0.5828250185145558
0.276426237374194,0.5081827330430548,0.5864804982368721
0.2632553454979195,0.4116193619651794,0.5452493351662477
0.24140455007580117,0.36798021940092623,0.5851812722108538
0.2518497506342129,0.4212716446830673,0.5763790755906745
0.2385463788562823,0.3483979509002709,0.57959732475607
0.24696302444173057,0.4164014472045006,0.5628617719828608
0.3407435533067107,0.7380998520773002,0.5609374205777682
0.31911651102949434,0.6203662649233128,0.5893292953865903
0.25253205486113467,0.346495962652844,0.5576504411236259
0.26411069831074974,0.3791843540911849,0.5664672898711921
0.40185950592103853,0.8622547886349221,0.6100054911609277
0.4706844232680564,0.5048482294929516,0.5513338256370005
0.2695996698774097,0.4026942814370063,0.5731519390887319
0.2644777493418259,0.3971597104748533,0.6152233343919336
0.294205708539978,0.4595417050365244,0.6109201514540389
0.2970938318442678,0.5150760739185409,0.599707632125291
0.7080641571915458,0.6142571267394821,0.5997877346724958
0.28939554979060483,0.4654638245562872,0.5779488103741696
0.23160508174129277,0.3516540333252042,0.5937759405982876
0.3704777681553308,0.5717130849093924,0.5702476639987926
0.3029802829268979,0.4894549273544151,0.573188256898107
0.26353532022985987,0.4737418539306483,0.5580982339635407
0.27370678227121537,0.4715485120570575,0.5546020859591212
0.30084738952452406,0.5045698233054791,0.5892123208140214
0.25516666220734746,0.3753622296258676,0.5976183825799192
0.2981734581138104,0.5723723437509407,0.5178080591146744
0.6912481200276548,0.5445724025308014,0.5870035602341741
0.41155776416299644,0.6059276889253215,0.5590996017505178
0.3076129661801762,0.4799527385232942,0.5482483679943772
0.2663160035479052,0.33553584867809866,0.5922599410820572
0.8128869229064497,0.5944476280113846,0.5912751017673074
0.3481512128069378,0.8557352259145259,0.5385224223489825
0.2579856031474538,0.4234564617200555,0.5855219454795829
0.27787174918315066,0.4247026223106298,0.5833153367812046
0.23630365408813575,0.3735170572667617,0.5861526783858216
0.30933003525269215,0.4706930678339654,0.576622530405615
0.2616033477733301,0.37462648995176734,0.5480650629665349
0.24635305148987144,0.4004133438803004,0.6150193279750003
0.2187524674583203,0.2995042494983414,0.5840233912169682
0.2742829630832892,0.455093555157753,0.606027455063745
0.2709367034044395,0.4193224032532277,0.5700340539699507
0.3946257308613292,0.5777275422742703,0.5820601780974023
0.25542775975548915,0.3909413046382819,0.5943979115928925
0.25527344071213426,0.3932891535587768,0.5635727926296313
0.25823529067676576,0.4011555140161716,0.5704741244102404
0.3354731407939745,0.5974836175873901,0.5443189685843783
0.23644626209974423,0.3523651016631814,0.5645633647882088
0.2633274234056475,0.3679401791682578,0.5808819442981727
0.296039570875201,0.5248768835194986,0.5815538411417029
0.28770890764750673,0.4556567969568314,0.5981069800738301
0.3182254863839684,0.5041744273664478,0.5937862610105356
0.40694916822979066,0.8945559883631645,0.5479781786432816
0.23859306514164935,0.3562147907319385,0.5950561390119795
0.2389803855347093,0.3298968377619878,0.5787574497287715
0.31329818628700445,0.5289067591444938,0.6048077465235137
0.297855475204367,0.4860221966839058,0.5844248166229533
0.316261214881184,0.510100347689685,0.5604772021597599
0.30648404123475576,0.5202028727040637,0.5768861544030082
0.36006502930389117,0.6774123770634489,0.5749557986870796
0.49241533141884913,0.3816993440029763,0.5901132331171501
0.2783652477124845,0.5014001422364739,0.5435469413811653
0.24908195258981283,0.3774938087427121,0.5567272268770094
0.2289721380018983,0.3344826021413301,0.529598327907755
0.3960798158030459,0.6268572095376821,0.5888792715478633
0.2568949077827751,0.35392501696829826,0.5622420878430803
0.2390252010451047,0.3130162709475171,0.548242541104475
0.27289953016195617,0.4644840974224886,0.579704877429237
0.2918335345455897,0.5272132151432605,0.6476251262087145
0.26943401170751374,0.4119349005106819,0.5781539529404981
0.23554857226079112,0.32111060348152765,0.5560170874129609
0.24775117049113757,0.4144702269548809,0.5870171501005179
0.3152824277930037,0.5741194269512006,0.5492092762723051
0.26469145776133446,0.4055709944181536,0.5398476439058771
0.2521673525432159,0.4093260184844854,0.5870550200396061
0.2623034629004116,0.3900443054059483,0.5742767805912073
0.2902625219491618,0.4694322474624568,0.5685279458778408
0.3652338899170337,0.5535350164779043,0.5714272788213126
