window_size_1_RMSE,Exp_wAll,Linear_w200
0.24076769871945167,0.4596901289616096,0.4699422368250111
0.3105833660996798,0.4075676258769267,0.5179895020537536
0.2581311152697828,0.4533022860666311,0.5087618177955331
0.23274663291391,0.4173819342548412,0.4961637744659873
0.21465066562782412,0.4024324909915288,0.5082327413344099
0.21339191979374672,0.39652205307072297,0.5145338021666666
0.21546091118435004,0.4421174843538389,0.4956081363720217
0.2154199282789071,0.4191834700003938,0.5023710323966657
0.24245044906013546,0.4454090134925581,0.4806934589103802
0.21658248283882792,0.3903003764724719,0.4997827303272863
0.22039537499738074,0.4384449306316469,0.5007716009921019
0.21870026454079336,0.4301950563309712,0.491839403973495
0.2494592722009266,0.5087267544065289,0.4962154978270547
0.22149639343125635,0.4701311962209408,0.4919378597231776
0.21745514742928448,0.4204795950047304,0.5168480379267271
0.2444913443866916,0.4775989934589854,0.5024283611715477
0.23720460683924308,0.4575846049887234,0.4881173477797528
0.21100774348512652,0.3912609549023338,0.5152926348015889
0.2486879697899475,0.47259088737878097,0.4655395686750035
0.2418643931737569,0.4647921214229955,0.4856176942096001
0.22244678545971128,0.4578446361152058,0.5017991051761302
0.22395456334784192,0.4679488883720647,0.4872647915223051
0.22150049137169955,0.4457692759536551,0.4886154512521997
0.21490654453940053,0.3895985452701684,0.5124511906946246
0.2174249361227212,0.4643683761466136,0.4834763040272279
0.21594987337765892,0.4551203926519791,0.480570544368824
0.34068821661438614,0.4797053244344786,0.4829042540588773
0.2235222661522455,0.4622170211217165,0.5020380345747744
0.22178249722079094,0.4845497171756771,0.5257697080596518
0.2663703378564019,0.4648054387902211,0.4920425421844659
0.22387638031462473,0.4709120238001094,0.5008545709851923
0.22027125505447379,0.4578009844693173,0.479184894081009
0.25110035639700656,0.4761880645216276,0.4896983512291889
0.22622136732359435,0.4681855483328218,0.5203192285275032
0.3290038841663788,0.4416066722154217,0.5148912858045163
0.21555680966572624,0.4226754393093779,0.5166872346938564
0.2133658953966853,0.4047428981713224,0.5129240355300473
0.2227375442657781,0.4133814212169191,0.5182954736030452
0.2266600864013365,0.4159599319380409,0.50015662962107
0.2382954580788731,0.4439059246990926,0.5023983522659571
0.2542857388419286,0.4614752266931227,0.4769609277857258
0.21036909673711032,0.43609244518015866,0.4757280716999718
0.21942370486193635,0.43576663564055934,0.5111619531640177
0.4597114758600727,0.4412040660637301,0.5075006228486215
0.21398377069365362,0.4129102483630884,0.5047801467188934
0.3191167927626992,0.4724613385429612,0.495259612742037
0.27705487853914973,0.45489844147567,0.4815807308772328
0.21531414204442256,0.41897762780951103,0.4788546822380066
0.22540415920342585,0.43656856625517776,0.4968530040734059
0.2279874468226236,0.4792971383120741,0.5119300105789263
0.2128831048364001,0.4357430302227125,0.4756274518519896
0.2209336526871104,0.4909348603277578,0.4715772212326593
0.21779332945358423,0.4155468463805527,0.5174973489337834
0.2559558031514837,0.4868478017264592,0.4967726333455339
0.21777437120687554,0.42835558669317103,0.4946997111415872
0.2527042645311669,0.44430123042290776,0.5187657373805972
0.22721023130848894,0.4864013542071815,0.5066363719647593
0.21755201536555066,0.4363371777659086,0.5064214089051662
0.21828894194634163,0.4087156413609307,0.4827639776272657
0.2206377074244839,0.4592514102063214,0.5000031664833567
0.41330665019827095,0.4880835682490631,0.4989593771837682
0.21677210353250156,0.4107395823788719,0.4522397169293393
0.2669257193872503,0.475380508296872,0.4725877993652831
0.24188917495790968,0.4435322797346666,0.492105397456493
0.22702653214738291,0.4300352551005849,0.4897546762270201
0.26660656121519816,0.4245700513084861,0.5092061951864223
0.2254343676170959,0.4933210425854505,0.4979023182784433
0.22542001987327973,0.4698583562295241,0.5148989860072639
0.9567232624644856,0.4265475244629303,0.5112532871664804
0.2200002252078772,0.4486059234178329,0.5126471884555384
0.28333730438399507,0.4380383215530743,0.4922952629738447
0.9864109622966335,0.4425641363786008,0.4955691954368831
0.21387304190897083,0.4183530829246086,0.4726857536807978
0.28717870035953896,0.4456616789228675,0.4787586521755553
0.22682533469778765,0.4643866728037677,0.5128445648455568
0.26545381781005656,0.4298662404824586,0.4787080880425909
0.21902348416372816,0.4350629695053845,0.4924471905058913
0.22716954638195425,0.4752137045670611,0.5043809543713264
0.23920652078058594,0.4314295088992064,0.4874932515919768
0.2517120421888176,0.4689160379172869,0.4844286296420887
0.22821382723208217,0.4466890459393438,0.4990275004871567
0.21732516131031118,0.4404972017605778,0.4710777045538666
0.22481329925718138,0.4781206017105981,0.5079218436930794
0.2197323927047517,0.4659789900389474,0.4863821234646412
0.2131137960303489,0.423050282942072,0.4926723529717799
0.24258999707490525,0.4669491515597729,0.5018111224925295
0.2173011639469238,0.42877628617486335,0.4984870917301453
0.20928566106519964,0.3776469599160386,0.4857793446100415
0.23329288637455906,0.4240369164876236,0.480259669908536
0.24636749596859459,0.4697657927892724,0.4807183752957946
0.21143150114739506,0.4166519108171509,0.4874766675380928
0.24529053993985608,0.4855095129611328,0.4867749457027696
0.25192769444816,0.4917108443954291,0.4801728732349177
0.2519311650867029,0.3919288872368518,0.5157688184351042
0.22251840733428152,0.4820291994273477,0.4886511448210593
0.22790979256551416,0.4881392186804312,0.5043939200475749
0.2739187001442093,0.4372853523808706,0.5165672431599426
0.21490848394503398,0.4048365090521333,0.5203711310980282
0.21447930319742947,0.4266651172310164,0.4792757886735091
0.2618771726876904,0.4644193230234597,0.493166563114138
0.2516287545695225,0.4973139114908083,0.4627174991880864
0.5766563919105071,0.4213440913733052,0.5062015991360478
0.21372093729447933,0.4243845080751057,0.5050179814325915
0.21795659724457223,0.44268443391797146,0.4489033363575561
0.218000125095828,0.4403146088769823,0.4682901039194274
0.21247932997105298,0.3948125209726632,0.4906779550181434
0.2362352302085751,0.4627527604508601,0.4795126575487186
0.21703204549467878,0.4434362013011416,0.4986065187138355
0.2186538273673692,0.4342610711356186,0.5026721375696576
0.21394008550800256,0.4162343132178538,0.4782467624458436
0.21198178925419767,0.4044897754005479,0.482448443079329
0.247522085083341,0.4878060087524285,0.4721052583461086
0.25055720468515924,0.4145981482915323,0.5047687997685613
0.23332330978793817,0.4364273938668041,0.4758661995266518
0.22711721407412214,0.471004976151773,0.5290294671794463
0.2155590807068399,0.4326966197452575,0.4810318986772738
0.222797047320934,0.4449979956083238,0.5205787891513548
0.21521823492688705,0.3995839430004756,0.4978955938345453
0.22304824227813938,0.4614357356360474,0.4849723998053688
0.2192801844463228,0.4450444658943615,0.5099140407544039
0.2136643572643251,0.4297794525498743,0.4666801771215912
0.22197974130234846,0.3916446807066984,0.486447147999663
0.21635556528878047,0.4398537601149957,0.4714097326847835
