window_size_1_RMSE,Plain_wAll,Linear_wAll
0.2799522013562803,0.7518314497334564,0.4967524679525224
0.307867837335595,0.3808031411628914,0.3422534762677919
0.26742768735263656,0.5255983950530011,0.3970852255307832
0.2413850033680093,0.4149216575306012,0.3332939210228878
0.20362500243026005,0.43070458178697263,0.3611615019513666
0.23803251193160307,0.5142586603192819,0.4234051676380104
0.22847215542535995,0.4477998765125157,0.3659188121834874
0.2331238614431773,0.4535998499598821,0.37131972835359617
0.2262314795938491,0.3379912793081348,0.3268369600759383
0.2511049880541131,0.5522291635249785,0.4490150459918569
0.19855718588006424,0.3934542081298752,0.3101243116695617
0.21395377847170494,0.3706875606107433,0.3818601507057641
0.286846242875616,0.5778739218222876,0.5034697145792117
0.22629242593133475,0.4516582711535056,0.44082169367915375
0.24456866821733741,0.5676079334920456,0.5216142542988496
0.23751678844755408,0.3489419986317647,0.32184423970960224
0.2974411430361815,0.72901367051591,0.5107311563887987
0.2524804566897512,0.5202190114151548,0.4797596540669087
0.24056197042442032,0.4069881725329265,0.3028949959343513
0.2905029000098254,0.6169444410682113,0.5642524728064553
0.22961176306077863,0.4421555092620933,0.4616219476954783
0.1768076122060426,0.2758978315148989,0.2827495744303838
0.21506265872221092,0.4718683992293265,0.3732141141758464
0.21727668763895408,0.3858051821624338,0.34281206490997035
0.21649632461192353,0.461505053034558,0.3897156585177958
0.21995995254967227,0.5804010157786273,0.3635944115836561
0.3456624961590893,0.32668508430213544,0.3061599600002091
0.1818741967500128,0.32539757932670904,0.28457810762499003
0.24026489412138435,0.4608803813407516,0.42606510387866336
0.293383333767579,0.6659531126499806,0.5977115746249004
0.24843562746213435,0.557559116172449,0.45364845918498503
0.2092413877267039,0.3902146228119502,0.4002364824644337
0.292306122083297,0.6667346682023049,0.5592597586283254
0.26103017486760616,0.6394353904081523,0.4680464200655022
0.36978745225796184,0.5738986078079804,0.43327549919392333
0.215744169350003,0.4130191881665848,0.38765126687048507
0.24132414022028964,0.6127901176533588,0.4555152165832152
0.26447128798904607,0.6072154859077691,0.4898415304322633
0.26411695216088765,0.5564631527470923,0.5105405433667578
0.2822490029344027,0.6252152904790406,0.483827482165545
0.2697469314804319,0.5032921868657271,0.4061748734175679
0.27681118580409964,0.5696312105364748,0.6691377216522291
0.17517159097675836,0.2990407678956802,0.27997530118033753
0.4784413248579388,0.3139253778046169,0.32148023812801435
0.20918752156599493,0.3897536578040682,0.3551590251036855
0.3348495828022822,0.4889481694912458,0.4218530873822437
0.3040881728984953,0.6274782770567983,0.6079698636830071
0.22133707775719155,0.5320999578367797,0.3566858733791357
0.22502496371068012,0.4309946059864936,0.34577492714954583
0.20651583028875853,0.524285005740012,0.335583706739888
0.2266418500232273,0.5045994450236522,0.3960162115199528
0.1793033883187467,0.28777671319034204,0.25808742362324105
0.18587473769708254,0.3558074821429648,0.2871313968041418
0.28881187709995537,0.5858982053250021,0.503650674401914
0.21426308443348752,0.5067755289682939,0.3874149654386761
0.24285764585883426,0.3467209982653555,0.2795622549140772
0.20946020088933395,0.4229674101149842,0.3811429505848059
0.18075069335223432,0.32025944375274096,0.2607630420856695
0.24865784078911746,0.5284851519266024,0.4396183844948975
0.23201152616679277,0.5662019887654238,0.3921416516359295
0.434202249954774,0.6087679835907529,0.5332145876740477
0.2572784693959916,0.5614473112783787,0.4808848209367467
0.30938363819332815,0.6747832092189842,0.5758986650528961
0.22925268053669895,0.3024116422065191,0.30547337914520484
0.28288628830941015,0.7119909281413945,0.5029662972390739
0.3094032973687314,0.6801100016710556,0.5305493704268626
0.2448840418802039,0.5701422205016345,0.4722841697727944
0.18042247868600186,0.2901232695551123,0.26235296476106074
1.0142765472437758,0.3350926962526817,0.2942343405931479
0.22291392362538062,0.4200351839983668,0.402776705692933
0.33349575251032704,0.5859020762533677,0.451325044237741
1.0390526829253413,0.35446377728848755,0.2949920926434773
0.21047256188151223,0.4218254785959121,0.360676319899204
0.2818972962422546,0.3604666936399388,0.30819770878804004
0.20819029752904222,0.4089471388026101,0.3516833202033929
0.2935142827377811,0.5756939292283474,0.40543317971862897
0.20419378269564084,0.4599251278989501,0.3231459214967047
0.19313201609788477,0.3459305325273687,0.2918564648472357
0.2677636236386089,0.5261884480805086,0.4333212049890973
0.28597441157477327,0.6084850349889437,0.4901483235445159
0.20634104909754028,0.33676153778994444,0.30450463655729704
0.18418864770299107,0.30995665549331763,0.2967302208519325
0.19454628081095188,0.3266731785850025,0.34549995335541106
0.2481632479762875,0.5253692535019953,0.4724358831942109
0.2115137131778828,0.4542665687418562,0.3748357337841861
0.28383611886556986,0.5448476179741294,0.5203380263649926
0.20034695134506272,0.3482663043562517,0.32653444783808633
0.17947422031753907,0.2889108020285562,0.2724035482699861
0.3084138686016607,0.7202104416119713,0.4862722877052353
0.2925392002003647,0.5785093719490138,0.5690400283454271
0.21354036870992144,0.4643850382048648,0.3862858792657752
0.3312682772281866,0.8614415299615057,0.596482354688681
0.28869193063154464,0.6584103492487248,0.5396625763872236
0.2730512541718328,0.4118887265226249,0.4798298631490058
0.21199137973714602,0.4583803947497648,0.3572496552112189
0.24176223290090632,0.4938430206787684,0.38489266101323294
0.2694444580106426,0.3302043544859509,0.313317150820502
0.23440625581544958,0.5525307014019905,0.4098559006525961
0.20409925408711524,0.3964803899136923,0.32654696841321984
0.3013115577471794,0.6671265243963227,0.5803525186293924
0.2845368043074971,0.7071353311537968,0.5109079471451288
0.6297586281678337,0.6230737945923027,0.5331937638104127
0.23854768904713816,0.5120990249381612,0.4094624411890213
0.2147860908453149,0.4987846416221676,0.3757926341747325
0.23483474253211212,0.4086271601940541,0.44869311951387497
0.23900748729989615,0.5051432355122752,0.4261989899268113
0.2712909537051204,0.5624255637040668,0.4526517442322422
0.2119638858805524,0.4290296194125295,0.4409193873064472
0.25515928515272934,0.7730820946282253,0.4317097583641419
0.2109139526106555,0.4317236494953785,0.3548521353105135
0.20453086328951936,0.394455202436845,0.3106686136813314
0.2937780428024922,0.5794581533723774,0.5244755862071064
