window_size_1_RMSE,Plain_wAll,Exp_w200
0.2731095748499463,0.7518314497334564,0.5946938907309347
0.30884189310652926,0.3808031411628914,0.5665432199961308
0.26299745079778547,0.5255983950530011,0.5629146715926558
0.23396126059702113,0.4149216575306012,0.6002413597187215
0.20591694438128944,0.43070458178697263,0.5834865700299382
0.23726315050500996,0.5142586603192819,0.5777018815142667
0.2272260595346812,0.4477998765125157,0.5884783276042012
0.22480666083608292,0.4535998499598821,0.6037932846654694
0.2321965674246517,0.3379912793081348,0.5631887242420691
0.2432510818054677,0.5522291635249785,0.5734316169895011
0.21056523851271614,0.3934542081298752,0.565343798860444
0.2163744397747066,0.3706875606107433,0.5707331726190059
0.27350144548190025,0.5778739218222876,0.5817222501347861
0.23300399284987228,0.4516582711535056,0.6387012580639448
0.2369511258082887,0.5676079334920456,0.5733337541326701
0.237092378753269,0.3489419986317647,0.5544967937647679
0.2717493770322967,0.72901367051591,0.588161360495086
0.24372688648439625,0.5202190114151548,0.5785707166211914
0.2400649810707367,0.4069881725329265,0.6054960502472968
0.27936135626296293,0.6169444410682113,0.6088103808829601
0.22547901631962788,0.4421555092620933,0.5963008919760067
0.18819989694285572,0.2758978315148989,0.5610553178664801
0.22482964798235186,0.4718683992293265,0.5669189130846334
0.21425297033152893,0.3858051821624338,0.5734750151721951
0.22072892487353074,0.461505053034558,0.5899455830434444
0.22661393627802753,0.5804010157786273,0.5990847738864055
0.33560015820357997,0.32668508430213544,0.5592327952702185
0.19654294136907005,0.32539757932670904,0.6151658947535431
0.23859151101113582,0.4608803813407516,0.6008834269608022
0.2805180884214416,0.6659531126499806,0.5854609437628967
0.23956700986745957,0.557559116172449,0.5665025838384683
0.22060959387264958,0.3902146228119502,0.5608994736413996
0.2803019409550443,0.6667346682023049,0.5811178110163933
0.2499154154366955,0.6394353904081523,0.5752651542607061
0.3393061517918279,0.5738986078079804,0.5831235969225749
0.2183256877783414,0.4130191881665848,0.5683990578231654
0.2334488191679821,0.6127901176533588,0.5355759044073021
0.251321702010847,0.6072154859077691,0.5624214923740353
0.24573097476089514,0.5564631527470923,0.5510830063946257
0.2743842043579267,0.6252152904790406,0.5726094410016883
0.2558102725204124,0.5032921868657271,0.5944057985695553
0.23862544819570167,0.5696312105364748,0.5398514903878613
0.1884934881532216,0.2990407678956802,0.5843778260463233
0.4559892355741662,0.3139253778046169,0.5950877371895017
0.21308627460059895,0.3897536578040682,0.5632760836961368
0.31742674197502296,0.4889481694912458,0.5528196780131703
0.28445380587708424,0.6274782770567983,0.5716022967394472
0.222485690480807,0.5320999578367797,0.5828299416457514
0.2241891651222345,0.4309946059864936,0.5655742582618881
0.22089737465049863,0.524285005740012,0.5813025322783983
0.22324021169484556,0.5045994450236522,0.5622317273395546
0.19772346044793443,0.28777671319034204,0.6059189755664102
0.19971911103691542,0.3558074821429648,0.5877842529587946
0.2737249092708287,0.5858982053250021,0.5708750808324363
0.22554154235706514,0.5067755289682939,0.5583727014091643
0.24175470111371042,0.3467209982653555,0.5893483390556358
0.21897797230445648,0.4229674101149842,0.6052396737960632
0.19477048025176663,0.32025944375274096,0.6112477433891141
0.23485286880108547,0.5284851519266024,0.5722150591578945
0.23223061066883982,0.5662019887654238,0.6090885172919256
0.4156747988788359,0.6087679835907529,0.5663163373061939
0.24455892034734195,0.5614473112783787,0.5508213634074647
0.2863309009746997,0.6747832092189842,0.5575906248975873
0.23193968806060217,0.3024116422065191,0.5904466750599104
0.25454197041952237,0.7119909281413945,0.5477954753247378
0.291519334039169,0.6801100016710556,0.568731441155499
0.23469849815021288,0.5701422205016345,0.5307560398917761
0.19463028019837617,0.2901232695551123,0.5664655652954412
0.960866571809411,0.3350926962526817,0.5836392665853531
