window_size_1_RMSE,Plain_w200,Linear_wAll
0.22245030708339986,0.6148012270606236,0.3438372398236917
0.2285690421985961,0.5925462618713921,0.3551033446860295
0.23496471885799478,0.6328766304729896,0.37474633805372015
0.2307951236942098,0.634982236285639,0.3826212132783728
0.23464730372700063,0.6285594693624663,0.3631823143177352
0.22831194399830088,0.6579797360105983,0.34709401757703423
0.2278516112507848,0.6581749402134585,0.3444462848176553
0.2300711488184544,0.6199869198248721,0.3439447670477898
0.22968861126367734,0.6215044041659574,0.366588577170199
0.2265669454832444,0.6212794412659302,0.3395143038711273
0.2341740458016964,0.6371473422112355,0.35453458487961464
0.22595946429052308,0.6217616278351376,0.33727647851672465
0.23612987323391085,0.6717557597739306,0.3643253212740937
0.23207306826630184,0.6451016071788334,0.35621783359339704
0.2263216327657501,0.5983768556458775,0.3951781455134204
0.2334962944271415,0.6500604413361982,0.3725408331829527
0.23269687941164352,0.6538468782062234,0.383765823605932
0.23538905678249297,0.6328220799106272,0.3494228875918396
0.23367710107940662,0.6236039798069672,0.3684004953085519
0.22966790051932903,0.6402126276011849,0.3281927034561221
0.23192602291691508,0.6265938971616606,0.3651542260988341
0.23310553172752296,0.6292002507498492,0.3587165403256026
0.2306395994981223,0.6154266540098063,0.3744022339953952
0.2296374035470328,0.6362190990800507,0.3500036974581868
0.23234511876970282,0.61679308554159,0.3654400135061598
0.23092761394979505,0.6114503043308731,0.35123675480246386
0.2374910796446695,0.6557867995112538,0.3785734863050655
0.22791476077134296,0.6234186182859316,0.3375823909456135
0.2292374232546189,0.6039446240867119,0.34189560307135153
0.23660717688802252,0.6548992355702639,0.3563675894522143
0.23430721851194689,0.6118366297015431,0.35618743622701193
0.2281591831899311,0.6166441576658781,0.3715077594173156
0.233200798474731,0.6288427431248486,0.3462410085427217
0.23287503753115535,0.64634247253669,0.3773754136839571
0.23071413944057123,0.6005961994020974,0.3525449098422051
0.22988224814669048,0.6336287474554425,0.3738246540605875
0.2318653857066957,0.6509703249605839,0.3311929491156468
0.23791580677388977,0.6333771630839355,0.4482721304794372
0.22981509162173655,0.6188363402521179,0.3707596833834713
0.23327659358845362,0.6276555207765622,0.3560203435287614
0.2379127716118336,0.6539457334727236,0.3557858828992587
0.23561301438488053,0.6416114198714999,0.3886134801613135
0.23020462505510617,0.6410008443310596,0.3435662587174847
0.2323565434434847,0.6182951721978825,0.35902868600648496
0.23170687132474416,0.6213617620210606,0.3607314681966154
0.23359870877584443,0.6742097444600451,0.3428892719299588
0.2370231631385179,0.6483426919595899,0.4096901897623487
0.22793338593553186,0.626167833055693,0.3543927704586606
0.23289268055611595,0.6201088963255265,0.3540914883663752
0.22814507074164778,0.6016736596977903,0.3479739214285853
0.2308995465684271,0.6086117213548704,0.3475410344720647
0.23538914352680312,0.6197745113105227,0.3789584802513224
0.23675244338795898,0.6466347986655926,0.3945463594517597
0.23129548163632246,0.6425181646200501,0.3612495923459111
0.23286878576285605,0.623121934884729,0.3527756214081865
0.23123430868752382,0.6118921787283359,0.3601974106729822
0.2343704555340296,0.6720043656465612,0.3315975919168905
0.2371355002077,0.6453319711012928,0.3625043536544297
0.23332043491738177,0.6531612294561843,0.3667320479103881
0.2269417364118463,0.6136769296496029,0.34215042644059435
0.23595818730609594,0.6485216095075779,0.3740166923673221
0.2328416672633386,0.6191084725838493,0.3800332164526905
0.23460069544629214,0.6354660255093708,0.3713651586012563
0.23565351327898015,0.6313496139653647,0.3473664489452301
0.23280658629654,0.6373087515683522,0.3752389870816371
0.23053820912975517,0.6006988435349807,0.36869179112957823
0.23529302625259527,0.6271815933868108,0.3449512887143316
0.23073240521669375,0.6259794674965602,0.3530355055739445
0.22998676819665922,0.6402078403559844,0.3707048236124686
0.234190783667754,0.649312710764028,0.350825415386575
0.23425986188881096,0.6329126943678111,0.3836100308743449
0.2341302742306938,0.6410047825805016,0.3408475922777691
0.23004355961747,0.6426812665630125,0.3678724849404685
0.23717592454205305,0.6577792381437212,0.3596289494689222
0.22919510625721143,0.6325527057614979,0.3911192407848336
0.23514973119351767,0.6300414930667827,0.3659971608810557
0.23168876959435095,0.627833584922561,0.3836497102111408
0.22989345984127302,0.6321099268772619,0.3672283811539059
0.23401696549182066,0.6481720475009406,0.33002441119108816
0.23058038229417183,0.6260963375464503,0.3779173501218999
0.23504923851423484,0.6429690166556067,0.38882694582618776
0.2303642703603979,0.6316133696418309,0.3523509277437678
0.23468937522920433,0.6389640611373828,0.38428380339510015
0.239120451072341,0.6673356228550873,0.39914088497044503
0.23448630468277723,0.6107154922571971,0.3723666098762777
0.23178963943274483,0.6297693954489382,0.3796350187109572
0.23265354977842645,0.6304212406882772,0.35991350361191565
0.23764396542386348,0.64519607155744,0.3738677569463846
0.2334851264017922,0.6061272706184859,0.37913076596999934
0.234005834349628,0.6513405576392108,0.3653770012949774
0.2290496193026065,0.6242256820521335,0.3731941761970077
0.23392541019264437,0.6052890297833919,0.38955656006404416
0.2348096275228637,0.6413160291806227,0.36879933237010026
0.2325992935267302,0.6371261937964251,0.3813993012106843
0.23680418563046488,0.6527000631273643,0.3688163455807182
0.2357159573094463,0.6191457470302419,0.35656861808885226
0.2374467931997658,0.6758444189276308,0.3378995319869898
0.23477637588536476,0.6391432337098099,0.36068508658074383
0.24100692592086137,0.6416618938367789,0.37322495784729065
0.2332212918699946,0.6210946375061449,0.3963566473679929
0.24093414037260047,0.6443616292494919,0.431635653664056
0.23156201257834808,0.6219508038467881,0.388662977520542
0.23511010930491025,0.6466262669681103,0.3952844090539195
0.2294059726756099,0.6064742195443915,0.35119066923997466
0.23373566804808046,0.614745950162592,0.4014262258856688
0.23276459202580993,0.619431569152193,0.35852525927100004
0.23819023015733298,0.6643358185941072,0.3765668002120083
0.2346047650418104,0.6073246913074631,0.373199977265258
0.23753435719632376,0.6280633624658148,0.4058201988759933
0.23625219039651377,0.6225451309272083,0.3612500977122776
0.23179652430441375,0.605774707455212,0.36881442788976
0.23860018418411702,0.6583993059331338,0.37278553837206496
0.23707748742642537,0.651123749283823,0.34754364312737906
0.2361267456525917,0.6124197599408168,0.4052303344653588
0.23932478310757974,0.6853520119671032,0.3548547605155406
0.23728688079984653,0.6479722588978427,0.4204072922412647
0.2289042764904419,0.5990927431601866,0.4005961402541046
0.23915257586259026,0.6635615935384582,0.3861703757136924
0.23448805800483505,0.6577728193062582,0.3637253372570397
0.23314223206915502,0.633338760234431,0.4147151065925145
0.23615355678687974,0.6357026473245644,0.3771138588210773
0.24147388685090374,0.6790939955382125,0.3613392419509161
0.23927042155196276,0.6424955678931177,0.3927470588488913
0.23519765714097465,0.6152551556584749,0.4007068115076291
0.23289578411765555,0.6317267835716008,0.3579244114008295
0.2363033999300391,0.6349668276318957,0.3751759072158292
0.2315668300604595,0.6038908073263657,0.3559787056842644
0.22739210021713613,0.6125345536295624,0.3550562258728588
0.2346224604994095,0.6417977580530306,0.3733489071221022
0.23839602134782462,0.6378699387057438,0.38132435579021307
0.24043676663811164,0.6299966780907561,0.3779335831025184
0.23339483509190678,0.6264706188695603,0.381844516585626
0.23198481718051486,0.6362241489484941,0.3607800852133064
0.23307123085210082,0.6089634679741283,0.3775169949668504
0.23834951336297283,0.6713844452653015,0.3668163412730118
0.23754563214898888,0.6303839909804442,0.3752095166307049
0.23732213176990083,0.6414096905840281,0.38709832184179577
0.24482982634378975,0.6536607610686024,0.3727906334050934
0.23693356554160383,0.6317915002010186,0.3719107637107574
0.23907368193313402,0.6225153329679703,0.38798235997003416
0.23600013669060133,0.5939466848476929,0.4235855990677668
0.2298435871893272,0.5959722589490162,0.40930550252929576
0.2332796080455129,0.5918635909929324,0.3670762113266389
0.23633419667235148,0.6010460210354059,0.3903514879146953
0.23860183364509274,0.6293653442289472,0.4455866150346728
0.23419007711835343,0.6384092723075566,0.3576884850701625
0.23277939821535315,0.5832874237934282,0.3615960395995381
0.23866597451822794,0.6377670060735999,0.4075527526648317
0.23923920907180546,0.6550791705488017,0.383393457731656
0.2405723690891144,0.6349056407139031,0.4353750969788671
0.23556027802595705,0.6259743980838709,0.37252186025463296
0.24496783102152944,0.6595608387988099,0.4269170200036621
0.2376963643248786,0.6276168219789424,0.39810768526132817
0.23836726879098244,0.6241676170475042,0.4080643688207266
