window_size_1_RMSE,Exp_w200,Exp_wAll
0.28297409290646935,0.6798695581997951,0.5348608394025015
0.28300746381032604,0.6480606130279508,0.5382572839897908
0.28224990800076594,0.7006329818830761,0.5021387737429146
0.2836690512105905,0.7517150188609353,0.5416180148712548
0.2910133505881401,0.7249109681718318,0.5663390938116154
0.2863819586670299,0.7312128207637365,0.5491872901297292
0.28728662088682916,0.6842804706125988,0.5813385116108755
0.2897610847545476,0.7572477961573497,0.5433483815753881
0.2925854525825105,0.7375106476017261,0.5996494577237284
0.28592041703337573,0.7445038529209438,0.5450961989982998
0.28661388859719183,0.7171604534438875,0.5271181680942071
0.2753512892153057,0.7338027519393574,0.4925193960056474
0.2828340939433753,0.7446913155715578,0.5290909583972045
0.28967732900702375,0.7340153343943452,0.5482708644077542
0.2878614475752561,0.6764519854686993,0.5471474061650462
0.2753157713684867,0.6999809594470779,0.5250720732841313
0.2876173990967939,0.6939286146413928,0.5604293683177007
0.29140390048244985,0.7541326404709752,0.5739696025652812
0.27930331095057864,0.680010248411494,0.5191586149054787
0.2908140936955161,0.7179537656008528,0.5813295194370116
0.2737826389640908,0.6952078949470991,0.4740856824262781
0.2873889964439538,0.6898289866473613,0.5596441899238696
0.2867786434164386,0.6831020342028518,0.5685865584575539
0.28801479698247806,0.7762947275350319,0.532102754729228
0.2870243191221501,0.7217639226199587,0.5707412421044046
0.2857737071122094,0.7216727126819258,0.5624410919568446
0.2939992780753197,0.6862295074182105,0.6162816975382823
0.27968338544574556,0.6949152612968531,0.5059241041819188
0.2898747071291833,0.7864815260079275,0.5376367885777673
0.2833834295901668,0.7485152131137167,0.5360667871440954
0.28030877609610716,0.6870194391627167,0.5309947132679183
0.2752989582538064,0.7067547503821858,0.5244608287864784
0.28501048454279054,0.7297133914364469,0.528005132924039
0.2765639720596484,0.718039803691724,0.4795936089493506
0.2877577964882052,0.6976190609145304,0.5747376789189622
0.28287105905147647,0.7118932250699183,0.5075539984646289
0.2877101873879914,0.768909101159947,0.5203297307680175
0.28678856628108257,0.7341709398533538,0.5734836269149111
0.28700192649157763,0.7268070104046992,0.5556319089949157
0.2860834744506135,0.745102136356007,0.5544714618690514
0.277709752899721,0.6980709016660966,0.5481685980652137
0.27858100636667116,0.6693589729087067,0.5576463286385143
0.28274027560817644,0.7042335179394351,0.5361375344963792
0.28408724673362873,0.7531896603615149,0.5226302082269574
0.2755676551452518,0.6852211154854203,0.4949291940536276
0.28583327006193077,0.732560279270682,0.5362545961266154
0.2808526753611333,0.6983632940167674,0.5398759659489506
0.28338480096686935,0.6946601231969267,0.5309839576189362
0.2831494067431792,0.712435982208021,0.544186905915381
0.28749780868112346,0.7473200370803039,0.5576660651621966
0.28786316893368197,0.7049185944599929,0.5758279746134513
0.27969770553373435,0.6965260232471445,0.541607637012858
0.2778190520501236,0.6505195104829581,0.5466412185292132
0.28516183766353187,0.7582546340292664,0.5383311875601376
0.2810648276193693,0.7169614656595641,0.504141297115282
0.2867295261181379,0.6924776771828925,0.5475306977465991
0.2772588298924825,0.7055255597108077,0.495394143747985
0.28565822617124703,0.7054431854382197,0.5526598463709798
0.2836430702865499,0.7105913764649788,0.5433677970756297
0.28910030579875856,0.7424777822579167,0.5521380576711767
0.2937697783537476,0.7443041843357644,0.5886199037162041
0.2810465141058808,0.7562159407727893,0.5105445995000236
0.27830715396963834,0.6931040129924849,0.547798116784882
0.2862350574877789,0.7502312431181538,0.5269461904029628
0.28149153707979213,0.7236521930386307,0.5410556894836145
0.2801668868310178,0.7311904678208017,0.5253128634311417
0.2799789938033581,0.6883823230205232,0.5499798399559441
0.28302202083962047,0.6561262972336698,0.5603855172054221
0.2803519993864052,0.6789945116449678,0.5266458907529686
0.28335535025512343,0.6928152931862551,0.5531108416451179
0.27968226219559184,0.7298371976826354,0.5306269403450519
0.2869317861349226,0.7444684568284682,0.5117717065108512
0.28324040002183454,0.6744297477837209,0.5482782594708929
0.2862156953570947,0.7011699372250071,0.5351177390629646
0.2919067246019912,0.7457520585200541,0.5836285513321705
0.28322613730200463,0.6955712345559474,0.5374350366450624
0.27313024150326404,0.7419602944501011,0.4715026958952634
0.28800225285293307,0.6930480815617929,0.5682761467284806
0.27809581099504677,0.7031365816776565,0.5211961707733115
0.2872019646812769,0.7189729917589367,0.5558025950687042
0.2839498230858694,0.7394250910205981,0.5307336330120266
0.2775312854500194,0.7201697404836936,0.5391345663024193
0.28087523336072345,0.7034862399206638,0.5319183637622831
0.2809842209890883,0.7119403698254263,0.5198528931290385
0.2861363312176694,0.6842663275615259,0.5829634679273289
0.2788207906559171,0.700710844879916,0.4963530784160749
0.28255224899229026,0.6848477283612822,0.5300968285925075
0.2821825758837521,0.6930697152277702,0.5432069184433144
0.2848707140685804,0.6931852590707094,0.5627133908340408
0.2895983857550844,0.7565495655684539,0.5649399307673183
0.29196437164415545,0.8125009501792708,0.5512364371867726
0.2798198530800135,0.6982475419600835,0.5303074399664726
0.27742577652141615,0.6732786067360901,0.5033544730376969
0.2845629917376501,0.6939920053977953,0.5679590762598691
0.292857673543445,0.7179912901094733,0.5592302130172658
0.27590202547083753,0.7211950637738949,0.4811045227933059
0.2897932651630046,0.7730790814061875,0.5398078776913627
0.2774550165394562,0.6792879125561141,0.4939789719472234
0.27934761734313884,0.6649053778651579,0.5040460190075413
0.2805554537212507,0.7321608639315953,0.4756569810332699
0.28236097184743625,0.6843748025616027,0.5149427927198118
0.2737503325275657,0.7011947230099216,0.4798391078167459
0.29187937281469634,0.7513336333176629,0.5745863693769915
0.2824075618409207,0.7600851132852503,0.4923832420350713
0.27759726319174544,0.7032391283805269,0.5070686864873127
0.2834833017394151,0.6861612618784649,0.5618814245399135
0.293952962991586,0.7308213409724506,0.5517729733712314
0.27733048910189867,0.7183496242905093,0.4875838884815039
0.2769491319538913,0.7120142621884081,0.5145615515051055
0.28442630848817685,0.7458280382194081,0.5355903343546228
0.28446052058868876,0.7050545424337055,0.5689580498534523
0.28512336003640226,0.7174039143569817,0.5561821178595018
0.28258940943908856,0.6688506144635382,0.5623652021922322
0.2807183243404965,0.7096065565053008,0.5440096794353092
0.2814148547801744,0.7144022075958363,0.5329196402684363
0.28393937991781704,0.6860449760725078,0.5090748094523575
0.28629897752640093,0.7074674950699934,0.5497588593954474
0.28831008149919524,0.6865129858618214,0.5752713887056677
0.27674447839482547,0.7409264861691699,0.5168994050297347
0.2800747808782979,0.7065452082276706,0.5337421455392829
0.28364254292971874,0.6969201990356365,0.549899327500781
0.2854565862657222,0.7127918890913185,0.5410692033371421
0.2867613698121885,0.6742252686858334,0.5849620203763143
0.27777839016634226,0.7177403781133713,0.4954485942051594
0.2961475074776875,0.7171211607826763,0.6096077191005272
0.2860375669438831,0.7453495461346391,0.5493813408941274
0.27341920488525623,0.6774532153870519,0.4734450211921113
0.2821921175042177,0.6994939251859005,0.5428972117617569
0.28678780688078725,0.7632189970354852,0.5407519850059149
0.2761762866164348,0.6961827176647679,0.5061686076393651
0.2884995903760719,0.7483960109488035,0.5472445086988494
0.2844556862411188,0.7137335913525524,0.5327277244880481
0.276035352387084,0.7124677063823848,0.4657812387126631
0.2805330942508487,0.7014893124518896,0.5466647222874716
0.27930897725516807,0.7116544363441697,0.5242910138310501
0.28084110013816066,0.7096628663783363,0.5351319849920511
0.2828574372238804,0.728709968792458,0.5421831775513539
0.29394944061781464,0.7484735120797678,0.5803079869882545
0.28593715663633373,0.6977597876154781,0.5517328857274979
0.2830110900683653,0.7176227639972622,0.5350199661235866
0.2892323076392492,0.7339819817615024,0.521702650234802
0.2749107412141142,0.6970565854888511,0.5197214474092396
0.2794526312655921,0.6812126124572531,0.5179497048193649
0.2826692106288766,0.7298468052921421,0.5250160152519114
0.28292383914913727,0.7009230959243934,0.552832647748286
0.2816932318796888,0.669875793037531,0.5479492276620627
0.2854766593314152,0.7050759755886554,0.5560387760010078
0.27866722725800397,0.7418994453425983,0.5139828393072843
0.2832406814884009,0.724383791124207,0.5575666114475175
0.2795408966521883,0.7374689549632556,0.5115633509215143
0.27632133978509543,0.7250465122305269,0.5111327857340229
0.2845046505603463,0.7060477379123067,0.5600515456554661
0.28288382996558764,0.7744867738465321,0.5410948087795073
0.284936013911164,0.7432093950329681,0.5325537644175131
0.27720342580347557,0.6715036997126278,0.5484450041614221
0.27680566912801535,0.7153331591227838,0.5158726866838313
0.2860618518004635,0.7343124975889908,0.537132202068846
0.29510034048492434,0.7058491143522272,0.5889860173344931
0.28204279043598074,0.6955465527433833,0.5074183051904054
0.28502465292132134,0.7292968313519252,0.5520396958472651
0.28168202562626327,0.7379903233009568,0.5091593899107166
0.27667804860456685,0.6990110560093702,0.5214010613758456
0.2830113628568329,0.7273295265018765,0.5134885094441899
0.28311314011522903,0.7582659195184016,0.5411205773741194
0.2860876850741455,0.7188308490737354,0.5494906233014876
0.28113814809428483,0.7098292219442829,0.5483643074522676
0.27728331495706005,0.6944825859762844,0.5373919313784773
0.28302234824512906,0.7295272479109047,0.5336366151335271
0.28862273160127355,0.7234098376434627,0.5668504552257171
0.28021050269409,0.6734717301917528,0.5336096765705282
0.27831697516885257,0.7161669925931013,0.5130682435477674
0.28558483176930755,0.6964200936751317,0.5452294005759427
0.28784783084249843,0.7310367158758649,0.5564440226240202
0.2883679106639059,0.7102056089981161,0.5377731012410017
0.283664740568584,0.678304114609375,0.555331258550624
0.27469922504948635,0.6818728873620213,0.5194980604707647
0.28201940326707065,0.6845865695123771,0.5385719384829174
0.2880019804183856,0.6947104752727526,0.5636841683951952
0.2859428027277548,0.6482524486648782,0.5579374758888799
0.2934765407958726,0.7081993660439143,0.5958999883803796
0.29249279587578436,0.6888537794924007,0.5503988120238967
0.287050092347657,0.7511835285907386,0.5608193888280367
0.27707469497789156,0.6898345979200569,0.5046825633851073
0.28167683292411744,0.6729328136379654,0.5457004800568698
0.27756416425530733,0.6618026730856045,0.502506151737946
0.29083305259236225,0.7703397062742131,0.5579143168915158
0.2831014958107593,0.7244765240521516,0.5437015821425247
0.28257252066690847,0.6759969940538977,0.5292893433142631
0.2858478022689267,0.7342831532141859,0.5424998254812169
0.28476270698315664,0.6498548583603346,0.5479414991504722
0.29031634408373613,0.729858967044801,0.591755762963665
0.280959085167557,0.6940929584978776,0.5405148265458415
0.27797822510722664,0.732564056528659,0.5178301093696159
0.28214686299960573,0.7072913219831487,0.5263688746840194
0.2788800448390279,0.7129431315652982,0.5181965391011015
0.2828010437665365,0.7471567348161041,0.5461507514170542
0.28889400336437443,0.6713478994231531,0.5525160639087596
0.2880811422522429,0.7058336177634824,0.5537190962762952
0.2944546373550196,0.7219530751700463,0.5799422266699849
0.2815562761858557,0.6938081154755891,0.5129540929814521
0.2800750693847179,0.6946088444926249,0.5194168584354049
0.2952115794418704,0.73244982107161,0.5894122463709015
0.2791743730135048,0.7034402505760753,0.4992388661950896
0.2893728387320125,0.6816117502501814,0.5878034526568696
0.3070971860478889,0.7553795356649389,0.6161489783949483
0.28383806376170284,0.7330260191571939,0.5151752386475186
0.2885387307664385,0.7143133635742771,0.5612736725251714
0.2854611388742082,0.7076151810080298,0.5400485198352734
0.29105008422806455,0.7052157271221172,0.5725910279800717
0.2897576135052958,0.7568482242814163,0.5606267945575485
0.28310316722541556,0.6805202398260682,0.5443916722278588
0.2917526435401982,0.7273727206331556,0.5730320717629498
0.2870016443001202,0.7111378525080261,0.5637119791442444
0.289813433963806,0.7110668595097747,0.5735064323981707
0.2849303867623312,0.7093271751816215,0.5441710222254527
0.28262086604295605,0.7108593228007885,0.5269828217539082
0.2898949353275436,0.7224532412759876,0.5280567845526055
0.2817173811628044,0.7102690933612181,0.5185297570707236
0.28419405331931424,0.6712159798774894,0.5236977742280122
0.29398370498947524,0.7205996613448491,0.5819075888126489
0.2826388703253783,0.7538305021586702,0.5101343071459021
0.28865996814985134,0.6955719259897023,0.5564538093401253
0.2929531031059565,0.7352036728680996,0.5669567435561139
0.28757337478125905,0.7087814578447508,0.5791552124425501
0.28372485166241396,0.731917797704341,0.5376204081978575
0.28220750155405233,0.7091155722876239,0.5206995607150671
0.28344249630004564,0.7147581424556968,0.5266451846644847
0.28790411902819213,0.7128374981433955,0.5491603800234212
0.27562677780180683,0.7219520281771179,0.522538681365563
0.2867411447312161,0.6727021562083226,0.5626235878574287
0.28160081436941675,0.6885492361324377,0.52919336445542
0.28511123099928126,0.7197078807645774,0.5369448813859521
0.2876873381861854,0.7083411580091316,0.5454444995922486
0.28223404970037774,0.6991104809898729,0.5069226773571921
0.28472832899356865,0.6921856902493001,0.5423320566974343
0.28095986998653666,0.6760103747187116,0.5212800017700017
0.27941317218710954,0.734747626641289,0.5193098997824553
0.2879748186535976,0.6964232051077641,0.5594111207058604
0.2839957318198455,0.7475881190630596,0.4934697502996485
