window_size_1_RMSE,Linear_w200,Linear_wAll
0.22517759741393786,0.6069673712411633,0.3438372398236917
0.23526191690657733,0.6296731958762087,0.3551033446860295
0.23576469458177424,0.5959074112162085,0.37474633805372015
0.23227449635646946,0.5859803991849879,0.3826212132783728
0.23806610509802378,0.6475329408167991,0.3631823143177352
0.22773903234256002,0.6141695763780883,0.34709401757703423
0.23095637940463085,0.638747730867723,0.3444462848176553
0.23347643665114562,0.6001457322686384,0.3439447670477898
0.22982399820264476,0.5812180754033968,0.366588577170199
0.23331902802411886,0.6493178122238819,0.3395143038711273
0.23459807801491875,0.6100380303984686,0.35453458487961464
0.23086366017586907,0.5981252723049318,0.33727647851672465
0.23417788305312767,0.6408404509136228,0.3643253212740937
0.23397293392458746,0.6332506480501231,0.35621783359339704
0.22939746480042156,0.6081416829481013,0.3951781455134204
0.23028054252283423,0.5991866085175458,0.3725408331829527
0.23434016484069511,0.6113837512821386,0.383765823605932
0.23745696199628338,0.6190537789571449,0.3494228875918396
0.23556051242818066,0.6039499841639988,0.3684004953085519
0.23020274711541305,0.613590403190152,0.3281927034561221
0.23638949368207207,0.6291661745730434,0.3651542260988341
0.23261152909149727,0.6086511563468396,0.3587165403256026
0.23436331776440175,0.6312460276635882,0.3744022339953952
0.23016203234647947,0.5881444286175735,0.3500036974581868
0.2344920664572606,0.5908301698509224,0.3654400135061598
0.23260884819126018,0.6020700902670003,0.35123675480246386
0.2346572682914876,0.6222910445111078,0.3785734863050655
0.2325347128993939,0.6406257447466678,0.3375823909456135
0.23660504795389342,0.6704942633533506,0.34189560307135153
0.23307428532334393,0.6269862672225538,0.3563675894522143
0.23861440269629078,0.6182651063861736,0.35618743622701193
0.23345444505064541,0.6155000092346482,0.3715077594173156
0.23451370143943623,0.6141111649407035,0.3462410085427217
0.23391864741751378,0.6181943605296133,0.3773754136839571
0.23486808281257243,0.6334037442711863,0.3525449098422051
0.2384552283520858,0.6678234895492986,0.3738246540605875
