window_size_1_MASE,Plain_wAll,Exp_wAll
0.5320736951405237,1.3009515888604462,0.6542293317689931
0.5400047446889343,0.8650361209944696,0.7699983101021022
0.6412209386481251,1.36872168637167,0.8584565199136598
0.5272854744166008,0.7857581812917289,0.7128026286097007
0.5387790255709919,0.7879964053265222,0.8139763634240303
0.5566759555078804,1.3278527651612768,0.7541608910267743
0.6084708263181843,0.927316164818102,0.8580985715937995
0.5091130572396021,0.8411869031530737,0.687282825765658
0.4967375380756691,1.1725219489480896,0.7045542133416791
0.5446443176360867,0.9209115427038864,0.7364159036910449
0.5024351543283606,1.2029934287253317,0.7182080198383517
0.5797707911221585,1.051101201922437,0.8364364527348371
0.5421612493961673,1.1551875624776915,0.7713081213400766
0.529925581674041,0.8065145549816176,0.8148425074540014
0.5774289732735095,1.040193012646043,0.8145457007653722
0.5479274588906751,0.9877371182195648,0.7175416313735004
0.5833265372568954,1.1708221106706105,0.7867381714147541
0.5212463315797182,0.9255595158120772,0.726059276370616
0.5646572405649828,0.8051516791789471,0.8676297505828872
0.5289536932091344,0.8707902318401334,0.7876233678459382
0.4942055613461378,0.8379081147226869,0.7249262712816887
0.5102505887841209,1.0052880404038178,0.6405190372510181
0.6142786346115294,1.338758628191202,0.7818258764976097
0.6027625709106605,1.332091259349489,0.822653356076801
0.559164485807083,0.9114477579822124,0.7984815125371603
0.5621603501888852,0.9214811833393259,0.8262166842810602
0.5948823403299525,1.337344980668001,0.7562025595458485
0.556539849689376,1.0021066600182895,0.7578807316743148
0.6080574908821774,1.1451727669207732,0.7964465742035642
0.6604945349845724,1.3521365234762177,0.8690731958269058
0.6457079370064497,1.2298686068464466,0.8716291885546952
0.5694041301603009,0.8397206536467593,0.8883735669247305
0.5069633845917905,0.9402138409330016,0.7585310106660181
0.5798822476880445,1.1189530589396308,0.8164112618395102
0.5281353335455241,1.0147571937334392,0.8259914664645633
0.5624666832500539,0.9135420767804272,0.8915321693525357
0.5700818034338688,0.8335004237790402,0.7888815793406198
0.5629600778567638,0.8301458693208781,0.7342479121802308
0.5120249835238831,0.8443292053217872,0.7913554486599669
0.6018365242604835,1.0338034410701062,0.8713936999551296
0.5727623335146577,0.8737689447180853,0.8387412888481007
0.5549658461685323,0.9458248266259968,0.8016562102243612
0.599901812193393,1.4588051110632545,0.8328157746142405
0.5445121814386659,1.0653576339276412,0.8237845244004705
0.5194997496460724,0.9312678984710351,0.8195839798713165
0.5416106740587971,0.8800055470060114,0.7466219417472639
0.5848001946954708,0.9563255145369092,0.8389025791451991
0.5500918156810061,1.0365111997351442,0.7747655977043134
0.5896382446207638,1.0231008116094351,0.8531926662010747
0.5031651562752505,0.8770654798084483,0.7064100981655094
0.5735918759393489,0.8512471509627991,0.8725839108194685
0.6156624619212698,0.9508105572478072,0.813087083945097
0.6149714484083032,1.3846720304664784,0.7915803199005421
0.6140378862767002,1.1880732720993776,0.8526875570958892
0.5200264768421518,0.8195620472201717,0.7640309571924452
0.5005358284974412,1.0731500322749696,0.6892920344160836
0.47886017285271776,0.8358342082291468,0.6673628629199729
0.5027021932569056,1.0246194980588232,0.6631274256463365
0.60233555838933,1.3065316656761536,0.7221274224667986
0.5993355512854538,1.0837840597185942,0.9603929070149014
0.6227299442337786,1.127024249364565,0.9054675329873372
0.49937993552086524,0.8758585233979543,0.7197921683692279
0.5036547337607018,1.0405831088577424,0.7152358772953084
0.5567429656103435,1.0789722981360603,0.7509500322278982
0.5444482663947848,0.926998134891238,0.7979842336552179
0.6264538171010103,1.5640629720772246,0.7312853842592334
0.5684351463162751,0.8572876539200202,0.8284757678150028
0.5238010724137407,0.8344854279019518,0.7064091238541695
0.518490638810407,0.9834920506535904,0.725227343681898
0.5047777081587266,0.9570125035456064,0.7452973951365689
0.5416792582493045,1.0585824683931115,0.7144514777296044
0.5148564563737652,1.0056806116225443,0.6435168847164232
0.48675112096482787,0.8144087302882602,0.7069425944854376
0.6154543015711715,0.9646037285434832,0.8408855290259548
0.5782655639714891,0.8597313380564525,0.8552527862992929
0.5761056411228104,1.0555648427752564,0.8283123351013562
0.5706860945425425,1.3929949271041466,0.7393095075620252
0.6011108259661251,1.3090567407850011,0.7195228569422497
0.5097288746485333,0.8298548332900316,0.7565949879655233
0.6003801755579499,0.9451596800924376,0.9040481220673772
0.5018014528700074,0.8637815294335954,0.7074617186757791
0.5673217634533807,1.5355185590805158,0.6876141430317749
0.635089591377865,1.1299253189714578,0.8881686727925334
0.4981668088520639,0.9200946538557478,0.6373038016604012
0.5696579484130732,0.8935263454456063,0.7964364879153321
0.5621536699565134,1.168178249072993,0.751560951509293
0.5396468251071107,0.9297218116061036,0.7273784922466863
0.5206355757396275,0.9170740350329056,0.665245581400614
0.5412992933138391,1.3791525612779836,0.7126314026527443
0.5279494073172601,0.921181498947478,0.7909783649313458
0.5821107736417903,1.159767729630181,0.744326702058519
0.5030535267093321,0.9556827326231372,0.7786921525692497
0.5299729500536482,0.8040490110660821,0.810387750244298
0.5692292156648311,0.9490760306316264,0.8154827470668148
0.49469667440938975,0.7972239663613949,0.7029523871778509
0.6339099943322656,0.9920204926893852,0.8442558449549793
0.5664229028923689,1.3616083573206654,0.76997248735222
0.532145654435089,0.9666663320730504,0.7793467410126539
0.5584735436782777,0.8314270014372329,0.8365755444122749
0.6142358226345046,0.8863717526525338,0.8448905438000086
0.5405657700232378,1.0387576654634514,0.7484566580199862
0.5676598393694902,1.163916255189334,0.7431872286415705
0.6194259521454434,0.8849316147592109,0.9036832897200684
0.6016827953784225,1.2104789159078304,0.8080658425018471
0.5312406772275077,0.9375745880293072,0.7024719075812073
0.5725099569831257,1.17494691925649,0.7591582081009607
0.5234247248396935,0.9745850880974338,0.7195343184142778
0.5111694567291962,0.8497584973866698,0.698894366171037
0.5622738332448339,1.4016495365258728,0.7125457574209391
0.6288597507220337,0.8743285301933201,0.925671672685056
0.5814909338947267,0.9202415888461938,0.8704370381833937
0.5058455922777568,1.072724098130844,0.6480643911839745
0.593004672075001,1.1320576498737112,0.8084847348000124
0.571270160036735,0.8779359558905331,0.8675525088219911
0.6322197490492468,1.1880114890394038,0.8730574385150114
0.5291087478467298,0.8811533307730227,0.7360919407016425
0.5627252627062918,0.8927674453457771,0.8690909719547399
0.4881638457764512,0.8927726062802173,0.7682485062176415
0.5398786196814913,0.9061133389392272,0.7368965531247913
0.5380178771886145,1.268777719559836,0.6911279362008983
0.5423503628736773,0.9031833480544792,0.7033439678784924
0.6102669990358045,0.9982976803695034,0.8554149065757503
0.5515700012481026,1.3795829506956752,0.6665576217693671
0.5879526928820483,0.928716786100264,0.7745651026511009
0.5300696611918064,0.8431309721938459,0.7423040285835072
0.508437877324399,0.977311211682414,0.6436714947592914
0.5642076902661511,1.0969402155098882,0.7592017238332585
0.528965454990228,0.8245039222746057,0.7632234876762277
0.5722485091421072,1.7504867477401251,0.750600751487447
0.4994073959256328,0.7894276708364761,0.7570915601162759
0.5107435919258895,1.1305248082808403,0.6786077387898746
0.5503256114686597,1.011716899950055,0.7908214022680506
0.5078182581383803,0.864747972689615,0.7629230111474876
0.5816424116716832,0.9940037578258558,0.7734628232421822
0.6150480311331233,1.3416026168178976,0.8208141202697816
0.6122021244994446,0.8718708719948539,0.8417678802111942
0.545240477419985,1.0027325895228092,0.7868406552259315
0.5770817904734677,0.9249666625275864,0.7764906492899574
0.6255031493341457,0.8952528680060635,0.9200411652844857
0.6299503188637359,1.5833250763095958,0.7092841690829027
0.5158839563675044,0.8641488335021167,0.8184982173866389
0.5833796648699784,0.9462723072902566,0.8556504730992599
0.5387539713121641,0.8981387157528709,0.7446800751341425
0.6374513343235673,1.1303784249316875,0.8629235606481964
0.6022442198176192,0.8799406758634423,0.8192700758768394
0.5487402237153455,0.9254649658961704,0.7805724594342859
0.5494151153319718,0.8818667671450996,0.8091552544706896
0.5432388876028915,1.0474139673082137,0.7775448051779589
0.5115552656935499,0.8372599654352144,0.7051701473910269
0.5228865187769948,1.2973498554925451,0.6871505700583369
0.596762610011755,0.9984974433192108,0.877220457206922
0.5914924207816632,0.8385614765583972,0.8736768376574264
0.568575547461508,1.2101065613722932,0.6916840603536266
0.5944581118688294,1.3061589394193849,0.7395640517887958
0.5336018997385835,0.9765780775180776,0.7359096452588674
0.49438947843524267,0.829627221214706,0.6900816918379472
0.5614625495578188,0.926395033029484,0.8580521660833064
0.5400603158038124,1.0128782188188779,0.7633681594953009
0.5627545625110874,1.1531078151711889,0.7576313146396366
0.5774875379106855,1.1973011464545151,0.79255387283086
0.5716514119640701,0.8414607705611011,0.7699890531159614
0.5801348091530314,1.0728172789434751,0.8014554859688852
0.625931830289242,0.9565843873198816,0.9100010290339366
0.531282706661622,0.8862075504690164,0.7096524317439119
0.5755365715109381,1.145774334502385,0.8627571337574976
0.4876252497631735,0.8942030966730202,0.7252784398164462
0.5108479871049977,0.8845249620479825,0.7293644227254258
0.6024789219581108,0.8958058547187935,0.8889781077438063
0.5483066050531026,0.9496195283887886,0.7586779862120671
0.5917515590916018,0.8591402623946146,0.8320292315162213
0.5220891137260724,1.3029631110320676,0.6849826212209209
0.518082864452494,1.107793468498448,0.69660908090457
0.5259558018957537,0.8906010595146876,0.7390332364106825
0.4803461567645247,0.8785699459423897,0.655179636608547
0.5514660846409609,0.9959955311565809,0.7067100354776469
0.4977842354623061,0.9498922457481196,0.7128642559505279
0.6058979446016992,1.350966773007539,0.7545490763657077
0.5068296532699712,0.9727051588826916,0.7203461259408104
0.5529096289269563,1.107923066334825,0.7283649191758176
0.6186165662720327,1.274555707240863,0.9194357733249264
0.5892770383054028,1.3217686013795396,0.7805600269733212
0.48250704666518773,0.9616823874297136,0.6494937646904395
0.5599941702627252,1.2832270866629898,0.7309405736447924
0.5182425509586821,1.0294032229660883,0.7497904921824532
0.5292021758181628,0.8996621930528333,0.7539273376695325
0.526157474912458,0.8981194347059523,0.7826894313551384
0.46556801555780525,1.147790785106205,0.5868811180539951
0.5150934823926049,0.8769203572517796,0.7088823258145819
0.6108215896460802,1.192351208955924,0.8210177859579693
0.4656602399036099,0.8805909837015394,0.6757415122141258
0.5804082220677684,0.9250142468070228,0.8026525683157346
0.5422288102831717,1.097462021773666,0.7157931981566553
0.505621589001374,0.9395498585601404,0.7445820875724973
0.5583507102857809,1.2415469189367092,0.7666377541534511
0.5804804338955881,1.1129825210008553,0.8224583529861083
0.5319123444154308,0.8049883621600671,0.7554828918206092
0.5616678473259795,0.8972940048547503,0.7408650257006671
0.5457694440266229,0.7793206283352672,0.7304756011407443
0.6261177038908429,0.9265652674056768,0.8693512363901662
0.5404810162698951,0.9051494543969044,0.7760240575860147
0.4784007472088041,1.0992646485034023,0.6404267204430455
0.5930410423041237,1.0205700901234434,0.8598726032951489
0.5700034315024994,0.8857882943098191,0.8229729798646003
0.5492434543015021,0.8796362102754309,0.7955042081931484
0.641355171111332,0.9419398669159866,0.8865924006043078
0.6345673639868697,1.3687445745349478,0.7830438672360482
0.5714700424334179,1.4318039746952254,0.8037214175953159
0.4944847536384374,0.7809154682328106,0.7490451464523565
0.5534485816102775,0.8695888330478968,0.8416517758138362
0.6234297786802786,1.3139753597101125,0.7789883274539746
0.5904683538903098,0.9628420029334428,0.899545657669387
0.5222054311443999,1.1171278490498744,0.7214105656125236
0.5744188746095438,0.9293320796066986,0.8110790193955529
0.6310094950419807,1.0931749154917971,0.8881136063913524
0.5314542300584987,0.9334626747232074,0.7202955404943132
0.5400402225307634,1.074158214391886,0.8247097484139878
0.5476021309742606,0.9317846215133508,0.7144073864158966
0.5191808374296771,0.9308483102592544,0.7202719299111534
0.6110317114140629,0.9925357562577108,0.7985419007190155
0.6849822728736126,1.696133697622455,0.8758509529545805
0.6070011843271065,1.450262918360377,0.8273154169937277
0.49356597790385853,0.97854230660078,0.689012870041925
0.5788324907586225,0.9017936017442862,0.782788472676903
0.6242363578035087,0.9791100117978074,0.8762322026596326
0.5109056359413002,0.8565277584907902,0.6935046080397089
0.5276571634980985,0.9642995563793976,0.6899927981455116
0.6102423380035313,1.0582366205289602,0.7679982765243176
0.5906915042211179,0.8850649578397484,0.762603128760038
0.5533017877133841,0.9766384335808044,0.7805418327211774
0.5435282629476061,0.8498497770600912,0.7257681965126398
0.6065491706413934,0.9847811695131692,0.8861901710883352
0.5128344313085579,0.7766614631277453,0.7583386195252868
0.5436648366267292,0.8633425616298253,0.7804985511905366
0.5564906176369547,1.01405057341611,0.7823484506077689
0.5101839644839042,0.9059786942580609,0.7264803632893121
0.5351873578396473,0.8730827398215623,0.8039178102275661
0.5146543555207272,0.8798228015100759,0.7162887350503786
0.5628638696348893,1.0288756495631093,0.7916659479688546
0.5330186458701518,0.8392291359708435,0.7654112391430375
0.5042053992010784,1.0261248578786888,0.7001382492289798
0.5700564976433176,0.8708944148706983,0.8071835894657312
0.5444490147209521,0.9537569006116798,0.742328597385129
0.5959628474594286,0.8626319618172213,0.9152731832769004
0.6516857811776737,1.278487524614501,0.9140412547521964
0.5899417785242695,1.4506167711171298,0.7156847675729194
0.6298785859655256,0.9818899733025128,0.9091611935919116
0.5902805534366036,0.8665193091871389,0.8503389335896268
0.6107129192252951,1.0113413698634348,0.8861439763033794
0.6230066515135132,1.029485342174754,0.7896110135843962
0.5642983285382077,1.0259962147630928,0.7550951396548032
0.5873696799116016,1.0577641956047774,0.8847755549195935
0.5624562308285302,1.1426806989688254,0.7469056183279147
0.5241456906278751,1.0371596958827711,0.6850040715872764
0.5945743863644309,1.1558738252388996,0.8383521243494205
0.47878792438807843,0.8563057993643062,0.7047153629074536
0.5934093410973231,0.913667765439981,0.8464542363921709
0.5721654399345004,0.9909904077373922,0.8628841543890264
0.5446711543982075,0.9058774909781384,0.7655611997183143
0.5840566115246066,0.8923136866643427,0.8710108720781508
0.7823091553265891,1.9527397005470013,0.8500249121785032
0.5280453674349702,0.8309661425862118,0.7905937976370999
0.5541373141895773,1.089836894018297,0.8269053449443231
0.5969876989372481,1.1395856083285478,0.7665242382206197
0.5813974224420376,0.8713782713099892,0.7826170764477947
0.4747651221223028,0.8519646350135797,0.6862881047077509
0.5509900513585366,0.9417745473910928,0.7710670684061917
0.5722330952654681,1.0482268629493432,0.7155237398471261
0.6017046759435234,0.9382248535962384,0.8453156248220356
0.5580934448111412,0.9924852544667788,0.7538343305834146
0.599330424769121,1.0664574559194857,0.8495672007814608
0.5398036328202686,0.8968538245871609,0.7323045021260968
0.5373375263806665,0.7798544811510386,0.8238799965931404
0.6432111133686546,1.2277894745293076,0.8031887479495894
0.5201407776289176,0.903700873852524,0.7261103857987615
0.5530853315700749,1.2416285228942152,0.7342139902346213
0.5671874619229623,0.8589360630523188,0.7892276699614574
0.6088696278958566,1.1144753575094093,0.8720279067774952
0.5727879316527374,1.0135896552679902,0.8311839017649946
0.5935999291974531,1.0039729117967202,0.820171473504014
0.596547800461576,0.9306457188983438,0.8468192242929217
0.5544462562809461,0.9431573094355644,0.8568606942731684
0.50046852042148,0.9130766808430048,0.6887993487312137
0.5279568139715445,1.0750224089715263,0.7835644967487779
0.588627334030578,1.1171518553392648,0.8535610444966776
0.607301267685589,1.1271041880485717,0.8817286067895824
0.5617943264556443,0.9256740019836536,0.8042152568046111
0.5345275320929911,1.1788837583076432,0.7154091540976555
0.6225709677210872,0.9799485461271996,0.8396410937187001
0.5752416137004623,1.0472765227204912,0.7608820220425837
0.5239403942616032,1.1276163580427705,0.7216695724353237
0.6677912269621388,0.8798471759166631,0.9035134761337542
0.5411900074865909,0.9549493675377032,0.8165757084941613
0.45234863086690863,0.7944321489159201,0.7207156965349724
0.5860131020061027,0.9314709420322348,0.8460576004894242
0.5317648732140586,1.0175624751159595,0.7194208018180934
0.5061552715106823,1.1379526642897486,0.7448680535436684
0.5272015137713918,1.0157068478499096,0.7275913716370883
0.5843336439385374,0.993563622724078,0.8562027525859972
0.6246473016570595,1.0155563247897768,0.8396387696978512
0.5234095354262933,0.9246811096148716,0.7679464369678263
0.6289933108885793,0.8995574828418677,0.9217085401814497
0.49561779302192194,0.9780673531251828,0.7229593245065198
0.5436561084066506,1.2176446421607776,0.7432984354265351
0.5849748317983733,1.0011506450767291,0.8143648486241684
0.569959669821181,0.8411402114855122,0.8708806214838521
0.4470023975925392,0.9402356662584932,0.6429576281594643
0.5162008036056042,0.9039305583412056,0.7343646570043606
0.4796602350573419,0.9302842869181918,0.6389561866992856
0.602583509723125,1.090854748302564,0.8232626017942922
0.6317426841543157,1.3779214631612464,0.8607626245957412
0.5457278069072291,0.9592371207597544,0.7213543762349295
0.5615968565300977,1.0213030256137443,0.8199106776704909
0.5983123046685177,0.9007405989586476,0.8145156027125546
0.5488121824774341,0.8649980093736336,0.7389637206226997
0.550178376522109,1.0570606326513847,0.7559503668622511
0.6172749503006832,1.293541718859681,0.8009203411264494
0.5738706965655438,0.8804742665134144,0.7508245201614707
0.4798760573878387,0.8294004714581285,0.7329025498677989
0.5998430698485546,1.0162517785688634,0.816105412882585
0.5410894422627804,0.9954518514889092,0.8172175319831001
0.5806417625204575,0.9701600188791132,0.9051931167765198
0.6260403464261173,1.1027878656375123,0.8695092970489483
0.5729034780418238,0.9115964011491178,0.7472353241011492
0.5565935043327347,0.9735325401756652,0.7513831232827667
0.4988197163752052,1.0688594781580825,0.6945361072328908
0.5657459510653736,0.9679876654307884,0.8338566577648517
0.5990587521514015,1.1405490405115426,0.8155378952522402
0.545596743126744,0.9787579122546244,0.7948055702499252
0.5414870666708067,0.884726181799612,0.8386876926504023
0.5199509229887469,1.0882948921666276,0.7089140863130997
0.5913625560449212,1.0777205733731259,0.8601199965638405
0.5343281589279872,0.8319277610429165,0.7386543407629351
0.5893574085000727,1.2508570173301663,0.7763443561446205
0.4969765316804463,0.7884486694260608,0.6355968799603521
0.5261683800145007,0.7900257622318781,0.7964720694430999
0.6284142113186093,1.075835231604271,0.9468840888904908
0.5387130383463807,0.9788363835155359,0.8107472578529858
0.5787014533481301,1.43023047219833,0.8054493457563333
0.5109565414806689,0.8346207825168787,0.7240077995713814
0.5024733608553378,0.9192209952094396,0.6844355860343989
0.5494002167338152,1.1527497927492774,0.7664288013705179
0.526197318543565,1.2188510645808854,0.6961483965656684
0.5201142868317434,0.963994661670624,0.6804181390436034
0.6282979421506476,1.2804573244793045,0.841318096487852
0.5697035790173345,0.9921341805384734,0.7638009886094221
0.5715683135898789,1.2188673892912405,0.7187789635302915
0.5307121761036678,0.906428095390832,0.7249539780376085
0.5575824903356809,0.9078922700011112,0.7233888509884704
0.5027413877838458,0.8670566642346875,0.7061881999069931
0.591216809644799,0.9831093560553624,0.8088938315422928
0.5615668800113821,0.993935818139198,0.7576776823739247
0.5487632808861352,0.8598798036226742,0.8147021757924378
0.5112064196386877,0.9111703500683443,0.6786207359479135
0.5593135050318664,0.8472587679812947,0.8173722891294889
0.4880132623046861,0.8312311019619386,0.6870363017933476
0.5879535470735534,0.8397443490375401,0.8118659634492391
0.5719786731561574,0.9115613388930972,0.7860321849792882
0.5072183160741698,1.0255477246957083,0.7187457085824511
0.5116483142349093,0.8723250618037685,0.7848783736126491
0.5612629971435509,0.890208027555007,0.7845949221353945
0.5567645456175869,0.8677714081976404,0.8137818678854178
0.5717196699644846,1.0351432450050604,0.8527676699542213
0.49688386438052573,0.9808232152421256,0.6851341582883107
0.5169698373765516,0.8372607797529091,0.7650575210190467
0.6011126978634718,0.9432877591683811,0.8427777653391911
0.5300673348979599,0.9584807171659304,0.7031122787471676
0.6213892264240812,1.1746951303440698,0.8895522654386597
0.46824026543844716,0.8359714883906088,0.6694229589757207
0.5594388904806593,1.4994468983123133,0.7257243401999872
0.6195602438811924,1.165173109476553,0.7748501672275555
0.5075967602030503,1.0704829848975037,0.7639494709397819
0.6069436361134978,1.0016103316514104,0.8365310390844967
0.5999313561770653,1.1541513616234889,0.8595074214845795
0.5067679712510944,1.1173364154903742,0.6740613691005871
0.598994025178542,0.9077927048510438,0.8815910113282998
0.6262847818343258,1.5289567296149158,0.8813206999622534
0.5752521985526369,0.9652633407854088,0.7991937938125022
0.5892372374979437,1.1198960280406736,0.7866691767824241
0.5056377819655679,1.1643495298949325,0.6880635379395056
0.5183646787727682,1.1369953256791383,0.7551239753959187
0.5159154464255985,0.9403252704691591,0.7273483300592986
0.5497219938576561,0.8102167494784936,0.7265852560815041
0.5824154908767533,0.9227835252039818,0.8119195668960689
0.5712404338778271,1.0605040804119337,0.8117798239678394
0.5752409745528984,0.8801482674058514,0.7995995373759477
0.5137737234828136,0.9075359717704768,0.6800997255059624
0.4709347500651709,0.8120377345313304,0.709645087416527
0.5590873856111991,1.010398427543966,0.8562279133315165
0.5486799400577173,0.8226907647589791,0.7452364118573701
0.5634813167673629,0.8259661838460368,0.8203842118872819
0.528105591822412,0.9468389148688834,0.7585379140272209
0.5722611956969758,1.1004109664340398,0.760243843302294
0.5588148027667538,0.9786360141545088,0.8352696487100258
0.4986218622260945,0.9606304354211678,0.6512636355964133
