window_size_1_MASE,Plain_w200,Exp_wAll
0.5168804304120644,0.6717412830339036,0.7810079394284289
0.5325069984219916,0.7037331592198939,0.7217753859862671
0.5174931354391926,0.7061651774173703,0.7422631857966215
0.6804666226883233,0.7534321604139385,0.9401760862587092
0.6366005000892052,0.7222691649033173,0.9062705504737631
0.523468380278659,0.7222450257837959,0.7594341418728386
0.5583881622322664,0.6806270124166995,0.7725180574996254
0.5751760601907497,0.7275476998373809,0.7354343741076367
0.5345787435022146,0.7286166576349691,0.6542293317689931
0.5524562045633893,0.7350558212733204,0.7699983101021022
0.6112603438086522,0.7095650203576178,0.8584565199136598
0.5420821888724545,0.6736126567650749,0.7128026286097007
0.5689450765185263,0.7245635814431353,0.8139763634240303
0.47672975500030984,0.6704445953884988,0.7541608910267743
0.6138373576865372,0.7084454202749423,0.8580985715937995
0.5037254124404272,0.6972150254898101,0.687282825765658
0.5264368378398525,0.7151091079996771,0.7045542133416791
0.5082208986507852,0.6793865605835009,0.7364159036910449
0.5048938196412606,0.6643021032157408,0.7182080198383517
0.5582697322565839,0.6676703824041051,0.8364364527348371
0.546181499650824,0.6906145346512337,0.7713081213400766
0.5583334972019469,0.7008551934455314,0.8148425074540014
0.5632123087065212,0.7223002478838025,0.8145457007653722
0.5549403611677487,0.6900973255324536,0.7175416313735004
0.5950672990108952,0.7037838610463635,0.7867381714147541
0.5255736427490643,0.7178027123605224,0.726059276370616
0.5738334974434245,0.7059539002351705,0.8676297505828872
0.5628917912322404,0.6736545556502773,0.7876233678459382
0.5302178907702132,0.7177938469794953,0.7249262712816887
0.4982313561125956,0.7088863966358373,0.6405190372510181
0.5687180614932769,0.7225942143516779,0.7818258764976097
0.5971775572635782,0.7137293775453593,0.822653356076801
0.5838001084544682,0.6766144193614083,0.7984815125371603
0.5845689457586737,0.7154771428430015,0.8262166842810602
0.5269000061244404,0.6775601892234193,0.7562025595458485
0.5231794763717781,0.7199129611866164,0.7578807316743148
0.600249369190266,0.6966907909399844,0.7964465742035642
0.6322884499537316,0.7771513249164741,0.8690731958269058
0.6175023181005177,0.7424008452639549,0.8716291885546952
0.608683192605397,0.6945239451191432,0.8883735669247305
0.5111207768949462,0.6765373791854389,0.7585310106660181
0.5557560205702883,0.7187685369100195,0.8164112618395102
0.5548632464535805,0.6782573035390801,0.8259914664645633
0.5931155824726833,0.7148721232622168,0.8915321693525357
0.5606494679148237,0.6948866565283344,0.7888815793406198
0.5453288017422641,0.6963456528735285,0.7342479121802308
0.5230420524294159,0.7176509996070821,0.7913554486599669
0.5782002701816045,0.697554909762272,0.8713936999551296
0.5386111075150077,0.7074655933188125,0.8387412888481007
0.5524207486361705,0.7108456130439521,0.8016562102243612
0.5387015931296261,0.7287607712601993,0.8328157746142405
0.5693327961375901,0.6872195470032747,0.8237845244004705
0.5413664377040771,0.7016685323045369,0.8195839798713165
0.5252208778775558,0.6942366277759231,0.7466219417472639
0.5893348077752023,0.6932800097361492,0.8389025791451991
0.5467920219836822,0.7207063537670001,0.7747655977043134
0.5820237700702675,0.7141025310405029,0.8531926662010747
0.5294258060557862,0.7268184150201379,0.7064100981655094
0.5730369769238175,0.7074576945413332,0.8725839108194685
0.5836676944230965,0.7212479403751647,0.813087083945097
0.5532818874247583,0.7288322889400999,0.7915803199005421
0.5755676876063547,0.7044114400303606,0.8526875570958892
0.5848014035375003,0.7300765444485059,0.7640309571924452
0.49028332412305997,0.6617661005813297,0.6892920344160836
0.507962737293895,0.7051314587236075,0.6673628629199729
0.47583688781608996,0.6851397149790337,0.6631274256463365
0.5397868543138484,0.6745099539786311,0.7221274224667986
0.6477472360948636,0.7004861389361937,0.9603929070149014
0.6195817029302951,0.7312019334168695,0.9054675329873372
0.509057108384756,0.701677578638284,0.7197921683692279
0.5394769752834156,0.6683223869776296,0.7152358772953084
0.49778394679739096,0.6809519292647543,0.7509500322278982
0.5110949486312371,0.6958631852599255,0.7979842336552179
0.4981495534105307,0.6778730795479312,0.7312853842592334
0.5671874624384786,0.7000479015462292,0.8284757678150028
0.5398641791866607,0.7177541947145145,0.7064091238541695
0.5008466906438162,0.6518135961986448,0.725227343681898
0.5036837924357158,0.6543949916487393,0.7452973951365689
0.5140554515463507,0.6582183509195505,0.7144514777296044
0.473305964684358,0.6759402300785182,0.6435168847164232
0.4885181252651352,0.6697135932443368,0.7069425944854376
0.626855083659221,0.7499254383704703,0.8408855290259548
0.6279928274226845,0.7394756514653302,0.8552527862992929
0.598325869764527,0.7215748306952788,0.8283123351013562
0.5376952990125872,0.695206976713587,0.7393095075620252
0.571458971828668,0.7429144572364484,0.7195228569422497
0.5342161416788883,0.7184958051279192,0.7565949879655233
0.5994060334862022,0.7120092314373179,0.9040481220673772
0.5115939202076398,0.6892211952719394,0.7074617186757791
0.5129679013502249,0.7014970161680474,0.6876141430317749
0.6093960465457087,0.7319702710880608,0.8881686727925334
0.48639054343752336,0.6690045147979236,0.6373038016604012
0.5721948068944046,0.7026032237297588,0.7964364879153321
0.5466414790835857,0.6965167223644819,0.751560951509293
0.5493587477264804,0.7296361548625356,0.7273784922466863
0.509502378056935,0.6932552260126721,0.665245581400614
0.5265255713451158,0.6863843977775214,0.7126314026527443
0.5139420201225804,0.6720018390150811,0.7909783649313458
0.5278111794132934,0.6988429746365087,0.744326702058519
0.4901548858989331,0.6544877964278161,0.7786921525692497
0.5410700520054214,0.6644993779923893,0.810387750244298
0.5736946028133736,0.7323625874146973,0.8154827470668148
0.49145871036028027,0.6334862744001309,0.7029523871778509
0.6387334156432984,0.7188565044297959,0.8442558449549793
0.559936393538039,0.6933746255844285,0.76997248735222
0.5301490961154363,0.6876487026877649,0.7793467410126539
0.5595241743109347,0.6532887297863047,0.8365755444122749
0.6308506391594304,0.7428915291065242,0.8448905438000086
0.548782170658951,0.7195355334947132,0.7484566580199862
0.532890692454012,0.6968828849735271,0.7431872286415705
0.6110720914955533,0.7298865453121341,0.9036832897200684
0.6051829633241722,0.7205751229863963,0.8080658425018471
0.5527146281873176,0.6879537609438774,0.7024719075812073
0.5243528340481258,0.7227664936528039,0.7591582081009607
0.5229332852328586,0.6785274305717894,0.7195343184142778
0.5059261600692306,0.6349360328316727,0.698894366171037
0.5268206429804849,0.6993707910408421,0.7125457574209391
0.6360776172259383,0.7314750060934571,0.925671672685056
0.559209538629259,0.6751531993051318,0.8704370381833937
0.4939532092685346,0.6859537508104593,0.6480643911839745
0.5929691413091621,0.6972150341887402,0.8084847348000124
0.5810903962088002,0.7005046430926432,0.8675525088219911
0.6214817336380253,0.7439949888164443,0.8730574385150114
0.5284807755431368,0.6878023965108438,0.7360919407016425
0.5910518004120547,0.7295720872897705,0.8690909719547399
0.5029599723031225,0.6870447892428707,0.7682485062176415
0.5327700901090348,0.7032427120624795,0.7368965531247913
0.5010833150875811,0.6588835081682656,0.6911279362008983
0.5412760131770017,0.7388119136111578,0.7033439678784924
0.6352946380914093,0.7790878261696998,0.8554149065757503
0.515826039723861,0.6473955221865265,0.6665576217693671
0.6119576870110205,0.7570884244319102,0.7745651026511009
0.5390154946319226,0.7047008561038491,0.7423040285835072
0.48288722830222675,0.6701443323614156,0.6436714947592914
0.5561316453185873,0.7338652231612319,0.7592017238332585
0.5226285389412627,0.7666235721857028,0.7632234876762277
0.5430395326168135,0.6853426062481529,0.750600751487447
0.5019702195004158,0.6751161604660674,0.7570915601162759
0.5076084199868169,0.6986508265190368,0.6786077387898746
0.5475594019600676,0.6909397569846941,0.7908214022680506
0.5368893027064929,0.681078546191761,0.7629230111474876
0.5799406471361064,0.7438018356751351,0.7734628232421822
0.5901059801464644,0.7323962755181168,0.8208141202697816
0.6277163617216291,0.7234201861195763,0.8417678802111942
0.5690548218732123,0.6791515245493771,0.7868406552259315
0.5497511777001987,0.6602741430546973,0.7764906492899574
0.6096753558645378,0.6906081745619221,0.9200411652844857
0.5165827736327341,0.6796350651870975,0.7092841690829027
0.5466284545811619,0.7000135742137933,0.8184982173866389
0.5893654906988922,0.6803675653939167,0.8556504730992599
0.5160667561558226,0.6597586197968751,0.7446800751341425
0.6319074852504962,0.7323884471398522,0.8629235606481964
0.6044982312820869,0.7199540462494239,0.8192700758768394
0.550792694588285,0.7260033144787579,0.7805724594342859
0.5374220106879707,0.724758081520408,0.8091552544706896
0.55546159206934,0.7070333033984941,0.7775448051779589
0.505247140467146,0.6674299020938815,0.7051701473910269
0.5115904143176505,0.7361297227595162,0.6871505700583369
0.6019848681000929,0.7368125243635287,0.877220457206922
0.6016783905633512,0.7175064295713102,0.8736768376574264
0.5490491354496052,0.7286554210609688,0.6916840603536266
0.5103869065786095,0.6459083454812771,0.7395640517887958
0.5102087707145524,0.7094269678800038,0.7359096452588674
0.49311585359098636,0.6686411290555411,0.6900816918379472
0.5405299718090704,0.7509725415354851,0.8580521660833064
0.5725340867933025,0.6742559527122364,0.7633681594953009
0.5379687262745787,0.7638486123846949,0.7576313146396366
0.550320338500526,0.7337412460795779,0.79255387283086
0.5419687736971766,0.667719836852229,0.7699890531159614
0.5604271769373946,0.7306595296836992,0.8014554859688852
0.6074271800728005,0.7405881792970299,0.9100010290339366
0.5234656346713673,0.7061287666055988,0.7096524317439119
0.5855946624387545,0.7001010449216812,0.8627571337574976
0.5007920829499272,0.7158946188356723,0.7252784398164462
0.5150658240134558,0.6963640007829716,0.7293644227254258
0.6252016825835528,0.7120571900990911,0.8889781077438063
0.5197299227169633,0.6832984133339925,0.7586779862120671
0.61118293737472,0.7250379423524267,0.8320292315162213
0.5292881683287916,0.6957701869269985,0.6849826212209209
0.5350946328157816,0.6960836811881258,0.69660908090457
0.5078938631908413,0.6913181339395041,0.7390332364106825
0.4725319435933156,0.6726936633504924,0.655179636608547
0.5487145025345442,0.711067434527592,0.7067100354776469
0.5139940773362257,0.7023100906076704,0.7128642559505279
0.565798010830389,0.7134977506270154,0.7545490763657077
0.5177782025525309,0.6884467951620097,0.7203461259408104
0.5257685897752399,0.6647650797893014,0.7283649191758176
0.6017483473257371,0.6951769526658143,0.9194357733249264
0.5318750460133371,0.655916930728281,0.7805600269733212
0.49113075788864136,0.656223283718813,0.6494937646904395
0.5245215378215898,0.7101946286581399,0.7309405736447924
0.5336078071235808,0.7018139990691314,0.7497904921824532
0.553639167105198,0.7161263840009391,0.7539273376695325
0.5259840948496841,0.6769881225303108,0.7826894313551384
0.4253686200616225,0.6472124455829013,0.5868811180539951
0.505038881477051,0.6417133607966128,0.7088823258145819
0.6053658657494607,0.7217945925506194,0.8210177859579693
0.47933468215129393,0.6575831670534481,0.6757415122141258
0.5978520092843211,0.7030889795281857,0.8026525683157346
0.5080158534577466,0.6384690228770168,0.7157931981566553
0.4917291934590925,0.7088695789003134,0.7445820875724973
0.5454339223097742,0.6908322827592437,0.7666377541534511
0.5704584881474569,0.7417884628328174,0.8224583529861083
0.5243335257899937,0.7323466673345053,0.7554828918206092
0.5736805861743096,0.6949185068996998,0.7408650257006671
0.5506341241058109,0.6888068649835448,0.7304756011407443
0.6283784031942744,0.7878178346049874,0.8693512363901662
0.5327944943029281,0.6975611358078398,0.7760240575860147
0.4625626556180245,0.675336433625468,0.6404267204430455
0.6044411235488891,0.7332637189763471,0.8598726032951489
0.5728297160238064,0.7505694396608856,0.8229729798646003
0.5565496993974918,0.6731538366502714,0.7955042081931484
0.6114239055422527,0.7247259269631963,0.8865924006043078
0.5662142178657966,0.7046764916493821,0.7830438672360482
0.5556317084167431,0.7127523964088504,0.8037214175953159
0.5046508276374135,0.6463353312938328,0.7490451464523565
0.5630035816062313,0.6986605114959423,0.8416517758138362
0.5376078767900071,0.7142930102183365,0.7789883274539746
0.6279064572924888,0.7117474168628329,0.899545657669387
0.5046335011585249,0.7017279349130041,0.7214105656125236
0.5457157565156894,0.6914383347997008,0.8110790193955529
0.5918168524067229,0.6994994601451969,0.8881136063913524
0.5757820657003143,0.6954829473878142,0.7202955404943132
0.5345092708201159,0.676576639568702,0.8247097484139878
0.5471509973355356,0.6995797239408652,0.7144073864158966
0.544637961527815,0.7139751834543531,0.7202719299111534
0.6058999924277331,0.7273548779868747,0.7985419007190155
0.5828369144794143,0.6943991513820938,0.8758509529545805
0.5789040302576475,0.7146714153224417,0.8273154169937277
0.4893279949814293,0.6709584442736215,0.689012870041925
0.5907638090832902,0.7310974593291831,0.782788472676903
0.6121480580421084,0.7156927486215429,0.8762322026596326
0.5117523514735949,0.6848493837281524,0.6935046080397089
0.5099964978178156,0.7127034692496155,0.6899927981455116
0.5752278588241437,0.7164016954031706,0.7679982765243176
0.5831253926317125,0.7195937098981637,0.762603128760038
0.5801263825217255,0.6885277563036581,0.7805418327211774
0.5368114937303676,0.6958989441183171,0.7257681965126398
0.6228797382570196,0.7071156236370458,0.8861901710883352
0.5527956054029189,0.6795690150378101,0.7583386195252868
0.5835964386563197,0.7032068263762187,0.7804985511905366
0.5592951432656388,0.7103436973257732,0.7823484506077689
0.5311199086210485,0.6777672595384177,0.7264803632893121
0.5619851255069227,0.6797420991327624,0.8039178102275661
0.5443576774540761,0.6701062908385289,0.7162887350503786
0.5829928307059318,0.7222816753420901,0.7916659479688546
0.5591895989966776,0.7048226718832861,0.7654112391430375
0.5135391207224771,0.6699779821512684,0.7001382492289798
0.5935842145828418,0.6890935763827573,0.8071835894657312
0.5470916520602445,0.7060979836981354,0.742328597385129
0.6278834842410878,0.7423201965015774,0.9152731832769004
0.646172097120782,0.7486270656713802,0.9140412547521964
0.5177409201819897,0.6719807320483809,0.7156847675729194
0.6321130015942351,0.6918917509294389,0.9091611935919116
0.5837470826132826,0.715937094182345,0.8503389335896268
0.6142310136644086,0.7261059333109436,0.8861439763033794
0.5972237916667904,0.7023432822018266,0.7896110135843962
0.5402962840964585,0.6834255424497586,0.7550951396548032
0.5777504867426946,0.7631573825768079,0.8847755549195935
0.5390795027446785,0.694990911997807,0.7469056183279147
0.5179658215956426,0.6902086105133762,0.6850040715872764
0.6227342058416282,0.7411038729442416,0.8383521243494205
0.49840085359240777,0.6714961768997277,0.7047153629074536
0.540149890524944,0.6554499473549317,0.8464542363921709
0.6219239419529661,0.7372610580417018,0.8628841543890264
0.5557752684077173,0.7012852188268137,0.7655611997183143
0.5661103589243461,0.6883979783596003,0.8710108720781508
0.6246558395375668,0.7610038668473215,0.8500249121785032
0.559848472921629,0.7024131611999808,0.7905937976370999
0.6078629310740041,0.7228173016473458,0.8269053449443231
0.5368843296278808,0.6432404189285019,0.7665242382206197
0.5686287803482609,0.7012886944891141,0.7826170764477947
0.4858031526643684,0.6668890123641158,0.6862881047077509
0.5381612395768234,0.6610576699105206,0.7710670684061917
0.5544562414968154,0.7255725689575896,0.7155237398471261
0.6537045014871083,0.752449006187523,0.8453156248220356
0.5356210931370042,0.6919577470441269,0.7538343305834146
0.5902174954438568,0.7045866657825394,0.8495672007814608
0.5642894892744731,0.7117744439306783,0.7323045021260968
0.588503550993574,0.7305443968985119,0.8238799965931404
0.5871521123724738,0.6898860161601135,0.8031887479495894
0.5395071905588997,0.6806761347397835,0.7261103857987615
0.5677976494954664,0.7212614814689315,0.7342139902346213
0.5182973895471575,0.6684212711861051,0.7892276699614574
0.5836010457041217,0.7000415447178202,0.8720279067774952
0.580316900172991,0.7019791323783002,0.8311839017649946
0.5896696521919259,0.7033309141309771,0.820171473504014
0.5955315116972192,0.7439832156760009,0.8468192242929217
0.5718297235552191,0.7145123320267747,0.8568606942731684
0.5106711158824103,0.6665334429964602,0.6887993487312137
0.5367880400936529,0.6450963797704848,0.7835644967487779
0.5829133727637567,0.7143311233352889,0.8535610444966776
0.6159052161987303,0.7740369921146647,0.8817286067895824
0.5722287415491087,0.7334362123783991,0.8042152568046111
0.45569021679561883,0.6559228708995807,0.7154091540976555
0.6054436955958561,0.7471131530457242,0.8396410937187001
0.5400077275394618,0.7139328653439744,0.7608820220425837
0.5204024536093802,0.6744070698189549,0.7216695724353237
0.6563884658438544,0.7267375830044119,0.9035134761337542
0.5532856028086987,0.6987151700809449,0.8165757084941613
0.4624746619774631,0.6107125088559947,0.7207156965349724
0.6180445022272165,0.7634865693926359,0.8460576004894242
0.5442446688655128,0.7051803001639853,0.7194208018180934
0.5093328556284216,0.7227951411503278,0.7448680535436684
0.5375644184987164,0.6772858286015406,0.7275913716370883
0.5808188741685368,0.6904985697063358,0.8562027525859972
0.6306248166716596,0.7367757923968133,0.8396387696978512
0.551277156825621,0.6793346646846223,0.7679464369678263
0.6108000601834154,0.7661543875452742,0.9217085401814497
0.48206477180444146,0.6976087256663631,0.7229593245065198
0.531521413135222,0.69288641558009,0.7432984354265351
0.5732680148147622,0.7261337101293077,0.8143648486241684
0.5748731720407315,0.7084156728838421,0.8708806214838521
0.42048739897884846,0.622042497936006,0.6429576281594643
0.4853602241158504,0.6332578359350277,0.7343646570043606
0.49829475213667834,0.7186819755364823,0.6389561866992856
0.5579815026831871,0.6718667805259839,0.8232626017942922
0.60941234329435,0.7217182817040979,0.8607626245957412
0.523285943374935,0.730066888983919,0.7213543762349295
0.5289256935580811,0.6539143450769055,0.8199106776704909
0.5741511991796046,0.7119508577163214,0.8145156027125546
0.5516388856823576,0.7143881458194034,0.7389637206226997
0.567455015439402,0.7128516286527504,0.7559503668622511
0.5715058572634867,0.7077318821839079,0.8009203411264494
0.5629135129985824,0.6828143525972692,0.7508245201614707
0.553009937206897,0.7081750706790878,0.7329025498677989
0.5821217674503458,0.7299057806205278,0.816105412882585
0.5720720860466534,0.7544434075361943,0.8172175319831001
0.6052938816606068,0.712879798825635,0.9051931167765198
0.6331986895497272,0.7257276982630728,0.8695092970489483
0.5829925096032127,0.7015663229483279,0.7472353241011492
0.5522935624019241,0.7115634764272438,0.7513831232827667
0.4805005440249795,0.6892701608204367,0.6945361072328908
0.6029851533158631,0.74702558827999,0.8338566577648517
0.5734806468155241,0.6928944270700428,0.8155378952522402
0.5328759972740386,0.6932617353180562,0.7948055702499252
0.5499715264918585,0.6888099371820544,0.8386876926504023
0.5221809701343573,0.6813619037121156,0.7089140863130997
0.5740620580769474,0.6811749841080394,0.8601199965638405
0.5605441042173267,0.7264481884183008,0.7386543407629351
0.5675765196979193,0.7452209363676151,0.7763443561446205
0.48751098657818764,0.6690485646413645,0.6355968799603521
0.5725916426947303,0.6859232194007875,0.7964720694430999
0.658378345706179,0.710844510632495,0.9468840888904908
0.5448929919841721,0.7107858890845926,0.8107472578529858
0.5377202759748634,0.6718465759744993,0.8054493457563333
0.47590046608668535,0.6812711695034238,0.7240077995713814
0.489433276631524,0.6874709360362152,0.6844355860343989
0.5767508481205459,0.6938822107152373,0.7664288013705179
0.5079950909328886,0.6920306301409491,0.6961483965656684
0.5175981024829843,0.6762273038678586,0.6804181390436034
0.5891225818641724,0.6825379240800201,0.841318096487852
0.5647416751740172,0.6998790159142824,0.7638009886094221
0.5169814297388572,0.6871237759220077,0.7187789635302915
0.4964613069472196,0.6907386165150677,0.7249539780376085
0.5630882517311032,0.6945394349070243,0.7233888509884704
0.5448453766536694,0.7079048850893376,0.7061881999069931
0.58895419236514,0.7464413929200236,0.8088938315422928
0.5525035274907717,0.7129720283742284,0.7576776823739247
0.5922485490385339,0.7500827825015746,0.8147021757924378
0.5288012321834321,0.7210840497213722,0.6786207359479135
0.5710903640997712,0.7134943011698937,0.8173722891294889
0.49997858237087156,0.6648798617662127,0.6870363017933476
0.6078080243165552,0.7414790893516005,0.8118659634492391
0.5676355234109814,0.7150001330705722,0.7860321849792882
0.5181920388280815,0.6758059067083227,0.7187457085824511
0.47859712169530993,0.6530131386527002,0.7848783736126491
0.5753659931570211,0.7219968964199525,0.7845949221353945
0.5596604672273938,0.6788395497627993,0.8137818678854178
0.5552137859689719,0.7002457834328759,0.8527676699542213
0.4970397478754788,0.6711664899054532,0.6851341582883107
0.5379912453038735,0.6745726326594159,0.7650575210190467
0.5868793479144543,0.6916802469460905,0.8427777653391911
0.5329284512114583,0.7372641459409582,0.7031122787471676
0.576228100455132,0.6881456830982121,0.8895522654386597
0.4513090183736509,0.6363894638612648,0.6694229589757207
0.5622938306384329,0.7465626776064249,0.7257243401999872
0.5774081876517476,0.7208084487125341,0.7748501672275555
0.5332490496073664,0.6876427303746605,0.7639494709397819
0.5636543842844799,0.7035751165120128,0.8365310390844967
0.5988973597026659,0.7146038421079136,0.8595074214845795
0.4943299783569931,0.6697326704363964,0.6740613691005871
0.6225161890500478,0.7737341040636629,0.8815910113282998
0.6133336766918628,0.7300162361431795,0.8813206999622534
0.5791484257572023,0.7014997775094032,0.7991937938125022
0.5332007501062286,0.7077704562060166,0.7866691767824241
0.5040719304917659,0.7038059473097609,0.6880635379395056
0.5603963209288879,0.6769816173418416,0.7551239753959187
0.5144328822693898,0.6960267332862661,0.7273483300592986
0.5552847001049791,0.7314693235593512,0.7265852560815041
0.5960723827916428,0.7176689389484251,0.8119195668960689
0.5968607600401957,0.7500561731348899,0.8117798239678394
0.5918159040851472,0.6809707741878919,0.7995995373759477
0.5340786073126929,0.7082274690931181,0.6800997255059624
0.4659836499142046,0.6531024519051134,0.709645087416527
0.5918691760204652,0.7294475037209162,0.8562279133315165
0.5913193690726314,0.6934649997951299,0.7452364118573701
0.5620569069099196,0.7327276002934119,0.8203842118872819
0.5076926888835126,0.6508744821452466,0.7585379140272209
0.5519948638995223,0.7079281936497408,0.760243843302294
0.5889297454602971,0.7061114709974383,0.8352696487100258
