window_size_1_MASE,Exp_w200,Linear_wAll
0.5833832608333099,0.7741981211074888,0.9086605176268184
0.5130234800529297,0.8040284114537488,1.1020180161497224
0.5468481258036655,0.8437054254118714,0.8371273693203654
0.5484243150762934,0.7934691101753332,1.085059721570813
0.6080811168914737,0.775881525484208,0.980608926452986
0.546179198998214,0.7429313488608118,0.8624074421093557
0.560465140751527,0.8937252087705904,0.8911543729089446
0.4851949069828454,0.7649696839542967,0.8521946230250931
0.59674541785379,0.8914149205124617,0.9014965541973542
0.4549083802659741,0.7558598445342632,0.7953316486915416
0.4879206067196384,0.6765675092479448,1.0610003020497951
0.51085036703109,0.791758613569985,0.8976737329539277
0.4935111093307507,0.7083852381188395,0.8384725453396408
0.5811589554574943,0.8003982228309995,1.025878438084905
0.5616443762864971,0.8414099266424659,1.142011526363799
0.4706854247965292,0.6825911982297364,0.7777071824392743
0.45828020146828974,0.6980770692985123,0.7947689248040013
0.5463430504786503,0.8087795683560965,0.8520693604556503
0.5804629745828787,0.7708129647111522,0.8255521736278695
0.4734952345225099,0.8276960176494138,0.8353662810317266
0.5616454017957381,0.7238298519229063,1.4640777813054395
0.51072599235921,0.7499453794876572,0.8605437911871557
0.5185515029697544,0.6733536593354826,1.0082086272533468
0.44196761767992515,0.6608969377537014,0.8312588902109929
0.600878653315688,0.8166841801323139,1.0506685546456815
0.46279580509043966,0.7074239754957449,0.7245906150129586
0.6135630879762121,0.8812233079434689,0.8580670383366901
0.5506164333798497,0.7829698369431065,0.9015801293172864
0.48006951428373357,0.7824062217887574,0.8080503185308536
0.4775112462077148,0.7327749507865225,0.8036133896608645
0.4506795974774216,0.6894569013693679,0.8525829432121368
0.45690504337133786,0.7393053179901752,0.7401000460684785
0.5463091130889848,0.8056364153135809,0.9314052976087798
0.6089257972869926,0.8619814919000001,0.99997860785768
0.5695840929229474,0.7836682089559757,0.8313887288056461
0.4995604658609058,0.7076032003249173,0.8904106055998048
0.5425164510354011,0.7823236000728722,0.8016600123410423
0.5783579908871527,0.8489180922741748,1.1950792973412228
0.4868750245247576,0.735962380236119,0.8316017391778968
0.5144041385305362,0.7724764332162468,0.8727295064234191
0.47163761385941283,0.6979707741447629,0.9621843040158402
0.5403608415346504,0.7003996691325229,1.0835765554157284
0.39335653570997636,0.6806200676141692,0.8586532479069778
0.5396630055843441,0.7629316754042292,0.9295882633617281
0.4800442521251774,0.7061368502332812,0.9507498231490926
0.5430523611842699,0.8604829497636282,0.7819958074940119
0.5147642340680069,0.8168307494869426,0.7786963978425324
0.5764362603566279,0.8878250827676492,0.9923726548228128
0.5833008567922262,0.9038050123732156,1.012345133243629
0.5600287101437659,0.8361426392188662,0.8783429603366918
0.46228152466461764,0.6700685280936122,0.8310157224021609
0.4839982614105152,0.6876293804980314,0.8031321819147729
0.5045192121327233,0.7641685378000135,0.916446539989974
0.47820551123491456,0.7362771904342453,0.8576612650447543
0.5576671596462449,0.7855739647626061,0.833830238701265
0.5571207695789465,0.8057489210303395,0.9918031987045292
0.51053513123829,0.7840756229771894,0.8893075273143612
0.5864665050416781,0.8738806419202271,0.8491099122240569
0.47908965022281746,0.7017201693433204,0.8564606727610695
0.5258461669301746,0.7269470542132052,0.8591936941903029
0.6419255341532755,0.8485464278054746,1.1033147396077938
0.5746199927909597,0.781156571124719,0.9332705847841396
0.5019913324363856,0.716906387157058,0.7760725226495008
0.5672855055466671,0.7537909147100463,0.8713150602903411
0.506813796014883,0.7227499624501216,0.9565793428638212
0.596781028417421,0.7769988639062752,1.1020496849420889
0.5686660513211423,0.8504540956532294,1.0153330056959846
0.5673791614702948,0.7453820594902956,1.2209368453968132
0.4892436711236234,0.733407920457129,0.7758320125792554
0.5569903875488307,0.7957249931281721,0.8459441023575758
0.4891153823501318,0.7280038975531626,0.8509124010644236
0.49853692746294465,0.7522123284882791,0.8354458763761139
0.5630786296627286,0.8458053885714649,1.1196498380571005
0.49536943170279996,0.6716006223452868,1.0236294056933644
0.4783286302688291,0.7498660064098404,1.0260744661753236
0.5327762569163409,0.8254095480589047,0.8336044391230663
0.4844882954768099,0.7367613504638274,0.8124875378197678
0.4768591511687279,0.6843773536831406,0.9199318280547416
0.47544475959285826,0.7623458611899433,0.8015413711968636
0.5189273678024767,0.7568658480822252,0.924700768944538
0.5217471580243065,0.8559076002530938,0.8841663660780189
0.500347224187351,0.802420367308896,0.8247255273119768
0.4834026900014851,0.7096974181673901,0.913777171590632
0.5389864915799394,0.7660118804244553,0.8955273156649716
0.5442515541918551,0.7415616427170284,0.901594926259593
0.47604668945279194,0.7390008403181868,0.7294282590441097
0.4942798764336556,0.7363179316369078,0.8524181986645324
0.5349422126274083,0.7674488998679417,0.7990017154230655
0.4327977370590627,0.7314375280298431,0.7740611785625375
0.640566468826159,0.7488466973847828,1.3450825818541776
0.5113868677372134,0.738412117817083,0.8396536690197959
0.5416314713029735,0.7407142098232029,0.8132042029945833
0.502393575432516,0.7462127754728347,0.9679017187567618
0.49801616249377534,0.7518605201304938,0.9410948372034014
0.5881204764334428,0.7878236014047131,1.2055883817005673
0.5033595588883567,0.7922202926881196,1.0547229972733076
0.46503235261748543,0.7109968242355141,0.9641339332600712
0.4737147723106432,0.7059137078432913,0.8204890306724499
0.5274258232779461,0.7841875166608964,1.0067727953589882
0.4845963305077976,0.7296764751298771,0.878928804234432
0.5806744259083163,0.8690079223476953,0.8909024817341539
0.6141220101460846,0.7906248471112569,1.2945361373172863
0.4957875798300207,0.7145578230962479,0.8469194271510293
0.4577754373491611,0.7105904127535128,0.8068388769784741
0.4697126828638868,0.7732995159355107,0.8106694984178721
0.6069741074224537,0.8809114801000538,0.8756176783821892
0.5342271724668524,0.7955583783102331,1.05132607914957
0.46985991989241926,0.7631156524072754,0.7582096446103825
0.5082837321845468,0.7302971839589503,1.0100307129839203
0.582177531328352,0.8230468958078283,0.991255975605997
0.6036448947353431,0.8320827472495371,0.8718422426491731
0.5788508341465135,0.8691378851397537,0.8694095338347038
0.5608561891864263,0.7708641860022841,0.9991890878077608
0.542687481784684,0.7786646971859489,0.8708816070775383
0.5270860995339731,0.6980294162887937,0.8176352353742875
0.48024697554425855,0.7184459646790571,0.838047903080703
0.4978806510502476,0.758417083756347,0.8825407763201588
0.5063599623515402,0.6870244224178008,0.8480728666610734
0.52233178206701,0.7220941477149736,1.0172262493457187
0.511811987025352,0.7240986975046697,1.155417363668478
0.5547795702818084,0.7414472165878274,0.8233185829692838
0.5712785908997675,0.7881067813168829,1.2757451217810292
0.5562964801053879,0.7742430811977661,0.8566058776673664
0.603728750519681,0.7735427308385145,1.1976074945594395
0.5928120077959557,0.8556326271454711,0.8597721927320248
