window_size_1_MASE,Exp_w200,Linear_w200
0.623367685329257,0.802420367308896,0.7050626015528594
0.5692867760804813,0.7096974181673901,0.6947668494990764
0.6159890681374969,0.7660118804244553,0.7100218465016468
0.6024256675290554,0.7415616427170284,0.7586083171655618
0.5677737663369067,0.7390008403181868,0.6749285132459388
0.5562164498080927,0.7363179316369078,0.6600298450800082
0.5983888533355336,0.7674488998679417,0.7226738734275469
0.5248978929161184,0.7314375280298431,0.6428192237180131
0.6279652000760639,0.7488466973847828,0.7199893593333607
0.6067531754415937,0.738412117817083,0.6902866077874655
0.5699231229339516,0.7407142098232029,0.6651088127480997
0.5824707426106991,0.7462127754728347,0.7150295908150488
0.5762020470035527,0.7518605201304938,0.6911931409997609
0.6379350587627023,0.7878236014047131,0.6937235582832535
0.5844937179684593,0.7922202926881196,0.6764186095049809
0.5316063743302374,0.7109968242355141,0.6677681578954475
0.544487619954566,0.7059137078432913,0.6664201735567393
0.5540940070455596,0.7841875166608964,0.6561932397962699
0.5726080648386422,0.7296764751298771,0.6963312339236234
0.6460976981069613,0.8690079223476953,0.7057028689182097
0.6328178045924758,0.7906248471112569,0.7203494142536832
0.5510478724606755,0.7145578230962479,0.6618841084423288
0.5251367263088871,0.7105904127535128,0.6326759981366074
0.5933742325200643,0.7732995159355107,0.7211184538817121
0.6571035394536772,0.8809114801000538,0.7161814191062058
0.5877600946115134,0.7955583783102331,0.6642908475135947
0.5734446942139075,0.7631156524072754,0.6772168087405537
0.526284719433299,0.7302971839589503,0.6761807471844279
0.6386141336227594,0.8230468958078283,0.7249958756176288
0.6502712343584015,0.8320827472495371,0.7019974630778725
0.6253054385526354,0.8691378851397537,0.7001582054959647
0.5738089497784352,0.7708641860022841,0.6886027744425525
0.6514855537833842,0.7786646971859489,0.7040114124469209
0.5651735430625133,0.6980294162887937,0.6609349633877684
0.549298443627028,0.7184459646790571,0.6585538236254791
0.5732040443420631,0.758417083756347,0.6891566864934344
0.5630445492226953,0.6870244224178008,0.6931153470310096
0.5741206779469553,0.7220941477149736,0.6687854187045272
0.5663131632850469,0.7240986975046697,0.6978838726879367
0.5902926355708977,0.7414472165878274,0.6627258355246117
0.5940150785402359,0.7881067813168829,0.6503649041167228
0.6060675208565172,0.7742430811977661,0.6622529043200406
0.6712584191292333,0.7735427308385145,0.7254794756568137
0.6498737333633963,0.8556326271454711,0.6991404342309997
0.5676585082475805,0.7556627783488488,0.7040271597076345
0.567161994675903,0.7353746412786737,0.6633219566398841
0.5775001001680597,0.7016770940044584,0.720475546258869
0.5909792042036823,0.7490856217686148,0.709131854174635
0.5811530424692571,0.7746214414332309,0.7078341539377088
0.6145011831380234,0.8972209509689065,0.6974249274248989
0.5863105269586755,0.7811542064381772,0.6976872800661063
0.613941154364823,0.7591770979648789,0.7051356320040602
0.5220798945979191,0.7346000415149837,0.6336746133708538
0.6307100057175031,0.8151500696121944,0.7119740815519596
0.5653314930507647,0.751005420628564,0.7009366611285351
0.5756129597780293,0.7809442246657485,0.6786321746990679
0.5523359232689445,0.7841078938580445,0.6588415034344415
0.534132470292146,0.7281213814532967,0.6574245250383892
0.5875837780700816,0.7845928839510354,0.6752997370902453
0.5532177363310444,0.7287748313167087,0.7019492011828321
0.5994429524522792,0.7925530524366239,0.6642784389068779
0.5621729670218106,0.7379892844722675,0.707572539995697
0.5867077917885861,0.7307552281462459,0.7158980892122274
0.6035258474828531,0.7132770846678974,0.7356991591259527
0.5767737983664483,0.7535453855650046,0.6934572687346231
0.5902674389168836,0.7424719058708388,0.6915978061988366
0.5528179939849079,0.7406298296502198,0.6752609357939334
0.5530297747082866,0.7071211647341322,0.7105379540808217
0.5024401381633785,0.7113928399321785,0.6807974178616538
0.5875110252587422,0.7538092500287357,0.7267522565185398
0.6432749157428591,0.8682165357664807,0.7317542654855835
0.610421075993994,0.915633332897562,0.6844342661842002
0.6090478630839118,0.834898871222201,0.7389824687490381
0.5397611452540836,0.7077578486192538,0.6423985847590892
0.5588757105730408,0.7602593776529686,0.6975274137885461
0.6309966810003045,0.8112009152125097,0.701086354626717
0.7025279050270717,0.8911519170104226,0.7452397501500744
0.6152300043367742,0.8122818660071757,0.7595250029603348
0.6656624423427416,0.8455884252342999,0.7450842563729313
0.5275736715682489,0.7171387004974757,0.6620773581451121
0.5913431099548763,0.8005908367469691,0.7160344054120421
0.6012395510253509,0.8383314847914858,0.6549300886046978
0.6447702931056201,0.8295433752763262,0.7371212141340356
0.5936863300409405,0.7582594293777322,0.6854458416668759
0.5606479694303487,0.7778734802311036,0.6660467957294154
0.539952932759674,0.7400790269017611,0.6846804787726077
0.6500420988180632,0.8604529001872088,0.7274754381974847
0.5578787443414833,0.7282444526508165,0.7190492139948499
0.616853509053876,0.7459241634259365,0.7135474726335445
0.5809163453352589,0.917962091394882,0.6834080995147805
0.6029350126162523,0.8815117788923472,0.7044654938696776
0.5540805842764432,0.8455776929947395,0.6911404268271408
0.5535922754896972,0.7248101711458809,0.7126488170681232
0.6291231439222821,0.8355823586185264,0.7040169046073085
0.5981602647066384,0.7723657860383656,0.678692416922396
0.626827979733938,0.8173484993847202,0.706224763877928
0.5527019314118928,0.7587346277253314,0.7096126978293501
0.6094118483950937,0.8564249908358774,0.6844524033775967
0.6375720134067022,0.7964701562505249,0.7272199443159354
0.5810474027373719,0.8098655660413759,0.6848698219977856
0.6175653988137849,0.8292473506652089,0.6943362538081316
0.5933166555901515,0.7573346669453077,0.7182847276142609
0.5407148925850775,0.7037975649179967,0.6803950696744749
0.5439417435031849,0.7149292521218178,0.6616517547965168
0.5480117860473759,0.704121510065893,0.6528233099221802
0.5580173400451016,0.7689335121998507,0.6748021017402237
0.6544550327498854,0.8698178975317515,0.7089029482850998
0.6675781781533697,0.9011983601622237,0.717740487454125
0.5487258901932208,0.7014927376191835,0.6747182286435937
0.5706689424640643,0.7882381921745423,0.671025278122572
0.5452157394860283,0.7070793710080148,0.6614639676762479
0.599340773161736,0.8300519447107173,0.7005207496336173
0.5574515835574985,0.7610274450636864,0.6680422541182991
0.625097785108889,0.9034144362919772,0.7171039480813295
0.6106306591345985,0.7814393211410436,0.7131774478125799
0.5554560830917619,0.7534967706583824,0.6855945853496681
0.5686438546094736,0.7290036577939069,0.6546875931651368
0.5249987968376493,0.6983346499820616,0.6489311088104033
0.5032124069761457,0.6745445025495148,0.6442624000229352
0.5766379997880655,0.7087248823099482,0.6727161154053853
0.6452786119960146,0.8034847125185769,0.7276902720526796
0.6674272037648601,0.8374610348009971,0.7267694601713629
0.6495939789642265,0.7995993077569108,0.7438496725917711
0.5909624873648363,0.7984521479280466,0.6775553509067772
0.5698299452188149,0.7129832789738789,0.7013875159831029
0.5490620409350135,0.7358778327163287,0.68940575144145
0.6407410879076803,0.8746563728150611,0.7126777134177225
0.5501912416868542,0.7317175686527954,0.7024867068611107
0.5755603654678157,0.7566287951255802,0.6900500922999429
0.5875396194981661,0.7455356588287245,0.7086612630954384
0.5229147494211,0.7338206506301872,0.6243423713270595
0.6292219020345029,0.8918273382688636,0.736986234049664
0.6102636773328246,0.7938056130195384,0.6935321869972391
0.5826299658963281,0.7330146735347699,0.7370261126542929
0.5878772385292542,0.7318969735335077,0.6885989197021732
0.5319938899099926,0.6972461204212869,0.6859791244863378
0.5231177662771271,0.7030157498624889,0.7045240153074641
0.6306212750562367,0.8626714131764859,0.7044744638641096
0.5154747128474139,0.6650324246546343,0.6513013959773669
0.5592545111013034,0.7511655460697032,0.6561394229461708
0.6193941485431518,0.7749147474790301,0.696126930258687
0.538534910283301,0.707613434924124,0.6439046473764956
0.6557814754777672,0.8809722885296252,0.7164267167921895
0.5979725566549005,0.7984380170420674,0.6575350817420711
0.5886800943080852,0.7424526468060406,0.7090852701209717
0.6099263139467169,0.7664460698140471,0.6637001898677297
0.687007156721763,0.7934240653597355,0.7619881976747638
0.5633860568349011,0.7433481660036491,0.7139551045436764
0.612449036396389,0.8677693132616586,0.6840554055328261
0.6761250725669566,0.9398593665348304,0.7471979076413526
0.6839622568942616,0.8472964053160488,0.7540146681822232
0.5497342930111551,0.7084741103734267,0.6917804724705451
0.559113187836076,0.7264871350550429,0.6899339744645558
0.5480913946615802,0.7409208138868378,0.6668342163103129
0.5618957969665744,0.7051833826148334,0.6456457082044063
0.5913854687278897,0.7638001656072402,0.6967983956781069
0.6383697223675883,0.8365612408154409,0.7321246724944536
0.5907740103277186,0.8295384160616547,0.6773921201444647
0.5620494480783697,0.7078065530024282,0.7035293843176059
0.5721232204541178,0.6931137233237533,0.7268481096051721
0.6037933807655738,0.8101329536189507,0.7173639198128642
0.6767111560347087,0.8660846631137464,0.7836330904247967
0.5448919037995656,0.7951778193414161,0.6655122092992894
0.6106037586790443,0.8178362678034645,0.7358398494111831
0.5654253301099983,0.8300203372764449,0.691442592854643
0.5660213591972708,0.7602392753005308,0.6733425234625154
0.527167380390647,0.6747811876627807,0.6931656569177866
0.6420949398611225,0.7751635628407795,0.7496121009947978
0.6627767084301266,0.8372486059962725,0.7701004340582407
0.5495833429481372,0.7265286319249951,0.6511969546151569
0.576521842738847,0.7465732135385919,0.7477318927932991
0.5265775793812445,0.7200963011171535,0.6696119320995169
0.5608041962765986,0.6873615693355746,0.6720441123280928
0.5902890350548193,0.7438980642183943,0.7378493680364646
0.5339663894057913,0.7015639151327909,0.7181188360265708
0.5403780473043104,0.7417828893534528,0.6678594016770296
0.513762357576408,0.6997144839059479,0.6850957490664807
0.5603172721120646,0.7534006864802604,0.6891459073854574
0.6117785511587455,0.7780884116421799,0.6969756844083154
0.5841058093778894,0.8313723428301657,0.7038306908870751
0.606674059609649,0.7591548571234878,0.7034018205243652
0.6386180127409469,0.8211930890679685,0.7171583821062799
0.6336304750002844,0.7823938880535982,0.7213889639815706
0.6258952245471686,0.7536449409887149,0.6713643004984998
0.598075060234834,0.8367407237550368,0.6458892608501688
0.660132861447303,0.8478309787990226,0.7230200156549378
0.5741681315668608,0.7204243029125419,0.6886718658201602
0.6365702002836673,0.7934971705588252,0.7103034194839869
0.6296175060330556,0.9214080785794648,0.6771607785683497
0.5702092421189818,0.7504096656308991,0.6529669871843162
0.6621823165794568,0.896877977747789,0.7309698620007432
0.6497704543181371,0.8078390407908733,0.7017044426080845
0.5792885711306516,0.8295802174427149,0.6916366971899213
0.5921764651835495,0.7526240184617045,0.7012920606801158
0.5698329627393983,0.6842822428354437,0.68039809205623
0.5309882901736735,0.7027835126695191,0.669012800462857
0.5367438982026879,0.8501459741034568,0.6967765302970352
0.6477338614898177,0.8432473935964809,0.7430662644910635
0.6428782640678888,0.8318643647606945,0.7304798555045713
0.558556603418912,0.7614599264154291,0.6899762961174428
0.5667795551783701,0.7472025780592092,0.6699834848090406
0.5583063788325654,0.7478927924229171,0.6401443464295881
0.5359124216154281,0.7201443629275331,0.671281696719271
0.5316620498321315,0.7614801835610308,0.7241960492905254
0.559973642885095,0.7081268222080155,0.7015722839872036
0.561716057237776,0.7305655375696064,0.7143654795912688
0.6146242591940991,0.7541469048809816,0.7126201198037703
0.5777419768178567,0.7191864800817319,0.6631682562265486
0.6120842737716652,0.8321020493407448,0.6743121839522979
0.6417727894026726,0.8627505250954891,0.7198638443215417
0.5690801691103902,0.7381942175788866,0.6964608739035664
0.6344916422547171,0.8158790478406043,0.6948075595606675
0.5965676790051994,0.8720037097688302,0.681296255570609
0.6028013232249517,0.7980576337109787,0.6773905924567236
0.649758365868568,0.8486205749969544,0.7183476615881174
0.5622474151466774,0.754785846564213,0.6802598086576872
0.6167678876622922,0.8573181629871843,0.7303065502314655
0.56487274907259,0.7448383391493847,0.676936773596594
0.5580140590258013,0.7434584558794205,0.7086050274475797
0.5627916757457014,0.6940601512855676,0.7213080359508038
0.5257320688095181,0.7520395868050308,0.6405898014314201
0.5503847381002805,0.7595412018066631,0.6913888344539607
0.519233036097749,0.7161944743133052,0.6963837549390758
0.5875431523233559,0.7501747338623842,0.6849218239101886
0.507424509582588,0.7005441730889791,0.641894489126446
0.60056432342456,0.8159889064885454,0.6736380541561294
0.6365402271953954,0.7978790837620691,0.707700553803862
0.567157661954165,0.8185787401498017,0.6568363497337828
0.5120809554705961,0.6668665072811691,0.6625729807153524
0.5804812319885455,0.7229560884578984,0.7189070617270324
0.5307664911829155,0.6977902722020238,0.6738784290024672
0.5864709534585273,0.7383487420951602,0.7069064722737081
0.5624368496991676,0.8167872437604303,0.64511325960625
0.47633646529159357,0.6531416766131822,0.6425062845764852
0.5154935546500519,0.6864426775686957,0.6362070010030039
0.6702729440924685,0.7993535945096261,0.7265490079080162
0.5129120471273707,0.6609331277156743,0.6297964605192763
0.633355941102796,0.8536427928795114,0.7187351260609965
0.547786403835555,0.7860293681514359,0.6525806355555255
0.567706712294338,0.7225242950484246,0.6908006135061597
0.5617201734180276,0.7171975428079683,0.6775745966797984
0.6210691521721159,0.867417588338353,0.7092128473188972
0.6027232915333827,0.7493020367377043,0.7266509962396617
0.6354075598706755,0.8776129268246489,0.7122701805397429
0.5673855667059816,0.7298911871795529,0.7331854398267837
0.6594602460555629,0.8396482805474309,0.7662699068804828
0.5585371550671893,0.8013954166984775,0.6864155558686562
0.5700854108209897,0.7161181623385336,0.7045020539478147
0.5967957088089809,0.8187580167648666,0.7097826790817331
0.5802462324456418,0.7593428730169,0.7307179065205907
0.6086001846725195,0.8376047135981779,0.6677454808092448
0.6753941029789758,0.8445780117621764,0.7191789917903787
0.5801762058238777,0.7496227797263485,0.700858094040411
0.6102622709628431,0.7955110074368587,0.6836467277238125
0.5405550558041686,0.7377435968433798,0.6730182444409167
0.636671887560776,0.8392046341352716,0.7208281187654828
0.5549637928804743,0.7860191080488206,0.7201087700721764
0.629430329581226,0.9311248545407236,0.7570859556184416
0.5638452310074455,0.7425840609907213,0.6930319469750722
0.5419308279899517,0.6947424914103115,0.6833371660724987
0.6455316305385065,0.8292798361730885,0.737769182523327
0.5828534696373481,0.7351717001633977,0.6695320956711817
0.595467596551689,0.8699325242710217,0.6580435019412336
0.5809973795827545,0.8423293393558302,0.6985254006976231
0.561335663533772,0.7466464360451138,0.6980421344757621
0.6151390938039323,0.8288690399456029,0.7190660722732238
0.6210656024722876,0.8582622718914681,0.7045817092877791
0.6098129557012568,0.9085108955506054,0.6957124167692976
0.4982397552143493,0.6446066671549546,0.6632964665628326
0.6413490586960012,0.7334301939016096,0.7339627013246833
0.6313425554981899,0.9137142950440916,0.7250035740862208
0.5829453711281419,0.7531409741125387,0.6666684063258396
0.5171446693204127,0.6987267206802192,0.6708775607148263
0.5841119966644626,0.7417772094845586,0.6994022076012274
0.6319419248749262,0.7648296490970027,0.730916765087379
0.6390071661634262,0.7686252922645201,0.7004116225062045
0.5783884078577539,0.6949387786886304,0.6748530166529136
0.6744437047030583,0.8284501746485394,0.7415012861886124
0.5591014562277615,0.7571342566658708,0.6649516639743152
0.6205790291819733,0.7361883710040218,0.7027119323534776
0.6214068288993287,0.7800154928663082,0.6749855095103454
0.6034186700690728,0.7612456867149731,0.7002126459877502
0.6068513425818458,0.8319389047622459,0.6862025129790988
0.557973395103263,0.7241825175422172,0.6678178418243725
0.6027927088031165,0.7962235659196825,0.6895037865780033
0.5735268641370534,0.7387185922053994,0.7109233310079738
0.5214801185530802,0.6880050989904504,0.6826952983124334
0.6209520441679178,0.8402764507365379,0.7153878666968373
0.5442576178809523,0.7145178110369108,0.7035101014747113
0.6806282645210604,0.913495438347009,0.7534460843709039
0.6560877011494918,0.8269195268272133,0.6918105847823739
0.5694437283200621,0.7565139847230773,0.6553528851716911
0.6331970463212138,0.8243835199145654,0.7105749971080675
0.5900677616538428,0.8674110404638575,0.6727571605069533
0.6336434645165785,0.974240686321702,0.7241380000482371
0.5998366765816489,0.804588992942033,0.7119017290732291
0.577570850491773,0.7260780719754316,0.7078858823170562
0.6485015041424218,0.8328575101559991,0.7291611400432241
0.5404698603589815,0.71134400562861,0.7114273712411006
0.5620981577894272,0.7497252011332083,0.6556523387226245
0.6403913469865796,0.8425550073016399,0.7118519257123859
0.5927436157745315,0.7459384905950279,0.6864784367236818
0.6228975404877212,0.8105141217433085,0.6792937265182227
0.6407873319735549,0.8775300847617459,0.7352031486386061
0.6149350444921415,0.7470515493804974,0.6970806106354459
0.6014498455453453,0.7899387430746704,0.6514146954459535
0.6577763647885589,0.829464001284672,0.7574695473590467
0.5778990406737095,0.7961752242721579,0.6795102000670158
0.6291957048667792,0.9469209058579838,0.6860463254780163
0.5592111362056142,0.7155244349866229,0.6803364737662809
0.5968352552761763,0.8320150187241668,0.7285585667684724
0.5362442312901688,0.7481099113200637,0.6707934398846674
0.6079330338312533,0.9181057553319524,0.6821145494402294
0.5646582981714497,0.7529606954432306,0.7260489631940171
0.6743368476805833,0.9191648174574384,0.7288312571978929
0.5718419945360419,0.7608340192937705,0.7068609572247894
0.6141258968200357,0.8317828217126432,0.7041091087307579
0.6108536649115922,0.7888246911054452,0.7108785034716771
0.6398209616186853,0.8787370226932903,0.7039067068925418
0.621667550987834,0.8607480459235214,0.6988203610500778
0.559027465994789,0.7340131007892952,0.6559171739187001
0.5973092913751329,0.8042679098358899,0.7062602987207413
0.5453452931982035,0.709181473346726,0.6929453572818312
0.6465444579525419,0.902952233499797,0.7097493837769562
0.6141810838593647,0.8326635426706139,0.6976203539439423
0.6116267334463523,0.7875644491997055,0.7054501000895332
0.6566978768223296,0.8557881035833345,0.7278023283303493
0.6278184971588556,0.7757912415029096,0.7019155894958499
0.5383413950760239,0.7318909450621082,0.6489545704880445
0.5825518266754237,0.9006005925153328,0.6470193336997689
0.6434832986614089,0.8479490900464769,0.7234030800821517
0.6727343139276991,0.8325092804723881,0.7567416562513949
0.5724167646281761,0.7442396756272367,0.7192224347492575
0.4763609901236887,0.6885430816731187,0.6598215623788231
0.6379583207140869,0.7769720555474963,0.7319501836614739
0.5701906397496762,0.7489080173708642,0.7292035502263188
0.5567180633261986,0.7433149813559295,0.6830894046218863
0.6918501992412937,0.9228799782785296,0.7734398009179858
0.644326714035862,0.8256247296914232,0.7091406195894048
0.4840659316309349,0.6834293168645619,0.6346148329844038
0.7059513460682542,0.8274031535928603,0.7372473647393367
0.5514309963631034,0.7069854072374868,0.6915101679517329
0.5012200725537482,0.6744916731108082,0.6428350672411747
0.5761477116146312,0.7718786513265659,0.6628034272752679
0.6031773449781932,0.8478442131314636,0.7189858150273148
0.6462440865533864,0.8834970580431653,0.7307742011581897
0.5705845713427191,0.7452482605878334,0.6791037318959389
0.6386019515735023,0.7981518255684912,0.7699161847410854
0.5504974965187484,0.7649540236008996,0.6420486257173138
0.5843099399120677,0.7239004893147828,0.7159704496231893
0.6072247576492233,0.8370460385185606,0.6802622308656943
0.5893312224422363,0.7791764611879127,0.695940336979835
0.465181245731524,0.7034924896720072,0.6080404199485022
0.5012500557040693,0.7320670729673674,0.6551131738289189
0.56486303594969,0.7163276814472139,0.6791134162615333
0.6031608324296368,0.820909372866723,0.6923531887356805
0.6484471035723641,0.8721800499047007,0.7276739087788932
0.569648654232432,0.7484453264608537,0.722636511759973
0.5317806667457997,0.7411666878101593,0.6914205877061111
0.6318680109487002,0.8259667863990812,0.7288774046718118
0.5997447455021282,0.7815998510419123,0.6957384451341317
0.5257085395663385,0.7048396518807649,0.6987638162196235
0.5906071809784933,0.7472732527237042,0.745713959868962
0.6166046582744039,0.8467829220744632,0.7231484879879791
0.6159553226031896,0.7478297138384827,0.6710079512832781
0.5918833493158471,0.7440894829967618,0.7254694141125504
0.6449643527160052,0.8013822583891644,0.7409829346781313
0.6299649781009241,0.8061018450178541,0.7049964403400124
0.6580371277600804,0.8846554059781221,0.7199434549183102
0.6134635440844669,0.7648894992805197,0.7048492121826225
0.6016101260313911,0.7403139105147113,0.7104437843374094
0.5125740655124654,0.7069005743230636,0.6384504573276896
0.6097075675995322,0.777445762532414,0.7574702267266066
0.5949669956543903,0.8828255748659168,0.6897478518348291
0.6159835135082642,0.7658004879569521,0.7014636276850497
0.5719089806341775,0.7331667996765564,0.6874211202513387
0.5819213401178849,0.7516397385830891,0.6666565499685818
0.6512584236221929,0.8451524850900346,0.6992345406093964
0.6162393288976815,0.7915317752799911,0.7113530236852432
0.6232314710510923,0.7266975624327152,0.7646200179592904
0.5416292060462787,0.7683289464535084,0.6784882108412029
0.573820501221108,0.7558269952178859,0.7010481709979159
0.6819323787540759,0.9059810698121288,0.7288205201997456
0.5868425088271992,0.7642119237839498,0.6803924352815618
0.5884235649354577,0.8108727504974899,0.645487999862398
0.5459081373657146,0.8120303799249521,0.6502090997125228
0.5384189170942587,0.7652298411997341,0.6441282343835165
0.5813005527834173,0.8430240923559665,0.7020046821514582
0.5705562856335472,0.7380577351844245,0.6580377238528783
0.5547858235093257,0.6780866046219403,0.6681984785596654
0.6356722260737423,0.8494692639331783,0.7140402292517092
0.6109978983490901,0.7761412151538636,0.7054092987291517
0.5608885824305248,0.7880745960183051,0.6819167957437721
0.5623934773882325,0.7038010350652685,0.6619084644862023
0.598261971456051,0.7262817002235904,0.7154150519051125
0.5300424414167795,0.6712770552009206,0.6626161381888829
0.5800175980376041,0.7193146866664973,0.7250065949169076
0.5947551128146252,0.7918094235869301,0.6916763955993745
0.6532244022049016,0.8297778982717701,0.7267123522412501
0.5393293073066183,0.6879531040711998,0.6984656284251644
0.6063051776572227,0.8747425893517088,0.6889475690014502
0.5871428347078174,0.7400796923706848,0.6709262142831248
0.5922583162636594,0.7312704499842326,0.7001037086947739
0.5862416051822555,0.8028055014459267,0.7247515830347875
0.5093725704241922,0.6603122702772282,0.6703883407229363
0.5289407101761414,0.7287218052418615,0.6455675372638023
0.5842980918497189,0.7148696631379395,0.7265424290503968
0.580143088415891,0.747698730646635,0.6930624365508125
0.5814319813288832,0.7820841767263456,0.684131369591848
0.51344010953839,0.6909464218541195,0.6692325854787932
0.5977006153529509,0.7602214126073911,0.6555053466751818
0.6205237811689802,0.8306459596541274,0.7016365328184573
0.5740478385115331,0.7746606379527778,0.6930146123293923
0.6365104200128546,0.8346860344789923,0.7191685800940557
0.5044439202729669,0.6906096750173768,0.6324262960725693
0.5817331397489491,0.7465924790932783,0.7235950438834982
0.614022224530752,0.8698386869895997,0.7287271329577917
0.5702331094325541,0.720920477256739,0.6797597294653809
0.6046193238407909,0.7674294121844926,0.7092405730411079
0.6244537196326062,0.7900015656931579,0.7264333509270229
0.522030159911604,0.6716778523187105,0.6510333766975426
0.674087380553426,0.8863867317051801,0.7446445240732354
0.6541374679401746,0.8155828578830809,0.7264623770790029
0.6065170050197102,0.8145336200629822,0.7317830454432235
0.5432149364810636,0.6931556772080673,0.7000369966149137
0.5377140095761235,0.7206686559716562,0.6668273631590408
0.5893656163348655,0.8220615589624019,0.6846582702073326
0.5705446486396033,0.7772411994605517,0.6801700388430824
0.5598242390893773,0.7002836746952988,0.7474382678731459
0.5866514373440499,0.7428387785524592,0.6778070671459311
0.6463800563435064,0.8410811752593291,0.7277954287955091
0.6318696953193321,0.8257018619188119,0.7081655543784175
0.5580297692236103,0.7498238689718416,0.6839763940005867
0.5660443847402108,0.7998478665048271,0.6441628031809039
0.6369029732842039,0.8513164226787983,0.6912881092815149
0.6318035599834574,0.7963271024427815,0.7112528622964726
0.577645982607153,0.7236636678896937,0.6810536090062205
0.568630566682375,0.765407724452092,0.6717591705219997
0.529219626137722,0.6739616579959485,0.6970669891556986
0.6354142176191465,0.8733903140766767,0.6994040504095521
